panel,case,event_kind,source_file,local_id,ia_id,parent_id,process,x_plot_cm,y_plot_cm,z_plot_cm,time_s
current_selected,current,selected,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,55913,6,5,PHOT,-0.7255481260398926,-0.02132,-3.9197898729651315,2.674079777218e-09
current_selected,current,selected,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,57706,2,1,ANNI,12.679626668202816,4.01032,6.60030440122272,3.037427777257e-09
current_selected,current,selected,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,57706,3,1,ANNI,12.679626668202816,4.01032,6.60030440122272,3.037427777257e-09
current_selected,current,selected,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,57706,4,2,COMP,0.47176043120422895,0.10115,-4.899026698891323,3.611844200315e-09
current_selected,current,selected,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,57706,5,2,PHOT,0.4553838381519486,0.104,-4.866075522888028,3.613075214803e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,12,2,1,ANNI,14.29778,2.09163,-4.84088,4.024396962884e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,12,3,1,ANNI,14.29778,2.09163,-4.84088,4.024396962884e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,12,5,3,COMP,13.31057,1.7406,-8.13899,4.139828184042e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,12,6,3,PHOT,13.3509,1.84219,-8.12885,4.143489687812e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,12,7,3,PHOT,13.3509,1.84219,-8.12885,4.143489687812e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,12,8,7,PHOT,13.41401,1.85377,-8.07851,4.146209992276e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,12,9,5,BREM,13.30938,1.73924,-8.14165,4.139967967301e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,12,10,9,PHOT,13.44792,1.70362,-8.15798,4.144770655301e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,12,11,9,PHOT,13.44792,1.70362,-8.15798,4.144770655301e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,12,12,11,PHOT,13.40074,1.69567,-8.17,4.146416373259e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,23,2,1,ANNI,13.29632,5.65777,-3.61631,8.115380311765e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,23,3,1,ANNI,13.29632,5.65777,-3.61631,8.115380311765e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,23,5,3,PHOT,11.50874,4.28765,-3.46485,8.190677227631e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,23,6,3,PHOT,11.50874,4.28765,-3.46485,8.190677227631e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,23,7,6,PHOT,11.50118,4.28077,-3.46803,8.191034084283e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,36,2,1,ANNI,-7.97908,-12.04666,-1.36743,2.625894530272e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,36,3,1,ANNI,-7.97908,-12.04666,-1.36743,2.625894530272e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,39,2,1,ANNI,7.74468,-12.19769,-8.61027,1.592237229082e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,39,3,1,ANNI,7.74468,-12.19769,-8.61027,1.592237229082e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,39,4,2,COMP,8.29873,-11.76374,-10.0929,1.64698129113e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,48,2,1,ANNI,10.98691,-9.38481,-0.25957,1.80369822569e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,48,3,1,ANNI,10.98691,-9.38481,-0.25957,1.80369822569e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,48,5,3,COMP,12.01671,-6.93401,-1.44214,1.900749887083e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,48,7,1,PHOT,10.98672,-9.38468,-0.25923,1.803622647798e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,52,2,1,ANNI,7.78942,-12.17072,0.40706,4.157591376625e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,52,3,1,ANNI,7.78942,-12.17072,0.40706,4.157591376625e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,52,4,2,COMP,6.19104,-13.03242,-4.06038,4.318448924997e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,52,5,2,COMP,6.344,-12.71328,-6.0837,4.38696427682e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,52,8,5,PHOT,6.33447,-12.68055,-6.08733,4.389213085332e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,59,2,1,ANNI,-14.10311,3.1467,-12.66832,4.828299940578e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,59,3,1,ANNI,-14.10311,3.1467,-12.66832,4.828299940578e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,59,5,3,PHOT,-11.80951,2.43372,-8.52046,4.988179820601e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,59,6,3,PHOT,-11.80951,2.43372,-8.52046,4.988179820601e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,59,7,5,PHOT,-11.80791,2.43122,-8.51213,4.988582768839e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,69,2,1,ANNI,-11.6346,-8.56947,-0.74847,3.6906826066e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,69,3,1,ANNI,-11.6346,-8.56947,-0.74847,3.6906826066e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,69,5,3,COMP,-10.81244,-8.83685,1.44123,3.769209984913e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,69,6,3,PHOT,-10.84309,-8.84656,1.41895,3.770514711839e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,69,7,3,PHOT,-10.84309,-8.84656,1.41895,3.770514711839e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,69,8,3,PHOT,-10.84309,-8.84656,1.41895,3.770514711839e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,69,9,8,PHOT,-10.84319,-8.84662,1.41892,3.770518931498e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,69,10,7,PHOT,-10.84456,-8.84875,1.4192,3.77060315144e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,94,2,1,ANNI,13.41841,5.33444,-8.5597,9.938658325009e-10
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,94,3,1,ANNI,13.41841,5.33444,-8.5597,9.938658325009e-10
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,94,5,3,COMP,12.55301,4.7887,-8.14421,1.030699818586e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,94,6,3,COMP,11.6132,3.71951,-8.27225,1.078375220032e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,94,7,3,PHOT,11.62082,3.86743,-8.12236,1.08540419553e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,99,2,1,ANNI,-13.96307,3.71726,-8.25896,1.705252513541e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,99,3,1,ANNI,-13.96307,3.71726,-8.25896,1.705252513541e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,99,5,3,COMP,-13.91127,3.75117,-8.46386,1.71239239478e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,148,2,1,ANNI,-12.96803,-6.37278,-4.7377,1.846037125749e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,148,3,1,ANNI,-12.96803,-6.37278,-4.7377,1.846037125749e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,148,5,3,RAYL,-12.49208,-5.32612,-4.13753,1.889300539997e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,148,6,3,PHOT,-12.4429,-5.2197,-4.07698,1.893701958894e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,148,7,3,PHOT,-12.4429,-5.2197,-4.07698,1.893701958894e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,148,8,7,PHOT,-12.44363,-5.21933,-4.07784,1.893741463665e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,148,9,7,PHOT,-12.44363,-5.21933,-4.07784,1.893741463665e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,148,10,7,PHOT,-12.44363,-5.21933,-4.07784,1.893741463665e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,148,11,10,PHOT,-12.44246,-5.21937,-4.07849,1.893786093579e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,148,12,9,PHOT,-12.42784,-5.25126,-4.09654,1.895083329535e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,148,13,6,BREM,-12.43977,-5.21702,-4.0726,1.893936688751e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,148,14,13,PHOT,-12.43929,-5.21756,-4.07486,1.894015710319e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,148,15,13,PHOT,-12.43929,-5.21756,-4.07486,1.894015710319e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,148,16,13,PHOT,-12.43929,-5.21756,-4.07486,1.894015710319e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,148,17,16,PHOT,-12.43934,-5.2174,-4.07479,1.894021575208e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,148,18,15,PHOT,-12.44226,-5.22205,-4.11752,1.895450151477e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,167,2,1,ANNI,-7.83626,-12.13934,-8.97298,1.904591934925e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,167,3,1,ANNI,-7.83626,-12.13934,-8.97298,1.904591934925e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,167,4,2,PHOT,-7.66757,-6.75513,-8.46086,2.085088124002e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,167,5,2,PHOT,-7.66757,-6.75513,-8.46086,2.085088124002e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,167,6,5,PHOT,-7.6664,-6.75528,-8.46079,2.085127653116e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,168,2,1,ANNI,-14.4184,0.95429,-9.73336,3.454358441802e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,168,3,1,ANNI,-14.4184,0.95429,-9.73336,3.454358441802e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,168,5,3,COMP,-14.08644,0.40152,-9.9102,3.476660422976e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,168,6,3,PHOT,-13.23316,0.96727,-10.07542,3.511252421573e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,168,7,3,PHOT,-13.23316,0.96727,-10.07542,3.511252421573e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,168,8,7,RAYL,-13.21619,0.9616,-10.10822,3.512498799688e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,168,9,7,PHOT,-13.21481,0.94006,-10.17479,3.514833235051e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,192,2,1,ANNI,-14.2218,-2.47295,-7.0379,8.895665131221e-10
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,192,3,1,ANNI,-14.2218,-2.47295,-7.0379,8.895665131221e-10
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,192,5,3,RAYL,-14.05801,-2.68207,-7.10794,8.987298675668e-10
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,192,6,3,COMP,-9.75019,-8.3249,-9.01428,1.143923150665e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,192,7,3,COMP,-9.53889,-8.50239,-9.23723,1.155756743361e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,192,8,3,COMP,-8.61167,-9.78586,-9.32836,1.208659364344e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,192,9,3,COMP,-9.39381,-9.92737,-9.83918,1.240175580375e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,192,11,1,PHOT,-14.22183,-2.47377,-7.03807,8.895047341486e-10
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,193,2,1,ANNI,13.73057,4.50262,-8.81858,3.68613092386e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,193,3,1,ANNI,13.73057,4.50262,-8.81858,3.68613092386e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,193,4,2,COMP,13.60207,3.75753,-11.96361,3.794026840886e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,213,2,1,ANNI,-15.10781,-0.92613,-2.67687,2.039892380179e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,213,3,1,ANNI,-15.10781,-0.92613,-2.67687,2.039892380179e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,213,4,2,COMP,-14.69536,-0.73126,-2.5656,2.055554727512e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,213,5,2,COMP,-14.32762,-0.5075,-2.90861,2.073914642569e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,213,6,2,COMP,-13.96329,0.04941,-2.69193,2.097260013901e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,213,7,2,PHOT,-13.9574,0.18915,-2.78196,2.102808357617e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,213,8,2,PHOT,-13.9574,0.18915,-2.78196,2.102808357617e-09
old_shielded_sample,old,shielded_sample,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,221,2,1,ANNI,15.1092,-0.13658,-3.14071,1.643993436534e-09
