case,idx,stream,tag,local_id,rate_s-1,tes_total_keV,bgo_total_keV,x,y,z,layer,local_x_m45,local_y_m45,local_z_m45,n_pix,source_file
old_prompt_final,193541,prompt,eplus,73592,0.0002308907800224599,510.99892500000004,0.0,-1.0289377698725706,0.16965457921159957,7.2562269890380495,5.0,-5.8584961842735055,0.16965457921159957,4.403358435281791,3,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz
old_prompt_final,194327,prompt,eplus,77836,0.0002308907800224599,510.99890000000005,0.0,-1.021235064007574,-1.1606082549784353,7.195307685921632,5.0,-5.809973096384104,-1.1606082549784353,4.365728618493638,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz
old_prompt_final,200624,prompt,eplus,113405,0.0002308907800224599,510.99892,0.0,0.5666269374846115,0.4185681638371388,1.1910572043673007,0.0,-0.44153887609087517,0.4185681638371388,1.2428703758875446,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz
old_prompt_final,200715,prompt,eplus,113903,0.0002308907800224599,510.99888000000004,0.0,1.09730333152785,0.12448174256224005,6.077642061521543,4.200343922475916,-3.521631288584538,0.12448174256224005,5.073452542068405,2,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz
old_prompt_final,209005,prompt,eplus,160548,0.0002308907800224599,510.998962,0.0,-0.7342013496222225,-1.3582673198413502,6.070391275782557,4.0,-4.811573588635691,-1.3582673198413502,3.7732560824873147,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz
old_prompt_final,209455,prompt,eplus,163107,0.0002308907800224599,510.998954,0.0,0.41613750102148067,1.1677626004747086,5.940489499846318,4.0,-3.9063067600305,1.1677626004747086,4.494814057787127,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz
old_prompt_final,212551,prompt,eplus,180637,0.0002308907800224599,510.9989,0.0,-1.309616983376285,0.5446852616305828,2.251911630799988,1.0,-2.5183810344739697,0.5446852616305828,0.6663029350690874,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz
old_prompt_final,218729,prompt,eplus,214960,0.0002308907800224599,510.99889700000006,0.0,-0.5128267853077526,-0.37592473861731435,1.0842620759944497,0.0,-1.1293123639842886,-0.37592473861731435,0.40406576905386965,2,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz
old_prompt_final,220612,prompt,eplus,225621,0.0002308907800224599,510.99889,0.0,-0.13087721529165358,1.3840798744058136,1.1896706024742052,0.0,-0.9337683168233358,1.3840798744058136,0.7486799839522561,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz
old_prompt_final,224113,prompt,eplus,1403,0.0002308907800224599,510.99888630000004,0.0,1.2686865332609816,0.45268718616202946,3.4209454542189697,2.0,-1.5218768778786345,0.45268718616202946,3.3160705796164196,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz
old_prompt_final,224456,prompt,eplus,3380,0.0002308907800224599,510.961516,0.0,1.147781266302858,0.9323108253296808,2.479465687261414,1.0,-0.9416430844602756,0.9323108253296808,2.5648509179035424,2,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz
old_prompt_final,228589,prompt,eplus,25967,0.0002308907800224599,510.9989,1.12107277,-0.24200883455276717,0.6340820300082525,6.079032582719181,4.0,-4.469651250314019,0.6340820300082525,4.127399074275391,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz
old_prompt_final,229148,prompt,eplus,29224,0.0002308907800224599,510.9989,0.0,-0.9780124544205281,1.0518129164665915,2.312261127147045,1.0,-2.3265747614853796,1.0518129164665915,0.9434562842740706,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz
old_prompt_final,231257,prompt,eplus,40762,0.0002308907800224599,510.99890899999997,0.0,0.7848946698946958,-0.9546491670704395,2.3426367287424457,1.0,-1.1014899731507377,-0.9546491670704395,2.2114986603501703,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz
old_prompt_final,231293,prompt,eplus,40932,0.0002308907800224599,510.9989619,0.0,-0.829075886902502,0.7264603570063622,7.254395529568404,5.0,-5.715877454114204,0.7264603570063622,4.543387090620184,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz
old_prompt_final,231818,prompt,eplus,43919,0.0002308907800224599,510.99890000000005,0.0,-0.8313986591846283,0.8216210430675682,4.898681865855093,3.0,-4.051778796000559,0.8216210430675682,2.8760035364428522,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz
old_prompt_final,232028,prompt,eplus,45012,0.0002308907800224599,510.99892,0.0,0.9140116610938669,0.6653573106292319,7.1339388221903866,5.0,-4.39815267409774,0.6653573106292319,5.690760361383848,2,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz
old_prompt_final,236617,prompt,eplus,70893,0.0002308907800224599,510.99893700000007,0.0,1.4092648584440264,-0.7861978698889476,4.872706719480188,3.0,-2.4490232261840257,-0.7861978698889476,4.442024701971368,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz
old_prompt_final,238907,prompt,eplus,83687,0.0002308907800224599,510.998878,0.0,1.2189287910933282,-1.310365373443775,7.249988560152253,5.0,-4.264603260442938,-1.310365373443775,5.988428888374164,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz
old_prompt_final,242141,prompt,eplus,101870,0.0002308907800224599,510.9989,0.0,-1.0708260775443939,0.8346208194360302,2.3311758900355755,1.0,-2.4055786608857734,0.8346208194360302,0.8912018990797084,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz
old_prompt_final,245537,prompt,eplus,121261,0.0002308907800224599,510.99889,0.0,1.2947246262561156,0.8259555765154442,2.4776221424651235,1.0,-0.8364348551601133,0.8259555765154442,2.6674519811499486,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz
old_prompt_final,246632,prompt,eplus,127466,0.0002308907800224599,510.9989,0.0,0.03408370300439199,0.9997601290332132,7.174331197435846,5.0,-5.048917422662736,0.9997601290332132,5.097119057707444,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz
old_prompt_final,258540,prompt,eplus,193601,0.0002308907800224599,510.99899500000004,0.0,-1.503258956352135,0.8052515491393792,7.106518951699395,5.0,-6.088032343293364,0.8052515491393792,3.962103139461351,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz
old_prompt_final,261219,prompt,eplus,208761,0.0002308907800224599,510.99893799999995,0.0,-1.3861850057917384,-0.7055733468116772,5.868028699680735,4.0,-5.129503703315978,-0.7055733468116772,3.169142068167075,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz
old_prompt_final,265413,prompt,eplus,232289,0.0002308907800224599,510.99895000000004,0.0,-0.10880594545018146,-0.6698092557112397,7.282443956918013,5.0,-5.226402927408957,-0.6698092557112397,5.072528083686485,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz
old_prompt_final,266840,prompt,eplus,240357,0.0002308907800224599,510.9989,0.0,0.5244685611630866,0.5614414221813785,6.102077075867286,4.0,-3.9439648035511663,0.5614414221813785,4.685675355786308,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz
old_prompt_final,268341,prompt,eplus,5249,0.0002308907800224599,510.99895999999995,0.0,1.3132934194950614,-1.2258421988453363,7.218793547039391,5.0,-4.175819186484617,-1.2258421988453363,6.033096551709872,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz
old_prompt_final,269265,prompt,eplus,10704,0.0002308907800224599,510.9989,0.0,-1.4475851255333427,0.890979103418481,7.274521272306457,5.0,-6.167460580143094,0.890979103418481,4.120266062924282,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz
old_prompt_final,270848,prompt,eplus,19634,0.0002308907800224599,510.998928,0.0,0.4008388360970683,1.405613377126983,1.1197317496211188,0.0,-0.5083340540998103,1.405613377126983,1.0752057724341306,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz
old_prompt_final,271411,prompt,eplus,22762,0.0002308907800224599,510.99886,0.0,0.05430649987374924,-0.3432180867483912,5.839130786870034,4.0,-4.090488481307708,-0.3432180867483912,4.167289469954176,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz
old_prompt_final,271993,prompt,eplus,26145,0.0002308907800224599,510.9989,4.656544118699999,1.0590790297847998,0.40396866393596936,1.0382474658334881,0.0,0.014730140132693803,0.40396866393596936,1.4830337874139092,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz
old_prompt_final,293743,prompt,eplus,148158,0.0002308907800224599,510.998875,0.0,1.352633498252046,0.8453111882451542,7.121077710816349,5.0,-4.078906019600512,0.8453111882451542,5.991818657748722,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz
old_prompt_final,301044,prompt,eplus,189046,0.0002308907800224599,510.9989,0.0,-0.01917881392130394,-1.505718897888195,1.2690479787307174,0.0,-0.9109139007904407,-1.505718897888195,0.8837909620327029,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz
old_prompt_final,302605,prompt,eplus,197829,0.0002308907800224599,510.99886000000004,0.0,-0.6992996234337625,-0.7215001709834226,4.674593548245939,3.0,-3.7999163030668,-0.7215001709834226,2.810957291444376,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz
old_prompt_final,303168,prompt,eplus,200986,0.0002308907800224599,510.9988769,0.0,0.07883186736112803,-1.2337528368175554,5.835151283493781,4.0,-4.070332493823186,-1.2337528368175554,4.181817589792491,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz
old_prompt_final,305810,prompt,eplus,215973,0.0002308907800224599,510.998912,0.0,-1.3884432199991457,-0.9844409130037604,2.293356714405151,1.0,-2.6034257005894643,-0.9844409130037604,0.6398704682817017,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz
old_prompt_final,314130,prompt,eplus,18624,0.0002308907800224599,510.99893,0.0,-0.1128618684715332,-1.266010926168006,6.013875832916579,4.0,-4.332257775202814,-1.266010926168006,4.172646990135605,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz
old_prompt_final,314801,prompt,eplus,22652,0.0002308907800224599,510.9989299999999,0.0,1.1802218970727985,-1.3063169126386434,4.632673835974844,3.0,-2.4412521777182796,-1.3063169126386434,4.110337991168335,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz
old_prompt_final,317019,prompt,eplus,34722,0.0002308907800224599,510.99888,0.0,-0.5509136046564486,1.49078486133997,3.4875076326891365,2.0,-2.855595042214831,1.49078486133997,2.0764855508138322,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz
old_prompt_final,320303,prompt,eplus,53287,0.0002308907800224599,510.99889300000007,0.0,1.4865853494893715,0.07551594915235516,2.385107525381688,1.0,-0.6353511236199487,0.07551594915235516,2.7377002864929656,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz
old_prompt_final,320758,prompt,eplus,55915,0.0002308907800224599,510.9989310021999,0.0,-0.1496364732474849,0.55431955094318,7.128807233795923,5.0,-5.146636901734946,0.55431955094318,4.935018971842675,2,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz
old_prompt_final,324657,prompt,eplus,77354,0.0002308907800224599,510.99890000000005,0.0,1.2163776933100638,0.02899209099260742,6.0571924636900585,4.0,-3.422972950603694,0.02899209099260742,5.143190781450888,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz
old_prompt_final,329362,prompt,eplus,104415,0.0002308907800224599,510.99896,10.799742819999999,-1.056581380709738,-0.8001092589875389,7.198536439601385,5.0,-5.837249790235906,-0.8001092589875389,4.3430180718853055,2,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz
old_prompt_final,330093,prompt,eplus,108633,0.0002308907800224599,510.99894,0.0,-0.7732242471516888,0.6402686884390679,7.227492799781756,5.0,-5.6573612782414475,0.6402686884390679,4.563857061163804,3,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz
old_prompt_final,332460,prompt,eplus,121667,0.0002308907800224599,510.99890000000005,0.0,-0.2689913712670222,-0.6799318843813753,4.882237402825916,3.0,-3.642468797604382,-0.6799318843813753,3.2620575521972235,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz
old_prompt_final,334217,prompt,eplus,131598,0.0002308907800224599,510.99888200000004,0.0,0.08658666863455103,-0.8045324218445488,7.299209805378701,5.0,-5.100094730134775,-0.8045324218445488,5.222546771238463,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz
old_prompt_final,335018,prompt,eplus,136055,0.0002308907800224599,510.99892900000003,0.0,-1.2280712636296836,1.0588678030101566,3.643381400165116,2.0,-3.444637212798573,1.0588678030101566,1.7078821762128105,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz
old_prompt_final,336626,prompt,eplus,144836,0.0002308907800224599,510.99893,0.0,-0.5252459912282498,0.8653109351777174,2.3666750537843977,1.0,-2.0448969815845297,0.8653109351777174,1.3020869772074395,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz
old_prompt_final,338992,prompt,eplus,158191,0.0002308907800224599,510.99890000000005,0.0,-1.3666014972061584,1.0124318702257478,2.3695037554129765,1.0,-2.6418253593536694,1.0124318702257478,0.7091589876453431,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz
old_prompt_final,339967,prompt,eplus,163724,0.0002308907800224599,510.99891500000007,0.0,0.2996661667448338,-0.3356296818812711,5.8821494268841805,4.0,-3.947411769104917,-0.3356296818812711,4.371203726299819,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz
old_prompt_final,345229,prompt,eplus,193292,0.0002308907800224599,510.99889999999994,0.0,0.885792871990468,-1.1748798794829107,6.066201138924762,4.0,-3.6631018148640893,-1.1748798794829107,4.9158021078864245,2,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz
old_prompt_final,345817,prompt,eplus,196548,0.0002308907800224599,510.99892,0.0,-1.0241700279219375,0.4340640782334608,3.6693369473674813,2.0,-3.3188106097735095,0.4340640782334608,1.8704154661102745,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz
old_prompt_final,346220,prompt,eplus,198841,0.0002308907800224599,510.9988599999999,0.0,0.5979273403782566,-0.7975763823506828,1.1333547027243662,0.0,-0.3786043187477608,-0.7975763823506828,1.2242012728243652,2,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz
old_prompt_final,350788,prompt,eplus,224385,0.0002308907800224599,510.99893000000003,0.0,0.882957262440937,-1.4819998360629831,1.086448708251835,0.0,-0.14389018124634068,-1.4819998360629831,1.3925803167861344,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz
old_prompt_final,351926,prompt,eplus,230501,0.0002308907800224599,510.99892,0.0,-1.3757617718994786,1.0377869621699003,2.369418260296401,1.0,-2.6482421975301587,1.0377869621699003,0.702621241115476,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz
old_prompt_final,466573,prompt,gamma,492512,0.0018471262401796792,510.99888500000003,0.0,0.892122033562777,0.1625186648260432,6.000271268292857,4.0,-3.6120069631905123,0.1625186648260432,4.873658042346857,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_gamma_fullsphere20_rep01_part04.inc1.id1.sim.gz
old_prompt_final,468163,prompt,gamma,606249,0.0018471262401796792,510.99897,0.0,-0.0789453670467786,-0.3926580730188204,4.750819233579023,3.0000000000000004,-3.4151593006372414,-0.3926580730188204,3.303513691873165,2,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_gamma_fullsphere20_rep01_part04.inc1.id1.sim.gz
old_prompt_final,593771,prompt,n,292163,0.0002308907800224599,510.99893,6.2188799999999995,-0.381989785606964,-0.25916744003742437,1.2405743169533838,0.0,-1.1473260798302867,-0.25916744003742437,0.6071109443369275,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz
old_prompt_final,604000,prompt,n,338914,0.0002308907800224599,510.9989310000001,0.002274173,-0.20406742063210226,-0.7603014258161707,1.2954083379122079,0.0,-1.0602894770915239,-0.7603014258161707,0.7716945631951098,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz
old_prompt_final,694810,prompt,n,754409,0.0002308907800224599,510.99894,0.1817381,0.18844839958471538,-0.3730824768432592,1.4312730245379766,0.3027867337650446,-0.8788097201300785,-0.3730824768432592,1.1453160026302875,2,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz
old_prompt_final,874118,prompt,n,605638,0.0002308907800224599,511.12104887000004,0.0,-1.0561582850789384,-1.1338762925306753,2.4478499828145788,1.0,-2.4777080075612345,-1.1338762925306753,0.9840746367898905,2,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_n_fullsphere20_rep02_part01.inc1.id1.sim.gz
old_prompt_final,1043034,prompt,n,411788,0.0002308907800224599,510.9988966329,0.1346816,-0.1708237009063295,-0.4950628407747675,6.009969876332012,4.0,-4.370481051579491,-0.4950628407747675,4.1288998569829936,2,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz
old_prompt_final,1045520,prompt,n,422884,0.0002308907800224599,510.99895,0.0,1.1323575436140334,1.3421049031350263,4.73434845888206,3.0,-2.54699220195836,1.3421049031350263,4.14838759759281,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz
old_prompt_final,1070648,prompt,n,537242,0.0002308907800224599,510.9989,0.0,0.9157767156284702,0.4910611395937702,7.155969294516035,5.0,-4.412482488441367,0.4910611395937702,5.707586339788639,2,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz
old_prompt_final,1132570,prompt,n,818207,0.0002308907800224599,510.99892,0.195617,0.25842483901558144,1.5090974846853298,3.612602841622639,2.0,-2.3717620109501993,1.5090974846853298,2.7372299231401187,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz
old_prompt_final,1152215,prompt,n,907911,0.0002308907800224599,510.99890000000005,0.01597243,0.139143149209147,-1.4743852924409424,2.2315295909662423,1.0,-1.4795406418292332,-1.4743852924409424,1.676318770552112,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz
old_prompt_final,1192118,prompt,n,126138,0.0002308907800224599,510.99889999999994,9.003492,-0.6888897795239873,0.676071915182479,6.049120667721399,4.0,-4.764492878953014,0.676071915182479,3.7902556097699813,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz
old_prompt_final,1335227,prompt,n,778673,0.0002308907800224599,510.99892,0.0,0.008762841614198512,0.055610063489893294,5.996177652331204,4.0,-4.233741614434763,0.055610063489893294,4.24613414389049,2,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz
old_prompt_final,1541467,prompt,n,752905,0.0002308907800224599,510.99887000000007,0.0,0.1871728847179877,-0.4249130290440133,1.2875242700748237,0.0,-0.7780659262738306,-0.4249130290440133,1.0427683583505047,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz
old_prompt_final,1558409,prompt,n,830055,0.0002308907800224599,510.998889,0.005294583,0.3042030572655736,1.0951811869156136,7.114274295691315,5.0,-4.8154475530543115,1.0951811869156136,5.245655642354645,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz
old_prompt_final,1674031,prompt,n,390720,0.0002308907800224599,510.998876,0.9698277,1.4143840112870074,-0.948991762420129,1.117865588816258,0.0,0.20967018727580455,-0.948991762420129,1.790570863889942,2,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz
old_prompt_final,1843989,prompt,n,198467,0.0002308907800224599,510.99899100000005,0.0,-0.7675589314538445,-0.7271636514926181,1.0841961921875165,0.0,-1.30938860502374,-0.7271636514926181,0.22389635424111254,2,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz
old_prompt_final,2100103,prompt,n,402099,0.0002308907800224599,510.9989479999999,0.20273804,0.09891045982485508,0.6369416558540626,1.1882176910171562,0.0,-0.7702565299716184,0.6369416558540626,0.9101370437164876,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz
old_prompt_final,2131613,prompt,n,545639,0.0002308907800224599,510.998884,0.0,1.2512693843111249,-1.1224237284787064,1.1817436742327991,0.0,0.049162101063194186,-1.1224237284787064,1.7204000324118311,2,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz
old_prompt_final,2222641,prompt,n,960807,0.0002308907800224599,510.9989540000001,0.0,0.8278200396877788,-0.7244953932423716,1.0266458786474382,0.0,-0.14059109900347944,-0.7244953932423716,1.3113054263341701,1,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz
current_eplus_prompt_final,5378,prompt,eplus,51708,0.0006792218562725798,510.99886000000004,0.0,-4.871704466876755,0.6994225221155209,-0.6049170716272733,0.0,-3.0170743010621948,0.6994225221155209,-3.872556227868501,2,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz
