case,source_name,local_id,leakage_class,first_primary_volume,last_primary_volume,ray_total_cm,ray_material_cm,top_volume_chords_cm,passive_before_tes_cm,p0_x_cm,p0_y_cm,p0_z_cm,p1_x_cm,p1_y_cm,p1_z_cm,ray_cm_Ta/TES,ray_cm_CsI,ray_cm_Aluminium,ray_cm_Copper,ray_cm_W,ray_cm_Be,ray_cm_Kapton,ray_cm_StainlessSteel,ray_cm_LowCarbonSteel,ray_cm_Nb,ray_cm_Cryoperm,ray_cm_Silicon,ray_cm_SilverSinterProxy,ray_cm_CuNi,ray_cm_G10,ray_cm_SaltProxy,ray_cm_CharcoalProxy,ray_cm_NbTiCableProxy,ray_cm_other
old,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,29224,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,15.455447860586476,CsI:4.35; Aluminium:1.4; Cryoperm:0.507; Copper:0.441; Ta/TES:0.244; Silicon:0.0799; W:0.0654,CsI_Active_Shield_Side04:4.35; Cryoperm_Inner_Mag_Shield:0.507; Vacuum_Jacket_Al:0.437; TES_SampleBox_Cu:0.354; Outer_Al_Mech_Shell:0.216; Thermal_60K_Al_Shield:0.164,6.9317662736554455,-11.82986,-8.29714,-3.49337,-0.9780124544205281,1.0518129164665915,2.312261127147045,0.24353650644386263,4.347922717783973,1.4017661385819213,0.4412479831992455,0.06542819760800168,0.0,0.054228491254364686,0.0,0.0,0.034137237123043236,0.5071710755147619,0.07986443259013389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,40762,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,17.292099871629617,CsI:4.72; Aluminium:1.51; Cryoperm:0.544; Copper:0.468; Ta/TES:0.316; W:0.0709; Kapton:0.0589,CsI_Active_Shield_Side04:4.72; Cryoperm_Inner_Mag_Shield:0.544; Vacuum_Jacket_Al:0.473; TES_SampleBox_Cu:0.374; Outer_Al_Mech_Shell:0.23; TP_L1_00271:0.192,7.4662639720640955,-12.71782,-6.84945,11.39497,0.7848946698946958,-0.9546491670704395,2.3426367287424457,0.3164482709389275,4.718362510691986,1.5120151054131206,0.46831561775952085,0.07093044098076592,0.0,0.05889012069750548,0.0,0.0,0.03649529604311481,0.5439477773752991,0.05730710310278215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,40932,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,14.039907413443405,CsI:3.31; Aluminium:1.1; Cryoperm:0.496; W:0.331; Ta/TES:0.0933,CsI_Active_Shield_Top06:3.31; Cryoperm_Inner_Mag_Shield:0.496; Passive_Top_W_Aperture_Annulus:0.331; Outer_Al_Mech_Shell:0.313; Vacuum_Jacket_Al:0.248; Thermal_1K_Al_Shield:0.199,5.236015968806228,6.9291,-7.33176,15.73937,-0.829075886902502,0.7264603570063622,7.254395529568404,0.09333646046149813,3.3093576091223897,1.0993189573962197,0.0,0.33093576091223964,0.0,0.0,0.0,0.0,0.0,0.4964036413753793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,43919,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,13.44470330759252,CsI:4.04; Aluminium:1.28; Cryoperm:0.456; Copper:0.385; Ta/TES:0.111; W:0.0607; Kapton:0.0506,CsI_Active_Shield_Side02:4.04; Cryoperm_Inner_Mag_Shield:0.456; Vacuum_Jacket_Al:0.405; TES_SampleBox_Cu:0.304; Outer_Al_Mech_Shell:0.19; Thermal_60K_Al_Shield:0.152,6.3096904232572655,-7.82692,12.13233,6.87114,-0.8313986591846283,0.8216210430675682,4.898681865855093,0.11122794867958247,4.044837206501424,1.2825095003045897,0.38510337607757394,0.060679577199524194,0.0,0.050556401100549465,0.0,0.0,0.03038440933821901,0.45561995273538525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,45012,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,13.848076743697577,CsI:4.11; Aluminium:1.32; Ta/TES:0.747; Cryoperm:0.466; Copper:0.395; W:0.0617; Kapton:0.0514,CsI_Active_Shield_Side01:4.11; Cryoperm_Inner_Mag_Shield:0.466; Vacuum_Jacket_Al:0.412; TES_SampleBox_Cu:0.313; Outer_Al_Mech_Shell:0.205; TP_L5_00324:0.165,6.435251953154953,5.7789,13.24397,10.27728,0.9140116610938669,0.6653573106292319,7.1339388221903866,0.7471862386333057,4.11267462454805,1.3177203343418544,0.39504256567645396,0.06172563860000243,0.0,0.051387884671047636,0.0,0.0,0.03109080810853257,0.4656100972090126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,70893,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,13.695101250254023,CsI:4.21; Aluminium:1.35; Cryoperm:0.479; Copper:0.408; Ta/TES:0.284; W:0.0632; Kapton:0.0526,CsI_Active_Shield_Side06:4.21; Cryoperm_Inner_Mag_Shield:0.479; Vacuum_Jacket_Al:0.422; TES_SampleBox_Cu:0.324; Outer_Al_Mech_Shell:0.21; TP_L3_00363:0.172,6.597409219026478,7.94591,-12.06863,0.68525,1.4092648584440264,-0.7861978698889476,4.872706719480188,0.28355095238788103,4.211375847029058,1.3505501324476985,0.40830462341707974,0.06323685583342543,0.0,0.05260392297694775,0.0,0.0,0.03204774777797141,0.47929008954429697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,83687,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,13.916892139928448,CsI:4.28; Aluminium:1.37; Cryoperm:0.494; Copper:0.426; W:0.0643; Kapton:0.0534; Nb:0.0331,CsI_Active_Shield_Side07:4.28; Cryoperm_Inner_Mag_Shield:0.494; Vacuum_Jacket_Al:0.429; TES_SampleBox_Cu:0.34; Outer_Al_Mech_Shell:0.212; Thermal_60K_Al_Shield:0.161,6.719357497410552,14.27752,-2.21481,2.52399,1.2189287910933282,-1.310365373443775,7.249988560152253,0.019791837194566373,4.275431703351076,1.3740266362591973,0.42551832555835256,0.06428020266277225,0.0,0.05335712580370235,0.0,0.0,0.03313127201312284,0.49361223176232877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,101870,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,13.960484133773495,CsI:4.27; Aluminium:1.36; Cryoperm:0.48; Ta/TES:0.452; Copper:0.405; W:0.064; Kapton:0.0533,CsI_Active_Shield_Side03:4.27; Cryoperm_Inner_Mag_Shield:0.48; Vacuum_Jacket_Al:0.427; TES_SampleBox_Cu:0.32; Outer_Al_Mech_Shell:0.21; TP_L1_00028:0.191,6.661246839102886,-12.013,8.02497,7.17502,-1.0708260775443939,0.8346208194360302,2.3311758900355755,0.45242652785073795,4.26513297812178,1.3615740927158049,0.40532811040449923,0.06397816705339042,0.0,0.053313483311600754,0.0,0.0,0.03199652128174875,0.47992348621406133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,121261,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,17.55317021687851,CsI:5.21; Aluminium:1.67; Cryoperm:0.604; Copper:0.522; W:0.0784; Kapton:0.0651; Ta/TES:0.0588,CsI_Active_Shield_Side07:5.21; Cryoperm_Inner_Mag_Shield:0.604; Vacuum_Jacket_Al:0.523; TES_SampleBox_Cu:0.417; Outer_Al_Mech_Shell:0.255; Thermal_60K_Al_Shield:0.196,8.19793199173416,13.66116,-4.69745,13.64351,1.2947246262561156,0.8259555765154442,2.4776221424651235,0.0587593126567608,5.214542340276892,1.6741232095500507,0.5215888068149193,0.07841776752546031,0.0,0.06506669996344301,0.0,0.0,0.04054616356629783,0.6036470040370976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,127466,,,,11.020136773354334,CsI:2.57; Aluminium:0.716; W:0.257; Ta/TES:0.173,CsI_Active_Shield_Top05:2.57; Passive_Top_W_Aperture_Annulus:0.257; Outer_Al_Mech_Shell:0.257; Vacuum_Jacket_Al:0.193; Thermal_60K_Al_Shield:0.129; Thermal_4K_Al_Shield:0.129,3.5435168792197334,-0.80226,-5.8706,15.75,0.03408370300439199,0.9997601290332132,7.174331197435846,0.17274595375483073,2.570093838052779,0.7164136573528601,0.0,0.2570093838140942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,193601,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,16.570002016319656,CsI:5.2; Aluminium:1.66; Cryoperm:0.585; Copper:0.494; W:0.078; Ta/TES:0.0686; Kapton:0.065,CsI_Active_Shield_Side03:5.2; Cryoperm_Inner_Mag_Shield:0.585; Vacuum_Jacket_Al:0.52; TES_SampleBox_Cu:0.39; Outer_Al_Mech_Shell:0.258; Thermal_60K_Al_Shield:0.195,8.169617332474033,-12.18585,7.76279,-3.47837,-1.503258956352135,0.8052515491393792,7.106518951699395,0.06862325624258607,5.199420798928443,1.661844553602091,0.49424844648969196,0.0779938434349155,0.0,0.06499129408720151,0.0,0.0,0.03901298635098318,0.5851422281263843,0.04696318145432206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,208761,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,12.919868759217094,CsI:4; Aluminium:1.28; Cryoperm:0.451; Copper:0.381; Ta/TES:0.181; W:0.0601; Kapton:0.0501,CsI_Active_Shield_Side04:4; Cryoperm_Inner_Mag_Shield:0.451; Vacuum_Jacket_Al:0.401; TES_SampleBox_Cu:0.301; Outer_Al_Mech_Shell:0.2; Thermal_60K_Al_Shield:0.15,6.258329478775847,-12.02297,-8.01551,6.45679,-1.3861850057917384,-0.7055733468116772,5.868028699680735,0.1810293106491095,4.004747719953549,1.2816329878265513,0.38090839669197607,0.06007502694476093,0.0,0.050057139687805806,0.0,0.0,0.030061714725062447,0.4508464929461414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,232289,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,14.38883663004861,CsI:4.18; Aluminium:1.34; Ta/TES:0.862; Cryoperm:0.47; Copper:0.397; Silicon:0.104; W:0.0627,CsI_Active_Shield_Side05:4.18; Cryoperm_Inner_Mag_Shield:0.47; Vacuum_Jacket_Al:0.418; TES_SampleBox_Cu:0.313; Outer_Al_Mech_Shell:0.208; TP_L5_00150:0.163,6.63143461989758,-4.03599,-13.87398,3.12724,-0.10880594545018146,-0.6698092557112397,7.282443956918013,0.8622355276164845,4.178112454980422,1.3360940263509946,0.39700693605860976,0.0626724068208678,0.0,0.05222598873384253,0.0,0.0,0.03134077059984616,0.4700966185937907,0.10388541775920648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,240357,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,16.49745999911475,CsI:3.97; Aluminium:1.48; Cryoperm:0.559; Copper:0.376; Silicon:0.0513; Nb:0.0374; Ta/TES:0.0221,CsI_Active_Shield_Top07:3.42; Cryoperm_Inner_Mag_Shield:0.559; CsI_Active_Shield_Side07:0.55; Vacuum_Jacket_Al:0.494; TES_SampleBox_Cu:0.376; Outer_Al_Mech_Shell:0.342,6.477107125025759,13.71407,-1.70124,15.74992,0.5244685611630866,0.5614414221813785,6.102077075867286,0.022097729574977364,3.969657695361885,1.4832992787892318,0.37604797553016633,0.0,0.0,0.0,0.0,0.0,0.037362370930233,0.5594408970990319,0.051298907315210716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,5249,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,8.997513552716532,CsI:2.11; Aluminium:0.791; Copper:0.316; Cryoperm:0.316; W:0.211; Ta/TES:0.0439; Nb:0.0316,CsI_Active_Shield_Top06:1.07; CsI_Active_Shield_Top05:1.04; Cryoperm_Inner_Mag_Shield:0.316; TES_SampleBox_Cu:0.316; Passive_Top_W_Aperture_Annulus:0.211; Outer_Al_Mech_Shell:0.211,3.7756730513800307,-0.25546,-3.61602,15.74999,1.3132934194950614,-1.2258421988453363,7.218793547039391,0.043884276654169115,2.1093204458058787,0.7909846205673656,0.31639806687133215,0.21093204457788883,0.0,0.0,0.0,0.0,0.031639806686233285,0.31639806687133215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,10704,,,,18.378539719049567,CsI:5.04; Aluminium:1.63; Cryoperm:0.595; Copper:0.524; Ta/TES:0.399; W:0.0759; Kapton:0.0628,CsI_Active_Shield_Side01:5.04; Cryoperm_Inner_Mag_Shield:0.595; Vacuum_Jacket_Al:0.506; TES_SampleBox_Cu:0.423; Outer_Al_Mech_Shell:0.251; TP_L5_00028:0.239,8.011429965703478,8.9496,11.34491,-3.69747,-1.4475851255333427,0.890979103418481,7.274521272306457,0.3994519142261326,5.035115089514573,1.6284286618409571,0.5239702751356559,0.07585098430196453,0.0,0.06275260029393828,0.0,0.0,0.04018476137968511,0.5948763509701868,0.05025124226651714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,19634,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,15.637146863146075,CsI:4.63; Copper:1.92; Aluminium:1.6; LowCarbonSteel:1.36; Cryoperm:0.302; Ta/TES:0.202; W:0.0696,CsI_Active_Shield_Side02:4.63; ADR_Magnet_Yoke_Fe:1.36; ColdPlate_50mK:1.01; TES_SampleBox_Cu:0.604; Vacuum_Jacket_Al:0.465; Cryoperm_Inner_Mag_Shield:0.302,10.002916621824298,-8.28422,11.83938,-6.64085,0.4008388360970683,1.405613377126983,1.1197317496211188,0.20202640869274283,4.631441413705949,1.5960966760096151,1.9221292052690784,0.06962857352792552,0.0,0.057802493990448976,0.0,1.3631281252450693,0.0,0.302241778402055,0.060448355674156636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,22762,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,14.970776533548506,CsI:4.05; Aluminium:1.29; Cryoperm:0.455; Copper:0.384; Silicon:0.197; Ta/TES:0.153; W:0.0607,CsI_Active_Shield_Side02:4.05; Cryoperm_Inner_Mag_Shield:0.455; Vacuum_Jacket_Al:0.405; TES_SampleBox_Cu:0.304; Outer_Al_Mech_Shell:0.202; Substrate_L4:0.197,6.520403000315336,-3.25604,14.07798,3.55992,0.05430649987374924,-0.3432180867483912,5.839130786870034,0.15331020407219098,4.047186356780734,1.2947107988226954,0.38448903405048873,0.06070784821951068,0.0,0.05058979885200659,0.0,0.0,0.030354259350354407,0.45531279366090777,0.1970521105786387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,26145,,CsI_Active_Shield_Top01,Win_Vacuum_Al_Filter,12.407970112238326,Ta/TES:1.68; Silicon:0.15; Aluminium:0.0155; Be:0.015,TP_L5_00354:0.301; TP_L1_00339:0.301; TP_L4_00354:0.301; TP_L2_00338:0.301; TP_L0_00320:0.278; TP_L3_00338:0.187,0.18095704814874128,1.64572,-0.31536,13.41145,1.0590790297847998,0.40396866393596936,1.0382474658334881,1.6759906704226415,0.0,0.015493413100697538,0.0,0.0,0.015042148640731202,0.0,0.0,0.0,0.0,0.0,0.15042148640731254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,148158,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,13.533746586192143,CsI:3.14; Aluminium:1.17; Cryoperm:0.471; Copper:0.471; W:0.314; Ta/TES:0.298; Nb:0.0471,CsI_Active_Shield_Top01:3.14; Cryoperm_Inner_Mag_Shield:0.471; TES_SampleBox_Cu:0.471; Passive_Top_W_Aperture_Annulus:0.314; Outer_Al_Mech_Shell:0.307; Vacuum_Jacket_Al:0.235,5.610800271195508,2.62006,11.19786,15.7455,1.352633498252046,0.8453111882451542,7.121077710816349,0.297773239978565,3.1384702957348667,1.1698648027367606,0.47077054435346327,0.3138470295734872,0.0,0.0,0.0,0.0,0.047077054429933554,0.4707705443669967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,189046,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,14.373031647201074,CsI:4.05; Aluminium:1.31; Ta/TES:1.04; Copper:0.656; Cryoperm:0.475; W:0.061; Kapton:0.0505,CsI_Active_Shield_Side04:4.05; Cryoperm_Inner_Mag_Shield:0.475; Vacuum_Jacket_Al:0.407; TES_SampleBox_Cu:0.333; Harness_Cu_Bundle_B:0.241; Outer_Al_Mech_Shell:0.202,6.636381561275793,-14.30676,-2.02937,-0.20569,-0.01917881392130394,-1.505718897888195,1.2690479787307174,1.039501222482632,4.053840137677156,1.308495130725441,0.6558445818994465,0.061022352145237,0.0,0.05054942491355594,0.0,0.0,0.03198160630129098,0.4746483276136652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,197829,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,14.591483579237451,CsI:4.31; Aluminium:1.38; Ta/TES:0.611; Cryoperm:0.486; Copper:0.412; W:0.0646; Kapton:0.0538,CsI_Active_Shield_Side04:4.31; Cryoperm_Inner_Mag_Shield:0.486; Vacuum_Jacket_Al:0.431; TES_SampleBox_Cu:0.326; Outer_Al_Mech_Shell:0.214; TP_L3_00033:0.168,6.734409562105264,-13.69521,-4.60624,10.05293,-0.6992996234337625,-0.7215001709834226,4.674593548245939,0.6109892255613725,4.306648634588209,1.3783624857017132,0.41202709313801145,0.06462360503176319,0.0,0.05381929064571547,0.0,0.0,0.03246438944616002,0.4864640635536916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,200986,,Outer_Al_Mech_Shell,ActiveShield_Al_Backplane_Liner,14.625794168610431,CsI:4.38; Aluminium:1.09; Ta/TES:0.557; Cryoperm:0.503; Copper:0.431; W:0.0659; Nb:0.0337,CsI_Active_Shield_Side04:4.38; Cryoperm_Inner_Mag_Shield:0.503; Vacuum_Jacket_Al:0.439; TES_SampleBox_Cu:0.343; TP_L4_00148:0.2; TP_L4_00169:0.192,6.501947029112166,-10.87419,-8.95194,11.69815,0.07883186736112803,-1.2337528368175554,5.835151283493781,0.5569594390788334,4.383441694491537,1.0855565203209268,0.43078397755178105,0.06586446831778173,0.0,0.0,0.0,0.0,0.03367442656320487,0.5026259418669351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,215973,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,12.879413682882666,CsI:4.06; Aluminium:1.22; Cryoperm:0.458; Copper:0.387; Ta/TES:0.169; W:0.0609; Kapton:0.0507,CsI_Active_Shield_Side04:4.06; Cryoperm_Inner_Mag_Shield:0.458; Vacuum_Jacket_Al:0.406; TES_SampleBox_Cu:0.306; TP_L1_00000:0.165; Thermal_60K_Al_Shield:0.152,6.301143002347843,-13.10599,-5.88729,0.16252,-1.3884432199991457,-0.9844409130037604,2.293356714405151,0.16933245820140158,4.057885653810472,1.2155723230688393,0.38705713840828404,0.06088120156888526,0.0,0.050716093331801264,0.0,0.0,0.03052287907056012,0.4575732421510559,0.04093447093794556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,18624,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,15.71195135981632,CsI:4.64; Aluminium:1.48; Cryoperm:0.531; Copper:0.454; Ta/TES:0.372; W:0.0697; Silicon:0.0597,CsI_Active_Shield_Side04:4.64; Cryoperm_Inner_Mag_Shield:0.531; Vacuum_Jacket_Al:0.465; TES_SampleBox_Cu:0.361; Outer_Al_Mech_Shell:0.218; TP_L4_00149:0.191,7.325835329481683,-11.22246,-9.08321,-1.88129,-0.1128618684715332,-1.266010926168006,6.013875832916579,0.3715850133984713,4.642029752146077,1.4764370103821276,0.45374063538446024,0.0697316087480986,0.0,0.05796694095000565,0.0,0.0,0.03552739665431218,0.5306998141901702,0.059702171026432264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,22652,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,14.604393268908458,CsI:4.28; Aluminium:1.38; Cryoperm:0.506; Copper:0.446; Ta/TES:0.124; W:0.0645; Kapton:0.0534,CsI_Active_Shield_Side00:4.28; Cryoperm_Inner_Mag_Shield:0.506; Vacuum_Jacket_Al:0.431; TES_SampleBox_Cu:0.36; Outer_Al_Mech_Shell:0.209; Thermal_60K_Al_Shield:0.162,6.7687242009429065,13.85544,4.08855,9.48268,1.1802218970727985,-1.3063169126386434,4.632673835974844,0.12428919434525135,4.282904961518989,1.3811657674526332,0.44623463206148634,0.06452264731635207,0.0,0.0533759543147962,0.0,0.0,0.03420804509532989,0.5063121931833197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,34722,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,13.42770567164433,CsI:2.19; Ta/TES:1.19; Aluminium:0.61; W:0.219; Silicon:0.0986,CsI_Active_Shield_Top06:2.19; TP_L5_00177:0.32; TP_L4_00160:0.26; TP_L2_00127:0.237; Passive_Top_W_Aperture_Annulus:0.219; Outer_Al_Mech_Shell:0.218,3.1176142830331366,0.9048,-3.78453,15.74945,-0.5509136046564486,1.49078486133997,3.4875076326891365,1.1889701871155518,2.19014333447019,0.6099001650617487,0.0,0.21901433344030488,0.0,0.0,0.0,0.0,0.0,0.0,0.0985564500608928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,53287,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,14.554725209102113,CsI:4.27; Aluminium:1.37; Cryoperm:0.495; Copper:0.429; Ta/TES:0.156; W:0.0642; Kapton:0.0533,CsI_Active_Shield_Side01:4.27; Cryoperm_Inner_Mag_Shield:0.495; Vacuum_Jacket_Al:0.428; TES_SampleBox_Cu:0.343; Outer_Al_Mech_Shell:0.213; Thermal_60K_Al_Shield:0.161,6.718516187442689,6.9646,12.66062,7.22727,1.4865853494893715,0.07551594915235516,2.385107525381688,0.15606370560879562,4.268562332917995,1.3749554965667994,0.4289139326081851,0.06420525880549682,0.0,0.05325513631951836,0.0,0.0,0.033292632519621466,0.4953313977050737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,55915,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,8.97263730285435,CsI:2.09; Ta/TES:0.194; Aluminium:0.19; Be:0.0157,CsI_Active_Shield_Top00:2.09; TP_L5_00181:0.194; Outer_Al_Mech_Shell:0.177; Win_Be_Cryostat:0.0157; Win_60K_Al_Shield:0.00261; Win_4K_Al_Shield:0.00261,2.2948346834749773,2.40783,0.95947,15.7197,-0.1496364732474849,0.55431955094318,7.128807233795923,0.19446641984948027,2.0888719128617668,0.19029623126587258,0.0,0.0,0.01566653934733814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,77354,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,13.75598327479521,CsI:2.84; Aluminium:1.07; Ta/TES:0.494; Cryoperm:0.426; W:0.284; Nb:0.0426; Silicon:0.0426,CsI_Active_Shield_Top04:2.84; Cryoperm_Inner_Mag_Shield:0.426; Passive_Top_W_Aperture_Annulus:0.284; Outer_Al_Mech_Shell:0.281; Vacuum_Jacket_Al:0.213; TP_L5_00197:0.213,4.699233123288772,-8.49192,-1.00246,15.74802,1.2163776933100638,0.02899209099260742,6.0571924636900585,0.49373308671329197,2.838969783168456,1.0653518008348004,0.0,0.28389697831822075,0.0,0.0,0.0,0.0,0.042584546744981064,0.42584546747733265,0.042584546744981064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,104415,,CsI_Active_Shield_Top03,CsI_Active_Shield_Top03,7.372308172293934,Ta/TES:0.119; Aluminium:0.0158; Be:0.0153; CsI:0.000115,TP_L5_00052:0.119; Win_Be_Cryostat:0.0153; Win_Vacuum_Al_Filter:0.00306; Win_4K_Al_Shield:0.00255; Win_1K_Al_Shield:0.00255; Win_50mK_Al_Shield:0.00255,0.031201365175748452,-1.86008,0.37758,14.43168,-1.056581380709738,-0.8001092589875389,7.198536439601385,0.11870430206586666,0.00011454970057794653,0.015798217698562687,0.0,0.0,0.01528859777660782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,108633,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,9.709578483358037,CsI:2.28; Aluminium:0.857; Cryoperm:0.342; W:0.228; Ta/TES:0.0839; Nb:0.0342,CsI_Active_Shield_Top02:2.28; Cryoperm_Inner_Mag_Shield:0.342; Passive_Top_W_Aperture_Annulus:0.228; Outer_Al_Mech_Shell:0.228; Vacuum_Jacket_Al:0.171; Thermal_1K_Al_Shield:0.137,3.7396873392256227,-3.40179,4.47875,15.74997,-0.7732242471516888,0.6402686884390679,7.227492799781756,0.08390206151171466,2.278581275200136,0.8572820260932266,0.0,0.2278581275190426,0.0,0.0,0.0,0.0,0.0341787191346534,0.3417871912785642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,121667,,Outer_Al_Mech_Shell,Outer_Al_Mech_Shell,12.194153067258119,CsI:2.24; Aluminium:0.844; Ta/TES:0.664; Cryoperm:0.337; W:0.224; Silicon:0.0673; Nb:0.0337,CsI_Active_Shield_Top03:2.24; Cryoperm_Inner_Mag_Shield:0.337; TP_L5_00059:0.311; Passive_Top_W_Aperture_Annulus:0.224; Outer_Al_Mech_Shell:0.224; TP_L4_00096:0.177,3.750445987695849,-3.84139,3.54228,15.75,-0.2689913712670222,-0.6799318843813753,4.882237402825916,0.6640419721674437,2.2440963276955768,0.8443412433180649,0.0,0.22440963277321607,0.0,0.0,0.0,0.0,0.03366144491232365,0.3366144491476297,0.06732288984903778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
