time_bin_id,day_mid,elapsed_stop_day,dt_s,prompt_event_rate_hz,delayed_event_rate_hz,atm511_event_rate_hz,coincidence_occupancy_rate_hz,accidental_live_factor,prompt_final_cps_noacc,delayed_final_cps_noacc,atm511_final_cps_noacc,background_final_cps_noacc,signal_final_cps_noacc,prompt_final_upper95_cps_noacc,delayed_final_upper95_cps_noacc,atm511_final_upper95_cps_noacc,background_final_componentwise_transport_counting_endpoint_cps_noacc,signal_final_lower95_cps_noacc,cumulative_source_counts,cumulative_background_counts,cumulative_source_transport_counting_lower_endpoint_counts,cumulative_background_componentwise_transport_counting_upper_endpoint_counts,counting_Z,counting_Z_componentwise_transport_counting_endpoint_conditional,prompt_scale_alpha,delayed_alpha_activity_Bq,delayed_alpha_selected_cps,delayed_alpha_upper95_cps,prompt_scale_eminus,delayed_eminus_activity_Bq,delayed_eminus_selected_cps,delayed_eminus_upper95_cps,prompt_scale_eplus,delayed_eplus_activity_Bq,delayed_eplus_selected_cps,delayed_eplus_upper95_cps,prompt_scale_gamma,delayed_gamma_activity_Bq,delayed_gamma_selected_cps,delayed_gamma_upper95_cps,prompt_scale_muminus,delayed_muminus_activity_Bq,delayed_muminus_selected_cps,delayed_muminus_upper95_cps,prompt_scale_muplus,delayed_muplus_activity_Bq,delayed_muplus_selected_cps,delayed_muplus_upper95_cps,prompt_scale_n,delayed_n_activity_Bq,delayed_n_selected_cps,delayed_n_upper95_cps,prompt_scale_p,delayed_p_activity_Bq,delayed_p_selected_cps,delayed_p_upper95_cps
26,6.5,6.625,21600.0,20338.670468921195,15.309291713963436,153.07096210669314,20507.05072274185,0.9797017888444831,0.002928444076450757,0.001640898300046014,0.001175767468090451,0.005745109844587222,0.0012221587334103527,0.03674478400904629,0.0021390213243495464,0.002316730634807173,0.04120053596820301,0.0012149929051524233,632.5319956241494,3742.79918722952,628.8232992622293,26914.579861476483,10.339135695734164,3.832964725222905,0.943349824659,0.22833778718456738,1.5625229114344054e-07,8.70582045268411e-07,0.891077972883,0.0,0.0,0.0,0.901496921861,0.001555625898872451,0.0,6.4617919252956026e-09,0.855396136183,0.00457915786827755,0.0,1.700745466774098e-08,0.676379214175,2.668161864306011,1.4173586368304018e-05,3.3076422500066454e-05,0.65719514857,0.00032182006057592227,0.0,1.708416263635658e-09,0.83744691179,24.358222083565405,0.0016019098555308184,0.0020619755201567933,0.917344014886,1.4894641678462963,2.46586058557483e-05,4.307362198456187e-05
27,6.75,6.875,21600.0,20792.69723735689,15.51981000635847,159.60115925051906,20967.818206613767,0.9792504780989355,0.0029922333751300654,0.0016321596347360688,0.0012259271669402957,0.00585032017680643,0.001208271778999407,0.03767822820897728,0.002128033703469472,0.0024155652378319245,0.042221827150278675,0.0012011873734958335,658.0891311169356,3866.5440499611823,654.2305867535248,27807.647941015897,10.583351904479121,3.923274687893002,0.951146967605,0.23008052493702133,1.6175696136888439e-07,9.012521047493033e-07,0.9069598325,0.0,0.0,0.0,0.914511904276,0.0015672812400890817,0.0,6.510206129388487e-09,0.874514741405,0.004665726410002665,0.0,1.7328978972295292e-08,0.726887512695,2.842274537946831,1.4336435963653795e-05,3.3456459131571364e-05,0.71053847333,0.00032512173432886664,0.0,1.725943552415154e-09,0.860106020989,24.636523133487348,0.0015928583958763208,0.0020503244973699482,0.930666010399,1.5076286595700181,2.480304593472538e-05,4.332592973454882e-05
28,7.0,7.125,21600.0,21551.59171764381,15.976347225453061,170.3314266947042,21737.899491563967,0.9784966659180518,0.003099762532457989,0.0016472807205837714,0.0013083484126889774,0.006055391665730738,0.0011854942324020024,0.03928984681266714,0.0021485262825132493,0.00257796794939449,0.04401634104457487,0.0011785433774615368,683.1451776405371,3994.5279499652847,679.1397232880205,28737.95654890931,10.808869534160344,4.0061867611756625,0.964161536133,0.2329702913373038,1.673128573754946e-07,9.32207576015277e-07,0.93326550363,0.0,0.0,0.0,0.935953070646,0.0015891939651874252,0.0,6.601227672681338e-09,0.906371520926,0.004820617408154604,0.0,1.790425977834908e-08,0.819621936333,3.1749590888819785,1.5132766257581675e-05,3.5314828394446384e-05,0.811312112673,0.00032969911789597096,0.0,1.7502430833920142e-09,0.898634576364,25.279679408234536,0.0016068057174883337,0.002068277464970734,0.95368690578,1.539768439064387,2.5174923980480425e-05,4.397552584151917e-05
29,7.25,7.375,21600.0,22520.248674968338,16.54993864178537,184.8855106204048,22721.68412423053,0.9775345092900591,0.0032292483010072175,0.0016822704552193466,0.0014201411274676918,0.006331659883694256,0.001154729459409772,0.04116439802104294,0.002194881937011173,0.002798244163956487,0.0461575241220106,0.0011479589861772054,707.5269961826223,4128.219336373095,703.378585011558,29712.56091907063,11.011884142003765,4.080553714867633,0.978422102147,0.23625260496271958,1.7293992895780727e-07,9.635596122072095e-07,0.963271483165,0.0,0.0,0.0,0.963671071616,0.0016201102527334118,0.0,6.729648405049945e-09,0.947867098147,0.005030870140427826,0.0,1.868515965465113e-08,0.911224443473,3.5101740715338092,1.617670085130657e-05,3.7751023496181365e-05,0.909827398832,0.0003359137273745601,0.0,1.7832340034930355e-09,0.943763801381,26.146332589352202,0.0016403119599374435,0.002111406640725514,0.975113393836,1.5718374158621784,2.5608854501638796e-05,4.473351513520759e-05
30,7.5,7.625,21600.0,23654.37580092481,17.206032779429634,202.4765592953111,23874.05839299955,0.9764086724919875,0.003374784303552726,0.0017336699439162596,0.0015552613519498118,0.006663715599418797,0.0011178311747596364,0.04319041692446438,0.0022624692567896135,0.003064484872204819,0.04851737105345882,0.0011112770455776314,731.1025333364341,4268.7599459426165,726.8158927801727,30735.813007313784,11.189931354511215,4.145740006178061,0.993344395515,0.23976440046984945,1.7864392860813816e-07,9.953402641608932e-07,0.995335354152,0.0,0.0,0.0,0.996045007352,0.0016587406637191611,0.0,6.8901122273349156e-09,0.997116459432,0.005285115058754264,0.0,1.9629450951724692e-08,0.994606541787,3.820413608342126,1.732566852111516e-05,4.04323307601278e-05,0.994616892612,0.00034357875251052545,0.0,1.8239246104739196e-09,0.99367301951,27.18926298463772,0.001690125865360951,0.0021755270112894633,0.993745029116,1.6011902467922634,2.603976610558527e-05,4.548623098807178e-05
31,7.75,7.875,21600.0,24922.307392849925,17.99256342452792,221.74131940625466,25162.041275680705,0.975151884369851,0.0035392118399967983,0.0018009591223728067,0.0017032376755272776,0.007043408637896882,0.001077892062860316,0.04550652534832602,0.00235086547877259,0.003356057220787337,0.05121344804788595,0.0010715721068743295,753.8064764233378,4417.117239184268,749.3867168601168,31814.53623928361,11.342019802277312,4.201391885872437,1.01020637986,0.24372558239624745,1.844327536769572e-07,1.0275935330968803e-06,1.0304797749,0.0,0.0,0.0,1.03127009472,0.0017034059957197318,0.0,7.07564403281021e-09,1.05201782034,0.00557227876272059,0.0,2.0696005942383913e-08,1.09762405922,4.205022172016697,1.8786925299503992e-05,4.384241662880822e-05,1.0992998277,0.00035271113757772197,0.0,1.872404854827429e-09,1.05096211555,28.437843720115453,0.0017554552881507098,0.0022596189282430663,1.01546287709,1.6347304500298387,2.653247616891597e-05,4.6346896312788374e-05
32,8.0,8.125,21600.0,26195.20850876181,18.852621483392767,240.68815637614964,26454.74928662135,0.9738921121512949,0.003706593716329336,0.0018805471109485587,0.001848771970378632,0.007435912797656527,0.001039192943240187,0.04789392440550144,0.00245537865752169,0.0036428177992585,0.05399212086228163,0.0010330998900593355,775.6670115285158,4573.539618502372,771.119078074369,32950.31825280727,11.469621831764606,4.248069772685644,1.0275340375,0.24785617805744814,1.903136678332256e-07,1.060359889588332e-06,1.06511968284,0.0,0.0,0.0,1.06569853598,0.0017507629918477952,0.0,7.2723565299526004e-09,1.10693385523,0.005866345164373628,0.0,2.1788198249197963e-08,1.21265990699,4.636859716971262,2.0501250994816957e-05,4.78430809298137e-05,1.21610513672,0.0003635533953239489,0.0,1.9299621414522444e-09,1.11023414634,29.800589303305955,0.0018327853618191423,0.0023591580616878706,1.03833315448,1.6703916532947987,2.707018446676629e-05,4.728616449749671e-05
33,8.25,8.375,21600.0,27307.76508075748,19.69139775625863,256.8700456599868,27584.326524173724,0.9727926468719582,0.003855608027923647,0.0019656161501443213,0.001973068170848814,0.007794292348916782,0.001006661758223545,0.05004030134094445,0.0025670370755238965,0.0038877308651788203,0.056495069281647166,0.0010007594436746597,796.8193117043163,4737.315792649659,792.1473569212076,34137.41079321217,11.576937350324556,4.287367271455738,1.04343809306,0.2517676786100198,1.9628346613120594e-07,1.0936214768205125e-06,1.09508661233,0.0,0.0,0.0,1.09518995838,0.0017966016403509852,0.0,7.462762082456623e-09,1.15471061785,0.006130965689441275,0.0,2.2771025597304808e-08,1.32368132401,5.057608779954292,2.230271621810789e-05,5.204709982075566e-05,1.32873845633,0.0003761280828139341,0.0,1.996716216942695e-09,1.16377513559,31.131578296747524,0.001915512352678894,0.002465644097353415,1.05957182401,1.7045156815076714,2.7604797781188084e-05,4.822002636900839e-05
34,8.5,8.625,21600.0,28083.09487562201,20.383926707247824,314.1446369559682,28417.623439285224,0.9719823594121845,0.003961801460654351,0.0020462748050342756,0.002413005310245986,0.008421081575934613,0.0009849278934256267,0.05157467423805032,0.0026727834195903184,0.004754582411842344,0.05900204006948299,0.0009791530100673595,817.4976945186949,4914.114875811614,812.7044971049452,35376.14794293653,11.661754223343818,4.320931606798217,1.05542803193,0.25493913032110377,2.0232534187708321e-07,1.1272846538889038e-06,1.11604897707,0.0,0.0,0.0,1.11559596883,0.0018362586517202105,0.0,7.62749021923601e-09,1.18782446883,0.006326339356508106,0.0,2.349666312313209e-08,1.40708027456,5.380507976726442,2.3912744037078873e-05,5.5804367670495865e-05,1.41327199559,0.0003901010016860507,0.0,2.0708929534981036e-09,1.20233793608,32.24356870099464,0.0019940959017254642,0.0025667967020780898,1.07551863524,1.732097350699182,2.8063833929855264e-05,4.9021870141547944e-05
35,8.75,8.875,21600.0,28385.793357432358,20.81357224540746,318.69949898590323,28725.30642866367,0.9716833429777116,0.004005866076127373,0.002111479468611616,0.0024479920805826434,0.008565337625321632,0.0009772862356442543,0.052190351668802565,0.002758040839327349,0.004823520296969866,0.059771912805099775,0.0009715561572738911,838.0093300590281,5093.887267197729,833.0958676964194,36630.66237923017,11.741516405194915,4.352838902608364,1.06165899649,0.25695627289746104,2.084090602380671e-07,1.1611809630872133e-06,1.12489040621,0.0,0.0,0.0,1.12401734338,0.0018657097223435978,0.0,7.749824702406707e-09,1.20056977727,0.006419742011045034,0.0,2.3843570012691025e-08,1.44030719391,5.521459217623861,2.501758557031825e-05,5.838269925146887e-05,1.44688260319,0.00040473375680029783,0.0,2.1485725014238613e-09,1.21837014962,32.96248717064701,0.002057877850117062,0.002648896712735554,1.08316322752,1.7487394236178784,2.837562386399785e-05,4.956650441002255e-05
36,9.0,9.125,21600.0,28161.931561506717,20.912268846142048,314.1446369559682,28496.988467308827,0.9719052210660752,0.003979739307319686,0.00215185527348317,0.002413005310245986,0.008544599891048842,0.0009849278934256267,0.05175959302426865,0.002810491381555545,0.004754582411842344,0.05932466681766654,0.0009791530100673595,858.686071798098,5273.2653581119985,853.6513764268913,37876.07417306103,11.824821821847884,4.38629731252043,1.06129444629,0.2575993147407652,2.1449613079635657e-07,1.1950959495334855e-06,1.12034647563,0.0,0.0,0.0,1.11929588164,0.0018822468221099695,0.0,7.818516858930716e-09,1.19070051935,0.00639491761722929,0.0,2.375136970760868e-08,1.41349940965,5.441586119231949,2.5398837320057802e-05,5.927241365582566e-05,1.41960480937,0.00041901899322949437,0.0,2.2244072091852266e-09,1.20868307398,33.18129840512715,0.0020977493057476883,0.002700219179589425,1.08117688166,1.7521322303359963,2.8492634284627565e-05,4.9770898066985286e-05
37,9.25,9.375,21600.0,27456.877867944255,20.685559353436247,301.2911813756233,27778.85460867331,0.9726034297863622,0.0038896133528119594,0.002162346682872387,0.0023142754485143964,0.008366235484198743,0.0010066617582235454,0.05038975938850417,0.0028235987813973384,0.004560045225322522,0.057773403395224035,0.00100075944367466,879.8342576576506,5449.025191560771,874.6755650807671,39089.79135538175,11.919045015755133,4.424002035048154,1.05477118593,0.2569070253805505,2.205469175689709e-07,1.2288087756651025e-06,1.10331840679,0.0,0.0,0.0,1.10225604107,0.0018849679827664038,0.0,7.82982007390671e-09,1.16014144757,0.006257025301085673,0.0,2.3239223722843904e-08,1.33547099775,5.169956863207102,2.5032149422649404e-05,5.84166864245397e-05,1.34037681753,0.00043196897659993625,0.0,2.2931535830572644e-09,1.17576909068,32.895372862324834,0.0021086859662316684,0.002714296829534815,1.07045948801,1.7429321267885451,2.8408020300499962e-05,4.9623094464938966e-05
38,9.5,9.625,21600.0,26400.106857780152,20.204346064258246,282.3109202607466,26702.62212410516,0.9736507406660061,0.0037534566066344415,0.0021433600859516364,0.002168484416383957,0.008065301108970035,0.0010391929432401875,0.048373630194968466,0.0027980664938402474,0.0042727787720625975,0.05544447546087131,0.001033099890059336,901.6893748014736,5618.645377767141,896.4025401005531,40255.836134705365,12.029321743742265,4.467747831627303,1.04359375676,0.2551481335910245,2.265279153857141e-07,1.2621327626219797e-06,1.07663716697,0.0,0.0,0.0,1.07554309314,0.0018749159665590502,0.0,7.788065795317818e-09,1.11437916321,0.006030998121667605,0.0,2.239973595714341e-08,1.22817254187,4.78458512075788,2.407528662165903e-05,5.6183687841278395e-05,1.23144207323,0.00044289952618579314,0.0,2.3511795763702214e-09,1.12669185607,32.196617155884475,0.0020909031866072343,0.002691406867194346,1.05367627716,1.724327160864715,2.8155084807357714e-05,4.918126706067198e-05
39,9.75,9.875,21600.0,25164.145804064403,19.57200847857378,260.0875626118474,25443.805375154825,0.9748771602828111,0.0035946775832723975,0.002099995103212787,0.001997782536708685,0.007692455223193869,0.0010778920628603161,0.04607227970609087,0.0027407383495937133,0.003936428018367099,0.05274944607405168,0.00107157210687433,924.3869216334588,5780.628074084683,918.9670054284521,41366.59950692088,12.158115884191309,4.518299424449964,1.02984877655,0.2527309789610228,2.3241686011932635e-07,1.294943862626615e-06,1.04435149306,0.0,0.0,0.0,1.04307062243,0.0018548173198427917,0.0,7.704579609368726e-09,1.06078280021,0.005753890299898445,0.0,2.137052952827919e-08,1.1150299027,4.370592123376569,2.2770245782090874e-05,5.313815786264653e-05,1.11655555536,0.00045155201104484064,0.0,2.397112219063795e-09,1.07034181902,31.233303776744204,0.0020492013585584595,0.002637728348215594,1.03411346841,1.7006193976549613,2.7791082012117782e-05,4.854542743148898e-05
40,10.0,10.125,21600.0,23917.40379745614,18.88946146449293,237.4913026320942,24173.784561552726,0.9761160611154733,0.003435235613434312,0.002040030958012757,0.001824216322587749,0.007299482894034819,0.0011178311747596364,0.04380548081518704,0.002661894579340966,0.0035944333839394867,0.05006180877846749,0.0011112770455776314,947.9553936407054,5934.531151883913,942.3972894752574,42422.1080358194,12.30537051896348,4.575493107892194,1.01547999555,0.25005931762953115,2.3820406451069072e-07,1.3271881017257729e-06,1.01072106133,0.0,0.0,0.0,1.00907418507,0.0018283774292914938,0.0,7.594753029987455e-09,1.00662645373,0.005464694855976638,0.0,2.0296428450286115e-08,1.01258756828,3.989519533138056,2.134505375675358e-05,4.981223509695893e-05,1.01251282798,0.0004580330200331786,0.0,2.43151734949796e-09,1.01468264226,30.160776712679887,0.0019910705785276027,0.0025629025114324577,1.01463788681,1.6758124342861087,2.7377121663890323e-05,4.782232201099374e-05
41,10.25,10.375,21600.0,22790.6896917247,18.234865888984757,216.85819290814374,23025.78275052183,0.9772372875832785,0.0032914745825912044,0.001971797048797189,0.0016657294427440577,0.006929001074132451,0.0011547294594097721,0.041796664332635985,0.0025724541363834784,0.003282151049452718,0.04765126951847218,0.0011479589861772056,972.3297988325174,6080.790761335404,966.6287813148845,43427.946539100645,12.4690557258405,4.638473447077418,1.00190742107,0.24744699720824542,2.4389031549546713e-07,1.3588698644443221e-06,0.97936262897,0.0,0.0,0.0,0.977245571527,0.001799471767001705,0.0,7.474684075546118e-09,0.957625996066,0.005195908305418004,0.0,1.929812806287363e-08,0.92885809579,3.672562585089954,1.9966025707325552e-05,4.659404365147357e-05,0.9274600815,0.00046266624767085825,0.0,2.4561133347052613e-09,0.965281738367,29.107603965306026,0.0019246234917114325,0.002477371939329651,0.997167316099,1.6527959468310311,2.696364106293547e-05,4.710005461243654e-05
42,10.5,10.625,21600.0,21815.613236229,17.5733495012117,199.7872373261192,22032.97382305633,0.9782079792625942,0.0031606548430402207,0.0018992451619005465,0.0015346041532291765,0.0065945041581699435,0.0011854942324020024,0.0399058853018405,0.0024772638457888213,0.0030237819556807556,0.04540693110331007,0.0011785433774615368,997.3784530506346,6220.127967610331,991.5305688868676,44387.36286119288,12.646208035727957,4.706265634357989,0.987802255818,0.244676991895985,2.4947667626246395e-07,1.3899950744911603e-06,0.949354064274,0.0,0.0,0.0,0.949363564304,0.0017708305064778255,0.0,7.35571339878017e-09,0.915874270907,0.00496314563240531,0.0,1.8433623993898455e-08,0.835727760538,3.319795511036593,1.8436264845884635e-05,4.3024092104824906e-05,0.827547913387,0.0004655366758799836,0.0,2.4713513103221087e-09,0.919606510202,28.070472401777295,0.0018540826168950936,0.00238657185058587,0.97569195453,1.6243841114164614,2.6476803483305838e-05,4.6249647334931946e-05
43,10.75,10.875,21600.0,21044.235417837535,16.945199965397215,187.20135972241323,21248.381977525347,0.9789757744298837,0.003050460391495922,0.0018267979030525514,0.0014379296093435037,0.006315187903891977,0.001208271778999407,0.03826321457279876,0.0023820946581622864,0.0028332945646750373,0.04347860379563608,0.0012011873734958335,1022.9284191428973,6353.668152538202,1016.9307290136628,45306.75605734728,12.833141423880495,4.777601108197793,0.974328348245,0.24197513930372833,2.5496369962696905e-07,1.4205668119559326e-06,0.922754667383,0.0,0.0,0.0,0.927414800332,0.0017452944044943713,0.0,7.24964099556304e-09,0.883538783667,0.004778155054463036,0.0,1.7746550309431693e-08,0.741029533251,2.959400976865198,1.682599888127261e-05,3.926626850260011e-05,0.72489052383,0.0004665375806828691,0.0,2.476664720681116e-09,0.880107043626,27.109143211775546,0.0017837902530825258,0.0022960916447646493,0.951989141384,1.592357359185551,2.5926687389126002e-05,4.528870522705514e-05
44,11.0,11.125,21600.0,20570.555062703996,16.497146256836984,179.5418803657453,20766.594089326576,0.9794475467388106,0.002982218642269606,0.0017630928516922924,0.0013790956768579726,0.006124407170819871,0.0012221587334103527,0.03728307295357782,0.0022986175097907263,0.0027173682633828493,0.042299058726751396,0.0012149929051524233,1048.7844912032435,6483.236521037887,1042.6352003312054,46201.637778211676,13.025377647490233,4.850691978434656,0.965081616645,0.2400596239086869,2.6036673073515794e-07,1.4506705745209104e-06,0.90590590189,0.0,0.0,0.0,0.913462693442,0.0017257697775238591,0.0,7.168539185035258e-09,0.863699845467,0.004656373969253164,0.0,1.729424306306146e-08,0.688787655221,2.751455948755347,1.5586713367691622e-05,3.637418951988873e-05,0.669820119139,0.0004661196917941119,0.0,2.4744463127525744e-09,0.855885479926,26.3971034879021,0.0017217582915479907,0.002216244214080646,0.937191040188,1.5708776449984287,2.548748004587489e-05,4.452149838710997e-05
45,11.25,11.375,21600.0,20393.772004714032,16.240062450380382,176.97586285940073,20586.98793002381,0.9796234773495566,0.0029550979661561493,0.0017134193994399612,0.0013593856034058464,0.006027902969001957,0.0012268135998361324,0.036916904544260144,0.0022337016351513523,0.002678531561211627,0.04182913774062312,0.0012196204789095351,1074.7437039454373,6610.786146818466,1068.4422075904808,47086.736774160534,13.218383734556845,4.923815136590467,0.960141898398,0.23901278551227587,2.657124914958493e-07,1.4804552471327568e-06,0.899026042285,0.0,0.0,0.0,0.907790703352,0.001713790147278511,0.0,7.118777942281762e-09,0.856407420898,0.004601616634404094,0.0,1.7090868792734726e-08,0.671199951774,2.6706966828965584,1.4757675659004072e-05,3.4439492061639305e-05,0.651528387641,0.00046506716288455626,0.0,2.468858850293542e-09,0.846344138992,25.966012213946648,0.0016731943848110322,0.00215373283960533,0.930646136187,1.5604046279145278,2.520162647842915e-05,4.402216973166509e-05
46,11.5,11.625,21600.0,20512.39361888505,16.18361803979402,179.5418803657453,20708.11911729059,0.9795048215812729,0.00296869437342281,0.0016813694370843763,0.0013790956768579726,0.00602915948736516,0.0012221587334103527,0.03714768446521969,0.002192021730259085,0.0027173682633828493,0.04205707445886162,0.0012149929051524233,1100.6012879830803,6738.34690783833,1094.1481820202118,47976.551089984176,13.407670665733189,4.995300636466676,0.959591980366,0.23888437258825057,2.7102814383007037e-07,1.5100721663292487e-06,0.902195145832,0.0,0.0,0.0,0.910471724561,0.0017104460902245418,0.0,7.1048873270093316e-09,0.861620799988,0.004613946515038902,0.0,1.7136663214326492e-08,0.685645447824,2.709334312558575,1.4379423813391471e-05,3.355677843279441e-05,0.666631926627,0.00046401766657123663,0.0,2.4632874866964676e-09,0.851235907926,25.83760127003893,0.0016416309849643545,0.0021131044873968323,0.932154359578,1.56114464435099,2.5088000162800262e-05,4.382368742510126e-05
47,11.75,11.875,21600.0,20925.393329053673,16.340668412730604,187.20135972241334,21128.935357188817,0.9790927167615747,0.0030228935544173064,0.0016695837273355647,0.0014379296093435046,0.006130406891096376,0.001208271778999407,0.03798624775267593,0.002177050565017514,0.002833294564675039,0.04299659288236848,0.0012011873734958335,1126.1543061147167,6867.99522137605,1119.5513762914957,48885.860350216666,13.58885641167235,5.063518450127662,0.963317556263,0.2396761017765476,2.763406849926597e-07,1.5396717511868804e-06,0.915304403063,0.0,0.0,0.0,0.921334024883,0.0017164001806896406,0.0,7.129619554544076e-09,0.879280960556,0.004693082735160326,0.0,1.7430583126023655e-08,0.73429899221,2.8763950988363916,1.4516035867186884e-05,3.387558539473904e-05,0.718075342784,0.0004635879460954723,0.0,2.4610062695209467e-09,0.870619180042,26.031412516751892,0.0016296308059308442,0.002097657878263887,0.941826226855,1.5735211464128076,2.5160544852540848e-05,4.39504083987505e-05
48,12.0,12.125,21600.0,21635.904604051222,16.734356694002056,170.3314266947042,21822.97038743993,0.9784134278706884,0.0031191536516507663,0.0016804768802737115,0.0013083484126889774,0.006107978944613455,0.0011854942324020024,0.0394860134441341,0.00219202407874403,0.00257796794939449,0.04425600547227262,0.0011785433774615368,1151.2082211886568,6997.079599493773,1144.4583938735627,49821.154822605255,13.7624411578713,5.1273517683776255,0.97165810807,0.24146888620697643,2.8167774678806076e-07,1.5694079562662591e-06,0.938413608755,0.0,0.0,0.0,0.94024923297,0.0017321364660466078,0.0,7.1949852711521e-09,0.909411476613,0.004839055331872061,0.0,1.7972740088662093e-08,0.824714204189,3.200286552999887,1.5279079186716955e-05,3.5656273963376154e-05,0.816462655258,0.0004644981562624183,0.0,2.4658382176902257e-09,0.905295999961,26.57514719158224,0.0016394729692615715,0.0021103266934180452,0.96063343521,1.5989892885839192,2.5443154078634973e-05,4.4444069842764794e-05
49,12.25,12.375,21600.0,22548.033402957142,17.235124043296818,184.8855106204048,22750.154037620847,0.9775066793634033,0.0032356173284575898,0.001710066750094593,0.0014201411274676918,0.006365825206019874,0.001154729459409772,0.04122911103116014,0.002231331658340431,0.002798244163956487,0.04625868685345706,0.0011479589861772054,1175.5893455923608,7131.48855131833,1168.6965655286294,50797.86741076648,13.920843359660402,5.185361366914933,0.980812910168,0.2435451618238119,2.8705613122626746e-07,1.599374396375322e-06,0.964928664236,0.0,0.0,0.0,0.965071275941,0.0017564064478144616,0.0,7.295798437304874e-09,0.948872027375,0.005038780374358189,0.0,1.8714539062143033e-08,0.913012816778,3.5230659859281985,1.627702099778016e-05,3.7985137252841386e-05,0.911623402152,0.00046709516153595583,0.0,2.479624698365542e-09,0.945959004091,27.32689686081628,0.00166773023820524,0.002146699399801716,0.977345448973,1.6236015952541476,2.5772434760346806e-05,4.501925692730015e-05
50,12.5,12.625,21600.0,23619.724761957288,17.81020661540159,202.4765592953111,23840.011527868002,0.9764419167123006,0.0033668570414903815,0.0017549849542479842,0.0015552613519498118,0.006677103347688177,0.0011178311747596364,0.043109752515126144,0.002290460770572101,0.003064484872204819,0.048464698157903066,0.0011112770455776314,1199.165685432971,7272.316308881829,1192.1346712776851,51820.04340642969,14.061861380116556,5.236925945829149,0.990459795129,0.24579639945710235,2.924797956468894e-07,1.6295931203991508e-06,0.993303278655,0.0,0.0,0.0,0.994320748665,0.0017880322384658937,0.0,7.427166318754159e-09,0.995860179054,0.00528118908539772,0.0,1.9614869490283768e-08,0.992272393218,3.817787007861552,1.7367325695384818e-05,4.0529544708700716e-05,0.992283190343,0.000471175388769589,0.0,2.501285021692787e-09,0.990928390507,28.241677325998467,0.0017112367445885476,0.0022027008975265675,0.991040937231,1.6450775471645356,2.6088404168405007e-05,4.557119189560299e-05
51,12.75,12.875,21600.0,24821.8061896905,18.509877526064294,221.74131940625466,25062.057386622815,0.9752493887220234,0.0035162827355021326,0.0018148735366451247,0.0017032376755272776,0.007034393947674534,0.001077892062860316,0.04527258572856849,0.0023692007523678804,0.003356057220787337,0.0509978437017237,0.0010715721068743295,1221.8718986618885,7420.498538267818,1214.7077521892215,52894.332709788636,14.184340066100395,5.281620976253557,1.00214098476,0.24849933413164643,2.9795648209214617e-07,1.6601072642361103e-06,1.02470098908,0.0,0.0,0.0,1.02634266125,0.0018254747257066839,0.0,7.582695718136676e-09,1.0483642106,0.005555675090412303,0.0,2.0634338227003877e-08,1.09050306609,4.1843328966143405,1.875800467018498e-05,4.377492552744078e-05,1.09220884363,0.00047674248710815345,0.0,2.5308385595482023e-09,1.04298350882,29.35216152239425,0.0017693559461196317,0.0022775118304853657,1.00786190086,1.670686798157944,2.6461629373215744e-05,4.622314121833328e-05
52,13.0,13.125,21600.0,26028.68411093118,19.280461775322856,240.68815637614964,26288.652729082653,0.9740538857131812,0.0036687226525056547,0.0018863974689963836,0.001848771970378632,0.00740389209188067,0.001039192943240187,0.04750609789344905,0.002463193137395633,0.0036428177992585,0.05361210883010318,0.0010330998900593355,1243.736065028255,7576.273199276163,1236.4437233736521,54022.30810101702,14.288953221358652,5.319707903429034,1.01464424237,0.251431421122693,3.0349493375259537e-07,1.6909655418260867e-06,1.05573901573,0.0,0.0,0.0,1.05765987493,0.0018655651236286438,0.0,7.749224065190925e-09,1.10086353981,0.0058368157639522075,0.0,2.167852307453058e-08,1.20024948878,4.596143959262312,2.039125059241904e-05,4.75863766850061e-05,1.20378494125,0.0004840287196646779,0.0,2.56951830554639e-09,1.09698964921,30.57190960437095,0.001838821625742971,0.002366927929886862,1.0261135101,1.698709975207084,2.6881097727240995e-05,4.695586801649321e-05
53,13.25,13.375,21600.0,27077.83606593938,20.0302272227986,256.8700456599868,27354.736338822167,0.9730160161567787,0.003803472626210046,0.0019630400490059847,0.001973068170848814,0.007739580846064844,0.001006661758223545,0.04950423837286123,0.002563858822502585,0.0038877308651788203,0.05595582806054263,0.0010007594436746597,1264.8932221221025,7738.937099501887,1257.4768306611888,55198.33990606183,14.378487593474167,5.352257304831985,1.02617649767,0.2542303011799058,3.090945335726914e-07,1.7221645151556276e-06,1.08237045625,0.0,0.0,0.0,1.08424592422,0.0019042405683414151,0.0,7.909874949528441e-09,1.14630982358,0.006088840370277791,0.0,2.2614567908654173e-08,1.30577397146,4.995978015363959,2.2104318773658922e-05,5.158410636765175e-05,1.31099649252,0.0004930505284782486,0.0,2.6174115440130438e-09,1.14546035889,31.759960918706916,0.0019133241173353722,0.0024628274047067567,1.04311389413,1.7256664243133057,2.7302518363381008e-05,4.769200505861868e-05
