window_id,stage,source,lo_keV,hi_keV,rate_cps,prompt_cps,delayed_cps,science_focus_cps,effective_catalog_events,rejection_factor_vs_raw
W1_design_passband,raw,non_xray_background,500.99393711182086,521.0060628881791,0.1375401786618738,0.13068425602818434,0.0068559226336894425,0.0,464.4607158685104,1.0
W1_design_passband,scintillator,non_xray_background,500.99393711182086,521.0060628881791,0.06902572179182372,0.06375854653608544,0.005267175255738271,0.0,302.8638373907609,1.9925931245845487
W1_design_passband,compton_fov,non_xray_background,500.99393711182086,521.0060628881791,0.11921773872638608,0.11304270816906103,0.006175030557325042,0.0,411.4602001052519,1.1536888732434283
W1_design_passband,both,non_xray_background,500.99393711182086,521.0060628881791,0.05977961490451396,0.05494114947463476,0.004838465429879204,0.0,272.8638373709364,2.300787298171239
W2_511_pm_420eV,raw,non_xray_background,510.58,511.42,0.11631780238081714,0.11020020549322686,0.006117596887590285,0.0,405.0036042195459,1.0
W2_511_pm_420eV,scintillator,non_xray_background,510.58,511.42,0.06475383365577204,0.06009494378341046,0.004658889872361586,0.0,273.3435328890938,1.796307582330282
W2_511_pm_420eV,compton_fov,non_xray_background,510.58,511.42,0.1014832113031615,0.09596921731371022,0.005513993989451284,0.0,360.093496662623,1.1461777853416577
W2_511_pm_420eV,both,non_xray_background,510.58,511.42,0.056911150237755316,0.05265466229710279,0.004256487940652522,0.0,246.41644920013636,2.0438490857218867
