event_index,stream,tag,local_id,primary,source_volume,component,rate_hz,tes_total_keV,bgo_total_keV,source_file
1008255,delayed,activation,260502,Cu64,DR_Continuous_HEX_CuNi_CP_to_Still,delayed:Cu64:DR_Continuous_HEX_CuNi_CP_to_Still,8.661416016324829e-05,510.998917636,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1015064,delayed,activation,268624,Cu64,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu64:ColdPlate_MXC_50mK_SD_anchor,8.661416016324829e-05,510.99895169999996,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1018870,delayed,activation,273166,Cu64,ColdPlate_CP_100mK_intercept,delayed:Cu64:ColdPlate_CP_100mK_intercept,8.661416016324829e-05,510.99889999999994,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1022088,delayed,activation,277028,Cu64,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu64:ColdPlate_MXC_50mK_SD_anchor,8.661416016324829e-05,510.998914,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1050462,delayed,activation,310848,Cu64,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu64:ColdPlate_MXC_50mK_SD_anchor,8.661416016324829e-05,510.998938,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1077767,delayed,activation,343215,Cu62,DR_Continuous_HEX_CuNi_MXC_to_CP,delayed:Cu62:DR_Continuous_HEX_CuNi_MXC_to_CP,8.661416016324829e-05,510.9989,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1111037,delayed,activation,382818,Cu62,Passive_Cu_Liner_detector_bay_above_side_port,delayed:Cu62:Passive_Cu_Liner_detector_bay_above_side_port,8.661416016324829e-05,510.99887499999994,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1117567,delayed,activation,390608,Cu64,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu64:ColdPlate_MXC_50mK_SD_anchor,8.661416016324829e-05,510.998943,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1125989,delayed,activation,400621,Cu62,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu62:ColdPlate_MXC_50mK_SD_anchor,8.661416016324829e-05,510.99882080000003,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1136573,delayed,activation,413199,Cu64,DR_MixingChamber_Cu,delayed:Cu64:DR_MixingChamber_Cu,8.661416016324829e-05,510.99898,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1138596,delayed,activation,415586,Cu62,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu62:ColdPlate_MXC_50mK_SD_anchor,8.661416016324829e-05,510.99890000000005,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1158957,delayed,activation,439894,Cu64,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu64:ColdPlate_MXC_50mK_SD_anchor,8.661416016324829e-05,510.998915,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1235984,delayed,activation,531717,Cu64,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu64:ColdPlate_MXC_50mK_SD_anchor,8.661416016324829e-05,510.99898,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1236742,delayed,activation,532632,Cu64,ColdPlate_Still_0p7K,delayed:Cu64:ColdPlate_Still_0p7K,8.661416016324829e-05,510.999,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1242628,delayed,activation,539629,Cu64,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu64:ColdPlate_MXC_50mK_SD_anchor,8.661416016324829e-05,510.99891,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1261093,delayed,activation,561469,Cu64,DR_MixingChamber_Cu,delayed:Cu64:DR_MixingChamber_Cu,8.661416016324829e-05,510.99887900000004,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1302968,delayed,activation,611304,Cu64,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu64:ColdPlate_MXC_50mK_SD_anchor,8.661416016324829e-05,510.9989,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1308104,delayed,activation,617437,Cu64,Cu_SubstrateSupport_SolidDisk_L0_deepest,delayed:Cu64:Cu_SubstrateSupport_SolidDisk_L0_deepest,8.661416016324829e-05,510.9989,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1317153,delayed,activation,628288,Cu64,Cu_SubstrateSupport_SolidDisk_L0_deepest,delayed:Cu64:Cu_SubstrateSupport_SolidDisk_L0_deepest,8.661416016324829e-05,510.998924358,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1325150,delayed,activation,637833,Cu64,Passive_Cu_Liner_detector_bay_side_port_band_00,delayed:Cu64:Passive_Cu_Liner_detector_bay_side_port_band_00,8.661416016324829e-05,510.998875,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1348102,delayed,activation,665084,Cu64,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu64:ColdPlate_MXC_50mK_SD_anchor,8.661416016324829e-05,510.99892,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1425845,delayed,activation,757723,Cu64,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu64:ColdPlate_MXC_50mK_SD_anchor,8.661416016324829e-05,510.999,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1458174,delayed,activation,796317,Cu64,ColdPlate_Still_0p7K,delayed:Cu64:ColdPlate_Still_0p7K,8.661416016324829e-05,510.99890400000004,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1460768,delayed,activation,799383,Cu62,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu62:ColdPlate_MXC_50mK_SD_anchor,8.661416016324829e-05,510.99890000000005,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1480680,delayed,activation,823030,Cu64,Cu_ColdFinger_OffAxis_YP_ZP_from_Disk_to_Stem,delayed:Cu64:Cu_ColdFinger_OffAxis_YP_ZP_from_Disk_to_Stem,8.661416016324829e-05,510.9989099999999,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1483126,delayed,activation,825949,Cu64,Cu_ColdFinger_Stem_YM_ZP_to_MXC,delayed:Cu64:Cu_ColdFinger_Stem_YM_ZP_to_MXC,8.661416016324829e-05,510.99890000000005,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1529691,delayed,activation,881283,Cu64,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu64:ColdPlate_MXC_50mK_SD_anchor,8.661416016324829e-05,510.99890000000005,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1558718,delayed,activation,915884,Cu64,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu64:ColdPlate_MXC_50mK_SD_anchor,8.661416016324829e-05,510.99894000000006,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1586269,delayed,activation,948763,Cu64,ColdPlate_CP_100mK_intercept,delayed:Cu64:ColdPlate_CP_100mK_intercept,8.661416016324829e-05,510.998879,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1615421,delayed,activation,983483,Co58,ColdPlate_MXC_50mK_SD_anchor,delayed:Co58:ColdPlate_MXC_50mK_SD_anchor,8.661416016324829e-05,510.99891499999995,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1625152,delayed,activation,995040,Cu64,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu64:ColdPlate_MXC_50mK_SD_anchor,8.661416016324829e-05,510.99890000000005,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos_m50000_s260613/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
