selection_id,time_bin_id,day_mid,dt_s,prompt_event_rate_hz,delayed_event_rate_hz,coincidence_occupancy_rate_hz,coincidence_window_s,accidental_live_factor,accidental_loss_fraction
broad_480_550,0,0.0,10800.0,749.372515771234,59.34860971097182,808.7211254822058,1e-06,0.9991916058013104,0.0008083941986896104
broad_480_550,1,0.25,21600.0,740.1967359818898,64.44960334200249,804.6463393238923,1e-06,0.9991956773017304,0.0008043226982695773
broad_480_550,2,0.5,21600.0,732.8706001324844,65.04928566820945,797.9198858006938,1e-06,0.9992023983676188,0.0007976016323811841
broad_480_550,3,0.75,21600.0,727.6381637844643,65.50445630199775,793.142620086462,1e-06,0.9992071718343802,0.0007928281656197633
broad_480_550,4,1.0,21600.0,724.5465498170995,65.91966794803743,790.4662177651369,1e-06,0.9992098461183531,0.0007901538816469378
broad_480_550,5,1.25,21600.0,723.5715326936695,66.35645821574961,789.9279909094191,1e-06,0.9992103839200716,0.0007896160799284457
broad_480_550,6,1.5,21600.0,724.6947143336095,66.85845470871692,791.5531690423263,1e-06,0.9992087600265249,0.0007912399734750775
broad_480_550,7,1.75,21600.0,727.9289880766217,67.45972638418654,795.3887144608083,1e-06,0.9992049275232932,0.0007950724767068484
broad_480_550,8,2.0,21600.0,733.2932173485963,68.18623971953977,801.4794570681361,1e-06,0.9991988416418015,0.0008011583581984949
broad_480_550,9,2.25,21600.0,740.7351356274468,69.0516442059145,809.7867798333613,1e-06,0.9991905410089954,0.0008094589910045968
broad_480_550,10,2.5,21600.0,750.0057437109097,70.04803853331414,820.0537822442238,1e-06,0.9991802823699647,0.0008197176300352993
broad_480_550,11,2.75,21600.0,760.5097854573147,71.1339886247563,831.643774082071,1e-06,0.9991687019457562,0.0008312980542437565
broad_480_550,12,3.0,21600.0,771.1973356140475,72.22551364341588,843.4228492574633,1e-06,0.9991569327318184,0.0008430672681816187
broad_480_550,13,3.25,21600.0,780.5998487620619,73.19913155307059,853.7989803151326,1e-06,0.9991465654023237,0.0008534345976762836
broad_480_550,14,3.5,21600.0,787.0985229224607,73.91488945382899,861.0134123762897,1e-06,0.9991393571533103,0.0008606428466897409
broad_480_550,15,3.75,21600.0,789.3972577447469,74.25749161804262,863.6547493627895,1e-06,0.9991367180930568,0.0008632819069431807
broad_480_550,16,4.0,21600.0,786.998763208158,74.17856236480138,861.1773255729594,1e-06,0.9991391933811977,0.0008608066188022789
broad_480_550,17,4.25,21600.0,780.4069714657106,73.71608883762536,854.1230603033359,1e-06,0.999146241598969,0.0008537584010309685
broad_480_550,18,4.5,21600.0,770.9235754971025,72.97893367429438,843.9025091713969,1e-06,0.999156453476405,0.0008435465235949735
broad_480_550,19,4.75,21600.0,760.1713576280393,72.10694136615723,832.2782989941966,1e-06,0.9991680679485245,0.0008319320514754702
broad_480_550,20,5.0,21600.0,749.6212600746122,71.23007997366662,820.8513400482789,1e-06,0.9991794854662507,0.0008205145337493169
broad_480_550,21,5.25,21600.0,740.3243800900963,70.44426156598996,810.7686416560862,1e-06,0.9991895599424312,0.0008104400575688064
broad_480_550,22,5.5,21600.0,732.8762844065338,69.80689059919463,802.6831750057285,1e-06,0.9991976388889564,0.0008023611110435924
