VN,ZA,nuclide,exc_keV,RP_yield,hl_s,Activity_Bq,Points
Passive_W_Bottom_Plate_detector_bay,69161,Tm-161,0.0,0.125,1812.0,0.0006784076415836748,1
Passive_W_Bottom_Plate_detector_bay,73174,Ta-174,0.0,0.125,4104.0,0.0006784076415836748,1
Passive_W_Liner_detector_bay_below_side_port,74179,W-179,0.0,0.125,2223.0,0.0006784076415836748,1
Passive_W_Liner_detector_bay_side_port_band_01,74177,W-177,0.0,0.125,7920.0,0.0006784076415836748,1
W_Side_Aperture_Sleeve_collimator_ZP_panel,74177,W-177,0.0,0.125,7920.0,0.0006784076415836748,1
ColdPlate_MXC_50mK_SD_anchor,28065,Ni-65,0.0,0.125,9061.884,0.0006784076415836748,1
CsI_Bottom_Quadrant_01,46098,Pd-98,0.0,0.125,1062.0,0.0006784076415836748,1
CsI_Bottom_Quadrant_01,51113,Sb-113,0.0,0.125,400.2,0.0006784076415836748,1
CsI_Bottom_Quadrant_03,51120,Sb-120,0.0,0.125,953.4000000000001,0.0006784076415836748,1
CsI_Bottom_Quadrant_03,53119,I-119,0.0,0.125,1146.0,0.0006784076415836748,1
CsI_Bottom_Quadrant_03,54121,Xe-121,0.0,0.125,2406.0,0.0006784076415836748,1
CsI_Side_Segment_02,50111,Sn-111,0.0,0.125,2118.0,0.0006784076415836748,1
CsI_Side_Segment_03_above_side_port,55130,Cs-130,0.0,0.125,1752.6000000000001,0.0006784076415836748,1
CsI_Side_Segment_04_above_side_port,55127,Cs-127,0.0,0.125,22500.0,0.0006784076415836748,1
CsI_Side_Segment_04_below_side_port,51120,Sb-120,0.0,0.125,953.4000000000001,0.0006784076415836748,1
CsI_Side_Segment_05,48107,Cd-107,0.0,0.125,23400.0,0.0006784076415836748,1
CsI_Side_Segment_07,53120,I-120,0.0,0.125,4896.0,0.0006784076415836748,1
CsI_TopAnnulus_Segment_02,50111,Sn-111,0.0,0.125,2118.0,0.0006784076415836748,1
CsI_TopAnnulus_Segment_05,55128,Cs-128,0.0,0.125,218.4,0.0006784076415836748,1
DR_Still_PumpLine_SS_to_300K_top,22051,Ti-51,0.0,0.125,345.59999999999997,0.0006784076415836748,1
Passive_W_Bottom_Plate_detector_bay,73173,Ta-173,0.0,0.125,11304.0,0.0006784076415836748,1
Passive_W_Liner_detector_bay_side_port_band_00,73170,Ta-170,0.0,0.125,405.59999999999997,0.0006784076415836748,1
PreCool_FlexLink_Cu_remote_interface,29062,Cu-62,0.0,0.125,580.38,0.0006784076415836748,1
W_Side_Aperture_Sleeve_collimator_ZM_panel,72169,Hf-169,0.0,0.125,194.4,0.0006784076415836748,1
W_Side_Aperture_Sleeve_collimator_ZP_panel,73172,Ta-172,0.0,0.125,2208.0,0.0006784076415836748,1
ColdPlate_60K,10019,Ne-19,0.0,0.125,17.22,0.0006784076415836748,1
Cryoperm_Horizontal_Sleeve_1p2mm_ZM_panel,25051,Mn-51,0.0,0.125,2772.0,0.0006784076415836748,1
CsI_Bottom_Quadrant_00,49118,In-118,0.0,0.125,5.0,0.0006784076415836748,1
CsI_Bottom_Quadrant_01,48104,Cd-104,0.0,0.125,3462.0,0.0006784076415836748,1
CsI_Bottom_Quadrant_01,55126,Cs-126,0.0,0.125,98.39999999999999,0.0006784076415836748,1
CsI_Bottom_Quadrant_01,56129,Ba-129,0.0,0.125,8028.0,0.0006784076415836748,1
CsI_Bottom_Quadrant_02,49106,In-106,0.0,0.125,372.0,0.0006784076415836748,1
CsI_Side_Segment_00,51115,Sb-115,0.0,0.125,1926.0,0.0006784076415836748,1
CsI_Side_Segment_00,52116,Te-116,0.0,0.125,8964.0,0.0006784076415836748,1
CsI_Side_Segment_00,55128,Cs-128,0.0,0.125,218.4,0.0006784076415836748,1
CsI_Side_Segment_01,52117,Te-117,0.0,0.125,3720.0,0.0006784076415836748,1
CsI_Side_Segment_01,53121,I-121,0.0,0.125,7632.0,0.0006784076415836748,1
CsI_Side_Segment_03_above_side_port,53120,I-120,0.0,0.125,4896.0,0.0006784076415836748,1
CsI_Side_Segment_04_above_side_port,51117,Sb-117,0.0,0.125,10080.0,0.0006784076415836748,1
CsI_Side_Segment_06,55127,Cs-127,0.0,0.125,22500.0,0.0006784076415836748,1
CsI_Side_Segment_07,51118,Sb-118,0.0,0.125,216.0,0.0006784076415836748,1
CsI_TopAnnulus_Segment_00,55128,Cs-128,0.0,0.125,218.4,0.0006784076415836748,1
CsI_TopAnnulus_Segment_05,51114,Sb-114,0.0,0.125,209.4,0.0006784076415836748,1
CsI_TopAnnulus_Segment_05,51118,Sb-118,0.0,0.125,216.0,0.0006784076415836748,1
Cu_SubstrateSupport_OpenRing_L2_ZP_panel,29066,Cu-66,0.0,0.125,307.2,0.0006784076415836748,1
G10_Support_Ring_CP_Still,14031,Si-31,0.0,0.125,9438.0,0.0006784076415836748,1
NbTi_Bundle_Still_4K,22051,Ti-51,0.0,0.125,345.59999999999997,0.0006784076415836748,1
Passive_Cu_Liner_detector_bay_above_side_port,27062,Co-62,0.0,0.125,90.0,0.0006784076415836748,1
Passive_Cu_Liner_detector_bay_below_side_port,26053,Fe-53,0.0,0.125,510.59999999999997,0.0006784076415836748,1
Al_50mK_Local_Can_side_entry_YP_panel,13028,Al-28,0.0,0.125,134.484,0.0006784076415836748,1
Al_50mK_Local_Can_side_entry_ZM_panel,12027,Mg-27,0.0,0.125,567.48,0.0006784076415836748,1
CsI_Bottom_Quadrant_00,53120,I-120,0.0,0.125,4896.0,0.0006784076415836748,1
CsI_Bottom_Quadrant_01,48105,Cd-105,0.0,0.125,3330.0,0.0006784076415836748,1
CsI_Bottom_Quadrant_03,55125,Cs-125,0.0,0.125,2700.0,0.0006784076415836748,1
CsI_Side_Segment_01,48101,Cd-101,0.0,0.125,81.60000000000001,0.0006784076415836748,1
CsI_Side_Segment_01,51116,Sb-116,0.0,0.125,948.0,0.0006784076415836748,1
CsI_Side_Segment_03_below_side_port,51118,Sb-118,0.0,0.125,216.0,0.0006784076415836748,1
CsI_Side_Segment_03_side_port_band_00,50111,Sn-111,0.0,0.125,2118.0,0.0006784076415836748,1
CsI_Side_Segment_03_side_port_band_00,53122,I-122,0.0,0.125,217.79999999999998,0.0006784076415836748,1
CsI_Side_Segment_04_side_port_band_00,49110,In-110,0.0,0.125,17640.0,0.0006784076415836748,1
CsI_Side_Segment_04_side_port_band_00,49112,In-112,0.0,0.125,898.2,0.0006784076415836748,1
CsI_Side_Segment_05,55125,Cs-125,0.0,0.125,2700.0,0.0006784076415836748,1
CsI_TopAnnulus_Segment_02,51113,Sb-113,0.0,0.125,400.2,0.0006784076415836748,1
CsI_TopAnnulus_Segment_03,49108,In-108,0.0,0.125,3480.0,0.0006784076415836748,1
CsI_TopAnnulus_Segment_03,50110,Sn-110,0.0,0.125,14796.000000000002,0.0006784076415836748,1
CsI_TopAnnulus_Segment_04,55125,Cs-125,0.0,0.125,2700.0,0.0006784076415836748,1
CsI_TopAnnulus_Segment_05,53120,I-120,0.0,0.125,4896.0,0.0006784076415836748,1
CsI_TopAnnulus_Segment_05,55124,Cs-124,0.0,0.125,30.8,0.0006784076415836748,1
Cu_ColdFinger_OffAxis_YM_ZP_from_Disk_to_Stem,29066,Cu-66,0.0,0.125,307.2,0.0006784076415836748,1
Cu_SubstrateSupport_OpenRing_L4_YM_panel,29066,Cu-66,0.0,0.125,307.2,0.0006784076415836748,1
G10_Support_Ring_4K_60K,6011,C-11,0.0,0.125,1223.4,0.0006784076415836748,1
NbTi_Bundle_CP_Still,39085,Y-85,0.0,0.125,9648.0,0.0006784076415836748,1
NbTi_Bundle_Still_4K,21044,Sc-44,0.0,0.125,14292.0,0.0006784076415836748,1
Passive_Cu_Liner_detector_bay_below_side_port,27061,Co-61,0.0,0.125,5940.0,0.0006784076415836748,1
Passive_W_Bottom_Plate_detector_bay,68156,Er-156,0.0,0.125,1170.0,0.0006784076415836748,1
Passive_W_Bottom_Plate_detector_bay,73170,Ta-170,0.0,0.125,405.59999999999997,0.0006784076415836748,1
Passive_W_Liner_detector_bay_above_side_port,71167,Lu-167,0.0,0.125,3090.0,0.0006784076415836748,1
W_Side_Aperture_Sleeve_collimator_ZP_panel,73174,Ta-174,0.0,0.125,4104.0,0.0006784076415836748,1
W_Side_Aperture_Sleeve_collimator_ZM_panel,73176,Ta-176,0.0,0.125,29124.0,0.0006784076415836475,1
TES_L1,73176,Ta-176,0.0,0.125,29124.0,0.0006784076415836475,1
W_Side_Aperture_Sleeve_collimator_YP_panel,73176,Ta-176,0.0,0.125,29124.0,0.0006784076415836475,1
Passive_W_Liner_detector_bay_above_side_port,66157,Dy-157,0.0,0.125,29304.000000000004,0.0006784076415836418,1
Passive_W_Liner_detector_bay_side_port_band_01,73180,Ta-180,0.0,0.125,29347.199999999997,0.0006784076415836403,1
Passive_W_Liner_detector_bay_below_side_port,73180,Ta-180,0.0,0.125,29347.199999999997,0.0006784076415836403,1
TES_L0,73180,Ta-180,0.0,0.125,29347.199999999997,0.0006784076415836403,1
TES_L5,73180,Ta-180,0.0,0.125,29347.199999999997,0.0006784076415836403,1
TES_L1,73180,Ta-180,0.0,0.125,29347.199999999997,0.0006784076415836403,1
TES_L3,73180,Ta-180,0.0,0.125,29347.199999999997,0.0006784076415836403,1
CsI_Side_Segment_04_below_side_port,46101,Pd-101,0.0,0.125,30492.000000000004,0.0006784076415835659,1
CsI_Side_Segment_05,46101,Pd-101,0.0,0.125,30492.000000000004,0.0006784076415835659,1
CsI_Bottom_Quadrant_00,53130,I-130,0.0,0.125,44496.0,0.0006784076404258928,1
CsI_Side_Segment_05,53130,I-130,0.0,0.125,44496.0,0.0006784076404258928,1
CsI_Side_Segment_03_side_port_band_00,53130,I-130,0.0,0.125,44496.0,0.0006784076404258928,1
CsI_Side_Segment_07,53130,I-130,0.0,0.125,44496.0,0.0006784076404258928,1
Cu_ColdFinger_OffAxis_YP_ZM_from_Disk_to_Stem,29064,Cu-64,0.0,0.125,45720.0,0.0006784076395959466,1
Cu_SubstrateSupport_OpenRing_L5_YP_panel,29064,Cu-64,0.0,0.125,45720.0,0.0006784076395959466,1
Cu_SubstrateSupport_OpenRing_L5_ZM_panel,29064,Cu-64,0.0,0.125,45720.0,0.0006784076395959466,1
Cu_SubstrateSupport_OpenRing_L1_YP_panel,29064,Cu-64,0.0,0.125,45720.0,0.0006784076395959466,1
CsI_TopAnnulus_Segment_07,53123,I-123,0.0,0.125,47772.0,0.0006784076369610409,1
CsI_TopAnnulus_Segment_01,53123,I-123,0.0,0.125,47772.0,0.0006784076369610409,1
CsI_TopAnnulus_Segment_06,53123,I-123,0.0,0.125,47772.0,0.0006784076369610409,1
NbTi_Bundle_bay_to_MXC,41090,Nb-90,0.0,0.125,52560.0,0.0006784076159486759,1
Al_50mK_Local_Can_side_entry_YM_panel,11024,Na-24,0.0,0.125,53852.4,0.0006784076029497222,1
Passive_W_Liner_detector_bay_below_side_port,72170,Hf-170,0.0,0.125,57636.00000000001,0.0006784075260931329,1
CsI_Side_Segment_03_above_side_port,52119,Te-119,0.0,0.125,57780.0,0.0006784075215187751,1
CsI_Side_Segment_03_side_port_band_00,52119,Te-119,0.0,0.125,57780.0,0.0006784075215187751,1
DR_Continuous_HEX_CuNi_MXC_to_CP,27055,Co-55,0.0,0.125,63108.00000000001,0.0006784071954434057,1
DR_MixingChamber_Cu,27055,Co-55,0.0,0.125,63108.00000000001,0.0006784071954434057,1
CsI_Side_Segment_00,54122,Xe-122,0.0,0.125,72360.0,0.0006784048879337988,1
Passive_W_Liner_detector_bay_above_side_port,72173,Hf-173,0.0,0.125,84960.0,0.0006783902832614303,1
Passive_W_Bottom_Plate_detector_bay,72173,Hf-173,0.0,0.125,84960.0,0.0006783902832614303,1
CsI_Bottom_Quadrant_03,50121,Sn-121,0.0,0.125,97308.0,0.0006783412348361937,1
CsI_Side_Segment_03_below_side_port,50121,Sn-121,0.0,0.125,97308.0,0.0006783412348361937,1
CsI_Side_Segment_00,55129,Cs-129,0.0,0.125,115416.00000000001,0.0006781249966223647,1
CsI_TopAnnulus_Segment_02,55129,Cs-129,0.0,0.125,115416.00000000001,0.0006781249966223647,1
CsI_Side_Segment_04_side_port_band_00,55129,Cs-129,0.0,0.125,115416.00000000001,0.0006781249966223647,1
CsI_TopAnnulus_Segment_04,51119,Sb-119,0.0,0.125,137484.0,0.0006780436864038166,1
ColdPlate_Still_0p7K,28057,Ni-57,0.0,0.125,128160.0,0.0006777947732540036,1
Cryoperm_Horizontal_Sleeve_1p2mm_ZM_panel,28057,Ni-57,0.0,0.125,128160.0,0.0006777947732540036,1
CsI_Bottom_Quadrant_00,51119,Sb-119,0.0,0.125,137484.0,0.0006774217798992319,1
CsI_Side_Segment_07,51119,Sb-119,0.0,0.125,137484.0,0.0006774217798992319,1
CsI_TopAnnulus_Segment_02,51119,Sb-119,0.0,0.125,137484.0,0.0006774217798992319,1
CsI_TopAnnulus_Segment_06,51119,Sb-119,0.0,0.125,137484.0,0.0006774217798992319,1
CsI_Side_Segment_01,51119,Sb-119,0.0,0.125,137484.0,0.0006774217798992319,1
CsI_Side_Segment_02,51119,Sb-119,0.0,0.125,137484.0,0.0006774217798992319,1
NbTi_Bundle_4K_60K,21048,Sc-48,0.0,0.125,157212.0,0.0006761694041490903,1
CsI_Side_Segment_00,54127,Xe-127,0.0,0.5,3144960.0,0.0006745518696321172,4
Passive_W_Bottom_Plate_detector_bay,71170,Lu-170,0.0,0.125,173836.8,0.0006745419133417716,1
W_Side_Aperture_Sleeve_collimator_YM_panel,73177,Ta-177,0.0,0.125,203616.0,0.0006733339010686484,1
W_Side_Aperture_Sleeve_collimator_ZM_panel,73177,Ta-177,0.0,0.125,203616.0,0.0006733339010686484,1
W_Side_Aperture_Sleeve_collimator_YP_panel,73177,Ta-177,0.0,0.125,203616.0,0.0006733339010686484,1
W_Side_Aperture_Sleeve_collimator_ZP_panel,73177,Ta-177,0.0,0.125,203616.0,0.0006733339010686484,1
TES_L2,73177,Ta-177,0.0,0.125,203616.0,0.0006701765349699085,1
TES_L3,73177,Ta-177,0.0,0.125,203616.0,0.0006701765349699085,1
CsI_Bottom_Quadrant_01,56128,Ba-128,0.0,0.125,209952.0,0.0006696185076912365,1
CsI_Side_Segment_04_above_side_port,56128,Ba-128,0.0,0.125,209952.0,0.0006696185076912365,1
CsI_TopAnnulus_Segment_03,56128,Ba-128,0.0,0.125,209952.0,0.0006696185076912365,1
CsI_Side_Segment_04_side_port_band_00,56128,Ba-128,0.0,0.125,209952.0,0.0006696185076912365,1
CsI_Side_Segment_07,56128,Ba-128,0.0,0.125,209952.0,0.0006696185076912365,1
CsI_TopAnnulus_Segment_02,51122,Sb-122,0.0,0.125,235336.32,0.0006666153573793824,1
CsI_Side_Segment_03_below_side_port,51122,Sb-122,0.0,0.125,235336.32,0.0006666153573793824,1
CsI_Side_Segment_03_above_side_port,51122,Sb-122,0.0,0.125,235336.32,0.0006666153573793824,1
NbTi_Bundle_CP_Still,39090,Y-90,0.0,0.125,230759.99999999997,0.0006645771171120751,1
NbTi_Bundle_MXC_CP,39090,Y-90,0.0,0.125,230759.99999999997,0.0006645771171120751,1
NbTi_Bundle_Still_4K,39090,Y-90,0.0,0.125,230759.99999999997,0.0006645771171120751,1
CsI_Bottom_Quadrant_02,51122,Sb-122,0.0,0.125,235336.32,0.0006640986115465724,1
CsI_Side_Segment_04_above_side_port,53125,I-125,0.0,0.75,5132160.0,0.0006536084987746744,6
CsI_TopAnnulus_Segment_00,53125,I-125,0.0,0.75,5132160.0,0.0006536084987746744,6
NbTi_Bundle_4K_60K,40089,Zr-89,0.0,0.125,282276.0,0.0006508605763047008,1
NbTi_Bundle_4K_60K,23048,V-48,0.0,0.25,1380110.4,0.0006497312395400732,2
NbTi_Bundle_bay_to_MXC,21047,Sc-47,0.0,0.125,289370.88,0.0006479796515162723,1
DR_MXC_Sinter_HEX_AgProxy,46100,Pd-100,0.0,0.125,313632.0,0.0006403079298330163,1
CsI_Bottom_Quadrant_00,51127,Sb-127,0.0,0.125,332640.0,0.0006328410449653924,1
CsI_TopAnnulus_Segment_05,53124,I-124,0.0,0.125,360806.4,0.0006221469809892799,1
Passive_W_Liner_detector_bay_above_side_port,74181,W-181,0.0,1.375,10471680.0,0.0006134830712116794,11
W_Side_Aperture_Sleeve_collimator_YP_panel,73183,Ta-183,0.0,0.125,440639.99999999994,0.0005928576093351617,1
Passive_W_Liner_detector_bay_side_port_band_00,73183,Ta-183,0.0,0.125,440639.99999999994,0.0005900776089310174,1
CsI_Side_Segment_04_above_side_port,54133,Xe-133,0.0,0.125,452995.2,0.0005877832351753685,1
CsI_TopAnnulus_Segment_05,54133,Xe-133,0.0,0.125,452995.2,0.0005877832351753685,1
CsI_TopAnnulus_Segment_07,54133,Xe-133,0.0,0.125,452995.2,0.0005877832351753685,1
CsI_Side_Segment_05,54133,Xe-133,0.0,0.125,452995.2,0.0005877832351753685,1
CsI_Bottom_Quadrant_01,54133,Xe-133,0.0,0.125,452995.2,0.000585027029291178,1
CsI_Bottom_Quadrant_03,54133,Xe-133,0.0,0.125,452995.2,0.000585027029291178,1
CsI_Side_Segment_00,54133,Xe-133,0.0,0.125,452995.2,0.000585027029291178,1
CsI_TopAnnulus_Segment_02,54133,Xe-133,0.0,0.125,452995.2,0.000585027029291178,1
ColdPlate_MXC_50mK_SD_anchor,25052,Mn-52,0.0,0.125,483062.4,0.0005732851875622025,1
DR_Still_PumpLine_SS_to_300K_top,25052,Mn-52,0.0,0.125,483062.4,0.0005732851875622025,1
CsI_Side_Segment_03_below_side_port,52121,Te-121,0.0,0.25,1655424.0,0.0005695659977621224,2
CsI_TopAnnulus_Segment_00,52121,Te-121,0.0,0.25,1655424.0,0.0005682274682471366,2
CsI_Side_Segment_07,52121,Te-121,0.0,0.25,1655424.0,0.0005682274682471366,2
CsI_Bottom_Quadrant_02,52118,Te-118,0.0,0.125,518400.0,0.000558993693642756,1
CsI_TopAnnulus_Segment_03,52118,Te-118,0.0,0.125,518400.0,0.000558993693642756,1
CsI_Side_Segment_03_below_side_port,52118,Te-118,0.0,0.125,518400.0,0.0005584809806405274,1
CsI_Bottom_Quadrant_01,52118,Te-118,0.0,0.125,518400.0,0.0005584809806405274,1
CsI_Side_Segment_03_side_port_band_00,52118,Te-118,0.0,0.125,518400.0,0.0005584809806405274,1
CsI_Side_Segment_02,52118,Te-118,0.0,0.125,518400.0,0.0005584809806405274,1
DR_Capillary_CuNi_Still_4K,28056,Ni-56,0.0,0.125,524880.0,0.0005558876971249849,1
CsI_TopAnnulus_Segment_02,53125,I-125,0.0,0.625,5132160.0,0.0005446737489788953,5
Passive_W_Liner_detector_bay_side_port_band_00,71172,Lu-172,0.0,0.125,578880.0,0.0005360639678970836,1
Passive_W_Liner_detector_bay_side_port_band_01,74178,W-178,0.0,0.25,1866240.0000000002,0.000518612980175167,2
W_Side_Aperture_Sleeve_collimator_ZP_panel,74178,W-178,0.0,0.25,1866240.0000000002,0.000518375033289945,2
CsI_TopAnnulus_Segment_00,54127,Xe-127,0.0,0.375,3144960.0,0.0005067854059991374,3
CsI_Side_Segment_03_above_side_port,54127,Xe-127,0.0,0.375,3144960.0,0.0005058365287671771,3
CsI_Side_Segment_06,54127,Xe-127,0.0,0.375,3144960.0,0.0005058365287671771,3
CsI_Side_Segment_03_side_port_band_00,54127,Xe-127,0.0,0.375,3144960.0,0.0005058365287671771,3
CsI_Side_Segment_03_side_port_band_00,53131,I-131,0.0,0.125,692988.48,0.0004951559066467894,1
CsI_Side_Segment_03_below_side_port,53131,I-131,0.0,0.125,692988.48,0.0004951559066467894,1
CsI_Side_Segment_04_side_port_band_00,53131,I-131,0.0,0.125,692988.48,0.0004951559066467894,1
CsI_Bottom_Quadrant_01,53131,I-131,0.0,0.125,692988.48,0.0004951559066467894,1
CsI_Side_Segment_01,53131,I-131,0.0,0.125,692988.48,0.0004951559066467894,1
CsI_Side_Segment_06,53131,I-131,0.0,0.125,692988.48,0.0004951559066467894,1
CsI_Side_Segment_02,53131,I-131,0.0,0.125,692988.48,0.0004951559066467894,1
Cryoperm_Horizontal_Sleeve_1p2mm_YM_panel,27058,Co-58,0.0,0.625,6122304.0,0.0004633541703688135,5
ColdPlate_Still_0p7K,27058,Co-58,0.0,0.625,6122304.0,0.0004629179863246842,5
CsI_Side_Segment_03_above_side_port,50125,Sn-125,0.0,0.125,832896.0,0.0004497979722822966,1
Passive_W_Liner_detector_bay_below_side_port,74181,W-181,0.0,1.0,10471680.0,0.00044627190772230735,8
ColdPlate_4K,27056,Co-56,0.0,0.625,6672672.0,0.00042741032760330747,5
Cryoperm_Horizontal_Sleeve_1p2mm_YM_panel,24051,Cr-51,0.0,0.25,2393496.0,0.0004249756534381907,2
ColdPlate_CP_100mK_intercept,24051,Cr-51,0.0,0.25,2393496.0,0.0004245858627381768,2
DR_Still_PumpLine_SS_to_300K_top,24051,Cr-51,0.0,0.25,2393496.0,0.0004245858627381768,2
CsI_Bottom_Quadrant_01,56131,Ba-131,0.0,0.125,993600.0,0.0004047632585707031,1
CsI_TopAnnulus_Segment_02,56131,Ba-131,0.0,0.125,993600.0,0.00040408823537295196,1
CsI_Side_Segment_04_below_side_port,56131,Ba-131,0.0,0.125,993600.0,0.00040408823537295196,1
CsI_Side_Segment_01,56131,Ba-131,0.0,0.125,993600.0,0.00040408823537295196,1
CsI_Side_Segment_07,56131,Ba-131,0.0,0.125,993600.0,0.00040408823537295196,1
DR_Capillary_CuNi_4K_60K,27058,Co-58,0.0,0.5,6122304.0,0.000370504381649491,4
ColdPlate_4K,27058,Co-58,0.0,0.5,6122304.0,0.00037033438905974736,4
ColdPlate_CP_100mK_intercept,27056,Co-56,0.0,0.5,6672672.0,0.0003418027453915968,4
Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11022,Na-22,0.0,5.75,82107965.967552,0.0003398858162106064,46
CsI_TopAnnulus_Segment_06,53125,I-125,0.0,0.375,5132160.0,0.0003268042493873372,3
W_Side_Aperture_Sleeve_collimator_ZP_panel,75184,Re-184,0.0,0.25,3283200.0,0.0003250816086301734,2
NbTi_Bundle_Still_4K,23048,V-48,0.0,0.125,1380110.4,0.0003248656197700366,1
CsI_Bottom_Quadrant_02,51124,Sb-124,0.0,0.375,5201280.0,0.0003228257135003707,3
CsI_Bottom_Quadrant_01,46103,Pd-103,0.0,0.125,1468022.4,0.0003105029423627017,1
CsI_Side_Segment_03_above_side_port,52121,Te-121,0.0,0.125,1655424.0,0.00028545226363855413,1
CsI_TopAnnulus_Segment_04,52121,Te-121,0.0,0.125,1655424.0,0.00028545226363855413,1
CsI_TopAnnulus_Segment_07,52121,Te-121,0.0,0.125,1655424.0,0.00028545226363855413,1
CsI_TopAnnulus_Segment_02,52121,Te-121,0.0,0.125,1655424.0,0.00028437456450212446,1
CsI_TopAnnulus_Segment_05,52121,Te-121,0.0,0.125,1655424.0,0.0002841137341235683,1
ColdPlate_MXC_50mK_SD_anchor,27058,Co-58,0.0,0.375,6122304.0,0.00027783578808968237,3
Cryoperm_Horizontal_Sleeve_1p2mm_ZM_panel,27058,Co-58,0.0,0.375,6122304.0,0.0002777507917948106,3
DR_Continuous_HEX_CuNi_MXC_to_CP,27058,Co-58,0.0,0.375,6122304.0,0.0002777507917948106,3
Passive_W_Liner_detector_bay_above_side_port,74178,W-178,0.0,0.125,1866240.0000000002,0.0002591875166449725,1
W_Side_Aperture_Sleeve_collimator_YM_panel,74178,W-178,0.0,0.125,1866240.0000000002,0.0002591875166449725,1
Cryoperm_Horizontal_Sleeve_1p2mm_YM_panel,27056,Co-56,0.0,0.375,6672672.0,0.0002564305069756033,3
Cryoperm_Horizontal_Sleeve_1p2mm_YP_panel,27056,Co-56,0.0,0.375,6672672.0,0.0002564305069756033,3
ColdPlate_Still_0p7K,27056,Co-56,0.0,0.375,6672672.0,0.0002564305069756033,3
DR_Continuous_HEX_CuNi_MXC_to_CP,27056,Co-56,0.0,0.375,6672672.0,0.0002563520590436976,3
ColdPlate_MXC_50mK_SD_anchor,27056,Co-56,0.0,0.375,6672672.0,0.0002563520590436976,3
G10_Support_Ring_Still_4K,4007,Be-7,0.0,0.25,4598208.0,0.00024100665499681136,2
Plate_300K_Top_Service_Lid,4007,Be-7,0.0,0.25,4598208.0,0.00024100665499681136,2
CsI_Bottom_Quadrant_00,50113,Sn-113,0.0,0.5,9943776.0,0.00023466092937902744,4
CsI_Side_Segment_06,50113,Sn-113,0.0,0.5,9943776.0,0.0002344553523836121,4
Passive_W_Liner_detector_bay_side_port_band_01,74181,W-181,0.0,0.5,10471680.0,0.00022308475316788341,4
CsI_TopAnnulus_Segment_07,53125,I-125,0.0,0.25,5132160.0,0.0002178694995915581,2
Plate_300K_Top_Service_Lid,11022,Na-22,0.0,3.625,82107965.967552,0.00021427610482306766,29
Cu_SubstrateSupport_OpenRing_L2_YM_panel,24051,Cr-51,0.0,0.125,2393496.0,0.00021248782671909536,1
Passive_Cu_Liner_detector_bay_below_side_port,24051,Cr-51,0.0,0.125,2393496.0,0.0002122929313690884,1
DR_Still_PumpLine_SS_to_300K_top,27058,Co-58,0.0,0.25,6122304.0,0.00018516719452987368,2
W_Side_Aperture_Sleeve_collimator_YM_panel,73182,Ta-182,0.0,0.375,9886752.0,0.00017760257927780618,3
CsI_Bottom_Quadrant_02,50113,Sn-113,0.0,0.375,9943776.0,0.000175854963797274,3
CsI_Side_Segment_01,50113,Sn-113,0.0,0.375,9943776.0,0.00017580116575901424,3
CsI_TopAnnulus_Segment_04,54127,Xe-127,0.0,0.125,3144960.0,0.00016871534086494003,1
CsI_TopAnnulus_Segment_02,54127,Xe-127,0.0,0.125,3144960.0,0.00016871534086494003,1
CsI_TopAnnulus_Segment_03,54127,Xe-127,0.0,0.125,3144960.0,0.00016871534086494003,1
CsI_Side_Segment_07,54127,Xe-127,0.0,0.125,3144960.0,0.00016856059395111854,1
CsI_Side_Segment_01,54127,Xe-127,0.0,0.125,3144960.0,0.00016856059395111854,1
W_Side_Aperture_Sleeve_collimator_YM_panel,74181,W-181,0.0,0.375,10471680.0,0.00016731356487591258,3
W_Side_Aperture_Sleeve_collimator_YP_panel,75184,Re-184,0.0,0.125,3283200.0,0.0001625408043150867,1
DR_MXC_Sinter_HEX_AgProxy,47105,Ag-105,0.0,0.125,3567456.0,0.0001510183301995668,1
CsI_Bottom_Quadrant_00,47105,Ag-105,0.0,0.125,3567456.0,0.0001510183301995668,1
W_Side_Aperture_Sleeve_collimator_YM_panel,72181,Hf-181,0.0,0.125,3662496.0,0.00014825610606202685,1
ColdPlate_Still_0p7K,27057,Co-57,0.0,0.625,23478336.0,0.00012740343291944828,5
Nb_SideEntry_Sample_Can_with_side_aperture_YM_panel,39088,Y-88,0.0,0.25,9214560.0,0.00012603149180784098,2
Window,11022,Na-22,0.0,2.0,82107965.967552,0.0001181618168601142,16
Passive_W_Bottom_Plate_detector_bay,73182,Ta-182,0.0,0.25,9886752.0,0.0001178465156670055,2
CsI_Side_Segment_04_above_side_port,50113,Sn-113,0.0,0.25,9943776.0,0.00011725457521093593,2
CsI_Bottom_Quadrant_03,50113,Sn-113,0.0,0.25,9943776.0,0.00011725457521093593,2
CsI_Side_Segment_05,50113,Sn-113,0.0,0.25,9943776.0,0.00011725457521093593,2
CsI_Bottom_Quadrant_01,50113,Sn-113,0.0,0.25,9943776.0,0.00011725457521093593,2
CsI_Side_Segment_00,50113,Sn-113,0.0,0.25,9943776.0,0.00011720077717267614,2
CsI_Side_Segment_07,50113,Sn-113,0.0,0.25,9943776.0,0.00011720077717267614,2
Passive_W_Liner_detector_bay_side_port_band_00,74181,W-181,0.0,0.25,10471680.0,0.00011154237658394171,2
