bytes	GiB	path
115637997	0.107696	/home/ubuntu/codex_tes_511_sim/fix/simulation/buildup_equiv2602_cmfix/Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz
115637997	0.107696	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/buildup_equiv2602_cmfix/Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz
114726042	0.106847	/home/ubuntu/codex_tes_511_sim/fix/simulation/buildup_equiv2602_cmfix/Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz
114726042	0.106847	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/buildup_equiv2602_cmfix/Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz
113522902	0.105726	/home/ubuntu/codex_tes_511_sim/fix/simulation/buildup_equiv2602_cmfix/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz
113522902	0.105726	/home/ubuntu/codex_tes_511_sim/fix/simulation/buildup_equiv2602_cmfix/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz
113522902	0.105726	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/buildup_equiv2602_cmfix/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz
113522902	0.105726	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/buildup_equiv2602_cmfix/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz
113304068	0.105523	/home/ubuntu/codex_tes_511_sim/fix/simulation/instant_equiv2602_cmfix/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz
113304068	0.105523	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/instant_equiv2602_cmfix/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz
112470524	0.104746	/home/ubuntu/fluka/task2_equal_energy_pn_ta/runs/PN_n_100MeV_5k.inc1.id1.sim.gz
103369879	0.096271	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz
103369879	0.096271	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz
102793575	0.095734	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz
101836213	0.094842	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_eplus_fullsphere20_rep02_part01.inc1.id1.sim.gz
101632329	0.094652	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz
101577325	0.094601	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz
101150871	0.094204	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep04_part01.inc1.id1.sim.gz
101150853	0.094204	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz
101150853	0.094204	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep02_part01.inc1.id1.sim.gz
101150853	0.094204	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz
101150851	0.094204	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep05_part01.inc1.id1.sim.gz
101003595	0.094067	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz
100859927	0.093933	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz
100073910	0.093201	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_eplus_fullsphere20_rep03_part01.inc1.id1.sim.gz
99071345	0.092267	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz
99071330	0.092267	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz
83769403	0.078016	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run_tt/buildup_runs/n/buildup_n.inc1.id1.sim.gz
83769403	0.078016	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run_tt50k/buildup_runs/n/buildup_n.inc1.id1.sim.gz
83769403	0.078016	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run/buildup_runs/n/buildup_n.inc1.id1.sim.gz
83350165	0.077626	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run_tt/prompt_runs/n/prompt_n.inc1.id1.sim.gz
83350165	0.077626	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run_tt50k/prompt_runs/n/prompt_n.inc1.id1.sim.gz
83350165	0.077626	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run/prompt_runs/n/prompt_n.inc1.id1.sim.gz
76529051	0.071273	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run_tt/buildup_runs/gamma/buildup_gamma.inc1.id1.sim.gz
76529051	0.071273	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run_tt50k/buildup_runs/gamma/buildup_gamma.inc1.id1.sim.gz
76529051	0.071273	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run/buildup_runs/gamma/buildup_gamma.inc1.id1.sim.gz
76269182	0.071031	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run_tt/prompt_runs/gamma/prompt_gamma.inc1.id1.sim.gz
76269182	0.071031	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run_tt50k/prompt_runs/gamma/prompt_gamma.inc1.id1.sim.gz
76269182	0.071031	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run/prompt_runs/gamma/prompt_gamma.inc1.id1.sim.gz
75988439	0.070770	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run_tt/prompt_runs/eminus/prompt_eminus.inc1.id1.sim.gz
75988439	0.070770	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run_tt50k/prompt_runs/eminus/prompt_eminus.inc1.id1.sim.gz
75988439	0.070770	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run/prompt_runs/eminus/prompt_eminus.inc1.id1.sim.gz
75857221	0.070648	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run_tt/buildup_runs/eminus/buildup_eminus.inc1.id1.sim.gz
75857221	0.070648	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run_tt50k/buildup_runs/eminus/buildup_eminus.inc1.id1.sim.gz
75857221	0.070648	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run/buildup_runs/eminus/buildup_eminus.inc1.id1.sim.gz
72899789	0.067893	/home/ubuntu/codex_tes_511_sim/fix/simulation/instant_equiv2602_cmfix/Background_eminus_fullsphere20_rep08_part01.inc1.id1.sim.gz
72899789	0.067893	/home/ubuntu/codex_tes_511_sim/fix/simulation/instant_equiv2602_cmfix/Background_eminus_fullsphere20_rep07_part01.inc1.id1.sim.gz
72899789	0.067893	/home/ubuntu/codex_tes_511_sim/fix/simulation/instant_equiv2602_cmfix/Background_eminus_fullsphere20_rep06_part01.inc1.id1.sim.gz
72899789	0.067893	/home/ubuntu/codex_tes_511_sim/fix/simulation/instant_equiv2602_cmfix/Background_eminus_fullsphere20_rep05_part01.inc1.id1.sim.gz
72899789	0.067893	/home/ubuntu/codex_tes_511_sim/fix/simulation/instant_equiv2602_cmfix/Background_eminus_fullsphere20_rep04_part01.inc1.id1.sim.gz
72899789	0.067893	/home/ubuntu/codex_tes_511_sim/fix/simulation/instant_equiv2602_cmfix/Background_eminus_fullsphere20_rep03_part01.inc1.id1.sim.gz
72899789	0.067893	/home/ubuntu/codex_tes_511_sim/fix/simulation/instant_equiv2602_cmfix/Background_eminus_fullsphere20_rep02_part01.inc1.id1.sim.gz
72899789	0.067893	/home/ubuntu/codex_tes_511_sim/fix/simulation/instant_equiv2602_cmfix/Background_eminus_fullsphere20_rep01_part01.inc1.id1.sim.gz
72899789	0.067893	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/instant_equiv2602_cmfix/Background_eminus_fullsphere20_rep08_part01.inc1.id1.sim.gz
72899789	0.067893	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/instant_equiv2602_cmfix/Background_eminus_fullsphere20_rep07_part01.inc1.id1.sim.gz
72899789	0.067893	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/instant_equiv2602_cmfix/Background_eminus_fullsphere20_rep06_part01.inc1.id1.sim.gz
72899789	0.067893	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/instant_equiv2602_cmfix/Background_eminus_fullsphere20_rep05_part01.inc1.id1.sim.gz
72899789	0.067893	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/instant_equiv2602_cmfix/Background_eminus_fullsphere20_rep04_part01.inc1.id1.sim.gz
72899789	0.067893	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/instant_equiv2602_cmfix/Background_eminus_fullsphere20_rep03_part01.inc1.id1.sim.gz
72899789	0.067893	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/instant_equiv2602_cmfix/Background_eminus_fullsphere20_rep02_part01.inc1.id1.sim.gz
72899789	0.067893	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/instant_equiv2602_cmfix/Background_eminus_fullsphere20_rep01_part01.inc1.id1.sim.gz
72887697	0.067882	/home/ubuntu/codex_tes_511_sim/fix/simulation/buildup_equiv2602_cmfix/Background_eminus_fullsphere20_rep05_part01.inc1.id1.sim.gz
72887697	0.067882	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/buildup_equiv2602_cmfix/Background_eminus_fullsphere20_rep05_part01.inc1.id1.sim.gz
72887696	0.067882	/home/ubuntu/codex_tes_511_sim/fix/simulation/buildup_equiv2602_cmfix/Background_eminus_fullsphere20_rep08_part01.inc1.id1.sim.gz
72887696	0.067882	/home/ubuntu/codex_tes_511_sim/fix/simulation/buildup_equiv2602_cmfix/Background_eminus_fullsphere20_rep07_part01.inc1.id1.sim.gz
72887696	0.067882	/home/ubuntu/codex_tes_511_sim/fix/simulation/buildup_equiv2602_cmfix/Background_eminus_fullsphere20_rep06_part01.inc1.id1.sim.gz
72887696	0.067882	/home/ubuntu/codex_tes_511_sim/fix/simulation/buildup_equiv2602_cmfix/Background_eminus_fullsphere20_rep04_part01.inc1.id1.sim.gz
72887696	0.067882	/home/ubuntu/codex_tes_511_sim/fix/simulation/buildup_equiv2602_cmfix/Background_eminus_fullsphere20_rep03_part01.inc1.id1.sim.gz
72887696	0.067882	/home/ubuntu/codex_tes_511_sim/fix/simulation/buildup_equiv2602_cmfix/Background_eminus_fullsphere20_rep02_part01.inc1.id1.sim.gz
72887696	0.067882	/home/ubuntu/codex_tes_511_sim/fix/simulation/buildup_equiv2602_cmfix/Background_eminus_fullsphere20_rep01_part01.inc1.id1.sim.gz
72887696	0.067882	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/buildup_equiv2602_cmfix/Background_eminus_fullsphere20_rep08_part01.inc1.id1.sim.gz
72887696	0.067882	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/buildup_equiv2602_cmfix/Background_eminus_fullsphere20_rep07_part01.inc1.id1.sim.gz
72887696	0.067882	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/buildup_equiv2602_cmfix/Background_eminus_fullsphere20_rep06_part01.inc1.id1.sim.gz
72887696	0.067882	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/buildup_equiv2602_cmfix/Background_eminus_fullsphere20_rep04_part01.inc1.id1.sim.gz
72887696	0.067882	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/buildup_equiv2602_cmfix/Background_eminus_fullsphere20_rep03_part01.inc1.id1.sim.gz
72887696	0.067882	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/buildup_equiv2602_cmfix/Background_eminus_fullsphere20_rep02_part01.inc1.id1.sim.gz
72887696	0.067882	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/buildup_equiv2602_cmfix/Background_eminus_fullsphere20_rep01_part01.inc1.id1.sim.gz
70022525	0.065214	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run_tt/buildup_runs/p/buildup_p.inc1.id1.sim.gz
70022525	0.065214	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run_tt50k/buildup_runs/p/buildup_p.inc1.id1.sim.gz
70022525	0.065214	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run/buildup_runs/p/buildup_p.inc1.id1.sim.gz
69997061	0.065190	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run_tt/prompt_runs/p/prompt_p.inc1.id1.sim.gz
69997061	0.065190	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run_tt50k/prompt_runs/p/prompt_p.inc1.id1.sim.gz
69997061	0.065190	/home/ubuntu/compare_mcnp_megalib/test/minimal_full_run/prompt_runs/p/prompt_p.inc1.id1.sim.gz
66191360	0.061646	/home/ubuntu/fluka/task2_equal_energy_pn_ta/runs/PN_n_100MeV.inc1.id1.sim.gz
64585744	0.060150	/home/ubuntu/fluka/task_ta_plate_megalib_day5/runs/buildup/Background_gamma_vertical_buildup.inc1.id1.sim.gz
64585744	0.060150	/home/ubuntu/fluka/task_ta_plate_buildup_only/runs/buildup/Background_gamma_vertical_buildup.inc1.id1.sim.gz
64555394	0.060122	/home/ubuntu/fluka/task_ta_plate_megalib_day5/runs/instant/Background_gamma_vertical_instant.inc1.id1.sim.gz
62537553	0.058243	/home/ubuntu/codex_tes_511_sim/new_geo/science_511_onaxis_source/Science_511_onaxis_ADR_cmfix.inc1.id1.sim.gz
62281759	0.058004	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_eminus_fullsphere20_rep05_part01.inc1.id1.sim.gz
62281759	0.058004	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_eminus_fullsphere20_rep01_part01.inc1.id1.sim.gz
62281752	0.058004	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_eminus_fullsphere20_rep08_part01.inc1.id1.sim.gz
62281752	0.058004	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_eminus_fullsphere20_rep07_part01.inc1.id1.sim.gz
62281752	0.058004	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_eminus_fullsphere20_rep06_part01.inc1.id1.sim.gz
62281752	0.058004	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_eminus_fullsphere20_rep04_part01.inc1.id1.sim.gz
62281752	0.058004	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_eminus_fullsphere20_rep03_part01.inc1.id1.sim.gz
62281752	0.058004	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_eminus_fullsphere20_rep02_part01.inc1.id1.sim.gz
62178668	0.057908	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eminus_fullsphere20_rep04_part01.inc1.id1.sim.gz
62177280	0.057907	/home/ubuntu/fluka/task2_equal_energy_pn_ta/runs/PN_p_100MeV.inc1.id1.sim.gz
62139914	0.057872	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eminus_fullsphere20_rep08_part01.inc1.id1.sim.gz
62139914	0.057872	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eminus_fullsphere20_rep07_part01.inc1.id1.sim.gz
62139914	0.057872	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eminus_fullsphere20_rep05_part01.inc1.id1.sim.gz
62139914	0.057872	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eminus_fullsphere20_rep03_part01.inc1.id1.sim.gz
62139914	0.057872	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eminus_fullsphere20_rep01_part01.inc1.id1.sim.gz
62133153	0.057866	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eminus_fullsphere20_rep02_part01.inc1.id1.sim.gz
62133142	0.057866	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eminus_fullsphere20_rep06_part01.inc1.id1.sim.gz
61978698	0.057722	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/science_511_onaxis_source/Science_511_onaxis_ADR_cmfix.inc1.id1.sim.gz
58230087	0.054231	/home/ubuntu/codex_tes_511_sim/fix/simulation/science_511_onaxis_source/Science_511_onaxis_focalbeam_cmfix.inc1.id1.sim.gz
58230087	0.054231	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/science_511_onaxis_source/Science_511_onaxis_focalbeam_cmfix.inc1.id1.sim.gz
42410037	0.039497	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_alpha_fullsphere20_rep05_part01.inc1.id1.sim.gz
42410037	0.039497	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_alpha_fullsphere20_rep04_part01.inc1.id1.sim.gz
42230478	0.039330	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_alpha_fullsphere20_rep06_part01.inc1.id1.sim.gz
42230478	0.039330	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_alpha_fullsphere20_rep01_part01.inc1.id1.sim.gz
41740747	0.038874	/home/ubuntu/codex_tes_511_sim/fix/simulation/instant_equiv2602_cmfix/Background_alpha_fullsphere20_rep04_part01.inc1.id1.sim.gz
41740747	0.038874	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/instant_equiv2602_cmfix/Background_alpha_fullsphere20_rep04_part01.inc1.id1.sim.gz
41254233	0.038421	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_alpha_fullsphere20_rep08_part01.inc1.id1.sim.gz
41254233	0.038421	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_alpha_fullsphere20_rep07_part01.inc1.id1.sim.gz
41254233	0.038421	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_alpha_fullsphere20_rep06_part01.inc1.id1.sim.gz
41254233	0.038421	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_alpha_fullsphere20_rep05_part01.inc1.id1.sim.gz
41254233	0.038421	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_alpha_fullsphere20_rep04_part01.inc1.id1.sim.gz
41254233	0.038421	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_alpha_fullsphere20_rep03_part01.inc1.id1.sim.gz
41254233	0.038421	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_alpha_fullsphere20_rep02_part01.inc1.id1.sim.gz
41254233	0.038421	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_buildup_equiv2602_aligned/Background_alpha_fullsphere20_rep01_part01.inc1.id1.sim.gz
41140246	0.038315	/home/ubuntu/codex_tes_511_sim/fix/simulation/buildup_equiv2602_cmfix/Background_alpha_fullsphere20_rep08_part01.inc1.id1.sim.gz
41140246	0.038315	/home/ubuntu/codex_tes_511_sim/fix/simulation/buildup_equiv2602_cmfix/Background_alpha_fullsphere20_rep07_part01.inc1.id1.sim.gz
41140246	0.038315	/home/ubuntu/codex_tes_511_sim/fix/simulation/buildup_equiv2602_cmfix/Background_alpha_fullsphere20_rep06_part01.inc1.id1.sim.gz
41140246	0.038315	/home/ubuntu/codex_tes_511_sim/fix/simulation/buildup_equiv2602_cmfix/Background_alpha_fullsphere20_rep05_part01.inc1.id1.sim.gz
41140246	0.038315	/home/ubuntu/codex_tes_511_sim/fix/simulation/buildup_equiv2602_cmfix/Background_alpha_fullsphere20_rep03_part01.inc1.id1.sim.gz
41140246	0.038315	/home/ubuntu/codex_tes_511_sim/fix/simulation/buildup_equiv2602_cmfix/Background_alpha_fullsphere20_rep02_part01.inc1.id1.sim.gz
41140246	0.038315	/home/ubuntu/codex_tes_511_sim/fix/simulation/buildup_equiv2602_cmfix/Background_alpha_fullsphere20_rep01_part01.inc1.id1.sim.gz
41140246	0.038315	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/buildup_equiv2602_cmfix/Background_alpha_fullsphere20_rep08_part01.inc1.id1.sim.gz
41140246	0.038315	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/buildup_equiv2602_cmfix/Background_alpha_fullsphere20_rep07_part01.inc1.id1.sim.gz
41140246	0.038315	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/buildup_equiv2602_cmfix/Background_alpha_fullsphere20_rep06_part01.inc1.id1.sim.gz
41140246	0.038315	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/buildup_equiv2602_cmfix/Background_alpha_fullsphere20_rep05_part01.inc1.id1.sim.gz
41140246	0.038315	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/buildup_equiv2602_cmfix/Background_alpha_fullsphere20_rep03_part01.inc1.id1.sim.gz
41140246	0.038315	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/buildup_equiv2602_cmfix/Background_alpha_fullsphere20_rep02_part01.inc1.id1.sim.gz
41140246	0.038315	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/buildup_equiv2602_cmfix/Background_alpha_fullsphere20_rep01_part01.inc1.id1.sim.gz
41140236	0.038315	/home/ubuntu/codex_tes_511_sim/fix/simulation/buildup_equiv2602_cmfix/Background_alpha_fullsphere20_rep04_part01.inc1.id1.sim.gz
41140236	0.038315	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/buildup_equiv2602_cmfix/Background_alpha_fullsphere20_rep04_part01.inc1.id1.sim.gz
40944357	0.038132	/home/ubuntu/codex_tes_511_sim/fix/simulation/instant_equiv2602_cmfix/Background_alpha_fullsphere20_rep08_part01.inc1.id1.sim.gz
40944357	0.038132	/home/ubuntu/codex_tes_511_sim/fix/simulation/instant_equiv2602_cmfix/Background_alpha_fullsphere20_rep07_part01.inc1.id1.sim.gz
40944357	0.038132	/home/ubuntu/codex_tes_511_sim/fix/simulation/instant_equiv2602_cmfix/Background_alpha_fullsphere20_rep06_part01.inc1.id1.sim.gz
40944357	0.038132	/home/ubuntu/codex_tes_511_sim/fix/simulation/instant_equiv2602_cmfix/Background_alpha_fullsphere20_rep05_part01.inc1.id1.sim.gz
40944357	0.038132	/home/ubuntu/codex_tes_511_sim/fix/simulation/instant_equiv2602_cmfix/Background_alpha_fullsphere20_rep03_part01.inc1.id1.sim.gz
40944357	0.038132	/home/ubuntu/codex_tes_511_sim/fix/simulation/instant_equiv2602_cmfix/Background_alpha_fullsphere20_rep02_part01.inc1.id1.sim.gz
40944357	0.038132	/home/ubuntu/codex_tes_511_sim/fix/simulation/instant_equiv2602_cmfix/Background_alpha_fullsphere20_rep01_part01.inc1.id1.sim.gz
40944357	0.038132	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/instant_equiv2602_cmfix/Background_alpha_fullsphere20_rep08_part01.inc1.id1.sim.gz
40944357	0.038132	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/instant_equiv2602_cmfix/Background_alpha_fullsphere20_rep07_part01.inc1.id1.sim.gz
40944357	0.038132	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/instant_equiv2602_cmfix/Background_alpha_fullsphere20_rep06_part01.inc1.id1.sim.gz
40944357	0.038132	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/instant_equiv2602_cmfix/Background_alpha_fullsphere20_rep05_part01.inc1.id1.sim.gz
40944357	0.038132	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/instant_equiv2602_cmfix/Background_alpha_fullsphere20_rep03_part01.inc1.id1.sim.gz
40944357	0.038132	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/instant_equiv2602_cmfix/Background_alpha_fullsphere20_rep02_part01.inc1.id1.sim.gz
40944357	0.038132	/home/ubuntu/codex_tes_511_sim/COSMOSRAY_BALLOON_SIM/production_runs/instant_equiv2602_cmfix/Background_alpha_fullsphere20_rep01_part01.inc1.id1.sim.gz
40685273	0.037891	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_alpha_fullsphere20_rep08_part01.inc1.id1.sim.gz
40685273	0.037891	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_alpha_fullsphere20_rep07_part01.inc1.id1.sim.gz
40685273	0.037891	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_alpha_fullsphere20_rep03_part01.inc1.id1.sim.gz
40685273	0.037891	/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_alpha_fullsphere20_rep02_part01.inc1.id1.sim.gz
39593633	0.036874	/home/ubuntu/fluka/task2_equal_energy_pn_ta/runs/PN_p_100MeV_5k.inc1.id1.sim.gz
36325892	0.033831	/home/ubuntu/codex_tes_511_sim/fix/simulation/instant_equiv2602_cmfix/Background_muplus_fullsphere20_rep08_part01.inc1.id1.sim.gz
36325892	0.033831	/home/ubuntu/codex_tes_511_sim/fix/simulation/instant_equiv2602_cmfix/Background_muplus_fullsphere20_rep07_part01.inc1.id1.sim.gz
