analysis_case_id,source_case_id,source_class,model_id,selection_id,flux_ph_cm2_s,duration_s,final_rate_day15_cps,background_final_cps_day15,response_cps_per_ph_cm2_s,handling,claim_level,total_source_counts,total_background_counts,final_counting_Z,final_template_proxy_Z,T3_day_counting,T5_day_counting,T3_day_extrapolated_constant_profile,T5_day_extrapolated_constant_profile
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,0.00035498423061374644,0.07904789888324668,11.83280768712488,focused_EventList_detector_response_linear_flux_scaling,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS_M20000_S260613,608.5709823855767,136937.14997394552,1.6445633149206327,1.6445633149206327,,,66.5535626636437,184.87100739901027
A_point_broad_480_550_F5e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,5e-05,,0.000591640384356244,0.07904789888324668,11.83280768712488,focused_EventList_detector_response_linear_flux_scaling,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS_M20000_S260613,1014.2849706426282,136937.14997394552,2.7409388582010554,2.7409388582010554,,,23.95928255891171,66.55356266364365
A_point_broad_480_550_F8e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,8e-05,,0.0009466246149699905,0.07904789888324668,11.83280768712488,focused_EventList_detector_response_linear_flux_scaling,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS_M20000_S260613,1622.8559530282043,136937.14997394552,4.3855021731216866,4.3855021731216866,9.275005831421254,,,25.997485415485826
A_point_broad_480_550_F0.0001,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,0.0001,,0.001183280768712488,0.07904789888324668,11.83280768712488,focused_EventList_detector_response_linear_flux_scaling,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS_M20000_S260613,2028.5699412852564,136937.14997394552,5.481877716402111,5.481877716402111,5.862650686364871,16.387570053269755,,
A_point_broad_480_550_F0.00015,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,0.00015,,0.001774921153068732,0.07904789888324668,11.83280768712488,focused_EventList_detector_response_linear_flux_scaling,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS_M20000_S260613,3042.8549119278846,136937.14997394552,8.222816574603167,8.222816574603167,2.22381866082902,7.00285790412817,,
A_point_broad_480_550_F0.0002,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,0.0002,,0.002366561537424976,0.07904789888324668,11.83280768712488,focused_EventList_detector_response_linear_flux_scaling,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS_M20000_S260613,4057.139882570513,136937.14997394552,10.963755432804222,10.963755432804222,1.2665214247094514,4.010998318257941,,
A_point_broad_480_550_F0.0003,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,0.0003,,0.003549842306137464,0.07904789888324668,11.83280768712488,focused_EventList_detector_response_linear_flux_scaling,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS_M20000_S260613,6085.709823855769,136937.14997394552,16.445633149206333,16.445633149206333,0.5993913467254837,1.5431440852905436,,
B_diffuse_proxy_broad_480_550,B_GC_DIFFUSE_BULGE_DISK_PROXY,extended_steady,routeB_fov_flux_proxy,broad_480_550,6.26238e-07,,7.410153820369711e-06,0.07904789888324668,11.83280768712488,aperture_flux_proxy_using_v3p5_selection_response_not_a_focal_spot_source,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS_M20000_S260613,12.703675828905965,136937.14997394552,0.03432960137364225,0.03432960137364225,,,152733.73913476954,424260.3864854709
C_transient_broad_480_550_F0.0001_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.0001,3600.0,0.001183280768712488,0.07904789888324668,11.83280768712488,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS_M20000_S260613,4.256366269546935,280.9168566008392,0.253951096777114,0.253951096777114,,,2791.0802231497605,7753.000619860444
C_transient_broad_480_550_F0.0001_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.0001,21600.0,0.001183280768712488,0.07904789888324668,11.83280768712488,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS_M20000_S260613,25.95974397420499,1679.539265429663,0.6334397663141773,0.6334397663141773,,,448.6026727146502,1246.1185353184728
