selection_id,time_bin_id,time_mid_s,day_mid,dt_s,prompt_scale_to_day15,delayed_activity_scale_to_day15,science_atm_scale_to_day15,atm511_phi_4pi_ph_cm2_s,atm511_phi_4pi_scale_to_day15,atm511_fixed_day15_angular_transfer,T_atm_511,prompt_event_rate_hz,delayed_event_rate_hz,atm511_event_rate_hz,prompt_raw_cps,delayed_raw_cps,atm511_raw_cps,background_raw_cps,science_raw_cps_at_ref_flux,prompt_active_cps,delayed_active_cps,atm511_active_cps,background_active_cps,science_active_cps_at_ref_flux,prompt_final_cps,delayed_final_cps,atm511_final_cps,background_final_cps,science_final_cps_at_ref_flux,prompt_final_upper95_cps,delayed_final_upper95_cps,atm511_final_upper95_cps,background_final_upper95_cps,science_final_lower95_cps_at_ref_flux
broad_480_550,10,216000.0,2.5,21600.0,1.0004427595978038,0.870346882564775,1.0,0.06047152813281087,1.1729323308270676,True,0.7390423888027,23744.505944404405,12.779831286489769,237.4913026320942,0.0780464586966424,0.004760368483099716,0.003648432645175498,0.08645525982491761,0.001209340881425964,0.016290345180683567,0.0014605676027692307,0.003648432645175498,0.021399345428628293,0.001209340881425964,0.01289621269546723,0.0012712347653732192,0.003648432645175498,0.017815880106015945,0.0011828018692445431,0.05926268136412382,0.0016904727453897885,0.005924826040903617,0.06687798015041722,0.0011766782285593403
broad_480_550,11,237600.0,2.75,21600.0,1.0144542423095344,0.8875592032163483,0.9642708909886071,0.06622512986861316,1.2845317182247802,True,0.7126370627291281,24077.054439904896,13.032570232745142,260.08756261184755,0.0791395213394061,0.004854511393693363,0.003995565073417372,0.08798959780651684,0.0011661322092415619,0.016518496054561682,0.0014894523594286455,0.003995565073417372,0.0220035134874077,0.0011661322092415619,0.013076827787631005,0.0012963752017249321,0.003995565073417372,0.018368768062773308,0.0011405414123194255,0.060092671913226335,0.001723904196147273,0.006488547356468874,0.06830512346584248,0.001134636563859811
broad_480_550,12,259200.0,3.0,21600.0,1.0287105093605544,0.9044456479766887,0.9296510660150816,0.0718837808692049,1.3942893994410375,True,0.6870515445807625,24415.41264629948,13.280524145591745,282.3109202607469,0.08025168007801604,0.004946871923775168,0.004336968832767918,0.08953552083455914,0.001124265039593266,0.016750632785045377,0.0015177902493401082,0.004336968832767918,0.022605391867153404,0.001124265039593266,0.013260598273617877,0.0013210396614626867,0.004336968832767918,0.01891860676784848,0.0010995930186278207,0.06093716261854776,0.0017567026989117856,0.007042965672656593,0.06973683099011614,0.0010939001695369286
broad_480_550,13,280800.0,3.25,21600.0,1.0412526482439335,0.9200396103906362,0.9005490103995397,0.07671665424711713,1.4880299350414758,True,0.6655438918795834,24713.08773906707,13.509499756041272,301.2911813756233,0.08123011639027715,0.00503216321244302,0.004628550897028793,0.09089083049974896,0.0010890707340038591,0.01695485813402632,0.0015439591674541082,0.004628550897028793,0.023127368198509222,0.0010890707340038591,0.013422272781373994,0.001343816312413761,0.004628550897028793,0.01939463999081655,0.0010651710528468991,0.06168011444976406,0.0017869908161917934,0.0075164766773554775,0.07098358194331132,0.0010596564142877974
broad_480_550,14,302400.0,3.5,21600.0,1.0499213172045039,0.9330610997883049,0.8811061237734871,0.07998948189224044,1.5515111381253264,True,0.6511747745022454,24918.829906412142,13.70070218456107,314.1446369559682,0.08190637588388178,0.005103384341596735,0.004826010620491972,0.09183577084597049,0.0010655576563540433,0.01709601124675567,0.001565811104808089,0.004826010620491972,0.02348783297205573,0.0010655576563540433,0.013534016304558721,0.0013628355912218553,0.004826010620491972,0.01972286251627255,0.0010421739702020942,0.0621936156586367,0.0018122824250572996,0.007837138897377905,0.0718430369810719,0.0010367783928945736
broad_480_550,15,324000.0,3.75,21600.0,1.0529876305340695,0.94230274493862,0.8742699771764703,0.08114926949006661,1.5740068879829272,True,0.6461225723909806,24991.60577927722,13.836402866894293,318.69949898590323,0.08214558486843489,0.005153931585674762,0.004895984161165287,0.09219550061527493,0.00105729042480285,0.017145940442695712,0.001581319918332029,0.004895984161165287,0.023623244522193027,0.00105729042480285,0.013573542632786558,0.001376334002992692,0.004895984161165287,0.019845860796944538,0.0010340881632287132,0.06237525318669045,0.001830232451147051,0.007950771543578377,0.07215625718141587,0.001028734448026624
broad_480_550,16,345600.0,4.0,21600.0,1.049788246378433,0.9470650505544163,0.8811061237734871,0.07998948189224044,1.5515111381253264,True,0.6511747745022454,24915.671603760286,13.906330689379542,314.1446369559682,0.08189599477348736,0.0051799790502138655,0.004826010620491972,0.09190198444419319,0.0010655576563540433,0.017093844436441557,0.0015893117540428903,0.004826010620491972,0.02350916681097642,0.0010655576563540433,0.01353230095436991,0.0013832898600002934,0.004826010620491972,0.019741601434862175,0.0010421739702020942,0.06218573301478862,0.00183948226637589,0.007837138897377905,0.0718623541785424,0.0010367783928945736
broad_480_550,17,367200.0,4.25,21600.0,1.0409953666214347,0.9474234205688555,0.9005490103995397,0.07671665424711713,1.4880299350414758,True,0.6655438918795834,24706.98141768466,13.911592853712428,301.2911813756233,0.08121004535739583,0.005181939157564394,0.004628550897028793,0.09102053541198901,0.0010890707340038591,0.01695066878246278,0.001589913150616348,0.004628550897028793,0.023169132830107922,0.0010890707340038591,0.013418956291255446,0.0013838132977586732,0.004628550897028793,0.019431320486042913,0.0010651710528468991,0.061664873998805006,0.001840178327629524,0.0075164766773554775,0.07102152900379,0.0010596564142877974
broad_480_550,18,388800.0,4.5,21600.0,1.0283453370546611,0.9441861242272218,0.9296510660150816,0.0718837808692049,1.3942893994410375,True,0.6870515445807625,24406.745647708274,13.86405766757086,282.3109202607469,0.08022319228597034,0.005164232742129488,0.004336968832767918,0.08972439386086775,0.001124265039593266,0.01674468663484702,0.0015844805004260928,0.004336968832767918,0.02266613596804103,0.001124265039593266,0.013255891018073155,0.001379084880000488,0.004336968832767918,0.018971944730841562,0.0010995930186278207,0.06091553110610035,0.0018338905344014319,0.007042965672656593,0.06979238731315839,0.0010939001695369286
broad_480_550,19,410400.0,4.75,21600.0,1.0140028088714788,0.9385947323493516,0.9642708909886073,0.0662251298686131,1.2845317182247793,True,0.7126370627291283,24066.34011981953,13.781955868521202,260.0875626118474,0.0791043041509768,0.005133650584365406,0.00399556507341737,0.08823351980875958,0.001166132209241562,0.016511145302645615,0.0015750973383848402,0.00399556507341737,0.022081807714447822,0.001166132209241562,0.013071008582504914,0.001370918053779398,0.00399556507341737,0.018437491709701683,0.0011405414123194257,0.06006593059720406,0.0018230303868353496,0.00648854735646887,0.06837750834050828,0.0011346365638598111
broad_480_550,20,432000.0,5.0,21600.0,0.999929891698667,0.9319554699885166,1.0,0.051555854113229785,1.0,True,0.7390423888027,23732.33353897399,13.68446755146286,202.4765592953111,0.07800644888806234,0.005097337091519412,0.0031105227038996236,0.08621430868348137,0.001209340881425964,0.016281994083103143,0.0015639556985343648,0.0031105227038996236,0.02095647248553713,0.001209340881425964,0.012889601569094937,0.0013612207005762064,0.0031105227038996236,0.017361344973570766,0.0011828018692445431,0.05923230088848256,0.0018101349628436992,0.005051293996411417,0.06609372984773768,0.0011766782285593403
broad_480_550,21,453600.0,5.25,21600.0,0.9875286583143214,0.9253723725374753,1.033008816969226,0.047076710738122036,0.9131205669627661,True,0.7634373037471879,23438.002696966676,13.587803937848358,184.8855106204046,0.0770390048840617,0.005061330793048205,0.0028402822549353805,0.08494061793204527,0.0012492597932343562,0.01608006311747906,0.0015529083115034265,0.0028402822549353805,0.020473253683917867,0.0012492597932343562,0.012729743404420983,0.0013516053822344638,0.0028402822549353805,0.016921631041590827,0.0012218447596572947,0.058497695799357756,0.00179734862782698,0.00461244043789881,0.06490748486508355,0.0012155189848375287
broad_480_550,22,475200.0,5.5,21600.0,0.9775935432010111,0.9196417143488144,1.0605306589851686,0.04337085841508481,0.8412402269552428,True,0.7837771116149006,23202.202699812242,13.503657207069233,170.3314266947042,0.07626394749682139,0.005029986917203751,0.0026166968253779547,0.08391063123940308,0.0012825430819163822,0.015918288290230856,0.001543291440505696,0.0026166968253779547,0.020078276556114508,0.0012825430819163822,0.012601674750391532,0.001343235142662365,0.0026166968253779547,0.016561606718431852,0.0012543976458388045,0.05790917481139769,0.001786217983626212,0.004249351707958796,0.06394474450298271,0.001247903337147538
broad_480_550,23,496800.0,5.75,21600.0,0.9704562295148899,0.9152727168987099,1.0809072123607733,0.04063865027764061,0.788245117390312,True,0.7988362482971733,23032.805714706054,13.439504566987498,159.60115925051895,0.075707151965578,0.005006090654482694,0.0024518543338805897,0.0831650969539413,0.0013071852809360591,0.015802070443188338,0.001535959632625372,0.0024518543338805897,0.0197898844096943,0.0013071852809360591,0.012509671170489078,0.001336853754322083,0.0024518543338805897,0.01629837925869175,0.001278499071260231,0.05748638565857655,0.0017777320899417138,0.003981657829174296,0.06324577557769255,0.0012718799838776892
broad_480_550,24,518400.0,6.0,21600.0,0.9661851811290609,0.9125685523337802,1.093330335569814,0.03897589043793649,0.7559934969234631,True,0.808017462949973,22931.436663040444,13.399797678156155,153.07096210669314,0.0753739592883978,0.004991300207103745,0.002351534936180902,0.08271679443168244,0.001322209071707744,0.01573252438288547,0.0015314216544522854,0.002351534936180902,0.01961548097351866,0.001322209071707744,0.012454615198632753,0.0013329040325788409,0.002351534936180902,0.016139054167392496,0.0012931931646137397,0.05723338389795419,0.0017724797973355847,0.003818745412335562,0.06282460910762534,0.0012864980024884778
broad_480_550,25,540000.0,6.25,21600.0,0.9647531838829096,0.911715045868785,1.0974945300661616,0.03841884593675728,0.7451888170134804,True,0.8110949791979928,22897.44964399572,13.387265124937347,150.8832676942327,0.07526224643640976,0.004986631947404679,0.0023179267340125327,0.08256680511782696,0.001327245002350386,0.01570920697745293,0.0015299893474991627,0.0023179267340125327,0.019557123058964627,0.001327245002350386,0.012436156030540902,0.0013316573950455676,0.0023179267340125327,0.016085740159599002,0.0012981185816479173,0.05714855745916114,0.0017708220336944528,0.0037641677975731196,0.06268354729042871,0.0012913979194918166
broad_480_550,26,561600.0,6.5,21600.0,0.9661402051286938,0.9128485899498919,1.093330335569814,0.03897589043793649,0.7559934969234631,True,0.808017462949973,22930.369202760656,13.403909640362802,153.07096210669314,0.07537045062433749,0.004992831874842811,0.002351534936180902,0.0827148174353612,0.001322209071707744,0.015731792032569775,0.001531891597963135,0.002351534936180902,0.01961521856671381,0.001322209071707744,0.012454035435261624,0.0013333130574864323,0.002351534936180902,0.016138883428928958,0.0012931931646137397,0.05723071967918383,0.0017730237137523652,0.003818745412335562,0.06282248880527176,0.0012864980024884778
broad_480_550,27,583200.0,6.75,21600.0,0.9703672420821688,0.9160910228430299,1.0809072123607733,0.04063865027764064,0.7882451173903126,True,0.7988362482971731,23030.69368720128,13.451520249606276,159.60115925051906,0.07570020988525832,0.005010566384682813,0.0024518543338805914,0.08316263060382172,0.0013071852809360591,0.015800621448748765,0.001537332868027681,0.0024518543338805914,0.019789808650657034,0.0013071852809360591,0.012508524077515909,0.0013380489777277964,0.0024518543338805914,0.016298427389124296,0.001278499071260231,0.057481114358624436,0.0017793214836926135,0.003981657829174298,0.06324209367149135,0.0012718799838776892
broad_480_550,28,604800.0,7.0,21600.0,0.9774624688016657,0.921544940490509,1.0605306589851686,0.04337085841508481,0.8412402269552428,True,0.7837771116149006,23199.091780347277,13.531603431130172,170.3314266947042,0.07625372213150532,0.005040396626163052,0.0026166968253779547,0.08391081558304632,0.0012825430819163822,0.015916153988003962,0.0015464853284818452,0.0026166968253779547,0.020079336141863764,0.0012825430819163822,0.012599985135152007,0.0013460150081230874,0.0026166968253779547,0.01656269696865305,0.0012543976458388045,0.057901410428789206,0.001789914615377643,0.004249351707958796,0.06394067675212564,0.001247903337147538
broad_480_550,29,626400.0,7.25,21600.0,0.9873583921197872,0.9292435876515825,1.0330088169692258,0.047076710738122085,0.913120566962767,True,0.7634373037471877,23433.961599533104,13.644647337903068,184.88551062040477,0.07702572209162638,0.005082504431731427,0.0028402822549353835,0.08494850877829319,0.0012492597932343558,0.01607729064993411,0.001559404768826688,0.0028402822549353835,0.020476977673696183,0.0012492597932343558,0.01272754858713784,0.001357259706201006,0.0028402822549353835,0.016925090548274232,0.0012218447596572942,0.05848760983378206,0.0018048676800267818,0.004612440437898814,0.06490491795170765,0.0012155189848375284
broad_480_550,30,648000.0,7.5,21600.0,0.9997243578041646,0.9390537543712978,1.0,0.051555854113229785,1.0,True,0.7390423888027,23727.45539803792,13.788695967342454,202.4765592953111,0.07799041479470302,0.005136161208589028,0.0031105227038996236,0.08623709870719166,0.001209340881425964,0.01627864734681498,0.0015758676435443607,0.0031105227038996236,0.020965037694258965,0.001209340881425964,0.012886952133338417,0.001371588504566388,0.0031105227038996236,0.01736906334180443,0.0011828018692445431,0.0592201257894251,0.0018239219442513386,0.005051293996411417,0.06609534173008785,0.0011766782285593403
broad_480_550,31,669600.0,7.75,21600.0,1.0137670880142324,0.9505470997605867,0.9642708909886071,0.05646116841362533,1.0951456315634345,True,0.7126370627291281,24060.74552158549,13.957459730314323,221.74131940625466,0.07908591511475008,0.005199024143187381,0.003406475351054555,0.087691414608992,0.0011661322092415619,0.016507307027947747,0.0015951551348415828,0.003406475351054555,0.021508937513843886,0.0011661322092415619,0.013067970021545137,0.0013883757655102666,0.003406475351054555,0.01786282113810996,0.0011405414123194255,0.06005196732952098,0.0018462454425290477,0.005531902553912566,0.06743011532596259,0.001134636563859811
broad_480_550,32,691200.0,8.0,21600.0,1.0280858399610087,0.9628886959977443,0.9296510660150816,0.06128553112566828,1.1887210905490897,True,0.6870515445807625,24400.586744339067,14.13867887509033,240.68815637614964,0.08020294841993468,0.0052665265918494355,0.003697543940757264,0.08916701895254138,0.001124265039593266,0.016740461208466124,0.0016158661134083492,0.003697543940757264,0.02205387126263174,0.001124265039593266,0.013252545969411956,0.0014064019875961557,0.003697543940757264,0.018356491897765375,0.0010995930186278207,0.06090015941848653,0.001870216496474849,0.00600457970809825,0.06877495562305963,0.0010939001695369286
broad_480_550,33,712800.0,8.25,21600.0,1.0407199502818862,0.9748274449610578,0.9005490103995393,0.06540586547991402,1.2686409061571569,True,0.6655438918795831,24700.444686973326,14.31398276895077,256.8700456599868,0.08118855960045199,0.005331825664473352,0.003946136341697628,0.09046652160662297,0.0010890707340038585,0.01694618414084126,0.001635901056145233,0.003946136341697628,0.02252822153868412,0.0010890707340038585,0.013415406035470645,0.0014238398081264064,0.003946136341697628,0.01878538218529468,0.0010651710528468985,0.061648559311516256,0.0018934051010885157,0.006408278192873586,0.06995024260547836,0.0010596564142877967
broad_480_550,34,734400.0,8.5,21600.0,1.0495061053960668,0.9848719684419506,0.8811061237734871,0.07998948189224044,1.5515111381253264,True,0.6511747745022454,24908.975270393203,14.461472600890785,314.1446369559682,0.08187398441425829,0.0053867642573080755,0.004826010620491972,0.09208675929205834,0.0010655576563540433,0.017089250296548727,0.0016527572153104322,0.004826010620491972,0.02356801813235113,0.0010655576563540433,0.013528664014541223,0.0014385109096220427,0.004826010620491972,0.01979318554465524,0.0010421739702020942,0.06216901998350591,0.0019129145559105283,0.007837138897377905,0.07191907343679434,0.0010367783928945736
broad_480_550,35,756000.0,8.75,21600.0,1.0527088266232107,0.9916560574106519,0.8742699771764703,0.08114926949006661,1.5740068879829272,True,0.6461225723909806,24984.988647956914,14.561087494893794,318.69949898590323,0.08212383484055519,0.005423869880318963,0.004895984161165287,0.09244368888203944,0.00105729042480285,0.017141400640790963,0.0016641418950978637,0.004895984161165287,0.023701526697054116,0.00105729042480285,0.013569948709495827,0.0014484197975851776,0.004895984161165287,0.01991435266824629,0.0010340881632287132,0.062358737831690096,0.0019260912762890674,0.007950771543578377,0.07223560065155754,0.001028734448026624
broad_480_550,36,777600.0,9.0,21600.0,1.0496559769276872,0.9943594062624946,0.8811061237734871,0.07998948189224044,1.5515111381253264,True,0.6511747745022454,24912.532320948387,14.600782406115016,314.1446369559682,0.08188567617991925,0.005438655866149364,0.004826010620491972,0.09215034266656058,0.0010655576563540433,0.017091690675030587,0.0016686785043867366,0.004826010620491972,0.023586379799909296,0.0010655576563540433,0.013530595934313975,0.0014523683278921595,0.004826010620491972,0.019808974882698106,0.0010421739702020942,0.06217789784157301,0.0019313419845375464,0.007837138897377905,0.07194637872348845,0.0010367783928945736
broad_480_550,37,799200.0,9.25,21600.0,1.0410100687982264,0.9929646967609266,0.9005490103995397,0.07671665424711713,1.4880299350414758,True,0.6655438918795834,24707.330359111722,14.580303040380771,301.2911813756233,0.08121119230240866,0.005431027492580909,0.004628550897028793,0.09127077069201836,0.0010890707340038591,0.01695090818000207,0.0016663379806782332,0.004628550897028793,0.023245797057709097,0.0010890707340038591,0.01341914580974331,0.001450331205405129,0.004628550897028793,0.01949802791217723,0.0010651710528468991,0.06166574490362211,0.0019286330434849983,0.0075164766773554775,0.07111085462446258,0.0010596564142877974
broad_480_550,38,820800.0,9.5,21600.0,1.0284984848477248,0.9882088288374252,0.9296510660150821,0.07188378086920483,1.3942893994410361,True,0.6870515445807628,24410.380457044328,14.510469746437018,282.3109202607466,0.0802351396390709,0.005405015239045738,0.004336968832767914,0.08997712371088457,0.0011242650395932665,0.01674718036113844,0.0016583569483435785,0.004336968832767914,0.02274250614224993,0.0011242650395932665,0.013257865170511406,0.0014433847513360776,0.004336968832767914,0.019038218754615397,0.0010995930186278213,0.06092460303827726,0.0019193957321710761,0.007042965672656586,0.06988696444310491,0.001093900169536929
broad_480_550,39,842400.0,9.75,21600.0,1.0142787846779275,0.9812785746968105,0.9642708909886073,0.0662251298686131,1.2845317182247793,True,0.7126370627291283,24072.89012891687,14.408708620541375,260.0875626118474,0.07912583355300669,0.005367110164584351,0.00399556507341737,0.08848850879100842,0.001166132209241562,0.016515639054142578,0.001646726982315653,0.00399556507341737,0.0221579311098756,0.001166132209241562,0.01307456605010076,0.0014332623734969571,0.00399556507341737,0.018503393497015085,0.0011405414123194257,0.06008227842532804,0.0019059351155157828,0.00648854735646887,0.0684767608973127,0.0011346365638598111
broad_480_550,40,864000.0,10.0,21600.0,1.0003081648222838,0.9734382433505195,1.0,0.06047152813281087,1.1729323308270676,True,0.7390423888027,23741.311472340152,14.293584278921966,237.4913026320942,0.07803595870002826,0.005324227416354177,0.003648432645175498,0.08700861876155794,0.001209340881425964,0.016288153555693827,0.001633569775472304,0.003648432645175498,0.021570155976341626,0.001209340881425964,0.012894477700799966,0.001421810730503672,0.003648432645175498,0.01796472107647914,0.0011828018692445431,0.059254708446914515,0.001890706858000029,0.005924826040903617,0.06707024134581817,0.0011766782285593403
broad_480_550,41,885600.0,10.25,21600.0,0.9879856499598924,0.9657598591186739,1.033008816969226,0.055217796053737125,1.0710286349337708,True,0.7634373037471879,23448.848935535254,14.180837905031751,216.85819290814374,0.07707465567892086,0.005282230439021766,0.0033314588854881154,0.08568834500343073,0.0012492597932343562,0.01608750437444216,0.0016206843392453142,0.0033314588854881154,0.02103964759917559,0.0012492597932343562,0.012735634257650513,0.0014105956286024032,0.0033314588854881154,0.01747768877174103,0.0012218447596572947,0.05852476636388304,0.0018757931499916592,0.005410080513625672,0.06581064002750037,0.0012155189848375287
broad_480_550,42,907200.0,10.5,21600.0,0.9781040064245028,0.9590152307637146,1.0605306589851686,0.05087108205077617,0.9867178601881044,True,0.7837771116149006,23214.318032676932,14.081802435159727,199.7872373261192,0.07630376971204178,0.005245340646119245,0.003069208306458353,0.08461831866461937,0.0012825430819163822,0.01592660023215152,0.0016093658800593138,0.003069208306458353,0.020605174418669187,0.0012825430819163822,0.012608254879279676,0.001400744377088662,0.003069208306458353,0.01707820756282669,0.0012543976458388045,0.057939412842581056,0.0018626930738723044,0.004984202003320092,0.06478630791977345,0.001247903337147538
broad_480_550,43,928800.0,10.75,21600.0,0.9709942780162459,0.9536948821636627,1.0809072123607733,0.04766638679181907,0.9245581828036743,True,0.7988362482971733,23045.575756486316,14.003680528990992,187.20135972241323,0.0757491261612379,0.005216240961496768,0.0028758592186870074,0.08384122634142167,0.0013071852809360591,0.015810831559930853,0.001600437567731963,0.0028758592186870074,0.020287128346349822,0.0013071852809360591,0.012516606887547748,0.0013929734385815231,0.0028758592186870074,0.016785439544816278,0.001278499071260231,0.05751825774379922,0.0018523593730404512,0.004670215198129249,0.06404083231496892,0.0012718799838776892
broad_480_550,44,950400.0,11.0,21600.0,0.9667251637352755,0.9500877723361516,1.093330335569814,0.045716082017429265,0.8867292144365431,True,0.808017462949973,22944.252608860563,13.950715147083049,179.54188036574533,0.07541608436728764,0.005196511848562667,0.002758191353715945,0.08337078756956624,0.001322209071707744,0.01574131699291979,0.0015943843171726364,0.002758191353715945,0.02009389266380837,0.001322209071707744,0.012461575847280353,0.0013877048686502576,0.002758191353715945,0.016607472069646554,0.0012931931646137397,0.05726537055269006,0.0018453532919305076,0.004479129957325922,0.0635898538019465,0.0012864980024884778
