event_id,track_id,parent_id,E_keV,x_mm,y_mm,z_mm,ux,uy,uz,source_tag,creator_process
2,1,0,511,71.56091685,28.53106572,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
6,1,0,511,7.034931864,65.80346683,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
8,2,1,511,7.399180048,7.052094437,10000,0.003132543437,-0.006657887215,0.9999729295,laue_bfull_diffracted,BFullLaueBraggProcess
9,1,0,511,-42.47280385,62.14852999,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
10,1,0,511,-63.76656641,41.85379045,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
12,1,0,511,-82.35865581,2.008830523,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
13,1,0,511,-77.62441072,-11.55966165,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
14,2,1,511,4.628739844,8.22939162,10000,0.007081324461,0.002803031784,0.9999709985,laue_bfull_diffracted,BFullLaueBraggProcess
15,2,1,511,6.042724961,-6.874720552,10000,0.006087012015,0.004422954047,0.9999716925,laue_bfull_diffracted,BFullLaueBraggProcess
16,1,0,511,-42.39878322,-58.58730168,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
18,2,1,511,1.022724094,2.962163312,10000,0.001369841338,0.007181769028,0.9999732725,laue_bfull_diffracted,BFullLaueBraggProcess
19,1,0,511,2.298148701,-72.05487389,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
20,2,1,511,2.104084389,1.376076716,10000,-0.002324779398,0.007152140579,0.9999717207,laue_bfull_diffracted,BFullLaueBraggProcess
23,1,0,511,61.12272924,-44.66922192,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
26,1,0,511,67.83113636,11.30081419,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
27,2,1,511,3.121831586,-4.265951352,10000,-0.00649616908,-0.003571688887,0.999972521,laue_bfull_diffracted,BFullLaueBraggProcess
30,1,0,511,19.27173629,75.94294952,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
32,1,0,511,-15.1945892,68.34737085,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
33,1,0,511,-34.8213505,69.8531724,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
34,2,1,511,7.1083583,-2.491067464,10000,0.00472421722,-0.005711341817,0.9999725308,laue_bfull_diffracted,BFullLaueBraggProcess
35,1,0,511,-58.98110906,39.02784053,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
36,1,0,511,-63.7598568,26.01553333,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
37,1,0,511,-75.68049456,2.641060239,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
43,2,1,511,4.419135523,0.4793511407,10000,0.001382974269,0.007247444551,0.9999727806,laue_bfull_diffracted,BFullLaueBraggProcess
44,1,0,511,4.466904408,-78.29407635,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
45,2,1,511,5.243685062,-7.189699331,10000,-0.002249808368,0.0069229578,0.9999735052,laue_bfull_diffracted,BFullLaueBraggProcess
47,1,0,511,50.32754989,-44.43965041,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
48,2,1,511,-2.820135488,0.9925282203,10000,-0.006575875941,0.003615988096,0.9999718408,laue_bfull_diffracted,BFullLaueBraggProcess
50,2,1,511,-5.633384729,7.993745044,10000,-0.007522830795,-9.533556222e-07,0.9999717031,laue_bfull_diffracted,BFullLaueBraggProcess
54,1,0,511,44.56777526,58.40909709,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
55,1,0,511,21.33040378,64.28318244,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
56,1,0,511,6.834499443,78.73097311,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
57,1,0,511,-18.80606048,69.72521292,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
58,1,0,511,-24.64628444,74.71461073,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
60,1,0,511,-67.5612498,48.16549442,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
62,2,1,511,-0.4395883035,2.711234891,10000,0.007463150273,-0.0009421793849,0.9999717064,laue_bfull_diffracted,BFullLaueBraggProcess
65,1,0,511,-52.75089983,-51.71768826,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
67,2,1,511,4.708526306,-3.067994589,10000,0.003175414155,0.006747842913,0.9999721913,laue_bfull_diffracted,BFullLaueBraggProcess
69,1,0,511,-1.055374529,-69.37735066,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
70,1,0,511,22.43474579,-74.69677271,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
71,1,0,511,33.99809685,-67.12193773,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
72,1,0,511,62.25403978,-46.93420478,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
73,2,1,511,3.592086568,3.969493601,10000,-0.006435546636,0.003536682664,0.9999730374,laue_bfull_diffracted,BFullLaueBraggProcess
74,1,0,511,67.74834706,-26.8615788,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
75,1,0,511,81.92232483,1.718364469,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
76,1,0,511,74.67383007,23.09112291,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
77,1,0,511,71.90088406,35.13858846,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
78,1,0,511,47.0973162,45.08651776,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
80,1,0,511,18.44888993,66.6874218,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
81,1,0,511,10.07950813,66.437597,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
82,2,1,511,-3.55241874,5.697163612,10000,0.001388220223,-0.007276782203,0.9999725603,laue_bfull_diffracted,BFullLaueBraggProcess
85,1,0,511,-66.20731867,44.26161756,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
86,1,0,511,-64.21811024,28.46358456,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
87,1,0,511,-70.32946553,16.86089692,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
90,1,0,511,-55.04024502,-41.03231291,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
94,1,0,511,4.221306499,-72.72298518,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
98,1,0,511,61.54201769,-38.86320634,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
99,1,0,511,30.0834373,-23.67873551,10000,-0.003657422381,-0.0004812606148,0.9999931958,laue_bfull_primary_or_transmitted,primary
100,1,0,511,79.13191509,6.695000483,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
103,1,0,511,55.40413219,51.68898363,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
104,2,1,511,7.413957043,-0.7186504039,10000,-0.004025938343,-0.006342689385,0.9999717807,laue_bfull_diffracted,BFullLaueBraggProcess
109,2,1,511,2.9331067,5.919815611,10000,0.004810688751,-0.005815338321,0.9999715192,laue_bfull_diffracted,BFullLaueBraggProcess
110,2,1,511,-6.165114654,-5.283467283,10000,0.005859574582,-0.004256442385,0.9999737737,laue_bfull_diffracted,BFullLaueBraggProcess
112,2,1,511,-0.3282934617,6.475810162,10000,0.007377105742,-0.0009323073837,0.9999723542,laue_bfull_diffracted,BFullLaueBraggProcess
113,2,1,511,-2.343403997,-7.99145402,10000,0.007376238066,0.0009315135437,0.9999723613,laue_bfull_diffracted,BFullLaueBraggProcess
115,1,0,511,-61.88476001,-46.81446856,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
116,1,0,511,-39.42727793,-50.65691483,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
120,1,0,511,14.26119038,-75.72257644,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
121,1,0,511,34.06895235,-69.6261599,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
123,2,1,511,5.923510626,-1.132227698,10000,-0.006580522325,0.003617677645,0.9999718042,laue_bfull_diffracted,BFullLaueBraggProcess
124,1,0,511,79.04198733,-13.23655612,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
125,1,0,511,73.59721872,-8.23217316,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
126,1,0,511,76.66581339,10.22892894,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
127,1,0,511,71.45135035,28.42671869,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
128,2,1,511,8.792865679,7.980801199,10000,-0.005359531057,-0.005032413311,0.9999729748,laue_bfull_diffracted,BFullLaueBraggProcess
130,2,1,511,-3.830772979,5.795825157,10000,-0.00236455858,-0.007279378158,0.9999707093,laue_bfull_diffracted,BFullLaueBraggProcess
131,1,0,511,-3.237859501,82.93502883,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
132,2,1,511,1.297982966,8.112546959,10000,0.001384628552,-0.007252771343,0.9999727397,laue_bfull_diffracted,BFullLaueBraggProcess
134,1,0,511,-52.94895321,63.32378491,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
135,2,1,511,9.488905598,3.770580429,10000,0.006058007969,-0.004401197111,0.9999719646,laue_bfull_diffracted,BFullLaueBraggProcess
139,1,0,511,-70.57067059,-24.36145252,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
140,2,1,511,3.959533874,-8.812583727,10000,0.005939853508,0.004315351512,0.9999730476,laue_bfull_diffracted,BFullLaueBraggProcess
143,2,1,511,-5.165940517,1.676176455,10000,0.001419704734,0.007439988956,0.9999713151,laue_bfull_diffracted,BFullLaueBraggProcess
144,2,1,511,1.505265045,-6.169810207,10000,-0.0004782839743,0.007617496181,0.9999708721,laue_bfull_diffracted,BFullLaueBraggProcess
145,1,0,511,16.67249862,-66.23035749,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
146,2,1,511,3.628455828,8.493549501,10000,-0.004065158573,0.006405187874,0.9999712236,laue_bfull_diffracted,BFullLaueBraggProcess
147,2,1,511,-9.658254097,9.483004883,10000,-0.005497576555,0.00516248606,0.9999715623,laue_bfull_diffracted,BFullLaueBraggProcess
148,1,0,511,62.23577169,-31.48834934,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
149,1,0,511,77.33859957,-26.64937582,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
150,1,0,511,80.45336893,-6.092386856,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
151,1,0,511,80.27718124,20.85573711,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
153,2,1,511,-3.59391314,-4.527635975,10000,-0.005422761675,-0.005092076632,0.9999723318,laue_bfull_diffracted,BFullLaueBraggProcess
154,2,1,511,2.562857603,8.863749295,10000,-0.003983729687,-0.006277026622,0.999972364,laue_bfull_diffracted,BFullLaueBraggProcess
155,1,0,511,26.24068478,79.50809019,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
156,2,1,511,3.583005341,-10.11380194,10000,-0.0004776029534,-0.007578385688,0.9999711696,laue_bfull_diffracted,BFullLaueBraggProcess
157,1,0,511,-8.498701481,75.18030103,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
158,1,0,511,-35.79944385,60.41087376,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
160,1,0,511,-60.66108974,45.00380053,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
162,1,0,511,-72.67669775,17.4292931,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
164,1,0,511,-62.32923403,-28.14419375,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
166,1,0,511,-38.48231047,-59.737901,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
167,1,0,511,-30.02390253,-65.81439335,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
168,2,1,511,0.9896230095,-0.3160980851,10000,0.001378280099,0.007225219647,0.9999729479,laue_bfull_diffracted,BFullLaueBraggProcess
169,1,0,511,9.059272475,-69.40912675,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
170,1,0,511,17.74671191,-64.27326999,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
172,2,1,511,-8.452957666,6.881645846,10000,-0.005364713475,0.005039030552,0.9999729136,laue_bfull_diffracted,BFullLaueBraggProcess
174,1,0,511,80.8259488,-16.67804589,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
176,1,0,511,63.32977169,20.24221949,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
178,2,1,511,-2.531332987,4.747091991,10000,-0.005462634039,-0.005129524767,0.9999719234,laue_bfull_diffracted,BFullLaueBraggProcess
179,1,0,511,39.37043098,65.56216193,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
180,1,0,511,23.0331569,65.23384444,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
181,2,1,511,-3.148970983,6.062455254,10000,-0.0004516334003,-0.007170415251,0.9999741903,laue_bfull_diffracted,BFullLaueBraggProcess
182,1,0,511,-13.13433642,71.96490944,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
183,1,0,511,-26.37312424,63.3506785,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
185,1,0,511,-68.9748274,49.30098785,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
186,1,0,511,-74.67382098,30.83606815,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
187,1,0,511,-66.13797329,13.96610791,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
188,2,1,511,-1.618290076,8.024594502,10000,0.007282549085,0.0009201330877,0.9999730586,laue_bfull_diffracted,BFullLaueBraggProcess
189,2,1,511,4.415078892,3.426514233,10000,0.006998545698,0.002770881146,0.9999716709,laue_bfull_diffracted,BFullLaueBraggProcess
190,1,0,511,-62.80822888,-37.2261355,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
191,2,1,511,1.597652399,-3.290346866,10000,0.004758186995,0.005751057368,0.9999721421,laue_bfull_diffracted,BFullLaueBraggProcess
192,2,1,511,2.098192244,-8.668636338,10000,0.003098357793,0.00658531557,0.9999735165,laue_bfull_diffracted,BFullLaueBraggProcess
193,1,0,511,-10.79228737,-78.08240924,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
195,2,1,511,1.625286956,2.901845803,10000,-0.002239179153,0.006891114816,0.999973749,laue_bfull_diffracted,BFullLaueBraggProcess
196,1,0,511,43.83354737,-70.34240916,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
197,1,0,511,59.34867591,-50.93884883,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
198,1,0,511,71.02282943,-40.68397284,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
199,2,1,511,0.8647259352,6.526960212,10000,-0.007130875076,0.001830212267,0.9999729001,laue_bfull_diffracted,BFullLaueBraggProcess
200,1,0,511,75.61599879,8.581597224,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
201,1,0,511,65.82393946,27.15298191,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
203,1,0,511,49.77211944,54.06096727,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
204,2,1,511,3.993487836,-6.342427549,10000,-0.003945332305,-0.006217929207,0.9999728855,laue_bfull_diffracted,BFullLaueBraggProcess
206,1,0,511,2.86873665,66.4623365,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
207,1,0,511,-13.77009834,79.4668239,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
209,1,0,511,-42.36176277,59.30982759,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
211,1,0,511,-63.68191893,35.01382179,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
212,2,1,511,-5.135320976,0.7554051873,10000,0.007456199641,-0.000942655336,0.9999717578,laue_bfull_diffracted,BFullLaueBraggProcess
213,1,0,511,-77.25739507,-12.88133185,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
214,1,0,511,-66.24583953,-33.45074456,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
216,2,1,511,-6.237057454,2.287941028,10000,0.004727329198,0.005714399044,0.9999724986,laue_bfull_diffracted,BFullLaueBraggProcess
218,1,0,511,-13.18585435,-80.4941763,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
220,1,0,511,21.04130905,-66.67140231,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
221,2,1,511,-3.249919261,6.425198532,10000,-0.004075496794,0.006423490618,0.9999710641,laue_bfull_diffracted,BFullLaueBraggProcess
225,1,0,511,75.58471355,-8.293828514,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
226,1,0,511,77.97184727,26.00329857,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
228,1,0,511,55.64536661,42.22459739,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
229,2,1,511,-0.8744923257,2.7876789,10000,-0.003904563753,-0.006151656534,0.9999734554,laue_bfull_diffracted,BFullLaueBraggProcess
230,2,1,511,1.969990892,4.787606574,10000,-0.002363684341,-0.007273193346,0.9999707564,laue_bfull_diffracted,BFullLaueBraggProcess
233,2,1,511,-3.314858698,-6.573964448,10000,0.003145862972,-0.006683805021,0.9999727148,laue_bfull_diffracted,BFullLaueBraggProcess
234,2,1,511,7.029962931,-7.488894101,10000,0.004712555489,-0.005696852612,0.9999726685,laue_bfull_diffracted,BFullLaueBraggProcess
236,1,0,511,-72.89167979,20.49407836,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
239,1,0,511,-75.49276482,-21.74264859,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
240,1,0,511,-62.45456849,-35.81039596,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
241,2,1,511,-2.242328483,2.279081716,10000,0.00471961122,0.005704256673,0.999972593,laue_bfull_diffracted,BFullLaueBraggProcess
243,1,0,511,-15.12940381,-65.87566164,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
248,1,0,511,62.77728313,-33.13588902,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
249,1,0,511,69.59990663,-13.05720511,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
250,1,0,511,74.81804221,-4.635967847,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
252,1,0,511,64.32280732,43.07173883,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
254,1,0,511,43.73388935,61.28825009,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
258,1,0,511,-37.85460358,66.80047149,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
259,1,0,511,-53.78937261,63.48583231,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
262,1,0,511,-68.62419484,4.500261776,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
263,1,0,511,-69.4951141,-11.69946532,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
265,1,0,511,-60.32170282,-47.8925947,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
266,1,0,511,-39.63763624,-65.25212965,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
267,1,0,511,-25.80730831,-64.65035203,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
268,2,1,511,3.379382426,-7.462355519,10000,0.001387802055,0.007274233382,0.9999725794,laue_bfull_diffracted,BFullLaueBraggProcess
269,1,0,511,6.823202455,-74.97315836,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
271,1,0,511,44.34810632,-58.70408347,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
272,1,0,511,46.82106276,-55.39081585,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
273,2,1,511,-8.020913438,6.18315691,10000,-0.006487726518,0.003566328691,0.999972595,laue_bfull_diffracted,BFullLaueBraggProcess
275,1,0,511,68.12559917,-6.350418275,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
277,1,0,511,59.64863467,43.12066465,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
278,1,0,511,55.74635749,56.89062858,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
279,1,0,511,45.39118399,69.84775093,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
280,1,0,511,25.65198111,62.08097446,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
281,1,0,511,12.35519946,73.04049364,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
282,1,0,511,-14.63042362,78.18622792,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
283,2,1,511,0.5376031938,8.231689658,10000,0.003144775205,-0.00668341027,0.9999727208,laue_bfull_diffracted,BFullLaueBraggProcess
284,1,0,511,-45.22253522,56.23490295,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
285,1,0,511,-54.50033342,36.41522158,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
287,2,1,511,8.095503496,5.970295171,10000,0.007334611983,-0.0009263742955,0.9999726723,laue_bfull_diffracted,BFullLaueBraggProcess
288,2,1,511,-2.091423953,-4.431244529,10000,0.00732848132,0.0009259098841,0.9999727177,laue_bfull_diffracted,BFullLaueBraggProcess
290,1,0,511,-58.18207674,-35.92536691,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
291,2,1,511,-3.844617943,-8.830656089,10000,0.004717978648,0.005702219634,0.9999726123,laue_bfull_diffracted,BFullLaueBraggProcess
292,2,1,511,6.583561841,3.269962273,10000,0.003207457641,0.006816486369,0.9999716235,laue_bfull_diffracted,BFullLaueBraggProcess
293,1,0,511,-10.92978029,-72.90813122,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
294,2,1,511,8.925110711,-3.482979066,10000,-0.000464926548,0.007390874506,0.999972579,laue_bfull_diffracted,BFullLaueBraggProcess
295,1,0,511,25.86727164,-69.12223683,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
296,2,1,511,7.84617563,-4.129746641,10000,-0.003952707417,0.006228350053,0.9999727915,laue_bfull_diffracted,BFullLaueBraggProcess
298,1,0,511,58.76715515,-44.51400433,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
299,1,0,511,75.56971709,-22.40684759,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
300,1,0,511,66.99152798,-0.1441488845,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
304,2,1,511,3.771036456,0.2632143927,10000,-0.004003722684,-0.006309268732,0.9999720813,laue_bfull_diffracted,BFullLaueBraggProcess
305,1,0,511,30.51983121,71.80095587,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
306,1,0,511,6.152745848,68.77581887,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
307,1,0,511,-5.208826074,81.6083586,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
308,1,0,511,-33.25696512,64.58076454,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
309,1,0,511,-54.25138182,50.73074695,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
310,2,1,511,-2.633200166,3.431400686,10000,0.006042507582,-0.004389740493,0.9999721088,laue_bfull_diffracted,BFullLaueBraggProcess
314,1,0,511,-75.30804697,-32.31387988,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
315,2,1,511,3.290465035,3.497959552,10000,0.006103445847,0.004435800807,0.9999715354,laue_bfull_diffracted,BFullLaueBraggProcess
317,1,0,511,-32.53087406,-68.42844671,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
318,1,0,511,-13.42292597,-73.78350084,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
319,1,0,511,-2.968792953,-81.46083627,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
320,1,0,511,26.40468969,-63.55774074,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
322,2,1,511,7.701464517,2.610806164,10000,-0.00537176455,0.00504407491,0.9999728504,laue_bfull_diffracted,BFullLaueBraggProcess
323,1,0,511,69.3647546,-43.15002276,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
324,1,0,511,68.76404908,-16.66322942,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
325,2,1,511,1.306830758,-6.995927057,10000,-0.007279351642,-7.007008627e-07,0.9999735052,laue_bfull_diffracted,BFullLaueBraggProcess
329,2,1,511,4.584368388,7.733614705,10000,-0.003987355416,-0.006282995208,0.9999723121,laue_bfull_diffracted,BFullLaueBraggProcess
330,1,0,511,23.02190174,75.78633985,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
331,2,1,511,2.481522177,-6.194301314,10000,-0.0004533141938,-0.007203116419,0.9999739545,laue_bfull_diffracted,BFullLaueBraggProcess
332,2,1,511,4.989484755,-2.901534034,10000,0.00139714978,-0.007322594602,0.9999722134,laue_bfull_diffracted,BFullLaueBraggProcess
335,1,0,511,-67.53655368,51.74672099,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
336,1,0,511,-64.78016758,29.20937909,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
337,1,0,511,-81.47396294,2.579529247,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
339,2,1,511,2.120588549,-0.1334237447,10000,0.006918170911,0.002739807956,0.9999723158,laue_bfull_diffracted,BFullLaueBraggProcess
340,1,0,511,-59.0022741,-45.48722871,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
341,1,0,511,-41.53446964,-61.34454329,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
342,1,0,511,-39.04271873,-75.59825576,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
344,1,0,511,8.96071241,-69.81351213,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
345,2,1,511,-4.526840837,-8.840596222,10000,-0.002279768865,0.007015458883,0.9999727926,laue_bfull_diffracted,BFullLaueBraggProcess
346,1,0,511,34.70537559,-66.78346712,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
347,1,0,511,62.62506245,-57.47859294,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
348,1,0,511,59.50559328,-37.95412711,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
350,2,1,511,-6.575220567,-4.850847652,10000,-0.007339088433,-9.232901896e-07,0.9999730685,laue_bfull_diffracted,BFullLaueBraggProcess
351,1,0,511,78.33437867,17.64561336,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
352,1,0,511,71.66629587,38.25804273,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
353,2,1,511,6.872690731,4.356386807,10000,-0.005464811874,-0.005132479033,0.9999718964,laue_bfull_diffracted,BFullLaueBraggProcess
356,1,0,511,8.854282279,80.78806437,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
359,1,0,511,-55.45206634,65.86126358,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
360,2,1,511,-4.429079336,-5.34387271,10000,0.004777864811,-0.005777035138,0.9999718985,laue_bfull_diffracted,BFullLaueBraggProcess
361,1,0,511,-77.99876102,35.90052233,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
364,1,0,511,-65.68711171,-36.05944217,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
365,1,0,511,-65.26650684,-43.86485859,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
366,2,1,511,-0.7400990127,5.50930828,10000,0.004553031163,0.005503246668,0.9999744918,laue_bfull_diffracted,BFullLaueBraggProcess
368,2,1,511,-4.946138604,5.830381198,10000,0.001410483322,0.007395533913,0.9999716579,laue_bfull_diffracted,BFullLaueBraggProcess
369,1,0,511,-2.706028555,-79.99389251,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
370,2,1,511,8.378488762,4.959264044,10000,-0.002315750506,0.007125940601,0.9999719287,laue_bfull_diffracted,BFullLaueBraggProcess
373,1,0,511,69.73269302,-43.14327578,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
374,1,0,511,76.1610316,-12.00804808,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
375,1,0,511,69.9867474,6.129694403,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
376,1,0,511,80.43497096,16.30912854,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
377,1,0,511,65.5992918,30.37768125,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
