event_id,track_id,parent_id,E_keV,x_mm,y_mm,z_mm,ux,uy,uz,source_tag,creator_process
65,2,1,511,-1.027141249,0.4492360064,10000,0.006090831427,0.004425836868,0.9999716565,laue_bfull_diffracted,BFullLaueBraggProcess
66,2,1,511,2.303801675,1.709342448,10000,0.004741382026,0.005730739268,0.9999723386,laue_bfull_diffracted,BFullLaueBraggProcess
67,1,0,511,-36.97267262,-58.91843891,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
69,2,1,511,0.7792607314,0.7389736482,10000,-0.0004601163455,0.007310260961,0.9999731738,laue_bfull_diffracted,BFullLaueBraggProcess
70,1,0,511,29.42359635,-66.52540472,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
71,1,0,511,47.25598773,-56.73054924,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
72,1,0,511,62.59562501,-53.72299676,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
73,1,0,511,62.3785695,-40.17792449,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
74,2,1,511,3.532673116,3.072266699,10000,-0.007362487826,0.001890761546,0.999971109,laue_bfull_diffracted,BFullLaueBraggProcess
76,2,1,511,7.260721521,-7.812636187,10000,-0.007270928061,-0.001867762187,0.9999718221,laue_bfull_diffracted,BFullLaueBraggProcess
77,1,0,511,73.47639586,28.25561847,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
78,1,0,511,52.92351435,42.21976012,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
83,1,0,511,-32.32211062,66.16432798,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
85,1,0,511,-64.74881923,38.4333003,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
87,2,1,511,-8.668288246,-0.877637909,10000,0.007383919326,-0.000933363541,0.9999723029,laue_bfull_diffracted,BFullLaueBraggProcess
89,1,0,511,-60.20840317,-22.8891072,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
91,2,1,511,-0.4790706678,-6.093817704,10000,0.004835235634,0.00584479975,0.999971229,laue_bfull_diffracted,BFullLaueBraggProcess
92,1,0,511,-27.60827344,-70.01181778,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
94,1,0,511,4.990211278,-79.62153102,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
95,2,1,511,-2.883582322,4.44566845,10000,-0.002344833053,0.007216402552,0.9999712122,laue_bfull_diffracted,BFullLaueBraggProcess
96,1,0,511,31.83180081,-67.07572448,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
99,1,0,511,69.45028258,-11.07123126,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
100,2,1,511,1.929003204,4.270567925,10000,-0.00750880801,3.045232925e-07,0.9999718085,laue_bfull_diffracted,BFullLaueBraggProcess
101,2,1,511,-4.547085592,3.90570758,10000,-0.007074196978,-0.001816170385,0.9999733283,laue_bfull_diffracted,BFullLaueBraggProcess
102,1,0,511,63.1066997,27.08254581,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
103,2,1,511,-0.3897636933,-5.317225008,10000,-0.005446833583,-0.005113903179,0.9999720896,laue_bfull_diffracted,BFullLaueBraggProcess
104,2,1,511,-4.232194885,4.118639641,10000,-0.004066752669,-0.006407581259,0.9999712018,laue_bfull_diffracted,BFullLaueBraggProcess
105,2,1,511,1.624434265,5.628125342,10000,-0.002301917915,-0.00708371479,0.9999722607,laue_bfull_diffracted,BFullLaueBraggProcess
107,2,1,511,6.131729346,-6.264444647,10000,0.001377229049,-0.007218623447,0.999972997,laue_bfull_diffracted,BFullLaueBraggProcess
108,1,0,511,-31.6807429,71.1837226,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
110,1,0,511,-53.19290201,43.74012266,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
112,2,1,511,-7.226120924,-3.55687792,10000,0.007400544242,-0.0009352632982,0.9999721782,laue_bfull_diffracted,BFullLaueBraggProcess
114,1,0,511,-72.16179506,-24.42087251,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
115,1,0,511,-59.21589185,-42.57552872,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
117,1,0,511,-23.96078468,-65.09368509,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
118,1,0,511,-21.66644876,-68.92600553,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
119,1,0,511,5.015043359,-75.61643698,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
120,2,1,511,-0.8454375389,0.6030644223,10000,-0.002290541729,0.007047034289,0.999972546,laue_bfull_diffracted,BFullLaueBraggProcess
124,1,0,511,65.69947822,-11.69186793,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
126,1,0,511,74.81466748,11.64574213,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
128,1,0,511,56.01550941,50.78005263,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
129,2,1,511,-1.276851015,-7.093187562,10000,-0.004069187212,-0.00641232794,0.9999711615,laue_bfull_diffracted,BFullLaueBraggProcess
131,1,0,511,9.501506436,82.55348675,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
133,2,1,511,-4.012459914,-0.3293806113,10000,0.003195572023,-0.006790462473,0.9999718386,laue_bfull_diffracted,BFullLaueBraggProcess
135,1,0,511,-53.55564894,36.73189169,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
137,2,1,511,-8.163029701,-3.236206107,10000,0.007442175417,-0.0009401071183,0.9999718647,laue_bfull_diffracted,BFullLaueBraggProcess
139,1,0,511,-69.76701017,-30.88692748,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
140,1,0,511,-67.50666683,-51.92785921,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
142,1,0,511,-28.56744092,-58.56531092,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
144,1,0,511,3.852874656,-80.87797986,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
145,1,0,511,18.38404288,-64.65718425,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
147,2,1,511,-6.528607514,3.40090328,10000,-0.005389226208,0.005061878765,0.9999726664,laue_bfull_diffracted,BFullLaueBraggProcess
149,1,0,511,66.09005744,-26.91392567,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
151,1,0,511,79.06025979,12.07681342,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
152,1,0,511,63.86512392,28.16485512,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
155,1,0,511,28.594288,67.04091669,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
156,1,0,511,-0.7234845776,79.09392544,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
158,1,0,511,-23.68278385,72.80544204,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
159,1,0,511,-54.35052738,60.47269707,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
160,1,0,511,-67.80580881,45.56143244,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
161,1,0,511,-65.4357629,27.2708359,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
162,2,1,511,1.056930545,5.902628939,10000,0.007401125961,-0.0009348503258,0.9999721743,laue_bfull_diffracted,BFullLaueBraggProcess
163,2,1,511,-4.578692352,7.612604018,10000,0.007634769346,0.0009638410039,0.9999703902,laue_bfull_diffracted,BFullLaueBraggProcess
164,1,0,511,-70.60756289,-25.60939371,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
166,1,0,511,-54.00401038,-61.68922848,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
168,1,0,511,-5.778961806,-69.72748587,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
169,2,1,511,-6.784214494,-6.806846599,10000,-0.0004612612961,0.007339959468,0.9999729558,laue_bfull_diffracted,BFullLaueBraggProcess
170,2,1,511,-3.72904305,-8.465262804,10000,-0.002306087992,0.007094574351,0.9999721741,laue_bfull_diffracted,BFullLaueBraggProcess
171,1,0,511,38.33729611,-64.48545808,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
173,1,0,511,72.41980886,-42.22533016,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
174,2,1,511,-3.640465801,5.045469917,10000,-0.007099395614,0.001822721955,0.9999731378,laue_bfull_diffracted,BFullLaueBraggProcess
175,1,0,511,79.8687128,0.577471098,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
176,2,1,511,-6.075358606,-7.190210182,10000,-0.007373898071,-0.001893156801,0.9999710204,laue_bfull_diffracted,BFullLaueBraggProcess
177,1,0,511,73.87225719,41.92572319,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
178,1,0,511,62.08112188,46.89576654,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
179,2,1,511,-3.414090339,-4.601038088,10000,-0.003947030198,-0.006219416791,0.9999728695,laue_bfull_diffracted,BFullLaueBraggProcess
185,1,0,511,-68.71933651,41.75626584,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
186,1,0,511,-77.53541517,25.94676502,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
189,1,0,511,-62.40318909,-34.90703007,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
191,2,1,511,-6.572871536,0.694518573,10000,0.004725500629,0.005711860926,0.9999725218,laue_bfull_diffracted,BFullLaueBraggProcess
192,1,0,511,-23.81620906,-70.08801027,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
196,2,1,511,-5.973018366,-4.318726889,10000,-0.003989623626,0.006285559341,0.9999722869,laue_bfull_diffracted,BFullLaueBraggProcess
197,2,1,511,-1.943153458,2.153748599,10000,-0.005453260838,0.005120935814,0.9999720186,laue_bfull_diffracted,BFullLaueBraggProcess
198,1,0,511,73.41895213,-42.07317449,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
200,1,0,511,68.16155537,7.970665414,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
201,1,0,511,64.81705963,27.30210273,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
204,2,1,511,5.051697747,2.545733535,10000,-0.004029188906,-0.006348760977,0.999971729,laue_bfull_diffracted,BFullLaueBraggProcess
205,1,0,511,23.4328565,78.50247283,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
208,1,0,511,-23.86780156,62.67893357,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
209,2,1,511,-8.422914726,3.682605021,10000,0.004708007394,-0.005691024955,0.9999727231,laue_bfull_diffracted,BFullLaueBraggProcess
211,1,0,511,-71.57455561,36.31608392,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
212,1,0,511,-78.34910573,15.50802866,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
214,1,0,511,-62.14276982,-18.9662688,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
216,2,1,511,9.44711874,6.285189789,10000,0.004806310205,0.005809752088,0.9999715727,laue_bfull_diffracted,BFullLaueBraggProcess
218,1,0,511,-9.756506339,-66.80477679,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
219,1,0,511,3.350635672,-68.88734052,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
220,2,1,511,-2.104685404,-8.753941964,10000,-0.002233140888,0.006873070547,0.9999738867,laue_bfull_diffracted,BFullLaueBraggProcess
221,1,0,511,43.82573939,-65.19299813,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
222,1,0,511,62.69440132,-44.67294225,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
223,1,0,511,58.12227868,-43.58236949,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
224,1,0,511,79.83104652,-24.42353509,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
225,1,0,511,81.40543666,-4.298731465,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
226,1,0,511,72.43057878,14.42406171,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
227,1,0,511,64.8778192,35.56583688,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
229,2,1,511,-6.454290477,4.929247607,10000,-0.004075420958,-0.006421515085,0.9999710771,laue_bfull_diffracted,BFullLaueBraggProcess
230,1,0,511,28.4047978,77.14170332,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
232,2,1,511,5.316266571,7.116408987,10000,0.00141269117,-0.007401367632,0.9999716116,laue_bfull_diffracted,BFullLaueBraggProcess
233,1,0,511,-31.20427749,72.74344486,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
237,1,0,511,-67.75143691,9.424046191,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
238,2,1,511,0.9014708713,-5.563169686,10000,0.007557673492,0.0009548569147,0.9999709845,laue_bfull_diffracted,BFullLaueBraggProcess
241,1,0,511,-46.32178464,-54.70679175,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
242,2,1,511,-0.06662616997,-8.068669375,10000,0.003179324501,0.006757903155,0.9999721109,laue_bfull_diffracted,BFullLaueBraggProcess
243,1,0,511,-14.6675985,-65.42014711,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
244,1,0,511,10.31783793,-79.59093229,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
245,1,0,511,15.70180446,-69.8809107,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
247,2,1,511,4.383877774,-4.457300155,10000,-0.005406531246,0.005078222086,0.9999724902,laue_bfull_diffracted,BFullLaueBraggProcess
248,1,0,511,69.12843852,-40.91801038,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
249,2,1,511,0.6510106799,-5.586688735,10000,-0.007144749763,0.001834322971,0.9999727935,laue_bfull_diffracted,BFullLaueBraggProcess
250,2,1,511,5.719571221,-8.175667785,10000,-0.007560994818,-1.082664322e-06,0.9999714153,laue_bfull_diffracted,BFullLaueBraggProcess
251,2,1,511,-1.090712309,3.068443553,10000,-0.007328661966,-0.001881390351,0.9999713751,laue_bfull_diffracted,BFullLaueBraggProcess
252,2,1,511,3.52934754,-0.7860464043,10000,-0.006450278233,-0.003545467581,0.9999729114,laue_bfull_diffracted,BFullLaueBraggProcess
253,1,0,511,52.78467231,49.59440825,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
256,1,0,511,4.502433357,66.10710198,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
257,2,1,511,7.302237822,10.30446548,10000,0.00135012891,-0.007075001276,0.9999740604,laue_bfull_diffracted,BFullLaueBraggProcess
259,2,1,511,2.873314801,-6.125133218,10000,0.004822770138,-0.005829099582,0.9999713808,laue_bfull_diffracted,BFullLaueBraggProcess
260,1,0,511,-51.29379164,48.09747585,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
264,2,1,511,3.169723724,7.796273514,10000,0.006792412066,0.002689061538,0.9999733157,laue_bfull_diffracted,BFullLaueBraggProcess
266,2,1,511,-2.665053735,-0.9766453085,10000,0.004797055346,0.00579854117,0.9999716822,laue_bfull_diffracted,BFullLaueBraggProcess
267,1,0,511,-39.87541776,-71.4017103,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
268,1,0,511,-22.26852356,-73.60118342,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
269,1,0,511,9.55196439,-69.63102841,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
270,1,0,511,27.85905127,-69.6312679,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
271,2,1,511,-4.943148377,3.197645785,10000,-0.004117094182,0.006486385764,0.9999704877,laue_bfull_diffracted,BFullLaueBraggProcess
273,1,0,511,57.74068653,-41.26380056,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
274,2,1,511,-0.1913983806,3.703167087,10000,-0.007310303698,0.001877109704,0.9999715176,laue_bfull_diffracted,BFullLaueBraggProcess
277,1,0,511,60.7473957,28.59365981,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
278,1,0,511,55.57035556,50.37175465,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
280,2,1,511,-7.623810523,0.7115398651,10000,-0.00229275469,-0.007054409398,0.9999724889,laue_bfull_diffracted,BFullLaueBraggProcess
282,1,0,511,-7.782650719,75.03711853,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
283,1,0,511,-23.19099208,61.03280977,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
285,1,0,511,-67.3642713,41.48947656,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
286,1,0,511,-76.47061988,29.48671356,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
287,1,0,511,-74.8072159,5.786684199,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
288,1,0,511,-77.44472735,-11.87838612,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
290,2,1,511,5.933149818,8.14769735,10000,0.006066078943,0.004405931334,0.9999718948,laue_bfull_diffracted,BFullLaueBraggProcess
292,2,1,511,8.665277367,-1.218089936,10000,0.003181136763,0.00676285853,0.9999720717,laue_bfull_diffracted,BFullLaueBraggProcess
293,2,1,511,3.771494153,0.8783939067,10000,0.001433290311,0.007512358999,0.9999707546,laue_bfull_diffracted,BFullLaueBraggProcess
294,1,0,511,-1.436098506,-72.72255844,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
295,1,0,511,28.274846,-73.43842841,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
297,2,1,511,1.588662428,-6.966962372,10000,-0.00536856712,0.005040513,0.9999728855,laue_bfull_diffracted,BFullLaueBraggProcess
298,1,0,511,59.27073508,-40.94161243,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
299,1,0,511,70.31204015,-17.69472908,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
301,2,1,511,5.91372096,-8.910874689,10000,-0.007161979771,-0.001838758074,0.9999726621,laue_bfull_diffracted,BFullLaueBraggProcess
303,1,0,511,52.08784382,53.04592355,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
304,1,0,511,44.72922696,54.81124091,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
305,2,1,511,-6.48589156,4.482234179,10000,-0.002314418066,-0.007121302312,0.9999719649,laue_bfull_diffracted,BFullLaueBraggProcess
306,2,1,511,-7.378559786,10.33042732,10000,-0.0004572914414,-0.007253276667,0.9999735901,laue_bfull_diffracted,BFullLaueBraggProcess
308,1,0,511,-25.63361079,67.25479552,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
309,1,0,511,-42.16947969,57.97844851,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
310,1,0,511,-67.89869855,50.44557467,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
311,1,0,511,-61.52515007,29.4542169,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
313,1,0,511,-64.99134037,-4.829435966,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
317,1,0,511,-32.37152902,-67.30310028,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
318,1,0,511,-22.11157385,-70.72931848,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
322,1,0,511,60.06274759,-53.32061223,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
325,1,0,511,81.67246503,6.269034334,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
327,2,1,511,-5.386173556,-6.567570345,10000,-0.006435577665,-0.003538106468,0.9999730322,laue_bfull_diffracted,BFullLaueBraggProcess
328,2,1,511,3.518788408,5.31846951,10000,-0.0054768678,-0.005143604835,0.9999717732,laue_bfull_diffracted,BFullLaueBraggProcess
329,1,0,511,44.72768712,60.23571662,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
331,1,0,511,1.959845135,75.39344081,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
332,2,1,511,0.3231279851,-4.514689549,10000,0.001407857414,-0.007380129822,0.9999717754,laue_bfull_diffracted,BFullLaueBraggProcess
333,1,0,511,-32.69498182,64.73398216,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
334,1,0,511,-41.35905233,55.97324903,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
336,1,0,511,-73.69068538,35.00500568,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
337,2,1,511,7.697869379,-7.975024553,10000,0.007328063784,-0.0009253685839,0.9999727212,laue_bfull_diffracted,BFullLaueBraggProcess
338,1,0,511,-78.64021237,-4.201693297,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
339,2,1,511,1.696551507,-3.00575975,10000,0.006841697094,0.002708447897,0.9999729274,laue_bfull_diffracted,BFullLaueBraggProcess
340,1,0,511,-57.25995707,-49.72732289,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
342,2,1,511,3.269058243,7.932662833,10000,0.003251619035,0.006909245519,0.9999708442,laue_bfull_diffracted,BFullLaueBraggProcess
344,2,1,511,3.845052334,2.664184826,10000,-0.0004691596644,0.007472457955,0.9999719707,laue_bfull_diffracted,BFullLaueBraggProcess
346,1,0,511,37.57332703,-61.57237493,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
347,1,0,511,49.29177681,-44.65984653,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
348,2,1,511,8.057996503,7.456152159,10000,-0.005493111516,0.005157402166,0.9999716131,laue_bfull_diffracted,BFullLaueBraggProcess
349,1,0,511,79.01473606,-22.00445297,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
350,2,1,511,0.8410596372,-7.990019868,10000,-0.007245846214,-6.590297032e-07,0.9999737485,laue_bfull_diffracted,BFullLaueBraggProcess
355,1,0,511,16.90722773,75.12389542,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
356,1,0,511,11.60577118,81.53924147,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
358,1,0,511,-23.17281956,58.73469465,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
359,2,1,511,7.002627417,-1.296238219,10000,0.004707889504,-0.005690855381,0.9999727246,laue_bfull_diffracted,BFullLaueBraggProcess
360,1,0,511,-63.13506358,46.76037395,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
361,1,0,511,-62.66298052,24.32641541,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
362,1,0,511,-72.36661023,4.922169742,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
365,2,1,511,-2.785551728,2.445837507,10000,0.005983748978,0.004347808021,0.9999726453,laue_bfull_diffracted,BFullLaueBraggProcess
368,1,0,511,-11.82318538,-68.01364861,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
369,1,0,511,9.514903543,-78.86863527,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
372,1,0,511,46.40690465,-47.89011789,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
373,1,0,511,61.35117459,-35.26767134,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
375,1,0,511,77.47807076,5.404071948,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
376,1,0,511,72.74201065,19.80307542,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
377,1,0,511,64.3126496,42.50942978,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
379,1,0,511,36.12010392,66.07603306,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
380,1,0,511,20.34326765,67.97818396,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
384,2,1,511,0.8115065235,5.871036317,10000,0.004899077846,-0.005922398497,0.9999704617,laue_bfull_diffracted,BFullLaueBraggProcess
386,1,0,511,-64.29238336,25.1188265,10000,0,0,1,laue_bfull_primary_or_transmitted,primary
