source_name,VN,ZA,nuclide,old_flux_Bq,new_flux_Bq,removed
S_CsI_Bottom_Quadrant_03_55134_z006,CsI_Bottom_Quadrant_03,55134,Cs-134,0.0204260152,0.02042361732807332,False
S_CsI_Bottom_Quadrant_03_55134_z007,CsI_Bottom_Quadrant_03,55134,Cs-134,0.0183081746,0.018306025347809975,False
S_CsI_Bottom_Quadrant_03_55134_z008,CsI_Bottom_Quadrant_03,55134,Cs-134,0.0092609082,0.009259821033875284,False
S_CsI_Bottom_Quadrant_03_55134_z009,CsI_Bottom_Quadrant_03,55134,Cs-134,0.00333467005,0.003334278582960573,False
S_CsI_Bottom_Quadrant_03_56131_z000,CsI_Bottom_Quadrant_03,56131,Ba-131,0.000808176471,0.0008073126801787838,False
S_CsI_Bottom_Quadrant_03_56131_z006,CsI_Bottom_Quadrant_03,56131,Ba-131,0.000404088235,0.0004036563395899263,False
S_CsI_Bottom_Quadrant_03_56131_z009,CsI_Bottom_Quadrant_03,56131,Ba-131,0.000404088235,0.0004036563395899263,False
S_CsI_Bottom_Quadrant_03_56133_z005,CsI_Bottom_Quadrant_03,56133,Ba-133,1.83493982e-06,1.8317880740423196e-06,False
S_CsI_Side_Segment_00_50113_z005,CsI_Side_Segment_00,50113,Sn-113,0.000117200777,0.00011721050832390614,False
S_CsI_Side_Segment_00_52121_z000,CsI_Side_Segment_00,52121,Te-121,0.000568227468,0.000564896304904517,False
S_CsI_Side_Segment_00_52121_z005,CsI_Side_Segment_00,52121,Te-121,0.000284113734,0.0002824481524522585,False
S_CsI_Side_Segment_00_52121_z009,CsI_Side_Segment_00,52121,Te-121,0.000568227468,0.000564896304904517,False
S_CsI_Side_Segment_00_53125_z000,CsI_Side_Segment_00,53125,I-125,0.000653712854,0.0006537934254196255,False
S_CsI_Side_Segment_00_53125_z001,CsI_Side_Segment_00,53125,I-125,0.00043580857,0.00043586228427983244,False
S_CsI_Side_Segment_00_53125_z002,CsI_Side_Segment_00,53125,I-125,0.000217904285,0.00021793114213991622,False
S_CsI_Side_Segment_00_53125_z003,CsI_Side_Segment_00,53125,I-125,0.00043580857,0.00043586228427983244,False
S_CsI_Side_Segment_00_53125_z005,CsI_Side_Segment_00,53125,I-125,0.000217904285,0.00021793114213991622,False
S_CsI_Side_Segment_00_53125_z006,CsI_Side_Segment_00,53125,I-125,0.000217904285,0.00021793114213991622,False
S_CsI_Side_Segment_00_53125_z007,CsI_Side_Segment_00,53125,I-125,0.000108952142,0.00010896557056989648,False
S_CsI_Side_Segment_00_53125_z008,CsI_Side_Segment_00,53125,I-125,0.000108952142,0.00010896557056989648,False
S_CsI_Side_Segment_00_53125_z009,CsI_Side_Segment_00,53125,I-125,0.000108952142,0.00010896557056989648,False
S_CsI_Side_Segment_00_53129_z005,CsI_Side_Segment_00,53129,I-129,1.23585669e-12,1.2021397535856703e-12,False
S_CsI_Side_Segment_00_54127_z000,CsI_Side_Segment_00,54127,Xe-127,0.000337275935,0.00033774088368817423,False
S_CsI_Side_Segment_00_54127_z001,CsI_Side_Segment_00,54127,Xe-127,0.000168637967,0.00016887044134339786,False
S_CsI_Side_Segment_00_54127_z009,CsI_Side_Segment_00,54127,Xe-127,0.000168637967,0.00016887044134339786,False
S_CsI_Side_Segment_00_54133_z005,CsI_Side_Segment_00,54133,Xe-133,0.000585027029,0.0005848716249265436,False
S_CsI_Side_Segment_00_55132_z000,CsI_Side_Segment_00,55132,Cs-132,0.00271111193,0.002710943074043795,False
S_CsI_Side_Segment_00_55132_z001,CsI_Side_Segment_00,55132,Cs-132,0.000542222386,0.0005421886148087589,False
S_CsI_Side_Segment_00_55132_z002,CsI_Side_Segment_00,55132,Cs-132,0.00433777909,0.004337508920469947,False
S_CsI_Side_Segment_00_55132_z003,CsI_Side_Segment_00,55132,Cs-132,0.00325333432,0.003253131692852305,False
S_CsI_Side_Segment_00_55132_z004,CsI_Side_Segment_00,55132,Cs-132,0.00433777909,0.004337508920469947,False
S_CsI_Side_Segment_00_55132_z005,CsI_Side_Segment_00,55132,Cs-132,0.00108444477,0.0010843772276176425,False
S_CsI_Side_Segment_00_55132_z006,CsI_Side_Segment_00,55132,Cs-132,0.00325333432,0.003253131692852305,False
S_CsI_Side_Segment_00_55132_z007,CsI_Side_Segment_00,55132,Cs-132,0.00325333432,0.003253131692852305,False
S_CsI_Side_Segment_00_55132_z008,CsI_Side_Segment_00,55132,Cs-132,0.00271111193,0.002710943074043795,False
S_CsI_Side_Segment_00_55132_z009,CsI_Side_Segment_00,55132,Cs-132,0.00433777909,0.004337508920469947,False
S_CsI_Side_Segment_00_55134_z000,CsI_Side_Segment_00,55134,Cs-134,0.00221072733,0.002210467808752366,False
S_CsI_Side_Segment_00_55134_z001,CsI_Side_Segment_00,55134,Cs-134,0.00689226755,0.006891458454346579,False
S_CsI_Side_Segment_00_55134_z002,CsI_Side_Segment_00,55134,Cs-134,0.00989254036,0.00989137905693849,False
S_CsI_Side_Segment_00_55134_z003,CsI_Side_Segment_00,55134,Cs-134,0.010552043,0.010550804276740338,False
S_CsI_Side_Segment_00_55134_z004,CsI_Side_Segment_00,55134,Cs-134,0.0106820858,0.01068083181078273,False
S_CsI_Side_Segment_00_55134_z005,CsI_Side_Segment_00,55134,Cs-134,0.0103755564,0.010374338394818952,False
S_CsI_Side_Segment_00_55134_z006,CsI_Side_Segment_00,55134,Cs-134,0.0108864388,0.01088516082141742,False
S_CsI_Side_Segment_00_55134_z007,CsI_Side_Segment_00,55134,Cs-134,0.00791403228,0.007913103237551731,False
S_CsI_Side_Segment_00_55134_z008,CsI_Side_Segment_00,55134,Cs-134,0.00380839582,0.003807948745581877,False
S_CsI_Side_Segment_00_55134_z009,CsI_Side_Segment_00,55134,Cs-134,0.000603770069,0.0006036991913483492,False
S_CsI_Side_Segment_01_50113_z000,CsI_Side_Segment_01,50113,Sn-113,5.86003886e-05,5.8605254228625285e-05,False
S_CsI_Side_Segment_01_50113_z009,CsI_Side_Segment_01,50113,Sn-113,0.000117200777,0.00011721050825723397,False
S_CsI_Side_Segment_01_51125_z005,CsI_Side_Segment_01,51125,Sb-125,6.99755682e-06,6.999831599486823e-06,False
S_CsI_Side_Segment_01_52121_z000,CsI_Side_Segment_01,52121,Te-121,0.00028427367,0.00028260715083663104,False
S_CsI_Side_Segment_01_52121_z003,CsI_Side_Segment_01,52121,Te-121,0.00028427367,0.00028260715083663104,False
S_CsI_Side_Segment_01_52121_z005,CsI_Side_Segment_01,52121,Te-121,0.00056854734,0.0005652143016732621,False
S_CsI_Side_Segment_01_52121_z006,CsI_Side_Segment_01,52121,Te-121,0.00028427367,0.00028260715083663104,False
S_CsI_Side_Segment_01_52121_z007,CsI_Side_Segment_01,52121,Te-121,0.00028427367,0.00028260715083663104,False
S_CsI_Side_Segment_01_52121_z009,CsI_Side_Segment_01,52121,Te-121,0.00113709468,0.0011304286033465242,False
S_CsI_Side_Segment_01_53125_z000,CsI_Side_Segment_01,53125,I-125,0.000217959787,0.00021798665075157837,False
S_CsI_Side_Segment_01_53125_z001,CsI_Side_Segment_01,53125,I-125,0.000326939681,0.0003269799766274292,False
S_CsI_Side_Segment_01_53125_z002,CsI_Side_Segment_01,53125,I-125,0.000108979894,0.0001089933258758508,False
S_CsI_Side_Segment_01_53125_z003,CsI_Side_Segment_01,53125,I-125,0.000217959787,0.00021798665075157837,False
S_CsI_Side_Segment_01_53125_z004,CsI_Side_Segment_01,53125,I-125,0.000108979894,0.0001089933258758508,False
S_CsI_Side_Segment_01_53125_z005,CsI_Side_Segment_01,53125,I-125,0.000435919574,0.00043597330150315673,False
S_CsI_Side_Segment_01_53125_z006,CsI_Side_Segment_01,53125,I-125,0.000544899468,0.0005449666273790076,False
S_CsI_Side_Segment_01_53125_z007,CsI_Side_Segment_01,53125,I-125,0.000544899468,0.0005449666273790076,False
S_CsI_Side_Segment_01_53125_z008,CsI_Side_Segment_01,53125,I-125,0.000108979894,0.0001089933258758508,False
S_CsI_Side_Segment_01_53125_z009,CsI_Side_Segment_01,53125,I-125,0.000108979894,0.0001089933258758508,False
S_CsI_Side_Segment_01_53129_z005,CsI_Side_Segment_01,53129,I-129,1.23006157e-12,1.1965027356100492e-12,False
S_CsI_Side_Segment_01_53131_z005,CsI_Side_Segment_01,53131,I-131,0.000495155907,0.0004950293692521269,False
S_CsI_Side_Segment_01_54127_z005,CsI_Side_Segment_01,54127,Xe-127,0.000168560594,0.0001687929614744255,False
S_CsI_Side_Segment_01_55132_z000,CsI_Side_Segment_01,55132,Cs-132,0.00108443383,0.0010843662881366214,False
S_CsI_Side_Segment_01_55132_z001,CsI_Side_Segment_01,55132,Cs-132,0.00108443383,0.0010843662881366214,False
S_CsI_Side_Segment_01_55132_z002,CsI_Side_Segment_01,55132,Cs-132,0.00216886766,0.0021687325762732427,False
S_CsI_Side_Segment_01_55132_z003,CsI_Side_Segment_01,55132,Cs-132,0.00596438608,0.005964014599750483,False
S_CsI_Side_Segment_01_55132_z004,CsI_Side_Segment_01,55132,Cs-132,0.00271108458,0.002710915725341242,False
S_CsI_Side_Segment_01_55132_z005,CsI_Side_Segment_01,55132,Cs-132,0.00596438608,0.005964014599750483,False
S_CsI_Side_Segment_01_55132_z006,CsI_Side_Segment_01,55132,Cs-132,0.00379551841,0.003795282013477863,False
S_CsI_Side_Segment_01_55132_z007,CsI_Side_Segment_01,55132,Cs-132,0.00704881991,0.007048380887887104,False
S_CsI_Side_Segment_01_55132_z008,CsI_Side_Segment_01,55132,Cs-132,0.00108443383,0.0010843662881366214,False
S_CsI_Side_Segment_01_55132_z009,CsI_Side_Segment_01,55132,Cs-132,0.00271108458,0.002710915725341242,False
S_CsI_Side_Segment_01_55134_z000,CsI_Side_Segment_01,55134,Cs-134,0.00138402823,0.0013838657552485974,False
S_CsI_Side_Segment_01_55134_z001,CsI_Side_Segment_01,55134,Cs-134,0.00410564079,0.0041051588179186185,False
S_CsI_Side_Segment_01_55134_z002,CsI_Side_Segment_01,55134,Cs-134,0.00696658505,0.00696576722407016,False
S_CsI_Side_Segment_01_55134_z003,CsI_Side_Segment_01,55134,Cs-134,0.0100690376,0.01006785556892183,False
S_CsI_Side_Segment_01_55134_z004,CsI_Side_Segment_01,55134,Cs-134,0.0110350707,0.011033775263729388,False
S_CsI_Side_Segment_01_55134_z005,CsI_Side_Segment_01,55134,Cs-134,0.0116667078,0.011665338214171905,False
S_CsI_Side_Segment_01_55134_z006,CsI_Side_Segment_01,55134,Cs-134,0.00882434107,0.008823305157154755,False
S_CsI_Side_Segment_01_55134_z007,CsI_Side_Segment_01,55134,Cs-134,0.00662290019,0.006622122710149076,False
S_CsI_Side_Segment_01_55134_z008,CsI_Side_Segment_01,55134,Cs-134,0.00373408959,0.0037336512353012305,False
S_CsI_Side_Segment_01_55134_z009,CsI_Side_Segment_01,55134,Cs-134,0.00142118335,0.0014210165135103362,False
S_CsI_Side_Segment_01_56131_z005,CsI_Side_Segment_01,56131,Ba-131,0.000404088235,0.0004036563398396591,False
S_CsI_Side_Segment_02_49115_z005,CsI_Side_Segment_02,49115,In-115,7.53183784e-20,4.379037226706581e-20,True
S_CsI_Side_Segment_02_51125_z000,CsI_Side_Segment_02,51125,Sb-125,6.98115051e-06,6.983419956649568e-06,False
S_CsI_Side_Segment_02_51125_z009,CsI_Side_Segment_02,51125,Sb-125,6.98115051e-06,6.983419956649568e-06,False
S_CsI_Side_Segment_02_52121_z000,CsI_Side_Segment_02,52121,Te-121,0.000284218066,0.00028255187277050325,False
S_CsI_Side_Segment_02_52121_z002,CsI_Side_Segment_02,52121,Te-121,0.000284218066,0.00028255187277050325,False
S_CsI_Side_Segment_02_52121_z003,CsI_Side_Segment_02,52121,Te-121,0.000284218066,0.00028255187277050325,False
S_CsI_Side_Segment_02_52121_z009,CsI_Side_Segment_02,52121,Te-121,0.000568436133,0.0005651037465351441,False
S_CsI_Side_Segment_02_53125_z000,CsI_Side_Segment_02,53125,I-125,0.00054481698,0.0005448841300341486,False
S_CsI_Side_Segment_02_53125_z001,CsI_Side_Segment_02,53125,I-125,0.000217926792,0.00021795365201365946,False
S_CsI_Side_Segment_02_53125_z002,CsI_Side_Segment_02,53125,I-125,0.000217926792,0.00021795365201365946,False
S_CsI_Side_Segment_02_53125_z003,CsI_Side_Segment_02,53125,I-125,0.000217926792,0.00021795365201365946,False
S_CsI_Side_Segment_02_53125_z004,CsI_Side_Segment_02,53125,I-125,0.000435853584,0.0004359073040273189,False
S_CsI_Side_Segment_02_53125_z005,CsI_Side_Segment_02,53125,I-125,0.00054481698,0.0005448841300341486,False
S_CsI_Side_Segment_02_53125_z006,CsI_Side_Segment_02,53125,I-125,0.000653780376,0.0006538609560409783,False
S_CsI_Side_Segment_02_53125_z007,CsI_Side_Segment_02,53125,I-125,0.000217926792,0.00021795365201365946,False
S_CsI_Side_Segment_02_53125_z008,CsI_Side_Segment_02,53125,I-125,0.000217926792,0.00021795365201365946,False
S_CsI_Side_Segment_02_53125_z009,CsI_Side_Segment_02,53125,I-125,0.000217926792,0.00021795365201365946,False
S_CsI_Side_Segment_02_53129_z000,CsI_Side_Segment_02,53129,I-129,1.23006157e-12,1.1965027356100492e-12,False
S_CsI_Side_Segment_02_53129_z009,CsI_Side_Segment_02,53129,I-129,1.23006157e-12,1.1965027356100492e-12,False
S_CsI_Side_Segment_02_53131_z005,CsI_Side_Segment_02,53131,I-131,0.000495155907,0.0004950293692521269,False
S_CsI_Side_Segment_02_54127_z000,CsI_Side_Segment_02,54127,Xe-127,0.000337562638,0.00033802798116318116,False
S_CsI_Side_Segment_02_54127_z004,CsI_Side_Segment_02,54127,Xe-127,0.000168781319,0.00016901399058159058,False
S_CsI_Side_Segment_02_54127_z009,CsI_Side_Segment_02,54127,Xe-127,0.000337562638,0.00033802798116318116,False
S_CsI_Side_Segment_02_54133_z000,CsI_Side_Segment_02,54133,Xe-133,0.000586405132,0.0005862493617945921,False
S_CsI_Side_Segment_02_54133_z009,CsI_Side_Segment_02,54133,Xe-133,0.000586405132,0.0005862493617945921,False
S_CsI_Side_Segment_02_55132_z000,CsI_Side_Segment_02,55132,Cs-132,0.00271081834,0.002710649500617213,False
S_CsI_Side_Segment_02_55132_z001,CsI_Side_Segment_02,55132,Cs-132,0.00271081834,0.002710649500617213,False
S_CsI_Side_Segment_02_55132_z002,CsI_Side_Segment_02,55132,Cs-132,0.00433730935,0.004337039206987166,False
S_CsI_Side_Segment_02_55132_z003,CsI_Side_Segment_02,55132,Cs-132,0.00108432734,0.001084259804246636,False
S_CsI_Side_Segment_02_55132_z004,CsI_Side_Segment_02,55132,Cs-132,0.00325298201,0.003252779402740531,False
S_CsI_Side_Segment_02_55132_z005,CsI_Side_Segment_02,55132,Cs-132,0.00108432734,0.001084259804246636,False
S_CsI_Side_Segment_02_55132_z006,CsI_Side_Segment_02,55132,Cs-132,0.00108432734,0.001084259804246636,False
S_CsI_Side_Segment_02_55132_z007,CsI_Side_Segment_02,55132,Cs-132,0.00325298201,0.003252779402740531,False
S_CsI_Side_Segment_02_55132_z008,CsI_Side_Segment_02,55132,Cs-132,0.00162649101,0.001626389706369954,False
S_CsI_Side_Segment_02_55132_z009,CsI_Side_Segment_02,55132,Cs-132,0.00108432734,0.001084259804246636,False
S_CsI_Side_Segment_02_55134_z000,CsI_Side_Segment_02,55134,Cs-134,0.00146762941,0.0014674571204108446,False
S_CsI_Side_Segment_02_55134_z001,CsI_Side_Segment_02,55134,Cs-134,0.00393844855,0.003937986203253631,False
S_CsI_Side_Segment_02_55134_z002,CsI_Side_Segment_02,55134,Cs-134,0.00620491423,0.006204185815785793,False
S_CsI_Side_Segment_02_55134_z003,CsI_Side_Segment_02,55134,Cs-134,0.00861071181,0.008609700971712096,False
S_CsI_Side_Segment_02_55134_z004,CsI_Side_Segment_02,55134,Cs-134,0.0100040309,0.010002856495642937,False
S_CsI_Side_Segment_02_55134_z005,CsI_Side_Segment_02,55134,Cs-134,0.00998545328,0.009984281056527631,False
S_CsI_Side_Segment_02_55134_z006,CsI_Side_Segment_02,55134,Cs-134,0.00840635834,0.008405371491402648,False
S_CsI_Side_Segment_02_55134_z007,CsI_Side_Segment_02,55134,Cs-134,0.00596340559,0.005962705527237515,False
S_CsI_Side_Segment_02_55134_z008,CsI_Side_Segment_02,55134,Cs-134,0.0032696554,0.0032692715649652784,False
S_CsI_Side_Segment_02_55134_z009,CsI_Side_Segment_02,55134,Cs-134,0.000873146613,0.0008730441115986237,False
S_CsI_Side_Segment_02_56131_z000,CsI_Side_Segment_02,56131,Ba-131,0.000404088235,0.0004036563395899263,False
S_CsI_Side_Segment_02_56131_z001,CsI_Side_Segment_02,56131,Ba-131,0.000808176471,0.0008073126801787838,False
S_CsI_Side_Segment_02_56131_z009,CsI_Side_Segment_02,56131,Ba-131,0.000404088235,0.0004036563395899263,False
S_CsI_Side_Segment_02_56133_z000,CsI_Side_Segment_02,56133,Ba-133,1.83493982e-06,1.8317880740423196e-06,False
S_CsI_Side_Segment_02_56133_z009,CsI_Side_Segment_02,56133,Ba-133,1.83493982e-06,1.8317880740423196e-06,False
S_CsI_Side_Segment_03_above_side_port_50125_z005,CsI_Side_Segment_03_above_side_port,50125,Sn-125,0.000449797972,0.00044995362717152257,False
S_CsI_Side_Segment_03_above_side_port_51125_z005,CsI_Side_Segment_03_above_side_port,51125,Sb-125,6.9647442e-06,6.9670083138123134e-06,False
S_CsI_Side_Segment_03_above_side_port_52121_z005,CsI_Side_Segment_03_above_side_port,52121,Te-121,0.000285452264,0.00028377883500330374,False
S_CsI_Side_Segment_03_above_side_port_53125_z000,CsI_Side_Segment_03_above_side_port,53125,I-125,0.00032686854,0.00032690882708107176,False
S_CsI_Side_Segment_03_above_side_port_53125_z005,CsI_Side_Segment_03_above_side_port,53125,I-125,0.0005447809,0.0005448480451351196,False
S_CsI_Side_Segment_03_above_side_port_53125_z006,CsI_Side_Segment_03_above_side_port,53125,I-125,0.00032686854,0.00032690882708107176,False
S_CsI_Side_Segment_03_above_side_port_53125_z009,CsI_Side_Segment_03_above_side_port,53125,I-125,0.00032686854,0.00032690882708107176,False
S_CsI_Side_Segment_03_above_side_port_54127_z000,CsI_Side_Segment_03_above_side_port,54127,Xe-127,0.000337224353,0.00033768923010839985,False
S_CsI_Side_Segment_03_above_side_port_54127_z009,CsI_Side_Segment_03_above_side_port,54127,Xe-127,0.000168612176,0.00016884461455351067,False
S_CsI_Side_Segment_03_above_side_port_54133_z000,CsI_Side_Segment_03_above_side_port,54133,Xe-133,0.000587783235,0.0005876270986626405,False
S_CsI_Side_Segment_03_above_side_port_54133_z009,CsI_Side_Segment_03_above_side_port,54133,Xe-133,0.000587783235,0.0005876270986626405,False
S_CsI_Side_Segment_03_above_side_port_55132_z000,CsI_Side_Segment_03_above_side_port,55132,Cs-132,0.00054208924,0.0005420554767590483,False
S_CsI_Side_Segment_03_above_side_port_55132_z001,CsI_Side_Segment_03_above_side_port,55132,Cs-132,0.00054208924,0.0005420554767590483,False
S_CsI_Side_Segment_03_above_side_port_55132_z002,CsI_Side_Segment_03_above_side_port,55132,Cs-132,0.00054208924,0.0005420554767590483,False
S_CsI_Side_Segment_03_above_side_port_55132_z003,CsI_Side_Segment_03_above_side_port,55132,Cs-132,0.0027104462,0.0027102773837952418,False
S_CsI_Side_Segment_03_above_side_port_55132_z004,CsI_Side_Segment_03_above_side_port,55132,Cs-132,0.00216835696,0.0021682219070361932,False
S_CsI_Side_Segment_03_above_side_port_55132_z005,CsI_Side_Segment_03_above_side_port,55132,Cs-132,0.00108417848,0.0010841109535180966,False
S_CsI_Side_Segment_03_above_side_port_55132_z006,CsI_Side_Segment_03_above_side_port,55132,Cs-132,0.00054208924,0.0005420554767590483,False
S_CsI_Side_Segment_03_above_side_port_55132_z007,CsI_Side_Segment_03_above_side_port,55132,Cs-132,0.00108417848,0.0010841109535180966,False
S_CsI_Side_Segment_03_above_side_port_55132_z008,CsI_Side_Segment_03_above_side_port,55132,Cs-132,0.00054208924,0.0005420554767590483,False
S_CsI_Side_Segment_03_above_side_port_55132_z009,CsI_Side_Segment_03_above_side_port,55132,Cs-132,0.00054208924,0.0005420554767590483,False
S_CsI_Side_Segment_03_above_side_port_55134_z000,CsI_Side_Segment_03_above_side_port,55134,Cs-134,0.000148620729,0.00014860328203255549,False
S_CsI_Side_Segment_03_above_side_port_55134_z001,CsI_Side_Segment_03_above_side_port,55134,Cs-134,0.000501594961,0.0005015360774848014,False
S_CsI_Side_Segment_03_above_side_port_55134_z002,CsI_Side_Segment_03_above_side_port,55134,Cs-134,0.00115181065,0.0011516754360022757,False
S_CsI_Side_Segment_03_above_side_port_55134_z003,CsI_Side_Segment_03_above_side_port,55134,Cs-134,0.00180202634,0.0018018147955196323,False
S_CsI_Side_Segment_03_above_side_port_55134_z004,CsI_Side_Segment_03_above_side_port,55134,Cs-134,0.00277734988,0.0027770238397950807,False
S_CsI_Side_Segment_03_above_side_port_55134_z005,CsI_Side_Segment_03_above_side_port,55134,Cs-134,0.00317676809,0.003176395161069978,False
S_CsI_Side_Segment_03_above_side_port_55134_z006,CsI_Side_Segment_03_above_side_port,55134,Cs-134,0.00297241459,0.0029720656506499353,False
S_CsI_Side_Segment_03_above_side_port_55134_z007,CsI_Side_Segment_03_above_side_port,55134,Cs-134,0.00203424623,0.00203400742463289,False
S_CsI_Side_Segment_03_above_side_port_55134_z008,CsI_Side_Segment_03_above_side_port,55134,Cs-134,0.00116109945,0.0011609631455662894,False
S_CsI_Side_Segment_03_above_side_port_55134_z009,CsI_Side_Segment_03_above_side_port,55134,Cs-134,0.000343685437,0.00034364509088764513,False
S_CsI_Side_Segment_03_above_side_port_56131_z000,CsI_Side_Segment_03_above_side_port,56131,Ba-131,0.000404088235,0.0004036563398396591,False
S_CsI_Side_Segment_03_above_side_port_56131_z009,CsI_Side_Segment_03_above_side_port,56131,Ba-131,0.000404088235,0.0004036563398396591,False
S_CsI_Side_Segment_03_below_side_port_52121_z000,CsI_Side_Segment_03_below_side_port,52121,Te-121,0.000284782999,0.0002831134937277811,False
S_CsI_Side_Segment_03_below_side_port_52121_z009,CsI_Side_Segment_03_below_side_port,52121,Te-121,0.000284782999,0.0002831134937277811,False
S_CsI_Side_Segment_03_below_side_port_53125_z000,CsI_Side_Segment_03_below_side_port,53125,I-125,0.0002178695,0.00021789635261458583,False
S_CsI_Side_Segment_03_below_side_port_53125_z002,CsI_Side_Segment_03_below_side_port,53125,I-125,0.00010893475,0.00010894817630729292,False
S_CsI_Side_Segment_03_below_side_port_53125_z004,CsI_Side_Segment_03_below_side_port,53125,I-125,0.0002178695,0.00021789635261458583,False
S_CsI_Side_Segment_03_below_side_port_53125_z005,CsI_Side_Segment_03_below_side_port,53125,I-125,0.0002178695,0.00021789635261458583,False
S_CsI_Side_Segment_03_below_side_port_53125_z006,CsI_Side_Segment_03_below_side_port,53125,I-125,0.000326804249,0.00032684452792175554,False
S_CsI_Side_Segment_03_below_side_port_53125_z009,CsI_Side_Segment_03_below_side_port,53125,I-125,0.00010893475,0.00010894817630729292,False
S_CsI_Side_Segment_03_below_side_port_53131_z005,CsI_Side_Segment_03_below_side_port,53131,I-131,0.000495155907,0.0004950293692521269,False
S_CsI_Side_Segment_03_below_side_port_54133_z000,CsI_Side_Segment_03_below_side_port,54133,Xe-133,0.000585027029,0.0005848716249265436,False
S_CsI_Side_Segment_03_below_side_port_54133_z009,CsI_Side_Segment_03_below_side_port,54133,Xe-133,0.000585027029,0.0005848716249265436,False
S_CsI_Side_Segment_03_below_side_port_55132_z000,CsI_Side_Segment_03_below_side_port,55132,Cs-132,0.000542147789,0.0005421140215922405,False
S_CsI_Side_Segment_03_below_side_port_55132_z002,CsI_Side_Segment_03_below_side_port,55132,Cs-132,0.00108429558,0.0010842280451843563,False
S_CsI_Side_Segment_03_below_side_port_55132_z003,CsI_Side_Segment_03_below_side_port,55132,Cs-132,0.00108429558,0.0010842280451843563,False
S_CsI_Side_Segment_03_below_side_port_55132_z005,CsI_Side_Segment_03_below_side_port,55132,Cs-132,0.00216859115,0.0021684560803693353,False
S_CsI_Side_Segment_03_below_side_port_55132_z006,CsI_Side_Segment_03_below_side_port,55132,Cs-132,0.00108429558,0.0010842280451843563,False
S_CsI_Side_Segment_03_below_side_port_55132_z007,CsI_Side_Segment_03_below_side_port,55132,Cs-132,0.00162644337,0.0016263420677765346,False
S_CsI_Side_Segment_03_below_side_port_55132_z008,CsI_Side_Segment_03_below_side_port,55132,Cs-132,0.000542147789,0.0005421140215922405,False
S_CsI_Side_Segment_03_below_side_port_55132_z009,CsI_Side_Segment_03_below_side_port,55132,Cs-132,0.00108429558,0.0010842280451843563,False
S_CsI_Side_Segment_03_below_side_port_55134_z000,CsI_Side_Segment_03_below_side_port,55134,Cs-134,0.000185775888,0.00018575407922454912,False
S_CsI_Side_Segment_03_below_side_port_55134_z001,CsI_Side_Segment_03_below_side_port,55134,Cs-134,0.000789547523,0.000789454835704451,False
S_CsI_Side_Segment_03_below_side_port_55134_z002,CsI_Side_Segment_03_below_side_port,55134,Cs-134,0.00184847008,0.001848253082684921,False
S_CsI_Side_Segment_03_below_side_port_55134_z003,CsI_Side_Segment_03_below_side_port,55134,Cs-134,0.0026473064,0.0026469956249502943,False
S_CsI_Side_Segment_03_below_side_port_55134_z004,CsI_Side_Segment_03_below_side_port,55134,Cs-134,0.00339040995,0.003390011939848726,False
S_CsI_Side_Segment_03_below_side_port_55134_z005,CsI_Side_Segment_03_below_side_port,55134,Cs-134,0.00369694016,0.003696506165369842,False
S_CsI_Side_Segment_03_below_side_port_55134_z006,CsI_Side_Segment_03_below_side_port,55134,Cs-134,0.00313032371,0.0031299562321339815,False
S_CsI_Side_Segment_03_below_side_port_55134_z007,CsI_Side_Segment_03_below_side_port,55134,Cs-134,0.0023221986,0.0023219259903068637,False
S_CsI_Side_Segment_03_below_side_port_55134_z008,CsI_Side_Segment_03_below_side_port,55134,Cs-134,0.0014954959,0.0014953203393574324,False
S_CsI_Side_Segment_03_below_side_port_55134_z009,CsI_Side_Segment_03_below_side_port,55134,Cs-134,0.000650215607,0.0006501392762860392,False
S_CsI_Side_Segment_03_below_side_port_56131_z000,CsI_Side_Segment_03_below_side_port,56131,Ba-131,0.000404088235,0.0004036563398396591,False
S_CsI_Side_Segment_03_below_side_port_56131_z009,CsI_Side_Segment_03_below_side_port,56131,Ba-131,0.000404088235,0.0004036563398396591,False
S_CsI_Side_Segment_03_side_port_band_00_53125_z000,CsI_Side_Segment_03_side_port_band_00,53125,I-125,0.000108963323,0.00010897675315436627,False
S_CsI_Side_Segment_03_side_port_band_00_53125_z001,CsI_Side_Segment_03_side_port_band_00,53125,I-125,0.000108963323,0.00010897675315436627,False
S_CsI_Side_Segment_03_side_port_band_00_53125_z004,CsI_Side_Segment_03_side_port_band_00,53125,I-125,0.000108963323,0.00010897675315436627,False
S_CsI_Side_Segment_03_side_port_band_00_53125_z006,CsI_Side_Segment_03_side_port_band_00,53125,I-125,0.000217926647,0.0002179535073088558,False
S_CsI_Side_Segment_03_side_port_band_00_53125_z008,CsI_Side_Segment_03_side_port_band_00,53125,I-125,0.000108963323,0.00010897675315436627,False
S_CsI_Side_Segment_03_side_port_band_00_53125_z009,CsI_Side_Segment_03_side_port_band_00,53125,I-125,0.000108963323,0.00010897675315436627,False
S_CsI_Side_Segment_03_side_port_band_00_53131_z005,CsI_Side_Segment_03_side_port_band_00,53131,I-131,0.000495155907,0.0004950293692521269,False
S_CsI_Side_Segment_03_side_port_band_00_54127_z000,CsI_Side_Segment_03_side_port_band_00,54127,Xe-127,0.000337224353,0.00033768923010839985,False
