analysis_case_id,source_case_id,source_class,model_id,selection_id,flux_ph_cm2_s,duration_s,time_bin_id,day_mid,elapsed_stop_day,dt_s,dt_active_s,source_final_cps_noacc,background_final_cps_noacc,accidental_live_factor,source_final_cps,background_final_cps,cumulative_source_counts,cumulative_background_counts,counting_Z,template_proxy_Z,template_proxy_note
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,0,0.0,0.125,10800.0,10800.0,0.00035498423061374644,0.07808927455630235,0.9991915649390216,0.00035469724891562385,0.07802614444886467,3.8307302882887377,842.6823600477385,0.1319622233443616,0.1319622233443616,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,1,0.25,0.375,21600.0,21600.0,0.0003667018401090371,0.0775359434592065,0.9991956329271605,0.00036640687722330376,0.07747357609932637,11.745118836312098,2516.111603793188,0.23414908499369694,0.23414908499369694,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,2,0.5,0.625,21600.0,21600.0,0.0003764716600221396,0.07685407542144079,0.999202353579857,0.00037617136875023766,0.07679277304330748,19.870420401317233,4174.83550152863,0.3075299174620939,0.3075299174620939,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,3,0.75,0.875,21600.0,21600.0,0.0003837050151447385,0.07636893231736541,0.9992071267330086,0.0003834007856958197,0.07630838143250229,28.151877372346938,5823.096540470679,0.36891844289527415,0.36891844289527415,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,4,1.0,1.125,21600.0,21600.0,0.00038811502797891966,0.07609239392189916,0.999209800730977,0.0003878083397675139,0.07603226576784386,36.52853751132524,7465.393481056107,0.42277172423454934,0.42277172423454934,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,5,1.25,1.375,21600.0,21600.0,0.0003895932513583316,0.07602632222506987,0.9992103382319295,0.00038928560446263566,0.07596628714504172,44.937106567718175,9106.265283389008,0.47090679416349224,0.47090679416349224,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,6,1.5,1.625,21600.0,21600.0,0.00038811502797891966,0.07617191653340422,0.9992087139928202,0.0003878079179881037,0.07611164276171127,53.31375759626121,10750.27676704197,0.5141969193190528,0.5141969193190528,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,7,1.75,1.875,21600.0,21600.0,0.0003837050151447385,0.0765328048604704,0.9992048810757761,0.00038339992402587733,0.0764719521790019,61.59519595522016,12402.070934108411,0.5530950041512704,0.5530950041512704,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,8,2.0,2.125,21600.0,21600.0,0.00037647166002213945,0.07711264456838432,0.9991987946943498,0.0003761700289307028,0.07705086150842341,69.72046858012334,14066.369542690358,0.5878537404398724,0.5878537404398724,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,9,2.25,2.375,21600.0,21600.0,0.000366701840109037,0.07790721882563309,0.9991904934660921,0.0003664049925734727,0.07784415242295514,77.63481641971035,15747.80323502619,0.6186521698576009,0.6186521698576009,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,10,2.5,2.625,21600.0,21600.0,0.00035498423061374644,0.07889139735212618,0.999180234141527,0.000354693226661193,0.07882672487804968,85.29619011559211,17450.460492392063,0.6456931621082463,0.6456931621082463,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,11,2.75,2.875,21600.0,21600.0,0.00034230096034082246,0.08000354538552519,0.9991686529702037,0.0003420163894541467,0.07993703467569577,92.68374412780167,19177.10044138709,0.6692865509797923,0.6692865509797923,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,12,3.0,3.125,21600.0,21600.0,0.00033001146840861296,0.08113419687375145,0.9991568830053399,0.0003297332301311649,0.08106579125351909,99.80598189863484,20928.121532463105,0.6899084231164441,0.6899084231164441,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,13,3.25,3.375,21600.0,21600.0,0.00031968069758665134,0.08212982417203218,0.9991465150060428,0.00031940785490840336,0.08205972759954501,106.70519156465636,22700.611648613278,0.7082176897485096,0.7082176897485096,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,14,3.5,3.625,21600.0,21600.0,0.00031277877943679174,0.08282092600346502,0.99913930626461,0.00031250957270076755,0.08274964255129465,113.45539833499294,24488.00392772124,0.7250174706054383,0.7250174706054383,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,15,3.75,3.875,21600.0,21600.0,0.00031035205519668697,0.08307156638928027,0.9991366669686179,0.0003100841180160784,0.08299984796204776,120.15321528414023,26280.800643701474,0.7411670454720929,0.7411670454720929,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,16,4.0,4.125,21600.0,21600.0,0.00031277877943679174,0.08282930308067263,0.9991391423109731,0.0003125095214195491,0.0827579988382389,126.9034209468025,28068.373418607433,0.7574687261937356,0.7574687261937356,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,17,4.25,4.375,21600.0,21600.0,0.00031968069758665134,0.08214651600237513,0.9991461908467888,0.0003194077512809469,0.0820763785551079,133.80262837447094,29841.223195397764,0.7745622630399561,0.7745622630399561,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,18,4.5,4.625,21600.0,21600.0,0.00033001146840861296,0.08115924861214671,0.9991564032312291,0.0003297330718002061,0.08109078293226163,140.92486272535538,31592.784106734616,0.792854819744593,0.792854819744593,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,19,4.75,4.875,21600.0,21600.0,0.0003423009603408225,0.08003738767924345,0.9991680183031284,0.00034201617220699736,0.07997079803762891,148.31241204502652,33320.1533443474,0.8125011835819148,0.8125011835819148,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,20,5.0,5.125,21600.0,21600.0,0.00035498423061374644,0.07893514583767426,0.9991794364240104,0.0003546929434840541,0.07887037453213444,155.9737796242821,35023.75343424151,0.8334321564178183,0.8334321564178183,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,21,5.25,5.375,21600.0,21600.0,0.0003667018401090371,0.0779629296052361,0.9991895114407414,0.00036640463246296966,0.07789974154274477,163.88811968548222,36706.387851564796,0.8554145793673945,0.8554145793673945,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,22,5.5,5.625,21600.0,21600.0,0.0003764716600221396,0.07718350836950227,0.9991975908257154,0.0003761695757082797,0.07712157561428311,172.01338252078108,38372.21388483331,0.8781198767246645,0.8781198767246645,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,23,5.75,5.875,21600.0,21600.0,0.0003837050151447385,0.07662330960180704,0.9992033989174658,0.0003833993553143004,0.07656227139043088,180.29480859556998,40025.958946866616,0.9011816688177142,0.9011816688177142,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,24,6.0,6.125,21600.0,21600.0,0.00038811502797891966,0.07628803773430076,0.9992068751777254,0.0003878072043163318,0.07622753179793107,188.67144420880274,41672.47363370193,0.9242331330388559,0.9242331330388559,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,25,6.25,6.375,21600.0,21600.0,0.0003895932513583316,0.07617581367610808,0.9992080380119858,0.0003892847083124689,0.07611548532727055,197.07999390835207,43316.56811677097,0.9469248627115089,0.9469248627115089,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,26,6.5,6.625,21600.0,21600.0,0.00038811502797891966,0.07628525760435241,0.9992069009294215,0.00038780721431095206,0.07622475583744756,205.45662973746863,44963.022842859835,0.9689300146316413,0.9689300146316413,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,27,6.75,6.875,21600.0,21600.0,0.0003837050151447385,0.07661816361133386,0.9992034447384909,0.00038339937289605754,0.07655713300998208,213.73805619202346,46616.65691587545,0.9899455161055877,0.9899455161055877,same count selection; no profile likelihood gain claimed
