source_family,local_id,source_file,tes_energy_keV,init_energy_keV,theta_local_deg,phi_local_deg,theta_from_global_plus_z_deg,entry_class,entry_surface_proxy,entry_region_proxy,entry_phi_deg_local,xz_init_quadrant,first_recorded_volume,first_recorded_material,init_x_cm,init_y_cm,init_z_cm,dir_x,dir_y,dir_z,side_compton_class
eplus,230901,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,510.99886000000004,1376.161,102.67386840896744,225.02430623516867,70.5812215896139,side_wall,side,side_phi00_000deg,6.399687773593559,right_lower,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,46.13261,30.60791,-31.93325,-0.64275,-0.69017,0.33247,single
gamma,528434,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_gamma_fullsphere20_rep01_part12.inc1.id1.sim.gz,510.93292,1903.964,89.91167868136132,247.88859983944187,74.49926333419023,side_wall,side,side_phi03_135deg,113.34024143430025,right_lower,CsI_TopAnnulus_Segment_02,csi_active,4.42579,63.06536,-1.45905,-0.26507,-0.92645,0.26725,single
muminus,7838,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_muminus_fullsphere20_rep03_part01.inc1.id1.sim.gz,510.998862,1680.164,72.37259060454305,133.839068853114,47.08593537883963,side_wall,side,side_phi06_270deg,282.370754450458,right_lower,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,18.20161,-52.92219,-25.11215,-0.25264,0.68742,0.6809,single
muplus,4293,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_muplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,510.99899999999997,556.224,96.1309423110723,53.63663777724051,119.49636342189004,envelope_miss,miss_current_outer_envelope,phi05_225deg,,left_upper,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-38.13563,-30.77989,46.74763,0.34133,0.80067,-0.49237,keep
muplus,8447,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_muplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,510.998917,2149.973,95.14822022806845,316.02644699336196,124.76935930937069,side_wall,side,side_phi03_135deg,144.7973918446583,left_upper,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-35.07655,39.3334,31.24418,0.44337,-0.69152,-0.57027,single
muplus,9490,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_muplus_fullsphere20_rep02_part01.inc1.id1.sim.gz,510.998869,770.151,133.4752615256811,293.1522806688805,133.49317263857426,side_wall,side,side_phi03_135deg,153.92009874736576,left_upper,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-10.50368,51.04364,48.38613,-0.28477,-0.66723,-0.68827,single
muplus,4675,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_muplus_fullsphere20_rep04_part01.inc1.id1.sim.gz,510.99890500000004,3425.736,129.30967104626333,105.02245069165099,107.82737491411142,side_wall,side,side_phi07_315deg,316.0828061545361,right_lower,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,35.69302,-61.00087,-8.53631,-0.58977,0.74729,-0.30615,veto
muplus,4435,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_muplus_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.9989,14036.603,132.77386837935543,55.0014971537945,141.068830930633,envelope_miss,miss_current_outer_envelope,phi04_180deg,,left_upper,GeoOpt_S1_PlasticFullWrap_TopCap_5mm,geoopt_plastic_active,-2.21256,5.42137,87.38372,-0.1825,0.6013,-0.7779,keep
muplus,1383,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_muplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.99889999999994,615.955,132.53406683194623,74.64711503579512,128.02309839251555,top,top,top_phi00_000deg,338.2112579394134,right_upper,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,outer_mechanics,38.15046,-48.25701,27.6449,-0.34007,0.71058,-0.61598,single
muplus,2373,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_muplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.998943,1492.262,93.1698320438007,321.2606971523479,126.14284549402906,envelope_miss,miss_current_outer_envelope,phi03_135deg,,left_upper,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,outer_mechanics,-20.23382,28.34115,54.74951,0.5116,-0.62482,-0.5898,keep
muplus,1858,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_muplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,510.99892,358.74,154.99288996202966,74.07624541079662,136.28856141307722,side_wall,side,side_phi06_270deg,290.4213008870109,right_upper,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,38.72152,-48.27644,33.88336,-0.55881,0.40651,-0.72283,keep
n,121496,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz,510.998874,1.287,42.51561412171598,97.52269383790312,54.284277589641775,side_wall,side,side_phi07_315deg,315.2974099528881,left_lower,MuMetal_MagShield_Outer_Cylinder_2mm,outer_mechanics,-11.22642,-37.72194,-42.65044,0.45864,0.66997,0.58376,single
n,167319,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz,510.99888,374.36,116.26309240758793,228.8064171277889,83.98780833655101,side_wall,side,side_phi02_090deg,79.67702600673444,right_lower,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,outer_mechanics,30.07172,58.18795,-15.04729,-0.73052,-0.67481,0.10474,keep
n,457587,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz,510.99890000000005,39.166,94.91349513745675,217.4720190536553,60.0946591617142,side_wall,side,side_phi00_000deg,5.187944725103808,right_lower,CsI_TopAnnulus_Segment_07,csi_active,45.25001,24.76627,-35.08197,-0.6197,-0.60614,0.49857,single
n,506085,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz,510.9989002489,107.802,84.43267191249814,197.16009951463028,42.17970661680174,side_wall,side,side_phi00_000deg,348.94308467725074,right_lower,Shield_4K_Al_side_window_bottom_cap,window_or_side_port,33.74533,4.65292,-50.79446,-0.60384,-0.29365,0.74104,keep
n,620364,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz,510.999,0.58,100.82692292921789,229.9357574684037,71.68747995089876,top,top,top_phi00_000deg,354.38622311791244,right_lower,ColdPlate_CP_100mK_intercept,other,44.92282,38.38009,-20.03188,-0.57985,-0.7517,0.3142,single
n,737005,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz,510.99891,11.383,40.52044135448122,248.15826942073775,44.8911278219601,side_wall,side,side_phi01_045deg,27.115823725746274,left_lower,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-5.94772,28.8705,-50.22419,0.3666,-0.60308,0.70845,single
n,745151,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz,510.99894000000006,28883.468,110.42093411717266,231.88906561159394,80.66132811608922,top,top,top_phi01_045deg,57.311053531877164,right_lower,ColdPlate_CP_100mK_intercept,other,42.51448,45.20788,-6.18447,-0.65571,-0.73737,0.16227,keep
n,875954,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz,510.99892,3.694,113.66730235623831,73.63628075230802,117.7950841292676,side_wall,side,side_phi06_270deg,259.4408478366459,left_upper,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-8.55558,-64.66189,14.13652,-0.10139,0.87879,-0.46631,single
n,10145,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep02_part01.inc1.id1.sim.gz,510.998922,0.0,87.31738844976576,51.12357912764623,114.21922984194048,envelope_miss,miss_current_outer_envelope,phi05_225deg,,left_upper,G10_Support_Ring_60K_Top,g10_passive,-0.40666,-51.26889,47.87556,0.47642,0.77765,-0.41023,keep
n,272055,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep02_part01.inc1.id1.sim.gz,510.9988400000001,189.653,61.60652897045375,249.48510470611293,56.3414774722085,bottom,bottom,bottom_phi01_045deg,54.37108058656015,left_lower,CsI_Bottom_Quadrant_00,csi_active,-13.23673,39.65654,-41.03185,0.11825,-0.82391,0.55424,single
n,296032,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep02_part01.inc1.id1.sim.gz,510.99895999999995,0.036,158.41293526957568,272.21393422084907,131.8790232568053,top,top,top_phi06_270deg,271.5575088686222,right_upper,CsI_Side_Segment_06,csi_active,48.6144,4.35429,49.1759,-0.64746,-0.36764,-0.66756,single
n,804987,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep02_part01.inc1.id1.sim.gz,510.99889999999994,0.628,39.270265253327025,217.38675480226306,25.438078374624293,side_wall,side,side_phi00_000deg,21.302505243534544,right_lower,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,7.47393,22.86954,-52.85176,0.19179,-0.38434,0.90305,keep
n,305203,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz,510.9989,1.951,41.74493581837809,330.635765071102,83.26544226490921,side_wall,side,side_phi03_135deg,115.10192565233977,left_lower,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,outer_mechanics,-46.18475,32.94576,-10.1405,0.9379,-0.32649,0.11727,single
n,314403,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz,510.99887,0.0,116.15145741101729,208.6021545170244,75.78215435651266,top,top,top_phi03_135deg,146.44598412245435,right_upper,Shield_60K_Al_side_window_side_wall_above_side_port,window_or_side_port,52.75632,39.55554,0.1627,-0.86892,-0.42972,0.24561,keep
n,457664,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz,510.9989,0.157,62.82075422296453,274.6468244330574,74.21494005671094,side_wall,side,side_phi02_090deg,78.1365263770651,left_lower,CsI_Side_Segment_01,csi_active,-12.73835,53.55512,-17.83233,0.37395,-0.88666,0.27203,single
n,556865,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz,510.99885000000006,116.244,27.211944245725736,105.34081121709046,44.40677442684192,envelope_miss,miss_current_outer_envelope,phi06_270deg,,left_lower,ColdPlate_4K,other,-7.26214,-53.16297,-37.74259,0.5433,0.44099,0.71439,single
n,681084,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz,510.9989,56.234,64.66786917942218,308.6374831973313,95.53825599945012,side_wall,side,side_phi02_090deg,88.24888444849398,left_lower,CsI_Side_Segment_01,csi_active,-30.5931,51.44161,-5.17106,0.7016,-0.706,-0.09651,single
n,714779,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz,510.99894,18.446,79.18004950161291,252.51386023335692,70.03590887471488,side_wall,side,side_phi02_090deg,103.44427275403041,left_lower,Cu_50mK_StillLike_Can_bottom_cap_2mm,other,-13.72853,57.32434,-18.00477,-0.07595,-0.93683,0.34143,single
n,191496,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,510.9989268,1.635,127.44866413148209,202.8158985943407,84.98075712404919,top,top,top_phi06_270deg,257.9321438905076,right_upper,G10_Support_Ring_Still_4K,g10_passive,64.70867,8.72619,1.49153,-0.9474,-0.30785,0.08749,keep
n,192808,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,510.9989,0.749,107.62771647001306,180.16472454712775,62.6278961625118,side_wall,side,side_phi02_090deg,73.86413395870403,right_lower,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,53.30601,26.95113,-31.56293,-0.88804,-0.00274,0.45977,single
n,264586,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,510.998868,0.0,148.32191200552896,104.18382414954556,120.71492681970635,top,top,top_phi00_000deg,337.97781534027365,right_upper,G10_Support_Ring_4K_60K,g10_passive,47.79147,-30.74047,32.58918,-0.69275,0.50914,-0.51077,single
n,299408,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,510.9989,2.206,62.75962694182918,104.56779157595079,61.19761297728467,bottom,bottom,bottom_phi03_135deg,122.07795821315925,left_lower,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,outer_mechanics,-33.86019,-37.6643,-39.5984,0.16553,0.86051,0.48179,single
n,533867,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,510.99889999999994,0.0,76.83433565183184,312.0736220151578,107.4763205707439,envelope_miss,miss_current_outer_envelope,phi03_135deg,,left_upper,ColdPlate_Still_0p7K,other,-27.19056,46.08781,27.69979,0.62242,-0.72277,-0.30031,single
n,752100,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,510.99889,0.098,36.87781585013144,325.63720360723585,77.56448497264489,bottom,bottom,bottom_phi04_180deg,178.76050191684172,left_lower,CsI_Bottom_Quadrant_02,csi_active,-53.56949,9.87636,-11.65711,0.91591,-0.33872,0.21534,single
n,773525,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,510.99892099999994,3.332,45.04369550249382,345.64972191805947,89.14912888705425,side_wall,side,side_phi03_135deg,117.44863143832995,left_upper,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-50.76374,32.4332,9.84538,0.98439,-0.17539,0.01485,keep
n,912165,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,510.99886000000004,10045.786,68.73673126892547,45.890366959777204,101.66739409756035,envelope_miss,miss_current_outer_envelope,phi05_225deg,,left_upper,Plate_300K_Top_Service_Lid,other,-23.16021,-50.44049,36.51343,0.7151,0.66913,-0.20223,single
n,259704,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.9989,550.368,56.182050164927446,22.93904230328651,98.48032612160554,bottom,bottom,bottom_phi04_180deg,194.91000982516638,left_lower,CsI_Bottom_Quadrant_01,csi_active,-57.11014,-14.0233,-9.81684,0.93456,0.32381,-0.14747,single
n,365643,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.99898999999994,0.617,98.37450803815474,274.21560334059393,98.88258500638509,side_wall,side,side_phi02_090deg,95.30741933293504,left_upper,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,outer_mechanics,-1.21883,60.89165,5.88242,-0.05156,-0.98666,-0.15441,keep
n,545609,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.99895000000004,0.167,136.34531039044083,80.37422688865998,126.3859383301482,side_wall,side,side_phi05_225deg,211.5622081301798,right_upper,CsI_Side_Segment_04_rectcut_window_band,csi_active,4.19544,-51.56951,46.6816,-0.42998,0.68059,-0.59322,single
n,591731,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.998882,332.481,123.55771632707572,133.05090540015803,89.3479563494057,side_wall,side,side_phi07_315deg,302.8280268231445,right_lower,ActiveShield_Flex_Kapton_detector_bay_above_side_port,passive_shield_or_collimator,42.08502,-49.23079,-13.37221,-0.79312,0.60895,0.01138,keep
n,610192,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.9988701,41.776,100.39084391916282,222.15726161922802,67.16674918396774,side_wall,side,side_phi00_000deg,347.82801655360464,right_lower,CsI_Side_Segment_07,csi_active,45.39339,24.5078,-40.646,-0.64312,-0.66016,0.38805,single
n,736476,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.99895000000004,1.191,81.86950959132291,235.85777531950575,60.470032026880844,side_wall,side,side_phi01_045deg,65.53800411845565,right_lower,CsI_Side_Segment_01,csi_active,19.631,51.84134,-22.06943,-0.29287,-0.81933,0.49288,keep
n,795568,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.99891,1.873,106.18223440527117,234.73733254635377,78.75580578971194,envelope_miss,miss_current_outer_envelope,phi01_045deg,,right_upper,ColdPlate_4K,other,50.46184,42.38474,6.12922,-0.58912,-0.78416,0.19499,single
n,813973,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.99890000000005,2775.03,122.57366358043376,123.26475602695739,93.08686773219667,top,top,top_phi07_315deg,297.3981703611101,right_lower,Nb_MagShield_Inner_Cylinder_2mm,passive_shield_or_collimator,40.38741,-49.52939,-1.04494,-0.70754,0.70462,-0.05385,single
n,841723,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.99892,0.235,41.674246623735115,307.468439272407,75.9859585185071,bottom,bottom,bottom_phi05_225deg,224.279731034039,left_lower,CsI_Side_Segment_04_below_side_port,csi_active,-60.39616,4.81298,-14.63702,0.81417,-0.52772,0.24216,single
n,894429,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,510.99890544929997,0.0,21.243989008317154,35.17207574401585,63.280651485735554,bottom,bottom,bottom_phi00_000deg,338.1896392431825,left_lower,CsI_Bottom_Quadrant_03,csi_active,-43.49247,-7.59978,-32.74428,0.86849,0.20872,0.44962,keep
n,79531,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.99899999999997,117.053,122.19194535624105,227.41267496329,88.38231961152538,side_wall,side,side_phi00_000deg,351.67980954381227,right_lower,CsI_Side_Segment_07,csi_active,55.8023,30.44984,-28.06734,-0.78166,-0.62306,0.02823,single
n,118972,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.99898,0.555,73.25124663603061,8.459563009049056,117.77313578055069,envelope_miss,miss_current_outer_envelope,phi04_180deg,,left_upper,DR_MXC_Sinter_HEX_AgProxy,other,-36.17446,-0.44933,56.88719,0.87351,0.14087,-0.46597,keep
n,158363,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.99889999999994,23.704,93.18605360377003,197.65821427932235,50.69498339124741,top,top,top_phi00_000deg,340.27971079728565,right_lower,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,outer_mechanics,50.64849,3.60773,-36.61864,-0.71205,-0.30287,0.63345,keep
n,164833,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.99892,0.056,34.73151750169648,265.04447500134813,51.98103801064732,bottom,bottom,bottom_phi03_135deg,139.71993266163116,left_lower,Still_Shield_Al_side_window_bottom_cap,window_or_side_port,-42.7525,28.69194,-24.57957,0.54632,-0.5676,0.61592,keep
n,180531,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.998864,0.0,70.98890478369107,342.7573450288039,114.08877533491264,side_wall,side,side_phi03_135deg,118.13716350681467,left_upper,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-47.35727,34.70804,17.29504,0.86883,-0.28025,-0.40815,keep
n,251935,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.998876,27.819,27.44572460175091,272.2262118619291,52.058224084369556,bottom,bottom,bottom_phi06_270deg,280.69158327427124,left_lower,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,geoopt_plastic_active,-42.45693,-5.64216,-48.4389,0.64018,-0.46056,0.61486,single
n,399655,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.9988900000001,1.168,85.47877604619771,210.9386907481106,48.673356955090384,side_wall,side,side_phi00_000deg,356.9822164881973,right_lower,GeoOpt_S1_PlasticFullWrap_BottomCap_5mm,geoopt_plastic_active,22.2071,16.26036,-59.02429,-0.54887,-0.51252,0.66035,keep
n,634987,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,510.998891,1.031,88.26330086952977,122.24706565185517,66.51253531636789,envelope_miss,miss_current_outer_envelope,phi07_315deg,,right_lower,NbTi_Bundle_Still_4K,other,31.81048,-52.00385,-11.36772,-0.35569,0.84537,0.39855,single
n,107826,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.998895,26.445,79.44027242584282,104.61219869718907,72.24488935327501,side_wall,side,side_phi05_225deg,229.12441150303826,left_lower,CsI_Bottom_Quadrant_02,csi_active,-19.27162,-60.24986,-7.88637,-0.04578,0.95127,0.30495,single
n,243793,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.9989,12.063,131.82374384621053,187.39931446115122,87.0755118144922,top,top,top_phi03_135deg,132.2577960940133,right_upper,CsI_Side_Segment_03_above_side_port,csi_active,63.26945,19.53351,10.48338,-0.99408,-0.09597,0.05102,single
n,252059,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.9989,27.357,24.354358592059025,31.856241452223262,66.63989154972795,bottom,bottom,bottom_phi02_090deg,81.12782271185945,left_lower,Passive_W_Bottom_Plate_detector_bay,other,-47.5411,4.77911,-32.4217,0.89186,0.21765,0.39651,single
n,329030,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.99887,0.525,108.81865361611032,237.51574796442316,82.45126091526367,top,top,top_phi03_135deg,125.56885907972746,right_upper,Shield_60K_Al_side_window_side_wall_above_side_port,window_or_side_port,34.65676,52.5204,1.89734,-0.58756,-0.79845,0.13137,keep
n,361381,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.99890999999997,15.082,43.17502546396819,127.05009431383442,36.17874280920832,bottom,bottom,bottom_phi07_315deg,307.9359907762586,left_lower,CsI_Side_Segment_06,csi_active,-10.00281,-31.59404,-44.44335,0.22416,0.54609,0.80718,single
n,602847,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.99890000000005,0.015,78.06961578343555,275.54458723840514,85.44993608497377,side_wall,side,side_phi02_090deg,83.24870574518162,left_lower,ActiveShield_Flex_Kapton_detector_bay_below_side_port,passive_shield_or_collimator,-12.95444,56.31798,-13.66505,0.21302,-0.97382,0.07933,single
n,668801,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.998915,0.021,115.23156689627821,125.55181952402098,85.95788338114713,side_wall,side,side_phi07_315deg,322.36361749152917,right_lower,CsI_Bottom_Quadrant_03,csi_active,35.67774,-49.81339,-28.69434,-0.67334,0.73597,0.07049,keep
n,928441,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,510.998873,0.0,89.21278314619052,319.6134149452179,121.92646004559047,envelope_miss,miss_current_outer_envelope,phi03_135deg,,left_upper,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,outer_mechanics,-11.0468,45.83202,45.69039,0.54826,-0.64788,-0.52883,single
n,137864,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,510.998912394,51.949,48.17061110956641,69.79929905924571,73.16359724153021,side_wall,side,side_phi05_225deg,230.80657648428104,left_lower,CsI_Side_Segment_05,csi_active,-40.6185,-39.04288,-6.61988,0.65352,0.6993,0.28964,keep
n,357387,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,510.99891,0.001,105.29566988971007,187.76533244593165,60.70740909212368,top,top,top_phi02_090deg,77.56306276795665,right_lower,ColdPlate_CP_100mK_intercept,other,55.04151,20.47059,-23.59173,-0.86234,-0.13033,0.48927,single
