selection_id,time_bin_id,time_mid_s,day_mid,dt_s,prompt_scale_to_day15,delayed_activity_scale_to_day15,science_atm_scale_to_day15,T_atm_511,prompt_event_rate_hz,delayed_event_rate_hz,prompt_raw_cps,delayed_raw_cps,background_raw_cps,science_raw_cps_at_ref_flux,prompt_active_cps,delayed_active_cps,background_active_cps,science_active_cps_at_ref_flux,prompt_final_cps,delayed_final_cps,background_final_cps,science_final_cps_at_ref_flux,claim_level
broad_480_550,0,0.0,0.0,10800.0,0.9995980883233027,0.43878607597241087,1.0,0.7390423888027,621.9597982879492,3.2224786044864393,0.1939975733252061,0.0036073223602095285,0.19760489568541562,0.001212334003100615,0.08340393967661924,0.0027442206912023405,0.08614816036782158,0.001212334003100615,0.06984076697674557,0.0024233239168278773,0.07226409089357345,0.0011881096716809328,V3P5_L1_RATE_FOLD_BGO_SAMPLE_FULLSTAT_V2_EXACTPOS_NO_NEW_TRANSPORT
broad_480_550,1,21600.0,0.25,21600.0,0.987358392119787,0.5279634671414787,1.033008816969226,0.7634373037471879,614.3441384835037,3.877404206693351,0.19162214725201038,0.004340462299703773,0.19596260955171416,0.0012523517143145323,0.08238269034076819,0.0033019467801427473,0.08568463712091093,0.0012523517143145323,0.06898559350212463,0.0029158320356905756,0.0719014255378152,0.001227327766372816,V3P5_L1_RATE_FOLD_BGO_SAMPLE_FULLSTAT_V2_EXACTPOS_NO_NEW_TRANSPORT
broad_480_550,2,43200.0,0.5,21600.0,0.9775859608713237,0.6080869631750578,1.0605306589851686,0.7837771116149006,608.263635290193,4.4658373084335645,0.18972555704256996,0.004999168887371935,0.1947247259299419,0.0012857173792184227,0.08156730336087918,0.0038030487241357044,0.08537035208501488,0.0012857173792184227,0.06830280498782783,0.0033583373813940347,0.07166114236922186,0.001260026733054432,V3P5_L1_RATE_FOLD_BGO_SAMPLE_FULLSTAT_V2_EXACTPOS_NO_NEW_TRANSPORT
broad_480_550,3,64800.0,0.75,21600.0,0.9706063435772849,0.667691415123023,1.0809072123607733,0.7988362482971733,603.9208485091488,4.903576976240468,0.1883709838059871,0.005489185512907354,0.19386016931889447,0.0013104205677416628,0.08098494172317904,0.004175822107978601,0.08516076383115764,0.0013104205677416628,0.06781514716743575,0.0036875203292230443,0.07150266749665879,0.0012842363131955106,V3P5_L1_RATE_FOLD_BGO_SAMPLE_FULLSTAT_V2_EXACTPOS_NO_NEW_TRANSPORT
broad_480_550,4,86400.0,1.0,21600.0,0.9664823980807905,0.7136497152601706,1.093330335569814,0.808017462949973,601.3548889108741,5.241098258250877,0.18757062671428107,0.00586701519529768,0.19343764190957874,0.0013254815424326915,0.08064085012732952,0.00446325082341664,0.08510410095074616,0.0013254815424326915,0.06752701184604015,0.0039413384287429265,0.07146835027478309,0.0012989963460326558,V3P5_L1_RATE_FOLD_BGO_SAMPLE_FULLSTAT_V2_EXACTPOS_NO_NEW_TRANSPORT
broad_480_550,5,108000.0,1.25,21600.0,0.9651818096122368,0.7499915392763183,1.0974945300661616,0.8110949791979928,600.5456499267199,5.507995401877218,0.18731821425997416,0.006165786468049945,0.1934840007280241,0.001330529937016138,0.08053233231057648,0.00469053694501959,0.08522286925559606,0.001330529937016138,0.06743614122791275,0.00414204673773908,0.07157818796565182,0.001303943865788527,V3P5_L1_RATE_FOLD_BGO_SAMPLE_FULLSTAT_V2_EXACTPOS_NO_NEW_TRANSPORT
broad_480_550,6,129600.0,1.5,21600.0,0.9666800367242471,0.7796551210502348,1.093330335569814,0.808017462949973,601.4778616258624,5.725847022138956,0.1876089835475661,0.00640965496724927,0.19401863851481538,0.0013254815424326915,0.08065734059653827,0.004876056539502511,0.08553339713604079,0.0013254815424326915,0.06754082063039507,0.004305872508673596,0.07184669313906866,0.0012989963460326558,V3P5_L1_RATE_FOLD_BGO_SAMPLE_FULLSTAT_V2_EXACTPOS_NO_NEW_TRANSPORT
broad_480_550,7,151200.0,1.75,21600.0,0.9709942780162459,0.8048432754774326,1.0809072123607733,0.7988362482971733,604.162225146643,5.910830760623057,0.1884462724051219,0.006616730345555837,0.19506300275067776,0.0013104205677416628,0.08101730999291018,0.005033586275146771,0.08605089626805695,0.0013104205677416628,0.06784225169981754,0.0044449814284562295,0.07228723312827377,0.0012842363131955106,V3P5_L1_RATE_FOLD_BGO_SAMPLE_FULLSTAT_V2_EXACTPOS_NO_NEW_TRANSPORT
broad_480_550,8,172800.0,2.0,21600.0,0.9781496956660047,0.8272132844678222,1.0605306589851682,0.7837771116149004,608.6143966444647,6.0751178228183305,0.18983496419674986,0.006800637351835121,0.19663560154858498,0.0012857173792184223,0.08161433996825011,0.005173490991580092,0.0867878309598302,0.0012857173792184223,0.06834219248855629,0.004568526319177589,0.07291071880773388,0.0012600267330544314,V3P5_L1_RATE_FOLD_BGO_SAMPLE_FULLSTAT_V2_EXACTPOS_NO_NEW_TRANSPORT
broad_480_550,9,194400.0,2.25,21600.0,0.9880765706559972,0.8479724855572621,1.0330088169692258,0.7634373037471877,614.7909962583772,6.22757498821197,0.19176152816406544,0.006971301678646465,0.1987328298427119,0.001252351714314532,0.08244261334383393,0.0053033215224058995,0.08774593486623983,0.001252351714314532,0.0690357718091673,0.004683175054060056,0.07371894686322736,0.0012273277663728155,V3P5_L1_RATE_FOLD_BGO_SAMPLE_FULLSTAT_V2_EXACTPOS_NO_NEW_TRANSPORT
