job_name,particle,mode,events,rep,part,seed,source,temp_source,sim_path,dat_path,log
Background_gamma_fullsphere20_rep01_part01,gamma,instant,5000,1,1,1007922,/home/ubuntu/TES_511_Balloon/config/megalib_sources_fullsphere20_v3p5_centerfinger_tilt45/Background_gamma_fullsphere20.source,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/job_sources/Background_gamma_fullsphere20_rep01_part01.source,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/Background_gamma_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/Background_gamma_fullsphere20_rep01_part01.dat.inc1.dat,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/logs/Background_gamma_fullsphere20_rep01_part01.log
Background_gamma_fullsphere20_rep01_part02,gamma,instant,5000,1,2,1015841,/home/ubuntu/TES_511_Balloon/config/megalib_sources_fullsphere20_v3p5_centerfinger_tilt45/Background_gamma_fullsphere20.source,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/job_sources/Background_gamma_fullsphere20_rep01_part02.source,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/Background_gamma_fullsphere20_rep01_part02.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/Background_gamma_fullsphere20_rep01_part02.dat.inc1.dat,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/logs/Background_gamma_fullsphere20_rep01_part02.log
Background_alpha_fullsphere20_rep01_part01,alpha,instant,24,1,1,1023760,/home/ubuntu/TES_511_Balloon/config/megalib_sources_fullsphere20_v3p5_centerfinger_tilt45/Background_alpha_fullsphere20.source,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/job_sources/Background_alpha_fullsphere20_rep01_part01.source,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/Background_alpha_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/Background_alpha_fullsphere20_rep01_part01.dat.inc1.dat,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/logs/Background_alpha_fullsphere20_rep01_part01.log
Background_eminus_fullsphere20_rep01_part01,eminus,instant,415,1,1,1031679,/home/ubuntu/TES_511_Balloon/config/megalib_sources_fullsphere20_v3p5_centerfinger_tilt45/Background_eminus_fullsphere20.source,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/job_sources/Background_eminus_fullsphere20_rep01_part01.source,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/Background_eminus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/Background_eminus_fullsphere20_rep01_part01.dat.inc1.dat,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/logs/Background_eminus_fullsphere20_rep01_part01.log
Background_eplus_fullsphere20_rep01_part01,eplus,instant,244,1,1,1039598,/home/ubuntu/TES_511_Balloon/config/megalib_sources_fullsphere20_v3p5_centerfinger_tilt45/Background_eplus_fullsphere20.source,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/job_sources/Background_eplus_fullsphere20_rep01_part01.source,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/Background_eplus_fullsphere20_rep01_part01.dat.inc1.dat,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/logs/Background_eplus_fullsphere20_rep01_part01.log
Background_muminus_fullsphere20_rep01_part01,muminus,instant,10,1,1,1047517,/home/ubuntu/TES_511_Balloon/config/megalib_sources_fullsphere20_v3p5_centerfinger_tilt45/Background_muminus_fullsphere20.source,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/job_sources/Background_muminus_fullsphere20_rep01_part01.source,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/Background_muminus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/Background_muminus_fullsphere20_rep01_part01.dat.inc1.dat,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/logs/Background_muminus_fullsphere20_rep01_part01.log
Background_muplus_fullsphere20_rep01_part01,muplus,instant,12,1,1,1055436,/home/ubuntu/TES_511_Balloon/config/megalib_sources_fullsphere20_v3p5_centerfinger_tilt45/Background_muplus_fullsphere20.source,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/job_sources/Background_muplus_fullsphere20_rep01_part01.source,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/Background_muplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/Background_muplus_fullsphere20_rep01_part01.dat.inc1.dat,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/logs/Background_muplus_fullsphere20_rep01_part01.log
Background_n_fullsphere20_rep01_part01,n,instant,963,1,1,1063355,/home/ubuntu/TES_511_Balloon/config/megalib_sources_fullsphere20_v3p5_centerfinger_tilt45/Background_n_fullsphere20.source,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/job_sources/Background_n_fullsphere20_rep01_part01.source,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/Background_n_fullsphere20_rep01_part01.dat.inc1.dat,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/logs/Background_n_fullsphere20_rep01_part01.log
Background_p_fullsphere20_rep01_part01,p,instant,234,1,1,1071274,/home/ubuntu/TES_511_Balloon/config/megalib_sources_fullsphere20_v3p5_centerfinger_tilt45/Background_p_fullsphere20.source,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/job_sources/Background_p_fullsphere20_rep01_part01.source,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/Background_p_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/Background_p_fullsphere20_rep01_part01.dat.inc1.dat,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_lowstat10k/logs/Background_p_fullsphere20_rep01_part01.log
