case_id,time_bin_id,day_mid,elapsed_stop_day,dt_s,T_atm_vertical,T_atm_slant,science_scale_to_day15,accidental_live_factor,source_cps,background_cps,cumulative_source_counts,cumulative_background_counts,counting_Z
w2_hard_window,16,4.0,4.125,21600.0,0.6511747745022454,0.5451657636924687,0.8360998830193915,0.9991391423109731,0.0008705545705339943,0.06594586367235612,373.86606413693545,22367.244065276336,2.499826154973208
w2_hard_window,17,4.25,4.375,21600.0,0.6655438918795834,0.5622559937833749,0.8623105153287266,0.9991461908467888,0.0008978516459549266,0.0654024830328895,393.2596596895619,23779.93769878675,2.5501988338843655
w2_hard_window,18,4.5,4.625,21600.0,0.6870515445807625,0.58812289446444,0.9019815916762737,0.9991564032312291,0.0009391674110821503,0.06461688217280981,413.54567576893635,25175.662353719443,2.6063517748515053
w2_hard_window,19,4.75,4.875,21600.0,0.7126370627291283,0.6193334023908919,0.9498479541006805,0.9991680183031284,0.0009890186477956218,0.06372421506863533,434.9084785613218,26552.105399201966,2.668998886901616
w2_hard_window,20,5.0,5.125,21600.0,0.7390423888027,0.6520342542373311,1.0,0.9991794364240104,0.001041250808261924,0.06284717016642054,457.39949601977935,27909.60427479665,2.7379079471905787
w2_hard_window,21,5.25,5.375,21600.0,0.7634373037471879,0.6826789626589138,1.0469986173616401,0.9991895114407414,0.0010901991492610385,0.062073588331145776,480.9477976438178,29250.393782749397,2.812108556112793
w2_hard_window,22,5.5,5.625,21600.0,0.7837771116149006,0.7085421765182374,1.0866640393716773,0.9991975908257154,0.0011315103676949156,0.06145341164509022,505.38842158602796,30577.787474283345,2.8901624825454997
w2_hard_window,23,5.75,5.875,21600.0,0.7988362482971733,0.7278710495576816,1.116307992758839,0.9992033989174658,0.001162384475565697,0.061007667332984704,530.495926258247,31895.553088675813,2.9704140095077802
w2_hard_window,24,6.0,6.125,21600.0,0.808017462949973,0.7397298852634182,1.134495435563677,0.9992068751777254,0.0011813267291121792,0.06074089343778004,556.01258360707,33207.556386931865,3.0511682829581726
w2_hard_window,25,6.25,6.375,21600.0,0.8110949791979928,0.7437174703023954,1.1406110422408775,0.9992080380119858,0.0011876961665664542,0.06065159302059076,581.6668208049055,34517.63079617663,3.1307890202619
w2_hard_window,26,6.5,6.625,21600.0,0.808017462949973,0.7397298852634182,1.134495435563677,0.9992069009294215,0.001181326759557493,0.0607386652902697,607.1834788113473,35829.58596644645,3.2077391987004087
w2_hard_window,27,6.75,6.875,21600.0,0.7988362482971731,0.7278710495576813,1.1163079927588386,0.9992034447384909,0.001162384528869807,0.061003533476274,632.2909846349352,37147.26228953397,3.2806022879247556
w2_hard_window,28,7.0,7.125,21600.0,0.7837771116149006,0.7085421765182374,1.0866640393716773,0.9991976448396175,0.0011315104288612864,0.061448044251256294,656.731609898339,38474.5400453611,3.3481214404210244
w2_hard_window,29,7.25,7.375,21600.0,0.7634373037471877,0.6826789626589136,1.04699861736164,0.9991895547518219,0.0010901991965170418,0.06206805366054333,680.2799125431071,39815.21000442884,3.409283697932614
