cut_id,time_bin_id,day_mid,elapsed_stop_day,dt_s,prompt_scale_to_day15,delayed_activity_scale_to_day15,science_atm_scale_to_day15,accidental_live_factor,source_cps,background_cps,cumulative_source_counts,cumulative_background_counts,counting_Z
spot_r50,26,6.5,6.625,21600.0,0.9661402051286938,0.9504936995121578,1.093330335569814,0.9992594878937073,0.0005803230426947412,0.009941522946021072,307.44978909868195,5852.733433333468,4.018785506202329
spot_r50,27,6.75,6.875,21600.0,0.9703672420821688,0.9544819451372658,1.0809072123607733,0.9992562521794164,0.000573727180846037,0.009984728512997906,319.84229620495637,6068.403569214223,4.105808288523084
spot_r50,28,7.0,7.125,21600.0,0.9774624688016657,0.961156956113146,1.0605306589851686,0.9992508212817726,0.0005629085931748685,0.010057220531091706,332.00112181753354,6285.639532685805,4.187596376859212
spot_r50,29,7.25,7.375,21600.0,0.9873583921197872,0.9704785294176536,1.0330088169692258,0.9992432464933576,0.0005482963901215534,0.010158343763355065,343.8443238441591,6505.059757974274,4.263204976401422
spot_r50,30,7.5,7.625,21600.0,0.9997243578041646,0.9821686906537082,1.0,0.9992337803765037,0.0005307710708237671,0.010284768876420956,355.30897897395243,6727.210765704967,4.3320021689288355
spot_r50,31,7.75,7.875,21600.0,1.0137670880142324,0.995530903837188,0.9642708909886071,0.999223029301762,0.0005118015866785585,0.010428465375699341,366.3638932462093,6952.465617820073,4.39382990693304
spot_r50,32,8.0,8.125,21600.0,1.0280858399610087,1.0093143068209518,0.9296510660150816,0.9992120642751979,0.0004934211681676732,0.010575223312936716,377.02179047863103,7180.890441379506,4.449152594431369
spot_r50,33,8.25,8.375,21600.0,1.0407199502818862,1.021746741549139,0.9005490103995393,0.9992023847207046,0.00047797034440790923,0.010705122094961248,387.3459499178419,7412.121078630669,4.499121969149039
spot_r50,34,8.5,8.625,21600.0,1.0495061053960668,1.0308448847708733,0.8811061237734871,0.9991956454687329,0.0004676477927630169,0.010796141277225545,397.44714224152307,7645.317730218741,4.545499446207922
spot_r50,35,8.75,8.875,21600.0,1.0527088266232107,1.034975299601232,0.8742699771764703,0.9991931747785532,0.00046401835501799153,0.010830552091238267,407.4699387099117,7879.257655389488,4.590425281950485
spot_r50,36,9.0,9.125,21600.0,1.0496559769276872,1.0334330155605655,0.8811061237734871,0.9991954883218801,0.000467647719214479,0.010801378943608475,417.5711294449444,8112.567440571431,4.6360840846244935
spot_r50,37,9.25,9.375,21600.0,1.0410100687982264,1.0267077729579352,0.9005490103995397,0.999202081366889,0.00047797019929803996,0.010715186910844061,427.8952857497821,8344.015477845662,4.6843566281647595
spot_r50,38,9.5,9.625,21600.0,1.0284984848477248,1.016270568555013,0.9296510660150821,0.9992116345348867,0.0004934209559574991,0.010589387588461733,438.55317839846407,8572.746249756436,4.7365516604269775
spot_r50,39,9.75,9.875,21600.0,1.0142787846779275,1.0040244425669134,0.9642708909886073,0.9992224986982945,0.000511801314903701,0.010445829211255215,449.608086800384,8798.376160719548,4.7932805749593115
spot_r50,40,10.0,10.125,21600.0,1.0003081648222838,0.9917416020869296,1.0,0.9992331770307201,0.0005307707503397183,0.010304401903329322,461.0727350077219,9020.951241831463,4.854486232526075
spot_r50,41,10.25,10.375,21600.0,0.9879856499598924,0.9807297365319785,1.033008816969226,0.9992425988292618,0.0005482960347407322,0.01017938651144641,472.91592935812173,9240.825990478705,4.919585882406761
spot_r50,42,10.5,10.625,21600.0,0.9781040064245028,0.9717698040390157,1.0605306589851686,0.9992501566438222,0.0005629082187639542,0.01007893685176136,485.07474688342313,9458.53102647675,4.987659754401038
spot_r50,43,10.75,10.875,21600.0,0.9709942780162459,0.9652290101945996,1.0809072123607733,0.9992555960736101,0.0005737268041401283,0.010006520810242293,497.4672458528499,9674.671875977983,5.057622016401315
spot_r50,44,11.0,11.125,21600.0,0.9667251637352755,0.9612295960204192,1.093330335569814,0.9992588635003617,0.0005803226800763717,0.009962928478658891,510.0022157424995,9889.871131117015,5.128339246513316
spot_r50,45,11.25,11.375,21600.0,0.9652705221271379,0.959795605451288,1.0974945300661616,0.9992599780688428,0.0005825336192848442,0.00994796700826317,522.5849419190522,10104.7472184955,5.198692916992513
spot_r50,46,11.5,11.625,21600.0,0.966612210933815,0.960946136223366,1.093330335569814,0.9992589530313394,0.0005803227320717643,0.009961506012994743,535.1199129318023,10319.915748376186,5.267603000983209
spot_r50,47,11.75,11.875,21600.0,0.970773873295277,0.9647288437447927,1.0809072123607733,0.9992557698565101,0.0005737269039183113,0.010003825375522808,547.5124140564378,10535.99837648748,5.334038218694313
spot_r50,48,12.0,12.125,21600.0,0.9777869738927284,0.9711931197802558,1.0605306589851686,0.9992504041378314,0.00056290835818491,0.010075275997245312,559.6712345932319,10753.624338027978,5.397038990123411
spot_r50,49,12.25,12.375,21600.0,0.9875878323777326,0.9803005949270727,1.0330088169692258,0.999242904279228,0.0005482962023446807,0.010175238958919447,571.514432563877,10973.409499540638,5.455774468035061
spot_r50,50,12.5,12.625,21600.0,0.9998500570813005,0.9917758639490236,1.0,0.9992335196046275,0.0005307709323074652,0.010300426317714727,582.9790847017182,11195.898708003277,5.509643434793594
spot_r50,51,12.75,12.875,21600.0,1.0137851103256195,1.004925661740596,0.9642708909886071,0.9992228528762916,0.0005118014963135119,0.01044285423395183,594.03399702209,11421.464359456637,5.558407800651559
spot_r50,52,13.0,13.125,21600.0,1.027997573109603,1.0185031473601391,0.9296510660150816,0.9992119710420774,0.0004934211221282018,0.010588365679372923,604.6918932600591,11650.173058131091,5.602320596531291
spot_r50,53,13.25,13.375,21600.0,1.0405327221713658,1.0307409301565242,0.9005490103995393,0.9992023689935836,0.0004779703368848113,0.01071709951966806,615.0160525367711,11881.66240775592,5.6421918219630145
spot_r50,54,13.5,13.625,21600.0,1.049233510021882,1.039660918511176,0.8811061237734871,0.9991956967773454,0.00046764781677669187,0.010807098322623693,625.1172453791477,12115.095731524592,5.679342432980053
spot_r50,55,13.75,13.875,21600.0,1.0523702793945824,1.0436346634291538,0.8742699771764703,0.9991932782064392,0.0004640184030491818,0.010840692038587773,635.14004288501,12349.254679558087,5.715432768221346
spot_r50,56,14.0,14.125,21600.0,1.0492751993617002,1.0419609536703185,0.8811061237734871,0.9991956256626572,0.0004676477834932932,0.010810948604144619,645.2412350084651,12582.771169407612,5.7521998242264765
spot_r50,57,14.25,14.375,21600.0,1.0406127203433313,1.0351312525079492,0.9005490103995393,0.9992022329329198,0.0004779702717999362,0.01072445272687951,655.5653928793437,12814.419348308209,5.79117319148085
spot_r50,58,14.5,14.625,21600.0,1.0281096311429625,1.0246160394185189,0.9296510660150816,0.999211781091916,0.0004934210283288634,0.010598609992932276,666.2232870912471,13043.349324155546,5.833446861235017
spot_r50,59,14.75,14.875,21600.0,1.0139209066032777,1.0123160276014997,0.9642708909886071,0.9992226229878449,0.0005118013785647528,0.010455242390836917,677.2781968682458,13269.182559797624,5.879562486298504
spot_r50,60,15.0,15.125,21600.0,1.0,1.0,1.0,0.9992332646569909,0.0005307707968848717,0.010314201952907519,688.742846080959,13491.969321980427,5.9295184999642006
spot_r50,61,15.25,15.375,21600.0,0.9877417154586623,0.9889717270012969,1.033008816969226,0.9992426386255816,0.0005482960565774356,0.010189726484889817,700.5860409030316,13712.067414054047,5.982876111550205
spot_r50,62,15.5,15.625,21600.0,0.9779344795680064,0.9800080824586619,1.0605306589851686,0.999250140765183,0.0005629082098190304,0.010089925458951349,712.7448582351227,13930.009803967396,6.038907562773827
spot_r50,63,15.75,15.875,21600.0,0.9709049942181031,0.973472141317587,1.0809072123607733,0.9992555199993889,0.0005737267604617941,0.010018222323910895,725.1373562610975,14146.40340616387,6.096734174375867
spot_r50,64,16.0,16.125,21600.0,0.9667176491118507,0.9694820108585057,1.093330335569814,0.9992587260101155,0.0005803226002284854,0.009975363013971754,737.6723244260328,14361.87124726566,6.155424030195274
spot_r50,65,16.25,16.375,21600.0,0.9653420850236281,0.9680576595246062,1.0974945300661616,0.9992597811728061,0.000582533504501341,0.009961111414580313,750.2550481232618,14577.031253820596,6.214044855014587
spot_r50,66,16.5,16.625,21600.0,0.9667561431028935,0.969214272615514,1.093330335569814,0.9992587018168879,0.0005803225861781935,0.009975295889540265,762.7900159847107,14792.497645034666,6.2716851176045
spot_r50,67,16.75,16.875,21600.0,0.9709797864911349,0.9729958839940551,1.0809072123607733,0.9992554722309098,0.0005737267330353209,0.01001815847252825,775.1825134182736,15008.889868041277,6.3274639850753704
spot_r50,68,17.0,17.125,21600.0,0.9780412571920137,0.9794486703926184,1.0605306589851686,0.9992500704784824,0.0005629081702243792,0.010090016855555366,787.3413298951202,15226.834232121273,6.380551811086205
spot_r50,69,17.25,17.375,21600.0,0.9878741877345425,0.9885315321678974,1.033008816969226,0.9992425470238697,0.0005482960063145111,0.010190224358846315,799.1845236315137,15446.943078272354,6.430219409508786
spot_r50,70,17.5,17.625,21600.0,1.0001500779374484,0.999966865026258,1.0,0.9992331528083988,0.0005307707374733524,0.010315471180295804,810.649171560938,15669.757255766743,6.475924976812124
spot_r50,71,17.75,17.875,21600.0,1.0140789254943228,1.0130598006601246,0.9642708909886073,0.9992224917187131,0.0005118013113287626,0.010457758197104297,821.7040798856393,15895.644832824195,6.517429890811543
spot_r50,72,18.0,18.125,21600.0,1.0282646729193077,1.0265626583863845,0.9296510660150816,0.9992116311946396,0.0004934209543080506,0.010602921530155898,832.3619724986933,16124.667937875562,6.55491162521027
spot_r50,73,18.25,18.375,21600.0,1.0407531463763122,1.038708299905714,0.9005490103995397,0.9992020657108616,0.0004779701918089497,0.010731105298342617,842.6861286417666,16356.459812319763,6.58902552038855
spot_r50,74,18.5,18.625,21600.0,1.0493894918360789,1.047520396017232,0.8811061237734871,0.9991954436395816,0.00046764769830207975,0.010820374056428625,852.7873189250915,16590.17989193862,6.620871912492789
spot_r50,75,18.75,18.875,21600.0,1.0524481545725202,1.0513740259478794,0.8742699771764703,0.9991930856595255,0.0004640183136317354,0.010853099178139397,862.810114499537,16824.60683418643,6.651854873906326
spot_r50,76,19.0,19.125,21600.0,1.0492670593934834,1.0495730683465228,0.8811061237734871,0.999195499753403,0.000467647724564709,0.010822406894654456,872.9113053501347,17058.370823110967,6.68345983838362
spot_r50,77,19.25,19.375,21600.0,1.04051723050784,1.0426149103897262,0.9005490103995393,0.9992021746821629,0.00047797024393557685,0.01073494864330082,883.2354626191432,17290.245713806264,6.71700877175928
spot_r50,78,19.5,19.625,21600.0,1.0279317891618944,1.0319758421137217,0.9296510660150816,0.9992117866770744,0.000493421031086872,0.010608194444115414,893.8933568906195,17519.382713799158,6.753459655559735
spot_r50,79,19.75,19.875,21600.0,1.0136710202908492,1.0195615523925963,0.9642708909886071,0.9992226845226505,0.0005118014100828525,0.010464020479632706,904.9482673484091,17745.405556159225,6.793299910506356
spot_r50,80,20.0,20.0,10800.0,0.9996924039195548,1.0080436472044378,1.0,0.999233355581499,0.0005307708451819765,0.010323681713560068,910.6805924763745,17856.901318665674,6.814955621889732
spot_r68,0,0.0,0.125,10800.0,0.9995980883233027,0.8166422129915613,1.0,0.9992367455821493,0.0007218285271023545,0.017110503066499458,7.795748092705429,184.79343311819414,0.5734750529529703
spot_r68,1,0.25,0.375,21600.0,0.987358392119787,0.8868323446153292,1.033008816969226,0.9992446971269093,0.0007456611664764783,0.017119643064266166,23.90202928859736,554.5777233063433,1.0149708371268698
spot_r68,2,0.5,0.625,21600.0,0.9775859608713237,0.8950840274154916,1.0605306589851686,0.9992518746502125,0.0007655328739922334,0.01699672711401759,40.437539366829604,921.7070289691233,1.3319510700571355
spot_r68,3,0.75,0.875,21600.0,0.9706063435772849,0.9013472163170664,1.0809072123607733,0.9992569945649767,0.0007802454719574547,0.016909944986927883,57.290841561110625,1286.9618406867655,1.5969906254833177
spot_r68,4,1.0,1.125,21600.0,0.9664823980807905,0.9070605659495687,1.093330335569814,0.9992599848013027,0.0007892153800923436,0.016864153008154737,74.33789377110524,1651.227545662908,1.8293920589072135
spot_r68,5,1.25,1.375,21600.0,0.9651818096122368,0.9130708393590858,1.0974945300661616,0.9992608548624698,0.0007922219741702416,0.016861178254571303,91.44988841318246,2015.428995961648,2.0370393978462986
spot_r68,6,1.5,1.625,21600.0,0.9666800367242471,0.919978356298864,1.093330335569814,0.9992596127161933,0.0007892150862195822,0.016902291431886703,108.49693427552543,2380.5184908904007,2.2237281160309075
spot_r68,7,1.75,1.875,21600.0,0.9709942780162459,0.9282519086879755,1.0809072123607733,0.9992562373564784,0.0007802448807096523,0.016989025344636657,125.35022369885392,2747.4814383345524,2.3914303123468366
spot_r68,8,2.0,2.125,21600.0,0.9781496956660047,0.938248797593042,1.0605306589851682,0.9992507037591164,0.0007655319769655186,0.01712272689762425,141.88571440130912,3117.3323393232363,2.5412484031396563
spot_r68,9,2.25,2.375,21600.0,0.9880765706559972,0.950156841241034,1.0330088169692258,0.9992430609296873,0.0007456599455055462,0.017302868893362792,157.9919692242289,3491.0743074198726,2.6739634445541136
spot_r68,10,2.5,2.625,21600.0,1.0004427595978038,0.9638673168950146,1.0,0.9992335596104209,0.0007218262256204583,0.0175242112740623,173.5834156976308,3869.5972709396183,2.790457072937822
spot_r68,11,2.75,2.875,21600.0,1.0144542423095344,0.9788100879252475,0.9642708909886071,0.9992228045350435,0.0006960285260562344,0.017773385091053723,188.61763186044547,4253.502388906379,2.8920709781686096
spot_r68,12,3.0,3.125,21600.0,1.0287105093605544,0.9938295704559229,0.9296510660150816,0.9992118648813025,0.000671031950786692,0.018026404273145374,203.111921997438,4642.872721206319,2.9808630709275277
spot_r68,13,3.25,3.375,21600.0,1.0412526482439335,1.0072266405510906,0.9005490103995397,0.9992022374938281,0.0006500195169204397,0.0182494965623454,217.1523435629195,5037.061846952979,3.0596790939039042
spot_r68,14,3.5,3.625,21600.0,1.0499213172045039,1.017075533707782,0.8811061237734871,0.9991955732290426,0.0006359813296156583,0.018405292954222014,230.88954028261773,5434.6161747641745,3.131986060790091
spot_r68,15,3.75,3.875,21600.0,1.0529876305340695,1.0217897703330654,0.8742699771764703,0.9991931945935496,0.0006310455050684445,0.01846375374229625,244.52012319209612,5833.4332555977735,3.201492504278248
spot_r68,16,4.0,4.125,21600.0,1.049788246378433,1.0207036967021816,0.8811061237734871,0.9991956099901568,0.0006359813530138627,0.01841319841177684,258.25732041719556,6231.158341292154,3.271660623054545
spot_r68,17,4.25,4.375,21600.0,1.0409953666214347,1.0143400193300862,0.9005490103995397,0.9992023068586722,0.0006500195620449407,0.018265049912169817,272.29774295736627,6625.683419395022,3.3452509368184074
spot_r68,18,4.5,4.625,21600.0,1.0283453370546611,1.0041966979139239,0.9296510660150816,0.9992119586395836,0.0006710320137511186,0.018049217812076572,286.79203445439043,7015.546524135876,3.4240202957341928
spot_r68,19,4.75,4.875,21600.0,1.0140028088714788,0.9921980052453557,0.9642708909886073,0.9992229105248814,0.0006960285998855652,0.017803146052060403,301.82625221191864,7400.094478860381,3.508636515017973
spot_r68,20,5.0,5.125,21600.0,0.999929891698667,0.980132313537703,1.0,0.9992336617266929,0.0007218262993871992,0.017560897602831572,317.41770027868216,7779.409867081543,3.598800847814157
spot_r68,21,5.25,5.375,21600.0,0.9875286583143214,0.9693193814980173,1.033008816969226,0.9992431390483528,0.0007456600037996313,0.017346929085016078,333.5239563607542,8154.10353531789,3.6935069717149283
spot_r68,22,5.5,5.625,21600.0,0.9775935432010111,0.9605490996101151,1.0605306589851686,0.9992507336341683,0.000765531999852976,0.017175214344908676,350.0594475575785,8525.088165167917,3.7913367757967675
spot_r68,23,5.75,5.875,21600.0,0.9704562295148899,0.9541951898930083,1.0809072123607733,0.9992561904905989,0.0007802448441155724,0.017051708614678827,366.91273619047485,8893.40507124498,3.890709006205021
spot_r68,24,6.0,6.125,21600.0,0.9661851811290609,0.9503844482139245,1.093330335569814,0.9992594560960656,0.0007892149625210297,0.0169777776223015,383.9597793809291,9260.125067886693,3.9900405310431166
spot_r68,25,6.25,6.375,21600.0,0.9647531838829096,0.9491437887488722,1.0974945300661616,0.9992605503489757,0.0007922217327495151,0.016953090761098178,401.0717688083186,9626.311828326414,4.08782344765071
spot_r68,26,6.5,6.625,21600.0,0.9661402051286938,0.9504936995121578,1.093330335569814,0.9992594878937073,0.0007892149876348022,0.01697740611761525,418.11881254123034,9993.023800466903,4.182647329066307
spot_r68,27,6.75,6.875,21600.0,0.9703672420821688,0.9544819451372658,1.0809072123607733,0.9992562521794164,0.0007802448922837822,0.017051165934658944,434.97210221456004,10361.328984655536,4.2732044489299525
spot_r68,28,7.0,7.125,21600.0,0.9774624688016657,0.961156956113146,1.0605306589851686,0.9992508212817726,0.0007655320670003331,0.01717492039733198,451.50759486176725,10732.307265237907,4.358313947020647
spot_r68,29,7.25,7.375,21600.0,0.9873583921197872,0.9704785294176536,1.0330088169692258,0.9992432464933576,0.0007456600839777576,0.017347554153371234,467.6138526756868,11107.014434950726,4.436992556587819
spot_r68,30,7.5,7.625,21600.0,0.9997243578041646,0.9821686906537082,1.0,0.9992337803765037,0.0007218263850974361,0.017563388137962006,483.20530259379143,11486.383618730706,4.508582626572924
spot_r68,31,7.75,7.875,21600.0,1.0137670880142324,0.995530903837188,0.9642708909886071,0.999223029301762,0.0006960286826219644,0.017808720029914266,498.23952213842585,11871.051971376854,4.572919656947411
spot_r68,32,8.0,8.125,21600.0,1.0280858399610087,1.0093143068209518,0.9296510660150816,0.9992120642751979,0.0006710320846919019,0.018059300659624772,512.7338151677709,12261.132865624748,4.6304869130905795
spot_r68,33,8.25,8.375,21600.0,1.0407199502818862,1.021746741549139,0.9005490103995393,0.9992023847207046,0.0006500196126971896,0.01828113271057385,526.7742388020301,12656.005332173143,4.682482938821478
spot_r68,34,8.5,8.625,21600.0,1.0495061053960668,1.0308448847708733,0.8811061237734871,0.9991956454687329,0.0006359813755957401,0.018436631266045295,540.5114365148982,13054.236567519722,4.730740742239352
spot_r68,35,8.75,8.875,21600.0,1.0527088266232107,1.034975299601232,0.8742699771764703,0.9991931747785532,0.0006310454925541835,0.018495530626633352,554.1420191540685,13453.740029055001,4.7774875847301965
spot_r68,36,9.0,9.125,21600.0,1.0496559769276872,1.0334330155605655,0.8811061237734871,0.9991954883218801,0.0006359812755728147,0.018445912356068857,567.8792147064413,13852.171735946089,4.82499690944862
spot_r68,37,9.25,9.375,21600.0,1.0410100687982264,1.0267077729579352,0.9005490103995397,0.999202081366889,0.0006500194153538562,0.01829896546834662,581.9196340780846,14247.429390062376,4.875226010718544
spot_r68,38,9.5,9.625,21600.0,1.0284984848477248,1.016270568555013,0.9296510660150821,0.9992116345348867,0.0006710317960949696,0.018084392716742288,596.413920873736,14638.05227274401,4.929536934406473
spot_r68,39,9.75,9.875,21600.0,1.0142787846779275,1.0040244425669134,0.9642708909886073,0.9992224986982945,0.0006960283130195619,0.017839474638605253,611.4481324349584,15023.384924937884,4.988566035122147
spot_r68,40,10.0,10.125,21600.0,1.0003081648222838,0.9917416020869296,1.0,0.9992331770307201,0.0007218259492525773,0.01759815699171585,627.0395729388141,15403.505115958946,5.0522539460208655
spot_r68,41,10.25,10.375,21600.0,0.9879856499598924,0.9807297365319785,1.033008816969226,0.9992425988292618,0.0007456596006747523,0.017384818087904697,643.1458203133888,15779.017186657687,5.119994294045097
spot_r68,42,10.5,10.625,21600.0,0.9781040064245028,0.9717698040390157,1.0605306589851686,0.9992501566438222,0.0007655315578171999,0.017213382557705038,659.6813019622402,16150.826249904116,5.190829953801436
spot_r68,43,10.75,10.875,21600.0,0.9709942780162459,0.9652290101945996,1.0809072123607733,0.9992555960736101,0.0007802443799795528,0.01708977832785627,676.5345805697985,16519.96546178581,5.263630959009021
spot_r68,44,11.0,11.125,21600.0,0.9667251637352755,0.9612295960204192,1.093330335569814,0.9992588635003617,0.0007892144944890353,0.017015362195852406,693.5816136507617,16887.49728521622,5.337217799035486
spot_r68,45,11.25,11.375,21600.0,0.9652705221271379,0.959795605451288,1.0974945300661616,0.9992599780688428,0.0007922212790412623,0.016989811691148285,710.693593278053,17254.477217745025,5.410426451675964
spot_r68,46,11.5,11.625,21600.0,0.966612210933815,0.960946136223366,1.093330335569814,0.9992589530313394,0.0007892145652005874,0.01701290924532674,727.7406278863856,17621.956057444084,5.4821329568602835
spot_r68,47,11.75,11.875,21600.0,0.970773873295277,0.9647288437447927,1.0809072123607733,0.9992557698565101,0.0007802445156736952,0.017085136186197666,744.5939094249375,17990.994999065955,5.551264084575647
spot_r68,48,12.0,12.125,21600.0,0.9777869738927284,0.9711931197802558,1.0605306589851686,0.9992504041378314,0.0007655317474238497,0.01720709430062208,761.1293951692926,18362.66823595939,5.616821223541009
spot_r68,49,12.25,12.375,21600.0,0.9875878323777326,0.9803005949270727,1.0330088169692258,0.999242904279228,0.0007456598286090898,0.017377729992766818,777.2356474672489,18738.027203803154,5.67793973275866
spot_r68,50,12.5,12.625,21600.0,0.9998500570813005,0.9917758639490236,1.0,0.9992335196046275,0.0007218261967210776,0.01759143465792774,792.8270933164242,19118.002192414395,5.73399393648895
spot_r68,51,12.75,12.875,21600.0,1.0137851103256195,1.004925661740596,0.9642708909886071,0.9992228528762916,0.0006960285597292927,0.017834585457552017,807.861310206577,19503.229238297517,5.7847360420027645
spot_r68,52,13.0,13.125,21600.0,1.027997573109603,1.0185031473601391,0.9296510660150816,0.9992119710420774,0.0006710320220801527,0.018083023428583582,822.3556018835083,19893.822544354924,5.830429325566392
spot_r68,53,13.25,13.375,21600.0,1.0405327221713658,1.0307409301565242,0.9005490103995393,0.9992023689935836,0.000650019602466092,0.01830285264742977,836.3960252967759,20289.164161539407,5.871916649841777
spot_r68,54,13.5,13.625,21600.0,1.049233510021882,1.039660918511176,0.8811061237734871,0.9991956967773454,0.0006359814082533304,0.018456595678580958,850.1332237150478,20687.826628196755,5.91057258400137
spot_r68,55,13.75,13.875,21600.0,1.0523702793945824,1.0436346634291538,0.8742699771764703,0.9991932782064392,0.000631045557874587,0.01851408699795822,863.763807765139,21087.730907352652,5.948124872507864
spot_r68,56,14.0,14.125,21600.0,1.0492751993617002,1.0419609536703185,0.8811061237734871,0.9991956256626572,0.0006359813629893048,0.018463482441272064,877.5010052057079,21486.54212808413,5.986381057803248
