window_id,stage,source,lo_keV,hi_keV,rate_cps,prompt_cps,delayed_cps,science_focus_cps,effective_catalog_events,rejection_factor_vs_raw
W1_design_passband,raw,non_xray_background,500.99393711182086,521.0060628881791,1.3085405496245035,0.13238810063686934,1.176152448987634,0.0,2381.1226947948658,1.0
W1_design_passband,scintillator,non_xray_background,500.99393711182086,521.0060628881791,1.0802409144385412,0.043128703597057935,1.0371122108414832,0.0,1809.2110431378837,1.211341407397647
W1_design_passband,compton_fov,non_xray_background,500.99393711182086,521.0060628881791,0.9797081812245346,0.1164566019427588,0.8632515792817759,0.0,1823.296696615408,1.3356431789606598
W1_design_passband,both,non_xray_background,500.99393711182086,521.0060628881791,0.7830469008295956,0.03643287122353762,0.7466140296060579,0.0,1326.8847212407734,1.6710883450763625
W2_511_pm_420eV,raw,non_xray_background,510.58,511.42,0.3622258121407555,0.0983219403167724,0.2639038718239831,0.0,795.1544933340224,1.0
W2_511_pm_420eV,scintillator,non_xray_background,510.58,511.42,0.21500665237415917,0.03527570134645273,0.17973095102770645,0.0,423.62217114307344,1.6847190919023398
W2_511_pm_420eV,compton_fov,non_xray_background,510.58,511.42,0.3154586255931091,0.08976285027568492,0.22569577531742419,0.0,697.5396965464778,1.1482514116065685
W2_511_pm_420eV,both,non_xray_background,510.58,511.42,0.18434717748640367,0.03223400479533992,0.15211317269106375,0.0,366.68501714731394,1.9649110828804042
