energy_lo_keV,energy_hi_keV,energy_center_keV,raw_cps_per_keV,scintillator_cps_per_keV,compton_fov_cps_per_keV,both_cps_per_keV,raw_prompt_cps_per_keV,raw_delayed_cps_per_keV,both_prompt_cps_per_keV,both_delayed_cps_per_keV
480.0,480.01,480.005,0.02308907800224599,0.0,0.0,0.0,0.02308907800224599,0.0,0.0,0.0
480.01,480.02,480.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.02,480.03,480.025,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
480.03,480.04,480.03499999999997,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
480.04,480.05,480.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.05,480.06,480.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.06,480.07,480.065,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
480.07,480.08,480.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.08,480.09,480.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.09,480.1,480.095,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
480.1,480.11,480.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.11,480.12,480.115,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.0,0.12621402111560573,0.0,0.0
480.12,480.13,480.125,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
480.13,480.14,480.135,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
480.14,480.15,480.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.15,480.16,480.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.16,480.17,480.165,0.08619608856004886,0.06310701055780286,0.08619608856004886,0.06310701055780286,0.02308907800224599,0.06310701055780286,0.0,0.06310701055780286
480.17,480.18,480.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.18,480.19,480.185,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
480.19,480.2,480.195,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
480.2,480.21,480.205,0.02308907800224599,0.0,0.02308907800224599,0.0,0.02308907800224599,0.0,0.0,0.0
480.21,480.22,480.21500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.22,480.23,480.225,0.12621402111560573,0.12621402111560573,0.0,0.0,0.0,0.12621402111560573,0.0,0.0
480.23,480.24,480.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.24,480.25,480.245,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
480.25,480.26,480.255,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
480.26,480.27,480.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.27,480.28,480.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.28,480.29,480.28499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.29,480.3,480.295,0.18932103167340858,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.0,0.18932103167340858,0.0,0.06310701055780286
480.3,480.31,480.305,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
480.31,480.32,480.315,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
480.32,480.33,480.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.33,480.34,480.335,0.2124101096756546,0.18932103167340858,0.02308907800224599,0.0,0.02308907800224599,0.18932103167340858,0.0,0.0
480.34,480.35,480.345,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
480.35,480.36,480.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.36,480.37,480.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.37,480.38,480.375,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
480.38,480.39,480.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.39,480.4,480.395,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
480.4,480.41,480.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.41,480.42,480.415,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
480.42,480.43,480.425,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
480.43,480.44,480.435,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
480.44,480.45,480.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.45,480.46,480.455,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
480.46,480.47,480.46500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.47,480.48,480.475,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
480.48,480.49,480.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.49,480.5,480.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.5,480.51,480.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.51,480.52,480.515,0.06310701055780286,0.0,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
480.52,480.53,480.525,0.14930309911785172,0.06310701055780286,0.08619608856004886,0.0,0.02308907800224599,0.12621402111560573,0.0,0.0
480.53,480.54,480.53499999999997,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
480.54,480.55,480.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.55,480.56,480.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.56,480.57,480.565,0.2124101096756546,0.18932103167340858,0.12621402111560573,0.12621402111560573,0.02308907800224599,0.18932103167340858,0.0,0.12621402111560573
480.57,480.58,480.575,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
480.58,480.59,480.585,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
480.59,480.6,480.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.6,480.61,480.605,0.18932103167340858,0.18932103167340858,0.18932103167340858,0.18932103167340858,0.0,0.18932103167340858,0.0,0.18932103167340858
480.61,480.62,480.615,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.0,0.12621402111560573,0.0,0.0
480.62,480.63,480.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.63,480.64,480.635,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
480.64,480.65,480.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.65,480.66,480.655,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
480.66,480.67,480.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.67,480.68,480.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.68,480.69,480.685,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
480.69,480.7,480.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.7,480.71,480.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.71,480.72,480.71500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.72,480.73,480.725,0.12621402111560573,0.12621402111560573,0.0,0.0,0.0,0.12621402111560573,0.0,0.0
480.73,480.74,480.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.74,480.75,480.745,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
480.75,480.76,480.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.76,480.77,480.765,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
480.77,480.78,480.775,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
480.78,480.79,480.78499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.79,480.8,480.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.8,480.81,480.805,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
480.81,480.82,480.815,0.04617815600449198,0.0,0.04617815600449198,0.0,0.04617815600449198,0.0,0.0,0.0
480.82,480.83,480.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.83,480.84,480.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.84,480.85,480.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.85,480.86,480.855,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
480.86,480.87,480.865,0.25242804223121146,0.25242804223121146,0.18932103167340858,0.18932103167340858,0.0,0.25242804223121146,0.0,0.18932103167340858
480.87,480.88,480.875,0.18932103167340858,0.18932103167340858,0.18932103167340858,0.18932103167340858,0.0,0.18932103167340858,0.0,0.18932103167340858
480.88,480.89,480.885,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
480.89,480.9,480.895,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
480.9,480.91,480.905,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
480.91,480.92,480.915,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
480.92,480.93,480.925,0.06310701055780286,0.0,0.06310701055780286,0.0,0.0,0.06310701055780286,0.0,0.0
480.93,480.94,480.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.94,480.95,480.945,0.14930309911785172,0.12621402111560573,0.14930309911785172,0.12621402111560573,0.02308907800224599,0.12621402111560573,0.0,0.12621402111560573
480.95,480.96,480.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.96,480.97,480.96500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.97,480.98,480.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.98,480.99,480.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.99,481.0,480.995,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
481.0,481.01,481.005,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
481.01,481.02,481.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.02,481.03,481.025,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
481.03,481.04,481.03499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.04,481.05,481.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.05,481.06,481.055,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
481.06,481.07,481.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.07,481.08,481.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.08,481.09,481.085,0.02308907800224599,0.0,0.02308907800224599,0.0,0.02308907800224599,0.0,0.0,0.0
481.09,481.1,481.095,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
481.1,481.11,481.105,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
481.11,481.12,481.115,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
481.12,481.13,481.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.13,481.14,481.135,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
481.14,481.15,481.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.15,481.16,481.155,0.06310701055780286,0.0,0.06310701055780286,0.0,0.0,0.06310701055780286,0.0,0.0
481.16,481.17,481.165,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
481.17,481.18,481.175,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
481.18,481.19,481.185,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
481.19,481.2,481.195,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
481.2,481.21,481.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.21,481.22,481.21500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.22,481.23,481.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.23,481.24,481.235,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.0,0.12621402111560573,0.0,0.12621402111560573
481.24,481.25,481.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.25,481.26,481.255,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
481.26,481.27,481.265,0.08619608856004886,0.06310701055780286,0.02308907800224599,0.0,0.02308907800224599,0.06310701055780286,0.0,0.0
481.27,481.28,481.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.28,481.29,481.28499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.29,481.3,481.295,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
481.3,481.31,481.305,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
481.31,481.32,481.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.32,481.33,481.325,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
481.33,481.34,481.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.34,481.35,481.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.35,481.36,481.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.36,481.37,481.365,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
481.37,481.38,481.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.38,481.39,481.385,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
481.39,481.4,481.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.4,481.41,481.405,0.18932103167340858,0.18932103167340858,0.12621402111560573,0.12621402111560573,0.0,0.18932103167340858,0.0,0.12621402111560573
481.41,481.42,481.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.42,481.43,481.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.43,481.44,481.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.44,481.45,481.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.45,481.46,481.455,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
481.46,481.47,481.46500000000003,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
481.47,481.48,481.475,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
481.48,481.49,481.485,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
481.49,481.5,481.495,0.18932103167340858,0.18932103167340858,0.06310701055780286,0.06310701055780286,0.0,0.18932103167340858,0.0,0.06310701055780286
481.5,481.51,481.505,0.12621402111560573,0.12621402111560573,0.0,0.0,0.0,0.12621402111560573,0.0,0.0
481.51,481.52,481.515,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
481.52,481.53,481.525,0.18932103167340858,0.18932103167340858,0.12621402111560573,0.12621402111560573,0.0,0.18932103167340858,0.0,0.12621402111560573
481.53,481.54,481.53499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.54,481.55,481.545,0.12621402111560573,0.06310701055780286,0.12621402111560573,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
481.55,481.56,481.555,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
481.56,481.57,481.565,0.25242804223121146,0.18932103167340858,0.18932103167340858,0.12621402111560573,0.0,0.25242804223121146,0.0,0.12621402111560573
481.57,481.58,481.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.58,481.59,481.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.59,481.6,481.595,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
481.6,481.61,481.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.61,481.62,481.615,0.18932103167340858,0.18932103167340858,0.12621402111560573,0.12621402111560573,0.0,0.18932103167340858,0.0,0.12621402111560573
481.62,481.63,481.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.63,481.64,481.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.64,481.65,481.645,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
481.65,481.66,481.655,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
481.66,481.67,481.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.67,481.68,481.675,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.0,0.12621402111560573,0.0,0.12621402111560573
481.68,481.69,481.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.69,481.7,481.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.7,481.71,481.705,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
481.71,481.72,481.71500000000003,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
481.72,481.73,481.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.73,481.74,481.735,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
481.74,481.75,481.745,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
481.75,481.76,481.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.76,481.77,481.765,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
481.77,481.78,481.775,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
481.78,481.79,481.78499999999997,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
481.79,481.8,481.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.8,481.81,481.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.81,481.82,481.815,0.02308907800224599,0.0,0.02308907800224599,0.0,0.02308907800224599,0.0,0.0,0.0
481.82,481.83,481.825,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.0,0.12621402111560573,0.0,0.12621402111560573
481.83,481.84,481.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.84,481.85,481.845,0.18932103167340858,0.18932103167340858,0.12621402111560573,0.12621402111560573,0.0,0.18932103167340858,0.0,0.12621402111560573
481.85,481.86,481.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.86,481.87,481.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.87,481.88,481.875,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
481.88,481.89,481.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.89,481.9,481.895,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
481.9,481.91,481.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.91,481.92,481.915,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
481.92,481.93,481.925,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.0,0.12621402111560573,0.0,0.0
481.93,481.94,481.935,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
481.94,481.95,481.945,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
481.95,481.96,481.955,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
481.96,481.97,481.96500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.97,481.98,481.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.98,481.99,481.985,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
481.99,482.0,481.995,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
482.0,482.01,482.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482.01,482.02,482.015,0.08619608856004886,0.0,0.02308907800224599,0.0,0.02308907800224599,0.06310701055780286,0.0,0.0
482.02,482.03,482.025,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
482.03,482.04,482.03499999999997,0.06310701055780286,0.0,0.06310701055780286,0.0,0.0,0.06310701055780286,0.0,0.0
482.04,482.05,482.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482.05,482.06,482.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482.06,482.07,482.065,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
482.07,482.08,482.075,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
482.08,482.09,482.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482.09,482.1,482.095,0.18932103167340858,0.12621402111560573,0.18932103167340858,0.12621402111560573,0.0,0.18932103167340858,0.0,0.12621402111560573
482.1,482.11,482.105,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
482.11,482.12,482.115,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.0,0.12621402111560573,0.0,0.12621402111560573
482.12,482.13,482.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482.13,482.14,482.135,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
482.14,482.15,482.145,0.18932103167340858,0.18932103167340858,0.12621402111560573,0.12621402111560573,0.0,0.18932103167340858,0.0,0.12621402111560573
482.15,482.16,482.155,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
482.16,482.17,482.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482.17,482.18,482.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482.18,482.19,482.185,0.08619608856004886,0.06310701055780286,0.08619608856004886,0.06310701055780286,0.02308907800224599,0.06310701055780286,0.0,0.06310701055780286
482.19,482.2,482.195,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
482.2,482.21,482.205,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.06310701055780286,0.0,0.06310701055780286,0.0,0.06310701055780286
482.21,482.22,482.21500000000003,0.08619608856004886,0.06310701055780286,0.02308907800224599,0.0,0.02308907800224599,0.06310701055780286,0.0,0.0
482.22,482.23,482.225,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
482.23,482.24,482.235,0.08619608856004886,0.06310701055780286,0.08619608856004886,0.06310701055780286,0.02308907800224599,0.06310701055780286,0.0,0.06310701055780286
482.24,482.25,482.245,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
482.25,482.26,482.255,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.12621402111560573,0.0,0.12621402111560573,0.0,0.12621402111560573
482.26,482.27,482.265,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
482.27,482.28,482.275,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
482.28,482.29,482.28499999999997,0.06310701055780286,0.0,0.06310701055780286,0.0,0.0,0.06310701055780286,0.0,0.0
482.29,482.3,482.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482.3,482.31,482.305,0.14930309911785172,0.12621402111560573,0.08619608856004886,0.06310701055780286,0.02308907800224599,0.12621402111560573,0.0,0.06310701055780286
482.31,482.32,482.315,0.12621402111560573,0.12621402111560573,0.06310701055780286,0.06310701055780286,0.0,0.12621402111560573,0.0,0.06310701055780286
482.32,482.33,482.325,0.06310701055780286,0.06310701055780286,0.0,0.0,0.0,0.06310701055780286,0.0,0.0
