selection_id,background_final_cps_day15,background_final_upper95_cps_day15,response_cps_per_ph_cm2_s,response_lower95_cps_per_ph_cm2_s,analysis_case_id,source_case_id,source_class,model_id,flux_ph_cm2_s,duration_s,final_rate_day15_cps,final_rate_lower95_day15_cps,total_source_counts,total_background_counts,total_source_lower95_counts,total_background_upper95_counts,final_counting_Z,final_counting_Z_conservative95,T3_day_counting,T5_day_counting,T3_day_conservative95,T5_day_conservative95
broad_480_550,0.01746163502311927,0.06623004554881307,11.828018692445431,11.766782285593402,C_transient_broad_480_550_F0.003_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,0.003,259200.0,0.03548405607733629,0.035300346856780206,9404.444943249568,4262.483896063327,9355.75594201133,16373.45715430512,144.0461956173064,73.11537137694302,0.125,0.125,0.125,0.125
w2_510p58_511p42,0.00610607963250202,0.048064935550823445,11.812055376847269,11.75070086974427,A_point_w2_510p58_511p42_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,3e-05,,0.00035436166130541806,0.0003525210260923281,593.57623444717,10558.13405122741,590.4930642341398,81887.99215335624,5.776741294214498,2.063501028051508,5.34620076278185,14.93373113256315,42.27300548166966,117.42501522686018
w2_510p58_511p42,0.00610607963250202,0.048064935550823445,11.812055376847269,11.75070086974427,A_point_w2_510p58_511p42_F5e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,5e-05,,0.0005906027688423634,0.0005875350434872135,989.2937240786167,10558.13405122741,984.155107056899,81887.99215335624,9.627902157024163,3.439168380085844,1.4669035380015591,5.346200762781851,15.198483540431557,42.27300548166971
w2_510p58_511p42,0.00610607963250202,0.048064935550823445,11.812055376847269,11.75070086974427,A_point_w2_510p58_511p42_F8e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,8e-05,,0.0009449644301477816,0.0009400560695795417,1582.8699585257864,10558.13405122741,1574.6481712910397,81887.99215335624,15.404643451238657,5.502669408137355,0.6135513248245223,1.587613119047555,5.82563514668592,16.275609273295757
w2_510p58_511p42,0.00610607963250202,0.048064935550823445,11.812055376847269,11.75070086974427,A_point_w2_510p58_511p42_F0.0001,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,0.0001,,0.0011812055376847269,0.001175070086974427,1978.5874481572334,10558.13405122741,1968.310214113798,81887.99215335624,19.255804314048326,6.878336760171688,0.4079336356091022,1.0391543113579944,3.48209532560706,10.516002121067823
w2_510p58_511p42,0.00610607963250202,0.048064935550823445,11.812055376847269,11.75070086974427,A_point_w2_510p58_511p42_F0.00015,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,0.00015,,0.00177180830652709,0.0017626051304616404,2967.88117223585,10558.13405122741,2952.465321170699,81887.99215335624,28.88370647107249,10.31750514025754,0.20087762878810111,0.49931927526040015,1.3905885143116736,4.689714367476142
w2_510p58_511p42,0.00610607963250202,0.048064935550823445,11.812055376847269,11.75070086974427,A_point_w2_510p58_511p42_F0.0002,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,0.0002,,0.0023624110753694538,0.002350140173948854,3957.174896314467,10558.13405122741,3936.620428227596,81887.99215335624,38.51160862809665,13.756673520343377,0.125,0.29982506899885364,0.819893482507114,2.165728062852214
w2_510p58_511p42,0.00610607963250202,0.048064935550823445,11.812055376847269,11.75070086974427,A_point_w2_510p58_511p42_F0.0003,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,0.0003,,0.00354361661305418,0.003525210260923281,5935.7623444717,10558.13405122741,5904.930642341398,81887.99215335624,57.76741294214498,20.63501028051508,0.125,0.13491266864759943,0.38603568129141264,0.9944923537806262
w2_510p58_511p42,0.00610607963250202,0.048064935550823445,11.812055376847269,11.75070086974427,B_diffuse_proxy_w2_510p58_511p42,B_GC_DIFFUSE_BULGE_DISK_PROXY,extended_steady,routeB_fov_flux_proxy,6.26238e-07,,7.39715793508608e-06,7.358735411266912e-06,12.390666463590897,10558.13405122741,12.326306518661971,81887.99215335624,0.12058716382020997,0.04307475856016399,12378.566198369648,34384.90610658236,97012.3000674017,269478.61129833804
w2_510p58_511p42,0.00610607963250202,0.048064935550823445,11.812055376847269,11.75070086974427,C_transient_w2_510p58_511p42_F0.0001_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,0.0001,3600.0,0.0011812055376847269,0.001175070086974427,4.151771146206699,19.787720399864913,4.130205900857507,166.51048786403885,0.933330640820648,0.32007437505537106,206.63384526861114,573.9829035239197,1756.9956760202617,4880.543544500728
w2_510p58_511p42,0.00610607963250202,0.048064935550823445,11.812055376847269,11.75070086974427,C_transient_w2_510p58_511p42_F0.0001_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,0.0001,21600.0,0.0011812055376847269,0.001175070086974427,25.325709283337595,117.63677202628087,25.194161778645174,991.8977873668568,2.3350171130860264,0.7999566499875813,33.01356081395935,91.70433559433155,281.28048295515293,781.3346748754248
w2_510p58_511p42,0.00610607963250202,0.048064935550823445,11.812055376847269,11.75070086974427,C_transient_w2_510p58_511p42_F0.0001_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,0.0001,86400.0,0.0011812055376847269,0.001175070086974427,105.20396928955029,459.8442923080829,104.65751590145567,3901.3573477950195,4.90599075732844,1.675569924762812,0.4079336356091022,20.773829027624984,64.1131908920461,178.09219692235024
w2_510p58_511p42,0.00610607963250202,0.048064935550823445,11.812055376847269,11.75070086974427,C_transient_w2_510p58_511p42_F0.0001_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,0.0001,259200.0,0.0011812055376847269,0.001175070086974427,313.058417606114,1464.9823813149874,311.43232085208797,11885.663421417185,8.1791690584508,2.856616684003564,0.4079336356091022,1.0391543113579944,22.058123726441593,61.27256590678221
w2_510p58_511p42,0.00610607963250202,0.048064935550823445,11.812055376847269,11.75070086974427,C_transient_w2_510p58_511p42_F0.0003_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,0.0003,3600.0,0.00354361661305418,0.003525210260923281,12.455313438620097,19.787720399864913,12.390617702572518,166.51048786403885,2.7999919224619436,0.960223125166113,22.9593161409568,63.775878169324436,195.22174178002916,542.2826160556365
w2_510p58_511p42,0.00610607963250202,0.048064935550823445,11.812055376847269,11.75070086974427,C_transient_w2_510p58_511p42_F0.0003_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,0.0003,21600.0,0.00354361661305418,0.003525210260923281,75.97712785001278,117.63677202628087,75.5824853359355,991.8977873668568,7.005051339258079,2.3998699499627434,0.125,0.14243030217728644,31.253386995017003,86.81496387504723
w2_510p58_511p42,0.00610607963250202,0.048064935550823445,11.812055376847269,11.75070086974427,C_transient_w2_510p58_511p42_F0.0003_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,0.0003,86400.0,0.00354361661305418,0.003525210260923281,315.61190786865086,459.8442923080829,313.97254770436695,3901.3573477950195,14.71797227198532,5.026709774288435,0.125,0.13491266864759943,0.38603568129141264,1.1061651097743388
w2_510p58_511p42,0.00610607963250202,0.048064935550823445,11.812055376847269,11.75070086974427,C_transient_w2_510p58_511p42_F0.0003_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,0.0003,259200.0,0.00354361661305418,0.003525210260923281,939.1752528183421,1464.9823813149874,934.2969625562638,11885.663421417185,24.537507175352403,8.56985005201069,0.125,0.13491266864759943,0.38603568129141264,0.9944923537806262
w2_510p58_511p42,0.00610607963250202,0.048064935550823445,11.812055376847269,11.75070086974427,C_transient_w2_510p58_511p42_F0.001_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,0.001,3600.0,0.011812055376847269,0.01175070086974427,41.517711462067,19.787720399864913,41.30205900857507,166.51048786403885,9.33330640820648,3.200743750553711,0.125,0.125,0.125,48.80543544500726
w2_510p58_511p42,0.00610607963250202,0.048064935550823445,11.812055376847269,11.75070086974427,C_transient_w2_510p58_511p42_F0.001_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,0.001,21600.0,0.011812055376847269,0.01175070086974427,253.25709283337596,117.63677202628087,251.94161778645173,991.8977873668568,23.350171130860268,7.9995664998758125,0.125,0.125,0.125,0.125
w2_510p58_511p42,0.00610607963250202,0.048064935550823445,11.812055376847269,11.75070086974427,C_transient_w2_510p58_511p42_F0.001_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,0.001,86400.0,0.011812055376847269,0.01175070086974427,1052.0396928955029,459.8442923080829,1046.5751590145567,3901.3573477950195,49.0599075732844,16.75569924762812,0.125,0.125,0.125,0.125
