analysis_case_id,source_case_id,source_class,selection_id,time_bin_id,day_mid,elapsed_stop_day,dt_s,dt_active_s,atm511_event_rate_hz,coincidence_occupancy_rate_hz,accidental_live_factor,source_final_cps_noacc,source_final_lower95_cps_noacc,background_final_cps_noacc,background_final_upper95_cps_noacc,cumulative_source_counts,cumulative_background_counts,cumulative_source_lower95_counts,cumulative_background_upper95_counts,counting_Z,counting_Z_conservative95
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,14,3.5,3.625,21600.0,21600.0,314.1446369559682,25246.67524555267,0.9750693568870122,0.00031265219106062827,0.00031103351786837205,0.01972286251627255,0.0718430369810719,110.8367978325505,5285.780330123552,110.26296992250626,20116.701404392214,1.5245069722283113,0.7774121093879561
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,15,3.75,3.875,21600.0,21600.0,318.69949898590323,25324.14168113002,0.9749938246651372,0.00031022644896861395,0.00030862033440798715,0.019845860796944538,0.07215625718141587,117.37012546758187,5703.731511322745,116.762472999126,21636.30255590934,1.554096677016501,0.7938012194233808
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,16,4.0,4.125,21600.0,21600.0,314.1446369559682,25243.722571405633,0.9750722359533444,0.00031265219106062827,0.00031103351786837205,0.019741601434862175,0.0718623541785424,123.95506844146698,6119.520440294386,123.31332418997192,23149.83586149578,1.5845487114621182,0.8104683268306513
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,17,4.25,4.375,21600.0,21600.0,301.2911813756233,25022.184191913995,0.9752882758060606,0.00031955131585406974,0.00031789692428633916,0.019431320486042913,0.07102152900379,130.68680892187786,6528.8650438492905,130.01021288247142,24645.991496147657,1.6173831259487124,0.8281410683337709
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,18,4.5,4.625,21600.0,21600.0,282.3109202607469,24702.920625636594,0.975599699529622,0.00032987790558834624,0.00032817005086107856,0.018971944730841562,0.06979238731315839,137.6383106902644,6928.659953153566,136.9257251075887,26116.72322933858,1.6535400180871085,0.8472775634941676
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,19,4.75,4.875,21600.0,21600.0,260.0875626118474,24340.2096382999,0.9759536244422308,0.00034216242369582774,0.00034039096915794334,0.018437491709701683,0.06837750834050828,144.85129929342824,7317.333309323236,144.10137038925404,27558.162014595935,1.6933470525864196,0.8680464921769562
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,20,5.0,5.125,21600.0,21600.0,202.4765592953111,23948.494565820765,0.9763359950722458,0.00035484056077336295,0.0003530034685678021,0.017361344973570766,0.06609372984773768,152.3344813125128,7683.464239367413,151.54581023261298,28952.003264572762,1.7378795828204088,0.8906449800954804
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,21,5.25,5.375,21600.0,21600.0,184.8855106204046,23636.47601152493,0.9766406775487562,0.00036655342789718837,0.00036465569545125856,0.016921631041590827,0.06490748486508355,160.0670866571863,8040.433468610303,159.23838207892763,30321.25512849977,1.7850990102136084,0.914479910013373
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,22,5.5,5.625,21600.0,21600.0,170.3314266947042,23386.037783714015,0.9768852963389192,0.0003763192937516414,0.0003743710011442614,0.016561606718431852,0.06394474450298271,168.0076956087502,8389.895334489156,167.13788064902744,31670.535431255008,1.8342177995854023,0.939176437011139
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,23,5.75,5.875,21600.0,21600.0,159.60115925051895,23205.84637852356,0.9770613385333452,0.00038354972137806927,0.0003815639951633068,0.01629837925869175,0.06324577557769255,176.10233025868715,8733.86488558466,175.19060749059588,33005.30747753344,1.884351285428558,0.9643150106353459
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,24,6.0,6.125,21600.0,21600.0,153.07096210669314,23097.907422825294,0.9771668072058665,0.0003879579493841219,0.0003859494007465434,0.016139054167392496,0.06282460910762534,184.2908822824512,9074.508723077448,183.33676547387904,34331.33412775958,1.9346049202729407,0.989473630482569
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,25,6.25,6.375,21600.0,21600.0,150.8832676942327,23061.720176814888,0.9772021688213279,0.00038943557449437524,0.000387419375847545,0.016085740159599002,0.06268354729042871,192.5109197035122,9414.039558772269,191.51424584722616,35654.4312923706,1.984117370864268,1.0142483919834695
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,26,6.5,6.625,21600.0,21600.0,153.07096210669314,23096.84407450771,0.9771678462750993,0.0003879579493841219,0.0003859494007465434,0.016138883428928958,0.06282248880527176,200.6994804345639,9754.680154741347,199.66041249271734,36980.41459977396,2.0320749922832118,1.0382598885313963
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,27,6.75,6.875,21600.0,21600.0,159.60115925051906,23203.74636670141,0.9770633903758615,0.00038354972137806927,0.0003815639951633068,0.016298427389124296,0.06324209367149135,208.79413208334717,10098.651443949779,207.7131562451251,38315.11174404808,2.0777179787047495,1.0611553225144648
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,28,7.0,7.125,21600.0,21600.0,170.3314266947042,23382.95481047311,0.9768883080547898,0.0003763192937516414,0.0003743710011442614,0.01656269696865305,0.06394067675212564,216.7347655156337,10448.137392350063,215.61267916920517,39664.31037385855,2.1203577542441527,1.0826157530561682
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,29,7.25,7.375,21600.0,21600.0,184.88551062040477,23632.491757491414,0.9766445687410668,0.0003665534278971883,0.0003646556954512585,0.016925090548274232,0.06490491795170765,224.46740166903263,10805.181023953595,223.30528166474127,41033.51354286434,2.159420678298928,1.1023757280927267
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,30,7.5,7.625,21600.0,21600.0,202.4765592953111,23943.720653300574,0.9763406560260021,0.00035484056077336295,0.0003530034685678021,0.01736906334180443,0.06609534173008785,231.9506194122588,11171.476474223797,230.74975704728962,42427.395439852706,2.1945235663848295,1.1202580323284885
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,31,7.75,7.875,21600.0,21600.0,221.74131940625466,24296.444300722058,0.9759963383167516,0.0003421624236958277,0.0003403909691579433,0.01786282113810996,0.06743011532596259,239.1639237012118,11548.051911516328,237.92571638036526,43848.92482590169,2.225570243571714,1.1362186437126007
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,32,8.0,8.125,21600.0,21600.0,240.68815637614964,24655.413579590306,0.9756460484904127,0.00032987790558834624,0.00032817005086107856,0.018356491897765375,0.06877495562305963,246.11575572275757,11934.895789255072,244.84155714884426,45298.285121578505,2.252838717830764,1.1503877603631008
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,33,8.25,8.375,21600.0,21600.0,256.8700456599868,24971.628715402265,0.9753375832159495,0.0003195513158540696,0.00031789692428633906,0.01878538218529468,0.06995024260547836,252.847836538119,12330.652917279565,251.53878441430103,46771.947293851554,2.2770166448138376,1.1630870814939034
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,34,8.5,8.625,21600.0,21600.0,314.1446369559682,25237.58137995006,0.9750782240770154,0.00031265219106062827,0.00031103351786837205,0.01979318554465524,0.07191907343679434,259.4328199515238,12747.530848209286,258.0896758353018,48286.68449777825,2.29779817684737,1.174510595201669
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,35,8.75,8.875,21600.0,21600.0,318.69949898590323,25318.249234437713,0.9749995697812007,0.00031022644896861395,0.00030862033440798715,0.01991435266824629,0.07223560065155754,265.9661860839534,13166.926930343929,264.5892172100098,49807.965576234405,2.3178440533466995,1.1855578209317201
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,36,9.0,9.125,21600.0,21600.0,314.1446369559682,25241.27774031047,0.9750746198431809,0.00031265219106062827,0.00031103351786837205,0.019808974882698106,0.07194637872348845,272.5511451569315,13584.135869253696,271.14008441659996,51323.27227450503,2.338471076745973,1.1968412739392267
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,37,9.25,9.375,21600.0,21600.0,301.2911813756233,25023.201843527724,0.9752872833028778,0.00031955131585406974,0.00031789692428633916,0.01949802791217723,0.07111085462446258,279.2828787867793,13994.885328573886,277.83696629400333,52821.30813845785,2.3608024124972378,1.2088862893361643
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,38,9.5,9.625,21600.0,21600.0,282.3109202607466,24707.201847051514,0.9755955227802368,0.0003298779055883464,0.0003281700508610787,0.019038218754615397,0.06988696444310491,286.2343507943113,14396.075109714098,284.75244891234496,54294.02658606398,2.38561139207352,1.2220569411938433
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,39,9.75,9.875,21600.0,21600.0,260.0875626118474,24347.38640014926,0.9759466202806258,0.00034216242369582774,0.00034039096915794334,0.018503393497015085,0.0684767608973127,293.4472876317595,14786.134915612201,291.9280426962978,55737.54731475871,2.413252514289474,1.2365221160977633
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,40,10.0,10.125,21600.0,21600.0,237.4913026320942,23993.09635925117,0.9762924497069828,0.00035484056077336295,0.0003530034685678021,0.01796472107647914,0.06707024134581817,300.93013589494853,15164.973461050266,299.3721505116932,57151.91899163918,2.4436829232604658,1.252264267382141
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,41,10.25,10.375,21600.0,21600.0,216.85819290814374,23679.88796634843,0.9765982805880578,0.00036655342789718837,0.00036465569545125856,0.01747768877174103,0.06581064002750037,308.6624055593945,15533.656966397992,307.06438841567496,58540.16304217672,2.4765487502977135,1.2691194165198345
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,42,10.5,10.625,21600.0,21600.0,199.7872373261192,23428.187072438213,0.97684412218625,0.0003763192937516414,0.0003743710011442614,0.01707820756282669,0.06478630791977345,316.6026798269924,15894.00429458283,314.9635540345456,59907.14332251163,2.5112961077437626,1.2868294663956314
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,43,10.75,10.875,21600.0,21600.0,187.20135972241323,23246.78079673772,0.9770213439144767,0.00038354972137806927,0.0003815639951633068,0.016785439544816278,0.06404083231496892,324.69698313455103,16248.238520951896,323.01595124917236,61258.639339673115,2.5472707611097403,1.3050895018600046
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,44,11.0,11.125,21600.0,21600.0,179.54188036574533,23137.74520437339,0.9771278798234604,0.0003879579493841219,0.0003859494007465434,0.016607472069646554,0.0635898538019465,332.8852089510661,16598.755198760944,331.16178471405743,62600.76439058676,2.5837871776391457,1.3235806102069039
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,45,11.25,11.375,21600.0,21600.0,176.97586285940073,23100.629489969666,0.9771641472958262,0.00038943557449437524,0.000387419375847545,0.016546790521315365,0.06343633192775937,341.1049265423392,16948.00409648621,339.3389469134499,63939.69890921526,2.6201654265785757,1.3419873260785689
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,46,11.5,11.625,21600.0,21600.0,179.54188036574533,23135.043527120142,0.9771305197111929,0.0003879579493841219,0.0003859494007465434,0.0166039414890957,0.06358040415104665,349.29317448082753,17298.447204778488,347.48480238577764,65281.628141608955,2.65574601803856,1.3600044404725513
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,47,11.75,11.875,21600.0,21600.0,187.20135972241334,23241.511598405,0.9770264920472763,0.00038354972137806927,0.0003815639951633068,0.016778807218345272,0.06402273483092359,357.387520438988,17652.543330575678,355.53724203019414,66632.74935490856,2.689897555605667,1.3773402294987285
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,48,12.0,12.125,21600.0,21600.0,170.3314266947042,23391.159067213346,0.9768802934451809,0.0003763192937516414,0.0003743710011442614,0.016616860055978778,0.0640263621576994,365.32808872454643,18003.169286132314,363.43670014482586,67983.74493028992,2.7227551124212446,1.393882733772522
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,49,12.25,12.375,21600.0,21600.0,184.88551062040477,23638.428432915392,0.976638770736468,0.0003665534278971883,0.0003646556954512585,0.016976902894994615,0.06498347563410076,373.0606789719306,18361.30380013676,371.12925697201337,69354.5971763377,2.753136334951203,1.4092484483778904
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,50,12.5,12.625,21600.0,21600.0,202.4765592953111,23947.184097941994,0.9763372745300445,0.00035484056077336295,0.0003530034685678021,0.01741843998543689,0.06616629348638223,380.54387079749125,18728.639280130807,378.573706571078,70749.97053913989,2.7806838777069482,1.4232700663533735
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,51,12.75,12.875,21600.0,21600.0,221.74131940625466,24297.341373906773,0.9759954627770008,0.0003421624236958277,0.0003403909691579433,0.017909738794339124,0.067493264508399,387.7571686155853,19106.203474271206,385.74965946679583,72172.82992958912,2.8052568806779044,1.4358817778222408
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,52,13.0,13.125,21600.0,21600.0,240.68815637614964,24653.777516123093,0.9756476447105753,0.00032987790558834624,0.00032817005086107856,0.01840099796869524,0.0688304236856955,394.70901201077874,19493.985905366408,392.6655115500385,73623.36152986213,2.827005923472123,1.4471546244724878
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,53,13.25,13.375,21600.0,21600.0,256.8700456599868,24967.633766926756,0.9753414796471237,0.0003195513158540696,0.00031789692428633906,0.018827604076032574,0.06999850743684347,401.4411197205099,19890.63411886933,399.3627655706266,75098.04640269942,2.8464105534162725,1.4573143837662186
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,54,13.5,13.625,21600.0,21600.0,267.82844048169085,25185.2343659412,0.9751292678464537,0.00031265219106062827,0.00031103351786837205,0.019121808692741306,0.07080551443892373,408.02644784715596,20293.392801575108,405.91399992020797,76589.40823891271,2.8642504082090405,1.4667283057858644
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,55,13.75,13.875,21600.0,21600.0,271.71175234054573,25263.656030399907,0.9750527995846302,0.00031022644896861395,0.00030862033440798715,0.019230880112114348,0.0711001460756311,414.56017066671217,20698.417068997845,412.41389613539025,78086.8584029222,2.881502545761212,1.4758571204860016
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,56,14.0,14.125,21600.0,21600.0,267.82844048169085,25186.344917047587,0.9751281849161677,0.00031265219106062827,0.00031103351786837205,0.01913439178666669,0.07082400219134605,421.14549148001885,21101.44033921784,418.96512320949506,79578.60798615767,2.89918617882148,1.485182087203543
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,57,14.25,14.375,21600.0,21600.0,256.8700456599868,24969.7623995039,0.9753394035056859,0.0003195513158540696,0.00031789692428633906,0.01885150948147597,0.07003366406651969,427.8775848595815,21498.59133149528,425.66236297410524,81054.03037629434,2.918196509508797,1.4951265175048867
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,58,14.5,14.625,21600.0,21600.0,240.68815637614964,24656.75448816414,0.9756447402391384,0.00032987790558834624,0.00032817005086107856,0.018434013553710868,0.06887904447682902,434.8294075593623,21887.068376183062,432.57819446908024,82505.58228935508,2.9391727361526634,1.5059930122353908
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,59,14.75,14.875,21600.0,21600.0,221.74131940625466,24300.94330350118,0.9759919473163907,0.0003421624236958277,0.0003403909691579433,0.01794918328606998,0.06755143363957244,442.0426793957123,22265.462756502246,439.7541215175675,83929.66284301212,2.9624316555788575,1.5179315200670769
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,60,15.0,15.125,21600.0,21600.0,202.4765592953111,23951.157655183033,0.9763333950057054,0.00035484056077336295,0.0003530034685678021,0.01746163502311927,0.06623004554881307,449.5258414864409,22633.707708438855,447.1985415357443,85326.3751158085,2.9879739793646687,1.530941974526275
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,61,15.25,15.375,21600.0,21600.0,216.85819290814374,23674.48183524167,0.9766035602206725,0.00036655342789718837,0.00036465569545125856,0.017512682847346153,0.06584690635198544,457.2581529526634,23003.131394261905,454.89082102508513,86715.39169634241,3.0148657472324967,1.5447531108101624
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,62,15.5,15.625,21600.0,21600.0,199.7872373261192,23424.540659613947,0.9768476841696788,0.0003763192937516414,0.0003743710011442614,0.017113536845709543,0.06482615217487882,465.1984561738321,23364.225481112677,462.7900154476271,88083.2176714567,3.0434247659302445,1.5593277047457146
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,63,15.75,15.875,21600.0,21600.0,187.20135972241323,23245.03288811395,0.9770230516600018,0.00038354972137806927,0.0003815639951633068,0.016821207926789292,0.06408463829543465,473.29277362950563,23719.21517177944,470.8424267371207,89435.64051909046,3.0731213948296427,1.5744188419866483
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,64,16.0,16.125,21600.0,21600.0,179.54188036574533,23137.932255220385,0.97712769705088,0.0003879579493841219,0.0003859494007465434,0.01664372254216243,0.06363774291887607,481.48099791440626,24070.496884983742,478.9882586783209,90778.77606466135,3.1033919140779878,1.5897641759408905
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,65,16.25,16.375,21600.0,21600.0,176.97586285940073,23102.687796380418,0.9771621359946675,0.00038943557449437524,0.000387419375847545,0.016583506274762523,0.06348816852322328,489.7006985869993,24420.520012320267,487.1654040466253,92118.80192693546,3.133670070953053,1.605100754462283
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,66,16.5,16.625,21600.0,21600.0,179.54188036574533,23138.814001405608,0.9771268354726405,0.0003879579493841219,0.0003859494007465434,0.016641048567945318,0.06363580749744276,497.8889156519676,24771.744979044954,495.31122880527244,93461.89543931426,3.163400344862364,1.620171101133678
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,67,16.75,16.875,21600.0,21600.0,187.20135972241323,23246.747760072027,0.9770213761920047,0.00038354972137806927,0.0003815639951633068,0.016816179084406427,0.06408109936800285,505.983219226935,25126.627933961852,503.36362628592354,94814.2412833906,3.1920450306273915,1.6347262731003591
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,68,17.0,17.125,21600.0,21600.0,199.7872373261192,23426.993711450377,0.9768452879146122,0.0003763192937516414,0.0003743710011442614,0.017106835342598947,0.0648217353806871,513.9235029701521,25487.57973426571,511.26280133135594,96181.97070942975,3.2190978704628157,1.648531916224312
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,69,17.25,17.375,21600.0,21600.0,216.85819290814374,23677.53578621643,0.976600577725832,0.00036655342789718837,0.00036465569545125856,0.017505423514326456,0.06584282937387476,521.6557908223105,25856.849159362126,518.9550573288882,97570.89704587134,3.2441149312675113,1.661382378100056
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,70,17.5,17.625,21600.0,21600.0,237.4913026320942,23989.65243467647,0.9762958119903321,0.00035484056077336295,0.0003530034685678021,0.017993331475562827,0.06710163247331026,529.1386648559089,26236.292345290396,526.3991907812735,98985.93556951774,3.2667678017936588,1.6731253018530916
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,71,17.75,17.875,21600.0,21600.0,260.0875626118474,24342.988426128988,0.9759509124779454,0.00034216242369582774,0.00034039096915794334,0.01853518311355128,0.06851062131287763,536.3516334157357,26627.024008938904,533.5748161233709,100430.17644262798,3.286913632470862,1.683694179470344
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,72,18.0,18.125,21600.0,21600.0,282.3109202607469,24702.061422524355,0.9756005377682803,0.00032987790558834624,0.00032817005086107856,0.019075875618727135,0.06992719781963676,543.3031411568768,27029.009394398774,540.4903342903203,101903.75029745325,3.3046627973141005,1.6931399148701023
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,broad_480_550,73,18.25,18.375,21600.0,21600.0,256.87004565998654,24973.181391505586,0.9753360688337671,0.00031955131585406974,0.00031789692428633916,0.018861886256793373,0.07005337418569993,550.0352115195053,27426.377639036567,547.1875511571604,103379.58288132859,3.321285938135614,1.701840366446477
