analysis_case_id,source_case_id,source_class,model_id,selection_id,flux_ph_cm2_s,duration_s,final_rate_day15_cps,background_final_cps_day15,response_cps_per_ph_cm2_s,handling,claim_level,total_source_counts,total_background_counts,final_counting_Z,final_template_proxy_Z,T3_day_counting,T5_day_counting,T3_day_extrapolated_constant_profile,T5_day_extrapolated_constant_profile
C_transient_broad_480_550_F0.0001_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.0001,86400.0,0.0011879500385249511,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,108.23384796033491,5585.889286172811,1.4481612988674908,1.4481612988674908,,,85.82990482743837,238.4164022984399
C_transient_broad_480_550_F0.0001_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.0001,259200.0,0.0011879500385249511,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,322.1055284756447,16843.747564084144,2.4818687851411245,2.4818687851411245,,,29.222332052534945,81.17314459037485
C_transient_broad_480_550_F0.0003_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.0003,3600.0,0.003563850115574853,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,12.8204193015236,236.56334463322008,0.8335439495642921,0.8335439495642921,,,259.06902950925644,719.636193081268
C_transient_broad_480_550_F0.0003_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.0003,21600.0,0.003563850115574853,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,78.19222033298811,1413.292472832858,2.079924269518855,2.079924269518855,,,41.60805933675162,115.57794260208782
C_transient_broad_480_550_F0.0003_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.0003,86400.0,0.003563850115574853,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,324.7015438810047,5585.889286172811,4.344483896602472,4.344483896602472,0.510904722059241,,,26.490711366493326
C_transient_broad_480_550_F0.0003_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.0003,259200.0,0.003563850115574853,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,966.3165854269339,16843.747564084144,7.445606355423372,7.445606355423372,0.510904722059241,1.3005383744942245,,
C_transient_broad_480_550_F0.001_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.001,3600.0,0.01187950038524951,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,42.73473100507867,236.56334463322008,2.7784798318809742,2.7784798318809742,,,23.316212655833077,64.76725737731408
C_transient_broad_480_550_F0.001_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.001,21600.0,0.01187950038524951,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,260.64073444329375,1413.292472832858,6.9330808983961845,6.9330808983961845,0.125,0.14710820565646554,,
C_transient_broad_480_550_F0.001_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.001,86400.0,0.01187950038524951,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,1082.338479603349,5585.889286172811,14.481612988674906,14.481612988674906,0.125,0.13756617650165862,,
C_transient_broad_480_550_F0.001_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.001,259200.0,0.01187950038524951,0.06628201291851338,11.87950038524951,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,3221.055284756447,16843.747564084144,24.818687851411244,24.818687851411244,0.125,0.13756617650165862,,
