window_id,stage,source,lo_keV,hi_keV,rate_cps,prompt_cps,delayed_cps,science_focus_cps,effective_catalog_events,rejection_factor_vs_raw
W1_design_passband,raw,non_xray_background,500.99393711182086,521.0060628881791,0.23552388033496455,0.1974866453500106,0.03803723498495395,0.0,715.6517704816977,1.0
W1_design_passband,scintillator,non_xray_background,500.99393711182086,521.0060628881791,0.09691374293828132,0.06926622355296241,0.02764751938531891,0.0,420.82019754181823,2.4302423288403574
W1_design_passband,compton_fov,non_xray_background,500.99393711182086,521.0060628881791,0.1973680324633757,0.16423636435052505,0.03313166811285066,0.0,624.0698939137922,1.1933233431744787
W1_design_passband,both,non_xray_background,500.99393711182086,521.0060628881791,0.08787762517234703,0.06383489898677153,0.0240427261855755,0.0,371.2511698310386,2.6801347882700663
W2_511_pm_420eV,raw,non_xray_background,510.58,511.42,0.1880515873421412,0.16445675583201314,0.023594831510128055,0.0,500.4589127309057,1.0
W2_511_pm_420eV,scintillator,non_xray_background,510.58,511.42,0.07801126897357447,0.06231010321777386,0.01570116575580061,0.0,272.81108312378353,2.4105695217679615
W2_511_pm_420eV,compton_fov,non_xray_background,510.58,511.42,0.1594291733410904,0.13806300964526608,0.021366163695824347,0.0,449.8197689522341,1.1795305928094768
W2_511_pm_420eV,both,non_xray_background,510.58,511.42,0.0730017189784277,0.05892377643173457,0.014077942546693131,0.0,249.10622793301087,2.575988483198748
