time_bin_id,day_mid,VN,ZA,nuclide,hl_s,reference_activity_Bq_day15,activity_Bq,activity_ratio_to_day15
57,14.25,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,8.139618463388128,1.040573190805068
58,14.5,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,8.042029385941076,1.0280973507932092
59,14.75,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,7.931141691323738,1.013921408428344
60,15.0,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,7.822245023524668,1.0
61,15.25,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,7.7262785100852085,0.9877315894412858
62,15.5,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,7.649441027783127,0.9779086444848187
63,15.75,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,7.594312391521185,0.9708609700516927
64,16.0,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,7.56141015284587,0.9666547302092479
65,16.25,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,7.550501887690798,0.9652602117401554
66,16.5,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,7.561413845354397,0.9666552022615188
67,16.75,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,7.594299931418719,0.9708593771455093
68,17.0,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,7.649380601260968,0.9779009195258105
69,17.25,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,7.7261417840444215,0.9877141103108859
70,17.5,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,7.822028030327439,0.9999722594732616
71,17.75,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,7.930884833851317,1.0138885716312804
72,18.0,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,8.0418250988827,1.028071234626078
73,18.25,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,8.139593874655233,1.0405700473682642
74,18.5,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,8.207347612923256,1.0492317216145017
75,18.75,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,8.231567086437522,1.052327952100945
76,19.0,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,8.207017409704768,1.0491895082579148
77,19.25,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,8.138876226627618,1.0404783028594362
78,19.5,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,8.04064276606263,1.0279200845641054
79,19.75,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,7.929191029032811,1.013672034714652
80,20.0,CsI_Bottom_Quadrant_03,53128,I-128,1499.3999999999999,7.822245023524668,7.828108175773003,1.000749548528677
0,0.0,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.160547414569584,0.9171575972289507
1,0.25,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.708188522946525,0.9873021230623833
2,0.5,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.632127980577329,0.9775599203724992
3,0.75,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.577493013637477,0.9705620091651408
4,1.0,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.545147749807621,0.966419071099321
5,1.25,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.534844981233178,0.9650994425955958
6,1.5,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.546392711302715,0.9665785317979765
7,1.75,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.579922990641394,0.9708732523901628
8,2.0,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.635631827910214,0.9780087101108852
9,2.25,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.71297998306259,0.9879158364829979
10,2.5,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.8093884553286035,1.0002643005956855
11,2.75,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.918683131433015,1.0142632921143897
12,3.0,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.02996295005372,1.0285165503022449
13,3.25,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.127965079866373,1.0410691377928893
14,3.5,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.19584305267061,1.0497632773380356
15,3.75,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.220077362719286,1.052867325155598
16,4.0,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.195433111776977,1.049710770122701
17,4.25,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.127087132072155,1.0409566859867887
18,4.5,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.028537968435714,1.0283340317542624
19,4.75,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.916661461713065,1.0140043468640632
20,5.0,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.806785723231555,0.9999309300615413
21,5.25,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.709885832287056,0.9875195226641719
22,5.5,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.632195809956237,0.9775686082879026
23,5.75,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.5763294915269395,0.9704129796173365
24,6.0,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.542835294807664,0.9661228806618211
25,6.25,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.531505840512893,0.96467174927796
26,6.5,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.542184361728452,0.9660395060000359
27,6.75,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.575032600942176,0.9702468675893413
28,7.0,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.63027012101291,0.9773219567203594
29,7.25,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.707375099839557,0.9871979358907713
30,7.5,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.80378020091681,0.9995459682052731
31,7.75,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.913317145695845,1.0135759906693278
32,8.0,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.025083102824487,1.0278915158320447
33,8.25,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.123801653182316,1.0405358659363244
34,8.5,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.19259543985401,1.0493473073576483
35,8.75,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.217893627374705,1.052587621755053
36,9.0,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.194392773854489,1.049577518602384
37,9.25,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.127194117801045,1.040970389237164
38,9.5,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.02972619372975,1.028486225405467
39,9.75,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.918809382183412,1.0142794629220357
40,10.0,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.809733324558449,1.000308473117127
41,10.25,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.713449206072087,0.987975936838884
42,10.5,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.636177952126187,0.9780786603457919
43,10.75,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.580528352302893,0.9709507900440277
44,11.0,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.5470506136108755,0.9666627991123631
45,11.25,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.535545686555101,0.9651891923273149
46,11.5,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.545871518384297,0.9665117748844232
47,11.75,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.5782104671883666,0.9706539040911513
48,12.0,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.632807750197721,0.9776469885581577
49,12.25,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.709171282743604,0.9874279996975003
50,12.5,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.80476698056149,0.9996723597219422
51,12.75,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.9134635442887316,1.0135947421102325
52,13.0,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.0243996722618,1.0278039787351643
53,13.25,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.122345284616479,1.0403493271960313
54,13.5,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.190471923954759,1.0490753171553528
55,13.75,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.215254223748389,1.05224955415381
56,14.0,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.191422438408605,1.049197063650718
57,14.25,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.124093060562236,1.0405731908050682
58,14.5,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.026690123257447,1.028097350793209
59,14.75,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.916013934392516,1.0139214084283443
60,15.0,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.807324974687083,1.0
61,15.25,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.711541506532319,0.9877315894412857
62,15.5,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.634850583048714,0.9779086444848183
63,15.75,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.579827098433508,0.9708609700516926
64,16.0,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.546987617062064,0.9666547302092477
65,16.25,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.536100158190656,0.9652602117401553
66,16.5,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.546991302527548,0.9666552022615186
67,16.75,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.579814662097279,0.9708593771455091
68,17.0,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.634790271783322,0.9779009195258103
69,17.25,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.711405041281008,0.9877141103108853
70,17.5,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.807108395379867,0.9999722594732615
71,17.75,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.915757566846707,1.01388857163128
72,18.0,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.026486225853562,1.0280712346260779
73,18.25,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.124068518729569,1.040570047368264
74,18.5,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.191693024394823,1.0492317216145015
75,18.75,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.215866301999016,1.0523279521009443
76,19.0,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.191363451001678,1.0491895082579148
77,19.25,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.123352239534507,1.0404783028594362
78,19.5,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,8.0253061481998,1.0279200845641054
79,19.75,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.9140669927695715,1.0136720347146515
80,20.0,CsI_Bottom_Quadrant_00,53128,I-128,1499.3999999999999,7.807324974687083,7.813176943634763,1.0007495485286768
0,0.0,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.331307474275841,0.9171575972289508
1,0.25,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.815528029206143,0.9873021230623832
2,0.5,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.748275813346262,0.9775599203724995
3,0.75,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.699967946012086,0.9705620091651409
4,1.0,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.671368483039925,0.9664190710993213
5,1.25,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.662258844920862,0.9650994425955958
6,1.5,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.672469269552842,0.9665785317979766
7,1.75,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.702116515203306,0.970873252390163
8,2.0,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.751373891401336,0.9780087101108852
9,2.25,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.819764605753883,0.987915836482998
10,2.5,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.905008323266228,1.0002643005956855
11,2.75,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,7.001645934841909,1.0142632921143897
12,3.0,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,7.100038795970903,1.0285165503022449
13,3.25,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,7.186691614680728,1.0410691377928893
14,3.5,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,7.246708858010439,1.0497632773380359
15,3.75,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,7.26813667064288,1.0528673251555982
16,4.0,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,7.246346391051756,1.0497107701227015
17,4.25,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,7.185915339193709,1.0409566859867885
18,4.5,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,7.098778836885872,1.0283340317542626
19,4.75,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.99985838818278,1.0140043468640632
20,5.0,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.902707005192968,0.9999309300615414
21,5.25,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.817028778617005,0.9875195226641719
22,5.5,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.748335787623195,0.9775686082879026
23,5.75,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.6989391676508205,0.970412979617337
24,6.0,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.669323826007786,0.9661228806618212
25,6.25,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.659306399335908,0.96467174927796
26,6.5,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.6687482753925815,0.9660395060000362
27,6.75,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.6977924657889005,0.9702468675893412
28,7.0,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.746633106515992,0.9773219567203592
29,7.25,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.814808806010103,0.9871979358907712
30,7.5,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.900049542740205,0.9995459682052731
31,7.75,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.996901366635367,1.013575990669328
32,8.0,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,7.095724068136978,1.0278915158320445
33,8.25,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,7.1830103410353985,1.0405358659363242
34,8.5,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,7.24383734077735,1.0493473073576485
35,8.75,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,7.266205826657287,1.0525876217550532
36,9.0,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,7.245426531314354,1.0495775186023841
37,9.25,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,7.186009935249815,1.0409703892371642
38,9.5,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,7.099829457634495,1.0284862254054667
39,9.75,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,7.001757564899408,1.0142794629220357
40,10.0,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.905313254300988,1.0003084731171272
41,10.25,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.8201794895574706,0.9879759368388841
42,10.5,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.751856770730287,0.9780786603457918
43,10.75,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.7026517718799505,0.9709507900440277
44,11.0,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.673050982313032,0.9666627991123632
45,11.25,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.662878403815609,0.9651891923273149
46,11.5,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.67200843430815,0.9665117748844232
47,11.75,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.7006023135773285,0.9706539040911514
48,12.0,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.7488768610356615,0.9776469885581578
49,12.25,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.816396978755448,0.9874279996975004
50,12.5,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.900922046611503,0.9996723597219422
51,12.75,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,6.9970308112785915,1.0135947421102327
52,13.0,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,7.095119783467226,1.0278039787351647
53,13.25,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,7.1817226298239065,1.0403493271960316
54,13.5,CsI_Bottom_Quadrant_02,53128,I-128,1499.3999999999999,6.903183807673733,7.2419597424170155,1.0490753171553526
