analysis_case_id,source_case_id,source_class,model_id,selection_id,flux_ph_cm2_s,duration_s,final_rate_day15_cps,background_final_cps_day15,response_cps_per_ph_cm2_s,handling,claim_level,total_source_counts,total_background_counts,final_counting_Z,final_template_proxy_Z,T3_day_counting,T5_day_counting,T3_day_extrapolated_constant_profile,T5_day_extrapolated_constant_profile
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,0.00035498423061374644,0.07992754217890664,11.83280768712488,focused_EventList_detector_response_linear_flux_scaling,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS_M05000_S260614,608.5710467602482,138436.6411061163,1.6356326073341036,1.6356326073341036,,,67.28232420022432,186.89534500062308
A_point_broad_480_550_F5e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,5e-05,,0.000591640384356244,0.07992754217890664,11.83280768712488,focused_EventList_detector_response_linear_flux_scaling,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS_M05000_S260614,1014.2850779337464,138436.6411061163,2.726054345556838,2.726054345556838,,,24.22163671208078,67.28232420022438
A_point_broad_480_550_F8e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,8e-05,,0.0009466246149699905,0.07992754217890664,11.83280768712488,focused_EventList_detector_response_linear_flux_scaling,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS_M05000_S260614,1622.8561246939953,138436.6411061163,4.361686952890944,4.361686952890944,9.40243006739399,,,26.28215789071261
A_point_broad_480_550_F0.0001,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,0.0001,,0.001183280768712488,0.07992754217890664,11.83280768712488,focused_EventList_detector_response_linear_flux_scaling,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS_M05000_S260614,2028.5701558674928,138436.6411061163,5.452108691113676,5.452108691113676,5.914657116473571,16.5340323784665,,
A_point_broad_480_550_F0.00015,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,0.00015,,0.001774921153068732,0.07992754217890664,11.83280768712488,focused_EventList_detector_response_linear_flux_scaling,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS_M05000_S260614,3042.8552338012396,138436.6411061163,8.178163036670515,8.178163036670515,2.2490984369383753,7.070575063433247,,
A_point_broad_480_550_F0.0002,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,0.0002,,0.002366561537424976,0.07992754217890664,11.83280768712488,focused_EventList_detector_response_linear_flux_scaling,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS_M05000_S260614,4057.1403117349855,138436.6411061163,10.904217382227351,10.904217382227351,1.2784269471614838,4.071695772848873,,
A_point_broad_480_550_F0.0003,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,0.0003,,0.003549842306137464,0.07992754217890664,11.83280768712488,focused_EventList_detector_response_linear_flux_scaling,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS_M05000_S260614,6085.710467602479,138436.6411061163,16.35632607334103,16.35632607334103,0.6044623247222313,1.5579530235930912,,
B_diffuse_proxy_broad_480_550,B_GC_DIFFUSE_BULGE_DISK_PROXY,extended_steady,routeB_fov_flux_proxy,broad_480_550,6.26238e-07,,7.410153820369711e-06,0.07992754217890664,11.83280768712488,aperture_flux_proxy_using_v3p5_selection_response_not_a_focal_spot_source,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS_M05000_S260614,12.703677172701472,138436.6411061163,0.034143176425056466,0.034143176425056466,,,154406.17363661743,428906.03787949274
C_transient_broad_480_550_F0.0001_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.0001,3600.0,0.001183280768712488,0.07992754217890664,11.83280768712488,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS_M05000_S260614,4.256366642966225,283.5008642159983,0.25279113359484945,0.25279113359484945,,,2816.7534198331887,7824.315055092191
C_transient_broad_480_550_F0.0001_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.0001,21600.0,0.001183280768712488,0.07992754217890664,11.83280768712488,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS_M05000_S260614,25.959746351168306,1695.709628600103,0.6304123341484409,0.6304123341484409,,,452.92167196746243,1258.1157554651734
C_transient_broad_480_550_F0.0001_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.0001,86400.0,0.001183280768712488,0.07992754217890664,11.83280768712488,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS_M05000_S260614,107.80068200988542,6712.142322328158,1.3158031755106223,1.3158031755106223,,,103.96583471555965,288.793985320999
C_transient_broad_480_550_F0.0001_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,broad_480_550,0.0001,259200.0,0.001183280768712488,0.07992754217890664,11.83280768712488,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS_M05000_S260614,320.8161807311126,20264.969968866764,2.2536334600296994,2.2536334600296994,,,35.4409978441408,98.44721623372445
