selection_id,time_bin_id,day_mid,dt_s,prompt_event_rate_hz,delayed_event_rate_hz,coincidence_occupancy_rate_hz,coincidence_window_s,accidental_live_factor,accidental_loss_fraction
broad_480_550,0,0.0,10800.0,749.372515771234,59.47033015714914,808.8428459283832,1e-06,0.9991914841792697,0.0008085158207302712
broad_480_550,1,0.25,21600.0,740.1967359818898,64.5817856207946,804.7785216026844,1e-06,0.9991955452257776,0.0008044547742224184
broad_480_550,2,0.5,21600.0,732.8706001324844,65.18269785955835,798.0532979920426,1e-06,0.9992022650618462,0.0007977349381538268
broad_480_550,3,0.75,21600.0,727.6381637844643,65.63880202107208,793.2769658055363,1e-06,0.9992070375951833,0.0007929624048167438
broad_480_550,4,1.0,21600.0,724.5465498170995,66.05486524134508,790.6014150584446,1e-06,0.9992097110278956,0.0007902889721044248
broad_480_550,5,1.25,21600.0,723.5715326936695,66.49255133975205,790.0640840334215,1e-06,0.999210247934418,0.0007897520655819612
broad_480_550,6,1.5,21600.0,724.6947143336095,66.9955773974792,791.6902917310887,1e-06,0.9992086230123426,0.0007913769876574106
broad_480_550,7,1.75,21600.0,727.9289880766217,67.5980822451658,795.5270703217875,1e-06,0.9992047892774447,0.000795210722555284
broad_480_550,8,2.0,21600.0,733.2932173485963,68.32608561588403,801.6193029644803,1e-06,0.9991987019079536,0.0008012980920464319
broad_480_550,9,2.25,21600.0,740.7351356274468,69.19326499506111,809.9284006225079,1e-06,0.9991903995028525,0.0008096004971475113
broad_480_550,10,2.5,21600.0,750.0057437109097,70.19170286758657,820.1974465784963,1e-06,0.999180138823405,0.0008198611765950492
broad_480_550,11,2.75,21600.0,760.5097854573147,71.2798801776662,831.7896656349809,1e-06,0.9991685561754933,0.0008314438245067279
broad_480_550,12,3.0,21600.0,771.1973356140475,72.3736438488053,843.5709794628527,1e-06,0.9991567847265077,0.0008432152734922926
broad_480_550,13,3.25,21600.0,780.5998487620619,73.34925859051633,853.9491073525783,1e-06,0.9991464154034211,0.0008535845965789157
broad_480_550,14,3.5,21600.0,787.0985229224607,74.06648446788715,861.1650073903478,1e-06,0.9991392056887768,0.0008607943112232119
broad_480_550,15,3.75,21600.0,789.3972577447469,74.40978928863296,863.8070470333798,1e-06,0.9991365659268736,0.0008634340731263901
broad_480_550,16,4.0,21600.0,786.998763208158,74.33069815621768,861.3294613643757,1e-06,0.9991390413763773,0.0008609586236226763
broad_480_550,17,4.25,21600.0,780.4069714657106,73.867276123519,854.2742475892296,1e-06,0.999146090540772,0.0008539094592280305
broad_480_550,18,4.5,21600.0,770.9235754971025,73.12860909907081,844.0521845961733,1e-06,0.9991563039272496,0.0008436960727503662
broad_480_550,19,4.75,21600.0,760.1713576280393,72.2548283869032,832.4261860149426,1e-06,0.9991679201845467,0.0008320798154533016
broad_480_550,20,5.0,21600.0,749.6212600746122,71.37616860418156,820.9974286787938,1e-06,0.9991793394974987,0.0008206605025012914
broad_480_550,21,5.25,21600.0,740.3243800900963,70.5887385299863,810.9131186200825,1e-06,0.9991894155825676,0.000810584417432425
