analysis_case_id,source_case_id,source_class,model_id,selection_id,flux_ph_cm2_s,duration_s,time_bin_id,day_mid,elapsed_stop_day,dt_s,dt_active_s,source_final_cps_noacc,background_final_cps_noacc,accidental_live_factor,source_final_cps,background_final_cps,cumulative_source_counts,cumulative_background_counts,counting_Z,template_proxy_Z,template_proxy_note
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,0,0.0,0.125,10800.0,10800.0,0.00035498423061374644,0.07710305962286983,0.9991916058013104,0.000354697263421092,0.07704072995676949,3.8307304449477937,832.0398835331105,0.13280350003517322,0.13280350003517322,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,1,0.25,0.375,21600.0,21600.0,0.0003667018401090371,0.07646496367418325,0.9991956773017304,0.0003664068934955402,0.07640346116827774,11.745119344451462,2482.35464476791,0.23573578840513962,0.23573578840513962,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,2,0.5,0.625,21600.0,21600.0,0.0003764716600221396,0.07577313052235167,0.9992023983676188,0.0003761713856115607,0.07571269374975641,19.870421273661172,4117.748829762649,0.3096543237335587,0.3096543237335587,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,3,0.75,0.875,21600.0,21600.0,0.0003837050151447385,0.07528042370147671,0.9992071718343802,0.0003834008030014422,0.0752207392612464,28.151878618492326,5742.516797805571,0.3714977982451275,0.3714977982451275,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,4,1.0,1.125,21600.0,21600.0,0.00038811502797891966,0.07499698560056069,0.9992098461183531,0.0003878083573830366,0.07493772644127658,36.528539137965915,7361.171688937145,0.425754091791861,0.425754091791861,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,5,1.25,1.375,21600.0,21600.0,0.0003895932513583316,0.07492365561938584,0.9992103839200716,0.00038928562226242747,0.07486449469614175,44.93710857883435,8978.244774373807,0.47425225453326203,0.47425225453326203,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,6,1.5,1.625,21600.0,21600.0,0.00038811502797891966,0.07506090809055994,0.9992087600265249,0.0003878079358544763,0.07500151689963336,53.313759993291036,10598.277539405888,0.5178710912789228,0.5178710912789228,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,7,1.75,1.875,21600.0,21600.0,0.0003837050151447385,0.07541180489283245,0.9992049275232932,0.00038339994184802257,0.07535184704234336,61.59519873720832,12225.877435520504,0.557066243025882,0.557066243025882,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,8,2.0,2.125,21600.0,21600.0,0.00037647166002213945,0.07597957189501404,0.9991988416418015,0.00037617004660508784,0.07591870022593801,69.72047174387822,13865.721360400765,0.5920918493675904,0.5920918493675904,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,9,2.25,2.375,21600.0,21600.0,0.000366701840109037,0.07675976544760808,0.9991905410089954,0.0003664050100075428,0.07669763156531911,77.63481996004114,15522.390202211658,0.6231279790200924,0.6231279790200924,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,10,2.5,2.625,21600.0,21600.0,0.00035498423061374644,0.07772738656913324,0.9991802823699647,0.00035469324378152784,0.07766367206002595,85.29619402572214,17199.92551870822,0.650378790358408,0.650378790358408,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,11,2.75,2.875,21600.0,21600.0,0.00034230096034082246,0.07882148902063305,0.9991687019457562,0.00034201640621852534,0.0787559648701776,92.68374840004229,18901.054359904057,0.6741562637752792,0.6741562637752792,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,12,3.0,3.125,21600.0,21600.0,0.00033001146840861296,0.0799340022866017,0.9991569327318184,0.0003297332465414731,0.07986661254565912,99.80598652533811,20626.173190890295,0.6949399228878429,0.6949399228878429,same count selection; no profile likelihood gain claimed
A_point_broad_480_550_F3e-05,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,broad_480_550,3e-05,,13,3.25,3.375,21600.0,21600.0,0.00031968069758665134,0.0809134506629728,0.9991465654023237,0.0003194078710191216,0.08084439632475965,106.70519653935114,22372.412151505105,0.7133935268558117,0.7133935268558117,same count selection; no profile likelihood gain claimed
