VN,ZA,nuclide,old_source_activity_Bq,new_groundstate_activity_Bq,scale,action,RP_yield,nubase_half_life_s,nubase_why,nubase_line,nubase_raw_value,nubase_raw_unit
CsI_Active_Shield_Side00,53128,I-128,18.2008795,18.20087946649582,0.9999999981592,kept_rescaled,1.0,1499.3999999999999,nubase_ground,2498,24.99,m
CsI_Active_Shield_Side02,53128,I-128,18.2008795,18.20087946649582,0.9999999981592,kept_rescaled,1.0,1499.3999999999999,nubase_ground,2498,24.99,m
CsI_Active_Shield_Side04,53128,I-128,18.2008795,18.20087946649582,0.9999999981592,kept_rescaled,1.0,1499.3999999999999,nubase_ground,2498,24.99,m
CsI_Active_Shield_Side07,53128,I-128,18.2008795,18.20087946649582,0.9999999981592,kept_rescaled,1.0,1499.3999999999999,nubase_ground,2498,24.99,m
CsI_Active_Shield_Top07,53128,I-128,18.2008795,18.20087946649582,0.9999999981592,kept_rescaled,1.0,1499.3999999999999,nubase_ground,2498,24.99,m
CsI_Active_Shield_Bottom03,55134,Cs-134,0.498413574,0.49835506318324313,0.999882605892357,kept_rescaled,2.0,65166444.0,nubase_ground,2702,2.0650,y
CsI_Active_Shield_Bottom00,55134,Cs-134,0.249206787,0.24917753159162156,0.999882605892357,kept_rescaled,1.0,65166444.0,nubase_ground,2702,2.0650,y
