event_index,stream,tag,local_id,primary,source_volume,component,rate_hz,tes_total_keV,bgo_total_keV,source_file
1031221,delayed,activation,288502,Cu62,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu62:ColdPlate_MXC_50mK_SD_anchor,8.672670468210059e-05,510.9989,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1046639,delayed,activation,306935,Cu64,Cu_SubstrateSupport_SolidDisk_L0_deepest,delayed:Cu64:Cu_SubstrateSupport_SolidDisk_L0_deepest,8.672670468210059e-05,510.99895,42.26152,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1056485,delayed,activation,318660,Cu64,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu64:ColdPlate_MXC_50mK_SD_anchor,8.672670468210059e-05,510.99890000000005,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1069168,delayed,activation,333885,Cu64,Cu_SubstrateSupport_SolidDisk_L0_deepest,delayed:Cu64:Cu_SubstrateSupport_SolidDisk_L0_deepest,8.672670468210059e-05,510.998911,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1107951,delayed,activation,380232,Cu64,Cu_SubstrateSupport_SolidDisk_L0_deepest,delayed:Cu64:Cu_SubstrateSupport_SolidDisk_L0_deepest,8.672670468210059e-05,510.99895,35.95439,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1135573,delayed,activation,413121,Cu62,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu62:ColdPlate_MXC_50mK_SD_anchor,8.672670468210059e-05,510.99883000000005,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1164367,delayed,activation,447467,Cu64,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu64:ColdPlate_MXC_50mK_SD_anchor,8.672670468210059e-05,510.99889999999994,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1174215,delayed,activation,459141,Cu64,Cu_SubstrateSupport_SolidDisk_L0_deepest,delayed:Cu64:Cu_SubstrateSupport_SolidDisk_L0_deepest,8.672670468210059e-05,510.99889999999994,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1211943,delayed,activation,503994,Cu64,Cu_SubstrateSupport_OpenRing_L3_ZP_panel,delayed:Cu64:Cu_SubstrateSupport_OpenRing_L3_ZP_panel,8.672670468210059e-05,510.9989,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1241464,delayed,activation,539186,Cu64,Cu_SubstrateSupport_SolidDisk_L0_deepest,delayed:Cu64:Cu_SubstrateSupport_SolidDisk_L0_deepest,8.672670468210059e-05,510.99890000000005,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1265351,delayed,activation,567633,Cu64,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu64:ColdPlate_MXC_50mK_SD_anchor,8.672670468210059e-05,510.99898,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1272346,delayed,activation,575982,Cu64,DR_MixingChamber_Cu,delayed:Cu64:DR_MixingChamber_Cu,8.672670468210059e-05,510.99894,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1275432,delayed,activation,579683,Cu62,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu62:ColdPlate_MXC_50mK_SD_anchor,8.672670468210059e-05,510.99888699999997,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1317196,delayed,activation,629504,Cu64,Cu_SubstrateSupport_OpenRing_L3_ZP_panel,delayed:Cu64:Cu_SubstrateSupport_OpenRing_L3_ZP_panel,8.672670468210059e-05,510.99884999999995,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1364809,delayed,activation,686292,Cu64,Cu_SubstrateSupport_SolidDisk_L0_deepest,delayed:Cu64:Cu_SubstrateSupport_SolidDisk_L0_deepest,8.672670468210059e-05,510.99890600000003,37.82331,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1369644,delayed,activation,692105,Cu64,DR_MixingChamber_Cu,delayed:Cu64:DR_MixingChamber_Cu,8.672670468210059e-05,510.99894100000006,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1380226,delayed,activation,704744,Cu62,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu62:ColdPlate_MXC_50mK_SD_anchor,8.672670468210059e-05,510.999,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1380871,delayed,activation,705514,Cu64,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu64:ColdPlate_MXC_50mK_SD_anchor,8.672670468210059e-05,510.9989,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1405614,delayed,activation,735146,Cu64,Cu_SubstrateSupport_OpenRing_L4_ZP_panel,delayed:Cu64:Cu_SubstrateSupport_OpenRing_L4_ZP_panel,8.672670468210059e-05,510.99891,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1429452,delayed,activation,763557,Cu62,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu62:ColdPlate_MXC_50mK_SD_anchor,8.672670468210059e-05,510.99893,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1504044,delayed,activation,852576,Cu62,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu62:ColdPlate_MXC_50mK_SD_anchor,8.672670468210059e-05,510.99886999999995,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1513499,delayed,activation,863801,Cu64,Cu_SubstrateSupport_OpenRing_L3_ZP_panel,delayed:Cu64:Cu_SubstrateSupport_OpenRing_L3_ZP_panel,8.672670468210059e-05,510.9988906,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1522590,delayed,activation,874603,Cu64,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu64:ColdPlate_MXC_50mK_SD_anchor,8.672670468210059e-05,510.998936,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1581162,delayed,activation,944456,Cu64,Cu_SubstrateSupport_SolidDisk_L0_deepest,delayed:Cu64:Cu_SubstrateSupport_SolidDisk_L0_deepest,8.672670468210059e-05,510.99890000000005,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1602262,delayed,activation,969687,Cu64,Cu_SubstrateSupport_SolidDisk_L0_deepest,delayed:Cu64:Cu_SubstrateSupport_SolidDisk_L0_deepest,8.672670468210059e-05,510.99890000000005,13.346172451,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1603055,delayed,activation,970621,Cu62,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu62:ColdPlate_MXC_50mK_SD_anchor,8.672670468210059e-05,510.9989,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1606384,delayed,activation,974631,Cu62,ColdPlate_MXC_50mK_SD_anchor,delayed:Cu62:ColdPlate_MXC_50mK_SD_anchor,8.672670468210059e-05,510.99889,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
1617943,delayed,activation,988467,Cu64,DR_MixingChamber_Cu,delayed:Cu64:DR_MixingChamber_Cu,8.672670468210059e-05,510.99893199999997,0.0,/home/ubuntu/TES_511_Balloon/runs/step02_delayed_transport_v3p5_centerfinger_fullstat_v2_exactpos/DelayedDecayRPIPGroundStateFixed.inc1.id1.sim.gz
