VN,ZA,nuclide,old_source_activity_Bq,new_groundstate_activity_Bq,scale,action,RP_yield,nubase_half_life_s,nubase_why,nubase_line,nubase_raw_value,nubase_raw_unit
CsI_Active_Shield_Side01,55131,Cs-131,0.11306045952999999,0.11306045969799566,1.0000000014858923,kept_rescaled,93.0,837129.6,nubase_ground,2611,9.689,d
CsI_Active_Shield_Side07,55130,Cs-130,0.11270036573,0.11270036551697014,0.9999999981097678,kept_rescaled,61.0,1752.6000000000001,nubase_ground,2576,29.21,m
CsI_Active_Shield_Side02,53124,I-124,0.11011415348,0.1101141534168481,0.999999999426487,kept_rescaled,65.0,360806.4,nubase_ground,2352,4.1760,d
CsI_Active_Shield_Side03,55131,Cs-131,0.10820861788,0.10820861786403835,0.9999999998524919,kept_rescaled,89.0,837129.6,nubase_ground,2611,9.689,d
CsI_Active_Shield_Top01,55134,Cs-134,0.10548422268,0.10547183958947932,0.9998826071785328,kept_rescaled,4170.0,65166444.0,nubase_ground,2702,2.0650,y
Vacuum_Jacket_Al_Reinforcement,13028,Al-28,0.10530749795,0.10530749789385004,0.9999999994668,kept_rescaled,57.0,134.70000000000002,nubase_ground,276,2.245,m
Thermal_4K_Al_Shield,13028,Al-28,0.10530749789999999,0.10530749789385004,0.9999999999416,kept_rescaled,57.0,134.70000000000002,nubase_ground,276,2.245,m
CsI_Active_Shield_Top07,55134,Cs-134,0.10452309061000001,0.10451082040014079,0.9998826076631717,kept_rescaled,4132.0,65166444.0,nubase_ground,2702,2.0650,y
CsI_Active_Shield_Top00,55134,Cs-134,0.10328359202999998,0.10327146729645723,0.999882607359945,kept_rescaled,4083.0,65166444.0,nubase_ground,2702,2.0650,y
CsI_Active_Shield_Top06,55134,Cs-134,0.10194267151,0.10193070416699825,0.9998826071278643,kept_rescaled,4030.0,65166444.0,nubase_ground,2702,2.0650,y
CsI_Active_Shield_Top03,55134,Cs-134,0.10184111093,0.10182915556774658,0.9998826076999332,kept_rescaled,4026.0,65166444.0,nubase_ground,2702,2.0650,y
CsI_Active_Shield_Side07,53124,I-124,0.10166166439,0.10166166449439101,1.0000000010268473,kept_rescaled,60.0,360806.4,nubase_ground,2352,4.1760,d
ActiveShield_Al_Backplane_Liner,11024,Na-24,0.10149934258000001,0.10149934270326083,1.0000000012144001,kept_rescaled,55.0,53841.6,nubase_ground,223,14.9560,h
CsI_Active_Shield_Top02,55134,Cs-134,0.10093093621999999,0.10091908769034774,0.9998826075522927,kept_rescaled,3990.0,65166444.0,nubase_ground,2702,2.0650,y
CsI_Active_Shield_Top05,55134,Cs-134,0.10082938695999999,0.10081755030851444,0.9998826071263307,kept_rescaled,3986.0,65166444.0,nubase_ground,2702,2.0650,y
CsI_Active_Shield_Side04,53124,I-124,0.09996399721,0.09996399720247727,0.9999999999247455,kept_rescaled,59.0,360806.4,nubase_ground,2352,4.1760,d
CsI_Active_Shield_Top04,55134,Cs-134,0.09986863145000001,0.09985690757864042,0.9998826070690129,kept_rescaled,3948.0,65166444.0,nubase_ground,2702,2.0650,y
CsI_Active_Shield_Side04,55130,Cs-130,0.09977592557000001,0.09977592561403953,1.0000000004413843,kept_rescaled,54.0,1752.6000000000001,nubase_ground,2576,29.21,m
CsI_Active_Shield_Side02,55131,Cs-131,0.09966939072,0.0996693907833786,1.0000000006358882,kept_rescaled,82.0,837129.6,nubase_ground,2611,9.689,d
CsI_Active_Shield_Bottom00,53124,I-124,0.09827008698,0.09827008697534446,0.999999999952625,kept_rescaled,58.0,360806.4,nubase_ground,2352,4.1760,d
TES_L0,73182,Ta-182,0.0951557752,0.09491015964108027,0.9974188055490747,kept_rescaled,593.0,9913536.0,nubase_ground,4069,114.74,d
TES_L2,73182,Ta-182,0.09258756190000002,0.09234857548968428,0.9974188065285285,kept_rescaled,577.0,9913536.0,nubase_ground,4069,114.74,d
ColdPlate_4K,29062,Cu-62,0.08867192477000001,0.08867192469775285,0.9999999991852309,kept_rescaled,48.0,580.32,nubase_ground,881,9.672,m
CsI_Active_Shield_Side06,55130,Cs-130,0.08683331776,0.08683331762647006,0.999999998462227,kept_rescaled,47.0,1752.6000000000001,nubase_ground,2576,29.21,m
ADR_SaltPill_Cu_Can,29064,Cu-64,0.08683249795,0.08683249800877411,1.0000000006768677,kept_rescaled,47.0,45721.44,nubase_ground,914,12.7004,h
TES_L4,73182,Ta-182,0.08633019732999998,0.08610736237251464,0.9974188063461322,kept_rescaled,538.0,9913536.0,nubase_ground,4069,114.74,d
CsI_Active_Shield_Side06,53123,I-123,0.08498950414999998,0.08498950425563334,1.000000001242899,kept_rescaled,46.0,47603.520000000004,nubase_ground,2320,13.2232,h
Passive_Bottom_W_Shield,74180,W-180,0.08498663702,1.5215282331878585e-21,1.7903146736230962e-20,removed_negligible_or_stable,46.0,5.0176584e+25,nubase_ground,4013,1.59,Ey
CsI_Active_Shield_Bottom03,55130,Cs-130,0.08498581787999998,0.08498581766342006,0.9999999974515758,kept_rescaled,46.0,1752.6000000000001,nubase_ground,2576,29.21,m
ActiveShield_Readout_Box_YP,13028,Al-28,0.08498499831999999,0.08498499830030003,0.9999999997681948,kept_rescaled,46.0,134.70000000000002,nubase_ground,276,2.245,m
TES_L3,73182,Ta-182,0.08424415171,0.08402670119994457,0.9974188058679256,kept_rescaled,525.0,9913536.0,nubase_ground,4069,114.74,d
TES_L1,73182,Ta-182,0.08279996626000001,0.08258624346508839,0.9974188057729334,kept_rescaled,516.0,9913536.0,nubase_ground,4069,114.74,d
TES_L5,73182,Ta-182,0.08167593849999999,0.0814651170485486,0.9974188058891862,kept_rescaled,509.0,9913536.0,nubase_ground,4069,114.74,d
CsI_Active_Shield_Side00,53124,I-124,0.08132948174000001,0.08132948187810404,1.0000000016980808,kept_rescaled,48.0,360806.4,nubase_ground,2352,4.1760,d
CsI_Active_Shield_Bottom01,55130,Cs-130,0.08129245646,0.08129245646356013,1.0000000000437943,kept_rescaled,44.0,1752.6000000000001,nubase_ground,2576,29.21,m
CsI_Active_Shield_Side05,55130,Cs-130,0.08129163707999999,0.08129163710044009,1.0000000002514415,kept_rescaled,44.0,1752.6000000000001,nubase_ground,2576,29.21,m
Outer_Al_Mech_Shell,10025,Ne-25,0.08089871105,0.08089871113644304,1.0000000010685342,kept_rescaled,44.0,0.602,nubase_ground,237,602,ms
CsI_Active_Shield_Bottom03,53124,I-124,0.07971385520999999,0.07971385530513034,1.0000000011933978,kept_rescaled,47.0,360806.4,nubase_ground,2352,4.1760,d
CsI_Active_Shield_Side06,53124,I-124,0.07963331737000001,0.0796333174121027,1.0000000005287069,kept_rescaled,47.0,360806.4,nubase_ground,2352,4.1760,d
ADR_Magnet_Yoke_Fe,25056,Mn-56,0.07941622946,0.07941622941740842,0.9999999994636917,kept_rescaled,43.0,9284.039999999999,nubase_ground,754,2.5789,h
CsI_Active_Shield_Side02,55130,Cs-130,0.07759581782,0.07759581781122006,0.9999999998868504,kept_rescaled,42.0,1752.6000000000001,nubase_ground,2576,29.21,m
TES_SampleBox_Cu,29062,Cu-62,0.07757571733999999,0.07757571733046227,0.9999999998770528,kept_rescaled,42.0,580.32,nubase_ground,881,9.672,m
CsI_Active_Shield_Top05,55132,Cs-132,0.07673804094999999,0.07673326153392962,0.9999377177732035,kept_rescaled,52.0,559872.0,nubase_ground,2640,6.480,d
CsI_Active_Shield_Bottom00,55130,Cs-130,0.07574749849000001,0.07574749848505002,0.9999999999346515,kept_rescaled,41.0,1752.6000000000001,nubase_ground,2576,29.21,m
CsI_Active_Shield_Side01,53124,I-124,0.07455008385,0.0745500839047919,1.0000000007349676,kept_rescaled,44.0,360806.4,nubase_ground,2352,4.1760,d
CsI_Active_Shield_Side05,53124,I-124,0.07285542229,0.0728554222647029,0.9999999996527767,kept_rescaled,43.0,360806.4,nubase_ground,2352,4.1760,d
Passive_Top_W_Aperture_Annulus,74180,W-180,0.07205372772,1.2899884580809343e-21,1.790314670593887e-20,removed_negligible_or_stable,39.0,5.0176584e+25,nubase_ground,4013,1.59,Ey
CsI_Active_Shield_Side03,53123,I-123,0.07029445781,0.07029445779692485,0.9999999998139946,kept_rescaled,38.0,47603.520000000004,nubase_ground,2320,13.2232,h
CsI_Active_Shield_Bottom01,53123,I-123,0.07020786585,0.07020786591922946,1.0000000009860643,kept_rescaled,38.0,47603.520000000004,nubase_ground,2320,13.2232,h
CsI_Active_Shield_Side00,55130,Cs-130,0.07020663735,0.07020663732214008,0.9999999996031725,kept_rescaled,38.0,1752.6000000000001,nubase_ground,2576,29.21,m
CsI_Active_Shield_Bottom03,53123,I-123,0.06835954659,0.06835954660484288,1.0000000002171296,kept_rescaled,37.0,47603.520000000004,nubase_ground,2320,13.2232,h
CsI_Active_Shield_Bottom02,55130,Cs-130,0.06835913734,0.06835913735909009,1.0000000002792617,kept_rescaled,37.0,1752.6000000000001,nubase_ground,2576,29.21,m
